Prot_1,Prot_2
JUN,PTPN1
JUN,BANP
JUN,RPS7
JUN,RPS6
JUN,RPS5
JUN,RPS3
JUN,RPS2
JUN,ARRB1
JUN,VDAC2
JUN,VDAC1
JUN,RPS9
JUN,RPS8
JUN,PSMA2
JUN,PSMA6
JUN,PSMA7
JUN,PSMA4
JUN,DSG2
JUN,RPSA
JUN,CSNK2B
JUN,TOP1
JUN,AP3B1
JUN,RPL29
JUN,RPL28
JUN,RPL24
JUN,RPL27
JUN,RPL26
JUN,RPL21
JUN,RPL23
JUN,RPL22
JUN,SMARCB1
JUN,PPP1CB
JUN,PPP1CC
JUN,PPP1CA
JUN,CANX
JUN,SMAP1
JUN,MRPS5
JUN,PPP2CA
JUN,EEF1G
JUN,EEF1D
JUN,H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16
JUN,RPL8
JUN,RPL6
JUN,RPL7
JUN,RPL4
JUN,RPL5
JUN,RPL3
JUN,FEN1
JUN,LUC7L
JUN,MRPL15
JUN,MRPL19
JUN,ARPC4
JUN,ANKRD26
JUN,BATF2
JUN,AIFM1
JUN,GOPC
JUN,GRPEL1
JUN,PAXBP1
JUN,TRIM33
JUN,TES
JUN,JUNB
JUN,JUND
JUN,PRPF19
JUN,HADHA
JUN,ADRM1
JUN,LRRC59
JUN,DIS3
JUN,RPL36
JUN,RPL34
JUN,EMG1
JUN,DKC1
JUN,SDHA
JUN,SDHB
JUN,SLC4A1AP
JUN,ATF3
JUN,ATF2
JUN,MOV10
JUN,SUMO2
JUN,GRWD1
JUN,METTL17
JUN,IFNG
JUN,SRP14
JUN,TUBB4B
JUN,TUBB4A
JUN,CAPZB
JUN,POLR1C
JUN,STIP1
JUN,WDR43
JUN,WDR46
JUN,AHSA1
JUN,MRI1
JUN,GTF2I
JUN,HOXB9
JUN,RING1
JUN,RRP12
JUN,PRKDC
JUN,NCOA1
JUN,PHAX
JUN,NR2F6
JUN,DDB1
JUN,CAPZA1
JUN,RAB33B
JUN,GEMIN4
JUN,GEMIN5
JUN,PRKD1
JUN,LARS1
JUN,EIF2S1
JUN,EIF2S3
JUN,EIF2S2
JUN,DDX17
JUN,PMPCB
JUN,DDX18
JUN,PSMC3
JUN,PSMC4
JUN,PSMC5
JUN,PSMC6
JUN,HEATR3
JUN,HEATR1
JUN,MDC1
JUN,SFSWAP
JUN,H2BC4|H2BC6|H2BC7|H2BC8|H2BC10
JUN,TRIP12
JUN,MT-CO2
JUN,GNL3
JUN,EIF3L
JUN,EIF3M
JUN,EIF3A
JUN,EIF3B
JUN,EIF3C
JUN,EIF3D
JUN,EIF3E
JUN,EIF3F
JUN,NOL11
JUN,BARD1
JUN,UQCRFS1P1
JUN,NOMO1
JUN,PHGDH
JUN,SLC25A5
JUN,NFATC1
JUN,RPL37A
JUN,NFATC4
JUN,NAT14
JUN,EXOSC8
JUN,CCAR2
JUN,MTDH
JUN,AP2B1
JUN,RRBP1
JUN,RALY
JUN,SRRT
JUN,MRPS35
JUN,ALKBH5
JUN,GARS1
JUN,MRPS31
JUN,RCOR1
JUN,HNRNPL
JUN,SET
JUN,DNAJB1
JUN,DNAJB4
JUN,GPATCH11
JUN,RCL1
JUN,MRPS18B
JUN,CHAMP1
JUN,PHB2
JUN,SF3B4
JUN,MSH2
JUN,SF3B6
JUN,SF3B1
JUN,SF3B3
JUN,SF3B2
JUN,COP1
JUN,DNAJC13
JUN,EDF1
JUN,COPA
JUN,SUPT16H
JUN,GSTP1
JUN,ADD3
JUN,ADD1
JUN,TMED10
JUN,PRPF31
JUN,LUC7L3
JUN,LUC7L2
JUN,ZNF207
JUN,IDH2
JUN,MFAP1
JUN,INPP5B
JUN,IGHA1
JUN,MATR3
JUN,ECH1
JUN,FOS
JUN,SFPQ
JUN,PWP2
JUN,HYOU1
JUN,RPS15A
JUN,UPF1
JUN,UPF2
JUN,IL1B
JUN,SRPRB
JUN,H2BC20P
JUN,WBP11
JUN,TP53
JUN,TARDBP
JUN,FARSB
JUN,FARSA
JUN,BLMH
JUN,TTF2
JUN,CBR1
JUN,ANXA2
JUN,MCM7
JUN,MCM5
JUN,MCM3
JUN,MCM2
JUN,RO60
JUN,NOC3L
JUN,HADHB
JUN,PSMC1
JUN,TRMT61A
JUN,DHX16
JUN,KIFAP3
JUN,DHX15
JUN,DDX31
JUN,GOT2
JUN,DDX3X
JUN,RANGAP1
JUN,LSG1
JUN,CWC15
JUN,IKBIP
JUN,EPRS1
JUN,TOMM22
JUN,TOP2B
JUN,TOP2A
JUN,NXF1
JUN,SART3
JUN,SART1
JUN,CMSS1
JUN,HOXD13
JUN,STON2
JUN,NUP155
JUN,RPL35A
JUN,CWF19L1
JUN,MAPK1
JUN,PPP1R12A
JUN,PPP1R12C
JUN,MAPK8
JUN,MAPK9
JUN,WTAP
JUN,COPS6
JUN,VPS35
JUN,C18ORF63
JUN,HSPA1L
JUN,IDH3B
JUN,HCFC1
JUN,FOXRED1
JUN,UFL1
JUN,USP10
JUN,NPM1
JUN,NPM3
JUN,HSPA14
JUN,ZC3HAV1L
JUN,UPF3B
JUN,DDX50
JUN,SCFD1
JUN,ANP32B
JUN,ANP32A
JUN,BYSL
JUN,RPF2
JUN,BTAF1
JUN,PRIM2
JUN,MRPL58
JUN,LARP1
JUN,VN1R5
JUN,ZNF687
JUN,FXR2
JUN,POP1
JUN,POP7
JUN,ACTA2
JUN,PDS5A
JUN,RPL7A
JUN,TIMM23B
JUN,PAICS
JUN,BLM
JUN,HOXC13
JUN,RNH1
JUN,ATXN2
JUN,AP3M1
JUN,SPI1
JUN,SMC3
JUN,SMC2
JUN,NMT1
JUN,HACD3
JUN,CPOX
JUN,ATP5F1A
JUN,WDR82
JUN,DYNC1I2
JUN,CAMK2D
JUN,MEF2D
JUN,EXOC4
JUN,RAD18
JUN,CENPF
JUN,TERF2IP
JUN,KIFC1
JUN,SCARB1
JUN,EIF2S3B
JUN,DHX30
JUN,DHX36
JUN,DHX37
JUN,DDX52
JUN,DDX56
JUN,DDX54
JUN,ZNF768
JUN,RNPS1
JUN,BUB3
JUN,EGLN1
JUN,IK
JUN,RPL7L1
JUN,CCDC47
JUN,SNRPA1
JUN,PRPF40A
JUN,MYH9
JUN,FBXO22
JUN,GNB1
JUN,VTN
JUN,GCN1
JUN,SATB2
JUN,RTCA
JUN,IQGAP1
JUN,RB1
JUN,PCMTD2
JUN,PCMTD1
JUN,ATAD3B
JUN,NBR1
JUN,DYNC1H1
JUN,TUBA4A
JUN,CALD1
JUN,CCNB1
JUN,CUL4A
JUN,IMMT
JUN,SYMPK
JUN,H3-4
JUN,ZC3HAV1
JUN,VRK3
JUN,ANKRD42
JUN,USP39
JUN,PHB
JUN,RNF187
JUN,RBBP6
JUN,HRAS
JUN,CC2D1A
JUN,RBM34
JUN,C11ORF98
JUN,RBM39
JUN,FAM98B
JUN,FAM98A
JUN,H2AC7
JUN,PARP1
JUN,H2AC1
JUN,ESR1
JUN,ATP6V1G1
JUN,PHF6
JUN,RPP30
JUN,FHL2
JUN,FHL3
JUN,VARS1
JUN,FHL1
JUN,PRDX6
JUN,RPS26
JUN,RPS24
JUN,RPS25
JUN,RPS23
JUN,RPS20
JUN,RPS28
JUN,RPS29
JUN,ALDH7A1
JUN,CSNK1A1
JUN,HSP90AB3P
JUN,GATAD2A
JUN,PPIB
JUN,PPIA
JUN,AIMP2
JUN,AIMP1
JUN,CORO1C
JUN,MDH2
JUN,MDH1
JUN,PIN1
JUN,FAU
JUN,HNRNPA2B1
JUN,ZYX
JUN,SNRNP40
JUN,ARID3B
JUN,NAA50
JUN,PURA
JUN,OAT
JUN,NOSIP
JUN,AHCYL1
JUN,ANAPC10
JUN,FLII
JUN,PIP
JUN,MYC
JUN,PRRC2B
JUN,P4HB
JUN,CHTOP
JUN,COG6
JUN,VIRMA
JUN,RAE1
JUN,TRMT1L
JUN,UBC
JUN,SPECC1L
JUN,ST13
JUN,KRI1
JUN,CMAS
JUN,LANCL1
JUN,PCBP2
JUN,PCBP1
JUN,NPEPPS
JUN,SIRT1
JUN,BRIX1
JUN,RBM27
JUN,RBM25
JUN,RBM22
JUN,RBM28
JUN,FNBP4
JUN,SLC32A1
JUN,HNRNPH1
JUN,HNRNPH3
JUN,HNRNPH2
JUN,F8W8U5
JUN,HSP90AB2P
JUN,MRPS34
JUN,TBC1D4
JUN,MRPS33
JUN,TRMT6
JUN,PABPC4
JUN,SYNE2
JUN,HNRNPUL2
JUN,HNRNPUL1
JUN,YTHDC2
JUN,STOML2
JUN,AMOT
JUN,ARL1
JUN,CRCT1
JUN,DDOST
JUN,TSR1
JUN,UBQLN1
JUN,WARS1
JUN,TFAM
JUN,MAP7D2
JUN,MAP7D1
JUN,AR
JUN,DAZAP1
JUN,G3BP1
JUN,G3BP2
JUN,FKBP4
JUN,RPL9|RPL9P7|RPL9P8|RPL9P9
JUN,SRSF10
JUN,RARS1
JUN,FKBP8
JUN,SGPL1
JUN,ZFR
JUN,DUS2
JUN,WDR5
JUN,WDR3
JUN,SMARCD2
JUN,SMARCD1
JUN,CCND1
JUN,CSRP2
JUN,HSD17B10
JUN,HSD17B11
JUN,ATP6V1A
JUN,RPS27L
JUN,DIRAS2
JUN,PUM3
JUN,SFXN1
JUN,ARNTL
JUN,CCT8
JUN,CCT2
JUN,CCT3
JUN,CCT7
JUN,CCT4
JUN,CCT5
JUN,DMAP1
JUN,HNRNPCL1
JUN,H2AC4|H2AC8
JUN,RPRD2
JUN,TNK1
JUN,GFM2
JUN,SLC22A5
JUN,GPX4
JUN,MYBBP1A
JUN,FLNA
JUN,FLNC
JUN,EIF4A3
JUN,LETM1
JUN,CKMT1A|CKMT1B
JUN,PRKCSH
JUN,DCTN2
JUN,DCTN1
JUN,HIC2
JUN,CCNDBP1
JUN,RBM10
JUN,RBM17
JUN,RBM14
JUN,BEND4
JUN,ATP6V1E1
JUN,TUBGCP2
JUN,PSMD8
JUN,PSMD4
JUN,PSMD7
JUN,PSMD6
JUN,PSMD1
JUN,PSMD3
JUN,PSMD2
JUN,CTNNB1
JUN,PRMT3
JUN,CNOT1
JUN,HSD17B4
JUN,CREB5
JUN,RNMT
JUN,ARIH1
JUN,KPNB1
JUN,YARS1
JUN,YARS2
JUN,SPATA5L1
JUN,LCP1
JUN,PRMT5
JUN,COPS7A
JUN,MYO6
JUN,NUDT21
JUN,LBR
JUN,RAN
JUN,NFE2L2
JUN,IMP3
JUN,TFB1M
JUN,PSMC2
JUN,ZC3H11A
JUN,STEEP1
JUN,ARID1A
JUN,NOM1
JUN,ALDH5A1
JUN,SNX1
JUN,SPTAN1
JUN,RPL27A
JUN,MCTS1
JUN,KHSRP
JUN,FTSJ3
JUN,PKM
JUN,CSK
JUN,DAP3
JUN,DLAT
JUN,TUBB2A
JUN,TUBB2B
JUN,HAT1
JUN,TUBB
JUN,HDAC1
JUN,HDAC2
JUN,RFC5
JUN,RFC4
JUN,RFC1
JUN,RFC3
JUN,RFC2
JUN,PGAM5
JUN,CBX8
JUN,CBX5
JUN,CBX4
JUN,CBX3
JUN,C1QBP
JUN,RAB10
JUN,SRP72
JUN,CSTB
JUN,ASCL4
JUN,SND1
JUN,IGF2BP1
JUN,IGF2BP3
JUN,EP300
JUN,NAT10
JUN,SNRNP70
JUN,ALDH2
JUN,RPL10A
JUN,RAD50
JUN,RPL10L
JUN,SRCAP
JUN,USP7
JUN,RPRD1A
JUN,GNB1L
JUN,MRPS15
JUN,MRPS11
JUN,CEBPB
JUN,GABARAPL2
JUN,ZC3H7B
JUN,PSME4
JUN,SLC1A5
JUN,CTNNA1
JUN,ABCF1
JUN,SSR3
JUN,SSR4
JUN,MYL6
JUN,ASPDH
JUN,MPP1
JUN,PRPSAP1
JUN,GPI
JUN,PRPSAP2
JUN,NARS1
JUN,GMPS
JUN,MYLK
JUN,COPB1
JUN,COPB2
JUN,ISG20L2
JUN,YME1L1
JUN,GLUD1
JUN,EIF5B
JUN,EIF5A
JUN,NONO
JUN,PGK1
JUN,TUBB6
JUN,TUBB3
JUN,TUBB1
JUN,HERC5
JUN,MB21D2
JUN,DEUP1
JUN,TMLHE
JUN,DARS1
JUN,BCAS2
JUN,NUSAP1
JUN,IFNB1
JUN,RPL13A
JUN,FOSL2
JUN,DPM1
JUN,LRP5
JUN,ASNS
JUN,SRP68
JUN,STIM1
JUN,MAP4K2
JUN,MAP4K4
JUN,MAP4
JUN,MICU2
JUN,NEFM
JUN,NEFL
JUN,APEX1
JUN,KMT2C
JUN,ALDOA
JUN,CYC1
JUN,TFCP2
JUN,CKAP2
JUN,CKAP4
JUN,GSR
JUN,LRPPRC
JUN,AFG3L2
JUN,APLP2
JUN,GSN
JUN,GOLGA2
JUN,PTBP2
JUN,PTBP1
JUN,LDHB
JUN,CSNK2A2
JUN,CSNK2A1
JUN,LDHA
JUN,XRN1
JUN,XRN2
JUN,BATF
JUN,PABPC1
JUN,MACF1
JUN,PCMT1
JUN,HSP90AA2P
JUN,UBE2L3
JUN,TRAP1
JUN,PIK3R1
JUN,CTNNBL1
JUN,PDHB
JUN,GYS1
JUN,DSTN
JUN,GYS2
JUN,PCID2
JUN,BUD31
JUN,AASDHPPT
JUN,NFATC2
JUN,NFATC3
JUN,ABL1
JUN,IDE
JUN,SNX6
JUN,PPIAL4A
JUN,TMED1
JUN,HNRNPR
JUN,HNRNPU
JUN,HNRNPK
JUN,FASN
JUN,HNRNPM
JUN,PML
JUN,HNRNPC
JUN,HNRNPD
JUN,HNRNPF
JUN,NFIA
JUN,EEF1B2
JUN,H2BC1
JUN,H2BC3
JUN,STAU1
JUN,H1-10
JUN,HSP90AA1
JUN,UTP4
JUN,HP1BP3
JUN,SLC33A1
JUN,CACYBP
JUN,CAND1
JUN,PRPS1
JUN,YWHAQ
JUN,MTA1
JUN,PLS1
JUN,HNRNPA1L2
JUN,PDIA6
JUN,ORC5
JUN,PDIA3
JUN,CFL1
JUN,DACH1
JUN,RCC1
JUN,RCC2
JUN,ACTL6A
JUN,SERPINH1
FAM98C,GTF2B
GIMAP6,ZNF76
ESR2,FOXO3
ESR1,MAZ
ESR1,RELA
ESR1,VEZF1
ESR1,HIF1A
ESR1,FOXO3
ESR1,FOXO1
ESR1,JUNB
ESR1,KLF4
ESR1,NFATC2
ESR1,FOS
ESR1,FOXK1
ESR1,AHR
ESR1,CTCF
ESR1,GATA3
ESR1,FOSL2
ESR1,ZNF281
ESR1,ETV6
PRPF18,IKZF3
PRPF18,IKZF1
MOB3A,TGIF1
A2M,PRDM1
A2M,TGIF1
ZNF536,FOXJ2
QSER1,FOXJ2
TAL1,GATA3
TAL1,TCF12
TAL2,TCF12
PHF19,GTF2B
RUSC1,GTF2B
RUSC1,CREM
PPID,NR3C1
PIN1,ZNF783
PIN1,TCF12
PIN1,ETV6
PIN1,IKZF1
PIN1,IKZF3
PIN1,FOS
PIN1,BCL11A
MID2,HIF1A
MID2,IKZF3
NRF1,FOXP3
NRF1,DYNLL1
NRF1,FOXK2
NRF1,DYNLL2
NRF1,LMO4
NRF1,KHDC4
NRF1,TRAF2
NRF1,TRIM35
NRF1,COL10A1
NRF1,NDUFAB1
NRF1,LHX3
NRF1,KRT83
NRF1,L3MBTL3
NRF1,APBB2
NRF1,FHL2
NRF1,VEZF1
NRF1,TESMIN
NRF1,PLXDC1
NRF1,MVP
NRF1,FOXJ2
NRF1,ZMYM6
NRF1,YPEL3
NRF1,C3ORF36
NRF1,C10ORF55
NRF1,CSNK2B
NRF1,L3MBTL2
NRF1,HIVEP1
CACNG2,STAT3
ATF6B,ITM2B
ATF6B,RBM33
ATF6B,RWDD2B
ATF6B,LHX8
ATF6B,ERLEC1
ATF6B,CPT2
ATF6B,OXSM
ATF6B,CHRNA9
ATF6B,PICALM
CCK,ZNF333
CCK,RELA
Q53FC7,NR3C1
Q53FC7,HMGA1
NUF2,ATF3
NFAT5,VIRMA
NFAT5,SUMO2
NFAT5,TBC1D4
FCRL4,ZNF76
RECQL5,FOSL2
UBB,DNMT1
UBB,RELA
UBC,THAP11
UBC,RELA
UBC,DNMT1
UBC,HIF1A
UBC,FOXO3
UBC,FOXO1
UBC,JUNB
UBC,MEF2D
UBC,JUND
UBC,KLF6
UBC,KLF2
UBC,REST
UBC,FOS
UBC,AHR
UBC,CTCF
UBC,MEF2A
UBC,ZNF148
UBC,NR3C1
UBC,POU2F1
UBC,ATF3
UBC,ETV6
UBC,GTF2B
UBC,STAT2
UBC,NFYC
UBC,STAT3
UBC,ZNF281
UBC,IKZF3
UBC,HMGA1
UBC,ELF4
CFTR,CTCF
ANKRD52,FOXK1
KBTBD7,FOS
KBTBD7,FOSL2
KBTBD6,FOSL2
LZTS2,VEZF1
SIRT2,FOXO1
SIRT1,HIF1A
SIRT1,FOXO3
SIRT1,FOXO1
SIRT1,STAT3
SIRT1,DNMT1
SIRT1,RELA
SIRT1,ZEB1
MED31,NFATC2
MED31,EGR2
MED31,TGIF1
BICRA,NFYC
FSD2,ZNF76
FSD2,VEZF1
RBM22,FOXJ2
EPHA2,RELA
EPHA2,HIF1A
KLHDC3,FOXK1
FGF12,IKZF1
FGF12,ZNF460
ZNF250,ZNF460
TSR3,FOSL2
TENT5B,FOS
AR,EGR1
AR,HIF1A
AR,STAT3
AR,FOXO1
NAGK,TCF12
DAZAP2,VEZF1
MFAP1,ZNF76
EGLN2,HIF1A
HSPA1L,RELA
IL2RA,RELA
IWS1,STAT2
PRR11,CTCF
CCT8,RELA
RWDD2B,IKZF1
NR2A1,FOXO1
FAM50B,IKZF3
FAM50B,IKZF1
FAM50B,TCF12
DCTN1,ATF3
RNF26,ZNF143
ANKRD28,FOXK1
FOSL2,HECTD3
FOSL2,UBQLN1
FOSL2,STMN1
FOSL2,TRAF1
FOSL2,RPL21
FOSL2,HRAS
FOSL2,JUNB
FOSL2,JUND
FOSL2,SUMO2
FOSL2,DET1
FOSL2,GSN
FOSL2,GOPC
FOSL2,LHX8
FOSL2,EGR1
FOSL2,NBEA
FOSL2,LSM11
FOSL2,FHL3
FOSL2,VARS1
FOSL2,GMCL1
FOSL2,MED16
FOSL2,VIRMA
FOSL2,METTL17
FOSL2,SORL1
FOSL2,COP1
FOSL2,DPY30
FOSL2,CREB5
FOSL2,CARM1
FOSL2,NME7
FOSL2,LUZP4
FOSL2,SPAST
FOSL2,EEF1D
FOSL2,FLJ13057
FOSL2,ZZEF1
FOSL2,YEATS4
FOSL2,CALCOCO1
FOSL2,ATF2
CMBL,CTCF
PCID2,GTF2I
PCID2,IKZF3
TRAK2,FOXK1
CTNNB1,RELA
CTNNB1,AHR
CTNNB1,HIF1A
CTNNB1,TCF7
CTNNB1,FOXO3
MYOG,TCF12
APOL4,NFYC
ITGB1,MEF2A
NOS2,RELA
Q6ZVU3,STAT3
RAN,RELA
FGR,STAT3
MORN3,ZNF76
MORN3,IKZF3
TSEN15,IKZF3
E2QRM7,NR3C1
SNX2,NFYC
KHSRP,FOS
NOS3,IKZF3
STK26,IKZF3
PHKG2,FOXK1
PKM,RELA
TUBB2B,RELA
MESP2,TCF12
FASN,HIF1A
EP300,STAT3
EP300,RELA
EP300,NFATC2
EP300,FOXK1
EP300,HIF1A
EP300,AHR
EP300,EGR1
EP300,GTF2B
EP300,TCF12
EP300,ZEB1
EP300,STAT2
EP300,MEF2A
EP300,FOXO3
EP300,FOXO1
EP300,NFATC1
EP300,JUNB
EP300,JUND
EP300,NFYA
EP300,KLF4
EP300,FOS
EP300,NR3C1
EP300,MEF2D
MAP2K5,HIF1A
MICOS13,HIF1A
RPRD1A,ZNF76
RPRD1A,THAP11
GABARAPL1,GTF2I
DVL2,FOXK1
MED17,FOS
MED18,GTF2B
MED19,ZNF76
PSME3,THAP11
PSME3,ELF2
PSME3,ZNF891
MTFR1L,ZNF76
PPP3CC,NFATC1
TLX2,POU2F1
APP,CTCF
APP,GTF2B
APP,TGIF1
APP,STAT3
APP,NR4A2
APP,HMGA1
APP,JUND
POM121,STAT3
ERBIN,STAT3
OLFM4,ZNF281
IL12B,RELA
MKKS,TGIF1
LRP6,ETV6
LRP5,ETV6
TEAD2,NFATC1
TEAD2,HIF1A
TEAD2,NR3C1
TEAD2,POU2F2
TEAD2,ATF3
TEAD2,POU2F1
NFKBIB,RELA
ANTKMT,ZNF76
PPL,IKZF1
APEX1,REST
APEX1,MEF2A
APEX1,MZF1
APEX1,DNMT1
APEX1,ZEB1
APEX1,ZNF281
NVL,GTF2B
NFAM1,BCL11A
ZNF512B,ZNF143
ZNF512B,BCL11A
FIGLA,TCF12
EPRS1,RELA
GSN,RELA
GSN,BATF
GSN,ZNF333
NES,HIF1A
MTA1,DNMT1
MTA1,HIF1A
MTA1,IKZF1
MTA1,BCL11A
RABGAP1,STAT3
BATF,JUNB
BATF,SPRED1
BATF,CEBPA
BATF,CEBPG
BATF,PRPS1
BATF,GOPC
BATF,COX8A
BATF,JUND
BATF,SNAPC5
BATF,KIF1B
BATF,IRF4
BATF,WFS1
BATF,DMWD
BATF,GARS1
MAPKAPK3,MEF2A
MAPKAPK2,STAT3
PLPP1,TGIF1
PIK3R3,ZNF281
PIK3R3,STAT3
PIK3R3,FOXO1
PIK3R1,FOS
PIK3R1,STAT3
PIK3R1,IKZF3
PIK3R1,TGIF1
RPS3,RELA
HSF2BP,VEZF1
HSF2BP,MEF2A
HSF2BP,KLF4
HEXIM2,TCF12
ARMC8,IKZF3
ARMC8,TCF12
DACH1,FOXO1
DACH1,SOX4
PML,RELA
PML,NR3C1
PML,TGIF1
BMERB1,TCF12
STAU1,GTF2I
ID2,TCF12
ID3,TCF12
ID1,TCF12
MSC,TCF12
YWHAQ,FOXO3
YWHAQ,FOXO1
ORC5,NFATC1
ORC2,NFATC1
ORC2,HMGA1
AP5Z1,FOXK1
GSTK1,GTF2I
HIF3A,HIF1A
L3MBTL1,ZNF281
DRAP1,GTF2B
KDM2A,FOS
CBLB,GTF2B
OSGEP,NR3C1
C2CD6,IKZF3
L3MBTL2,THAP11
L3MBTL2,FOXJ2
L3MBTL2,ZNF467
CSN2,NFYC
CSN3,ZNF76
GRAP2,IKZF3
GRAPL,ZNF76
ZNF296,BCL11A
LIN37,ZNF76
LIN37,BCL11A
NFKBID,IKZF3
DNALI1,ZNF333
Q96BE0,PRDM1
Q96BE0,NR3C1
PRKAR1B,ZNF76
PRKAR1B,VEZF1
SH2B1,MEF2A
NIPSNAP2,FOXO3
NIPSNAP1,ZNF281
CORO1A,STAT3
CHAF1B,BCL11A
CDCA3,BCL11A
NFKBIE,RELA
MUC7,GTF2B
SEM1,GTF2B
ECT2,GTF2I
ECT2,HMGA1
SPRED1,KLF6
SPRED1,ZNF460
RELB,RELA
RELA,ACTG1
RELA,HSPA5
RELA,CCN3
RELA,ISL1
RELA,HSPA9
RELA,RNASE1
RELA,FBP1
RELA,IKBKE
RELA,FKBP11
RELA,COMMD6
RELA,USP7
RELA,H1-2
RELA,SETD7
RELA,MYC
RELA,IGF1R
RELA,HSPA8
RELA,HNRNPU
RELA,BATF2
RELA,SLC25A5
RELA,PRMT5
RELA,COMMD1
RELA,SOCS6
RELA,PRKDC
RELA,UBR5
RELA,SETD6
RELA,SOCS1
RELA,SOCS3
RELA,CCND1
RELA,EEF1D
RELA,CCND2
RELA,C1QB
RELA,TUBB4A
RELA,FOXP3
RELA,CCL5
RELA,RPL7
RELA,NR3C1
RELA,CCAR2
RELA,AHR
RELA,EGR1
RELA,CCT4
RELA,HSP70-1
RELA,POU6F2
RELA,KIF14
RELA,TCF4
RELA,SIRT6
RELA,FOS
RELA,FAF1
RELA,PARP1
RELA,PPARG
RELA,SFPQ
RELA,TP53
RELA,MRPL12
RELA,AIFM1
RELA,HDAC3
RELA,HDAC2
RELA,DDC
RELA,PRPF40A
RELA,ASB9
RELA,COL2A1
RELA,NCOR2
RELA,CENPJ
RELA,STAT3
RELA,AKAP8L
RELA,IFNB1
RELA,USF2
RELA,HNRNPM
RELA,NFKB1
RELA,NFKB2
RELA,CASP6
RELA,RXRA
RELA,CARM1
RELA,GCN1
RELA,LAMP2
RELA,GOPC
RELA,CNNM3
RELA,SNRNP70
RELA,LMO2
RELA,IRF4
RELA,PIAS3
RELA,TCP1
RELA,HSP90AA1
RELA,PHB2
RELA,HAX1
RELA,ATP5F1A
RELA,GTF2B
RELA,LARS1
RELA,ELF3
RELA,IQGAP2
RELA,CEBPB
RELA,TUBB
RELA,TWIST1
RELA,RPL27
RELA,UBQLN1
RELA,RPL23
RELA,SUZ12
RELA,CXCR4
RELA,TERT
RELA,KEAP1
RELA,BANP
RELA,KAT2A
RELA,SLC25A6
RELA,RIOK2
RELA,TNF
RELA,TP53BP2
RELA,NPM1
RELA,HDAC1
RELA,NFIC
RELA,SORD
RELA,A0A0B4J269
RELA,PPARD
RELA,PHB
RELA,MATR3
CARD9,IKZF3
CARD9,ZNF121
FOXP2,NFATC2
FOXP3,NFATC1
FOXP3,NFATC2
COPS5,MEF2D
COPS5,NR4A2
COPS5,HIF1A
COPS5,JUND
VEZF1,LCN2
VEZF1,NFYA
VEZF1,FAM168B
VEZF1,KRTAP8-1
VEZF1,TSC1
VEZF1,ARHGEF9
VEZF1,FAM153B
VEZF1,SOX13
VEZF1,CTR9
VEZF1,EIF3F
VEZF1,POU6F2
VEZF1,GOLGA2
VEZF1,CAPN3
VEZF1,LMO2
VEZF1,DDIT4L
VEZF1,TRAF1
VEZF1,TRAF2
VEZF1,RBPMS
VEZF1,BANP
VEZF1,HOMEZ
VEZF1,KRT40
VEZF1,MLLT10
VEZF1,LASP1
VEZF1,C10ORF55
VEZF1,LHX3
VEZF1,PRR20A
VEZF1,KIAA1218
VEZF1,PLAGL2
VEZF1,VPS52
VEZF1,KCTD7
VEZF1,GPSM1
VEZF1,HIVEP1
NLN,HIF1A
MAF,AHR
MAF,MAFB
MAF,USP5
PHLDB3,THAP11
CTBP2,FLI1
CTBP2,ZEB1
CTBP2,IKZF1
CTBP2,IKZF3
CTBP2,TGIF1
MEF2B,MEF2A
MEF2A,HDAC5
MEF2A,HDAC7
MEF2A,SUMO2
MEF2A,JUND
MEF2A,NDUFB9
MEF2A,CABIN1
MEF2A,H3-4
MEF2A,MAPK7
MEF2A,DDB1
MEF2A,SETX
MEF2A,MEF2D
MEF2A,HDAC9
MEF2A,XYLT1
MEF2A,H2BC1
MEF2A,H2BC4|H2BC6|H2BC7|H2BC8|H2BC10
MEF2A,ATF3
SSB,SPIB
ZNF333,CASP6
ZNF333,UBQLN1
ZNF333,LAMP2
ZNF330,ZNF460
FAM168A,NFYC
HSFY1|HSFY2,NFYC
CELSR2,KLF6
BBX,FOXJ2
NEK6,TCF12
NEK6,IKZF3
NEK6,IKZF1
FAM117B,STAT3
MAD2L2,IKZF3
MAD2L2,GTF2I
MAD2L2,IKZF1
BOLA2|BOLA2B,ZNF76
CEP57L1,IKZF1
SATB2,FOXO1
SATB2,FOXJ2
SATB2,CTCF
CLCNKA,IKZF3
CLCNKA,TCF12
FAM90A1,ZNF76
FAM90A1,ZNF143
KRTAP6-2,GATA3
MAGEA10,FOXJ2
MAGEA10,POU2F1
CFAP206,IKZF3
CFAP206,TCF12
GPS2,FOXK1
GLO1,FOS
ATP6V0D1,IKZF3
HAND2,TCF12
RBM43,IKZF1
HIF1A,HSPA4
HIF1A,HSPA8
HIF1A,STUB1
HIF1A,HIF1AN
HIF1A,COMMD1
HIF1A,MYC
HIF1A,CDKN2B
HIF1A,CDKN2A
HIF1A,PRKDC
HIF1A,CEP350
HIF1A,CCND2
HIF1A,PLEKHA5
HIF1A,FDX1
