Prot_1,Prot_2
SAT1,TUBB2A
BIRC3,CTTN
BIRC3,TESK1
BIRC3,KIFC1
BIRC3,RFC3
TMEM31,CNIH3
KRTAP4-12,IFI30
FAM53C,KSR1
GSTCD,SUV39H2
TIMP3,IFI30
PARN,MPP6
HIBADH,ERMP1
SUSD3,CNIH3
LYN,FGR
TNIK,TUBB2A
DDX6,CTTN
TLR5,MYD88
TLR5,TP53
MYO15B,GINS3
PPAN-P2RY11,PRR11
HAUS8,RPGRIP1L
HAUS6,CLOCK
HAUS6,RPGRIP1L
HAUS3,RPGRIP1L
TFE3,GSTM3
UBXN1,ACVR1
EID1,UBAC1
IPO8,RPGRIP1L
IPO9,RPGRIP1L
IPO7,RPGRIP1L
DTX3L,UBE2E2
SDCBP,SCML1
STARD13,KSR1
DENND1A,KSR1
RAB8A,EHBP1
STOX1,ADARB1
MMTAG2,CTTN
TRIB1,FOSL2
PLOD1,RPGRIP1L
USP15,ANK3
IL27RA,SLC41A2
IFFO1,SCML1
ERRFI1,PALB2
UBAC2,HAL
UBAC1,FAM168A
UBAC1,TRIM39
UBAC1,LAPTM5
UBAC1,RNF216
UBAC1,MED7
UBAC1,DCTN1
UBAC1,IQGAP2
UBAC1,ZG16B
UBAC1,POU6F2
UBAC1,CHIA
UBAC1,SPART
UBAC1,PRPS1
UBAC1,UBQLN2
UBAC1,PSEN2
UBAC1,MAB21L1
UBAC1,SNCA
UBAC1,DVL2
UBAC1,PNPLA1
UBAC1,PLEKHB2
UBAC1,MYH2
UBAC1,BVES
UBAC1,ALS2
UBAC1,DSP
UBAC1,MGAT3
UBAC1,IGFBP6
UBAC1,SMRP1
UBAC1,UCHL1
UBAC1,DAZAP2
UBAC1,WFS1
UBAC1,KIF1B
UBAC1,MCTS1
UBAC1,CCDC138
UBAC1,NEDD4L
UBAC1,UBB
UBAC1,UBC
UBAC1,RNF123
UBAC1,ATXN1
SUPT5H,ZNF496
RETN,GPR25
CEP76,TUBB2A
CEP70,SUV39H2
ZNF771,PRR11
TANK,CCDC138
TANK,RFC3
ZNF512,PRR11
TSPYL1,KIFC1
SLC39A4,ABCB10
GZMA,APEX1
GZMA,SET
GZMK,LIG4
GZMK,TMBIM6
GZMK,SET
ZNF22,PRR11
REL,MAP3K7CL
SLCO4A1,GPR25
HACD2,RPGRIP1L
RPL23A,PRR11
Q5JQZ4,ZNF496
CAD,FGR
PGF,FLT1
POTEF,TSHR
IVNS1ABP,ANK3
ARSA,PDIA5
CA2,CTTN
FUT3,SLC41A2
FBLN1,IFI30
KIFC3,CTTN
PAFAH1B3,TUBB2A
GH1,GSTM3
ACTB,FGR
CYBC1,SHISA4
NCKAP5L,CLOCK
ZNF189,PRR11
HS6ST1,ITM2B
HS6ST1,VIRMA
HS6ST1,NRG1
HS6ST1,CHRNA9
LUZP1,RPGRIP1L
CSPP1,RPGRIP1L
SLC23A2,ERMP1
KLHL42,GSTM3
TGFB1,ST14
F13A1,KLHL20
F13A1,ASB13
F13A1,PPP1R21
F13A1,NUDT21
F13A1,SH3GL2
F13A1,FAM163A
F13A1,ESRP1
F13A1,CDCA4
F13A1,Q7Z783
F13A1,PABIR3
F13A1,ANXA7
F13A1,TK1
F13A1,TSPAN2
F13A1,IL16
F13A1,TMTC1
F13A1,EGFL8
NOP56,RFC3
NOP53,PRR11
YWHAH,KSR1
YWHAH,ERMP1
YWHAH,RPGRIP1L
YWHAB,KSR1
YWHAE,SH2B3
PDCD1LG2,ERMP1
PDCD1LG2,SLC41A2
AGAP1,KSR1
TAPT1,TCTN3
TAPT1,RIC3
TAPT1,UBC
TAPT1,SUCO
CCNT1,CTTN
CCNT2,CTTN
IRF2BP2,FOSL2
IRF2BP1,FOSL2
IRF2BPL,FOSL2
PLD3,CNIH3
ATAD3A,FGR
FRA10AC1,ZNF830
JUN,ADARB1
JUN,KIFC1
JUN,TUBB2A
JUN,RFC3
JUN,FOSL2
FAM98A,CTTN
ESR2,CTTN
ESR1,METTL18
ESR1,GSTM3
ESR1,KIFC1
ESR1,ERMP1
ESR1,PRR11
ESR1,TOPBP1
ESR1,FOSL2
CCDC86,PRR11
FBXO7,TSHR
LIG4,APLF
PHF19,SUV39H2
PPIE,ZNF830
CCDC85C,RPGRIP1L
CORO1C,FGR
ERMP1,KLRC1
ERMP1,GPR52
ERMP1,GPM6A
ERMP1,IFNGR2
ERMP1,GPRC5D
ERMP1,PEX12
ERMP1,SLC22A23
ERMP1,IER3IP1
ERMP1,CREB3L1
ERMP1,SLC7A14
ERMP1,CD200R1
ERMP1,TMEM45A
ERMP1,ATP1B4
ERMP1,AQP6
ERMP1,FAM209A
ERMP1,AQP2
ERMP1,SPAG4
ERMP1,CA14
ERMP1,SLC13A4
ERMP1,C4ORF3
ERMP1,KCNN3
ERMP1,GPR42
ERMP1,BSCL2
ERMP1,RHCG
ERMP1,CLEC2D
ERMP1,STAT5A
ERMP1,HTR3C
ERMP1,SSMEM1
PIN1,ZBTB22
MID2,UBE2E2
MID1,UBE2E2
FAS,TUBB2A
LLPH,PRR11
HNRNPA2B1,FGR
AP4E1,SUV39H2
PURA,PRR11
ATF6B,CPT2
PIBF1,CCDC138
TSPAN9,CD9
GTF3C2,GPSM2
NUF2,CLOCK
CHTOP,RPGRIP1L
GPR25,IKBIP
GPR25,PNMA1
GPR25,NAALADL2
GPR25,CNIH4
GPR25,GJB1
GPR25,FATE1
GPR25,SLC35E3
GPR25,AQP6
GPR25,ATP6V0C
GPR25,TMEM248
GPR25,MFSD5
GPR25,RHCG
GPR25,TMEM52B
GPR25,SLC16A7
GPR25,CREB3L3
GPR25,CREB3L1
GPR25,BEST2
ZNF830,SESTD1
ZNF830,PCBP1
ZNF830,IK
ZNF830,SF3B2
ZNF830,KIF14
ZNF830,PPIL2
ZNF830,AQR
ZNF830,ISY1
ZNF830,THOC5
ZNF830,XAB2
RECQL5,FOSL2
UBC,TUBB2A
UBC,SULT1A1
UBC,MXD3
UBC,GINS3
UBC,GSTM3
UBC,KIFC1
UBC,SARM1
UBC,MTBP
UBC,KLF2
UBC,ANK3
UBC,ABCB10
UBC,UBE2E2
UBC,CD9
UBC,PRR11
UBC,CTTN
UBC,SLC12A4
UBC,RFC3
UBC,TOPBP1
UBC,MPP6
UBC,EHBP1
UBC,CCDC138
UBC,CD86
POC5,CCDC138
KBTBD7,FOSL2
KBTBD6,FOSL2
RNF220,UBE2E2
LZTS2,RPGRIP1L
SIRT2,RPGRIP1L
NHSL2,CTTN
PAK1IP1,PRR11
RBM25,CTTN
RBM28,KIFC1
RBM28,PRR11
RASD2,ACVR1
HSP90AB2P,FGR
HSP90AB2P,TNK2
CC2D2A,CCDC138
DESI1,SHISA4
ZNF250,FDXACB1
TSR1,PDIA5
TSR1,PRR11
TSR3,FOSL2
TFAM,KIFC1
AR,FGR
AR,TNK2
DAZAP2,UBE2E2
MFAP1,CTTN
SRSF12,KSR1
VAC14,AMT
VAC14,GINS3
RAB33B,ACVR1
PRR11,MOV10
PRR11,PES1
PRR11,GNL2
PRR11,RPF2
PRR11,DDX31
PRR11,ZNF668
PRR11,C7ORF50
PRR11,H1-1
PRR11,MYC
PRR11,NOL12
PRR11,LARP1
PRR11,ZNF689
PRR11,MRPL38
PRR11,POP1
PRR11,CTCF
PRR11,RRP8
PRR11,PABPC4
PRR11,RPL3
PRR11,PUM3
PRR11,NOP16
PRR11,GLYR1
PRR11,FTSJ3
PRR11,RBM34
PRR11,RPL10A
PRR11,SURF6
PRR11,KNOP1
PRR11,ZBTB24
PRR11,RPL7L1
PRR11,RSL24D1
PRR11,RRP12
PRR11,NVL
PRR11,UPF1
PRR11,BRIX1
PRR11,RPL13A
PRR11,RRS1
PRR11,SORD
PRR11,SF3B2
PRR11,ZNF800
PRR11,STAU1
PRR11,STAU2
PRR11,ZCRB1
PRR11,HP1BP3
PRR11,SF3B1
PRR11,TTF1
PRR11,DHX30
PRR11,NIP7
PRR11,NSA2
PRR11,ZCCHC3
PRR11,KRI1
PRR11,MYBBP1A
PRR11,CASC3
PRR11,DUSP11
PRR11,NOC3L
PRR11,DKC1
DIRAS3,PALB2
EMD,TUBB2A
GEMIN6,GPSM2
CCT8,FGR
CCT8,TNK2
CCT2,FGR
CCT2,TUBB2A
CCT2,TNK2
CCT3,FGR
CCT3,TNK2
CCT7,FGR
MRFAP1L1,PALB2
CCT5,FGR
CCT5,TNK2
ARL13B,ACVR1
IFT74,RPGRIP1L
TICRR,MTBP
TICRR,TOPBP1
SP110,GINS3
UHMK1,ACVR1
DCTN2,CCDC138
RNF25,UBE2E2
UBE2V2,SUV39H2
ANKRD28,RPGRIP1L
FOSL2,HECTD3
FOSL2,UBQLN1
FOSL2,STMN1
FOSL2,TRAF1
FOSL2,RPL21
FOSL2,HRAS
FOSL2,JUNB
FOSL2,JUND
FOSL2,SUMO2
FOSL2,DET1
FOSL2,GSN
FOSL2,GOPC
FOSL2,LHX8
FOSL2,EGR1
FOSL2,NBEA
FOSL2,LSM11
FOSL2,FHL3
FOSL2,VARS1
FOSL2,GMCL1
FOSL2,MED16
FOSL2,VIRMA
FOSL2,METTL17
FOSL2,SORL1
FOSL2,COP1
FOSL2,DPY30
FOSL2,CREB5
FOSL2,CARM1
FOSL2,NME7
FOSL2,LUZP4
FOSL2,SPAST
FOSL2,EEF1D
FOSL2,FLJ13057
FOSL2,ZZEF1
FOSL2,YEATS4
FOSL2,CALCOCO1
FOSL2,ATF2
AQP6,SLC41A2
AQP6,CNIH3
PCID2,TUBB2A
IGSF8,CD9
ILVBL,RPGRIP1L
ITGB1,CD9
CDK14,ACVR1
RASAL2,KSR1
B4DYC6,KSR2
FGR,KIF14
FGR,PGAM5
FGR,CCT4
FGR,RANBP10
FGR,YES1
FGR,STAT3
FGR,PRPS1
FGR,HNRNPC
FGR,COPA
FGR,ANXA5
FGR,HNRNPCL1
FGR,IKBKG
FGR,SLC25A22
FGR,HSP90AA1
FGR,PRPS2
FGR,WAS
FGR,PRPSAP1
FGR,GSTO1
FGR,FKBP5
FGR,RPL23
FGR,TCP1
FGR,HSP90AB3P
SLC12A4,APEX1
SLC12A4,PTH1R
SLC12A4,KRTAP12-2
SLC12A4,AP3M1
SLC12A4,CYSRT1
SLC12A4,MB21D2
LY96,LY86
TESK2,KSR1
AASDH,GPSM2
MORN2,MPP3
MORN2,GORASP2
SNX9,MPP6
SNX9,TNK2
TEFM,RPGRIP1L
WHRN,GPSM2
TIMELESS,GINS3
IL9R,ABCB10
UHRF1BP1L,SCML1
TUBB2A,BECN1
TUBB2A,HSPA8
TUBB2A,CHGB
TUBB2A,ARL2
TUBB2A,POT1
TUBB2A,HDAC6
TUBB2A,UPF2
TUBB2A,CDC20
TUBB2A,GFER
TUBB2A,TP53
TUBB2A,ZNF146
TUBB2A,EML1
TUBB2A,EML4
TUBB2A,MAPK7
TUBB2A,NFKB1
TUBB2A,DLEU1
TUBB2A,RPLP1
TUBB2A,ZNF488
TUBB2A,RIC8A
TUBB2A,LAMA4
TUBB2A,PSME1
TUBB2A,SERPINB9
TUBB2A,MCM5
TUBB2A,MCM2
TUBB2A,TK1
TUBB2A,C7ORF25
TUBB2A,MAP2K3
TUBB2A,CASP6
TUBB2A,TXNDC9
TUBB2A,DLST
TUBB2A,AARSD1
TUBB2A,EML2
TUBB2A,METTL3
TUBB2A,TUBGCP2
TUBB2A,TUBGCP4
AHI1,CCDC138
MXD3,NOTCH2NLC
MXD3,KRTAP1-1
MXD3,MAGEA11
MXD3,NOTCH2NLA
MXD3,APEX1
MXD3,CYSRT1
MXD3,NFKB1
DKFZP781O1323,ACVR1
RPRD1A,CLOCK
GABARAPL1,ZBTB22
DVL2,RPGRIP1L
MTFR1L,KSR1
TOPBP1,MTBP
TOPBP1,CLSTN1
TOPBP1,TBC1D4
TOPBP1,PML
TOPBP1,MDC1
TOPBP1,RHNO1
TOPBP1,BLM
TOPBP1,VIRMA
TOPBP1,TP53BP1
TOPBP1,TP53
TOPBP1,RPAP2
TOPBP1,PHF8
TOPBP1,CDC45
TOPBP1,H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16
TGM1,IFI30
NARS1,SUV39H2
APP,ADARB1
APP,BACE1
EIF5A,CTTN
NONO,CTTN
SULT1C2,SULT1A1
HERC5,UBE2E2
CCR6,GNAO1
RAF1,RPGRIP1L
BCAS3,PALB2
CD81,CD9
CD82,CD9
CD86,PARP1
CD86,EEF1AKMT4-ECE2
ODAD3,SUV39H2
MAIP1,CPT2
ANTXR1,PDIA5
APEX1,CTTN
APEX1,SLC41A2
APEX1,JAM3
CLDN20,CNIH3
GSN,CCDC141
NNT,RPGRIP1L
ATP2B1,RPGRIP1L
PIK3R3,TNK2
SAMD1,TSHR
PIK3R1,FLT1
PIK3R1,TXK
PIK3R1,SUV39H2
HSF2BP,CCSER1
IDS,PDIA5
REEP3,KSR1
SAV1,CCDC138
STAU1,ADARB1
ID2,SUV39H2
SORT1,CNIH3
ORC1,RFC3
SPATA7,RPGRIP1L
PRPH,FAM167A
H2AC21,APLF
KSR1,USP21
KSR1,FAM110B
KSR1,MAGI1
KSR1,LARP1
KSR1,TBC1D25
KSR1,PPP2R2A
KSR1,DEPDC1B
KSR1,OSBPL6
KSR1,INPP5E
KSR1,LIMA1
KSR1,PLEKHA5
KSR1,PLEKHA7
KSR1,ZBTB21
KSR1,CRTC3
KSR1,CRTC2
KSR1,CWC25
KSR1,PPM1H
KSR1,TIAM1
KSR1,NF1
KSR1,CHEK1
KSR1,CDC25C
KSR1,CDC25B
KSR1,PHLDB2
KSR1,CSNK1A1
KSR1,MELK
KSR1,BAIAP2
KSR1,NADK
KSR1,HDAC5
KSR1,HDAC7
KSR1,SRGAP2
KSR1,SH3BP4
KSR1,VIRMA
KSR1,FGD6
KSR1,DCLK1
KSR1,MAST3
KSR1,RAB11FIP2
KSR1,KIF1B
KSR1,KIF1C
KSR1,MICALL1
KSR1,HSP90AA1
KSR1,KCTD3
KSR1,FAM110A
KSR1,MAP2K2
KSR1,MAP2K1
KSR1,RPTOR
KSR1,LPIN3
KSR1,PANK2
KSR1,BRAP
KSR1,KIF13B
KSR1,BRAF
KSR2,PPP5C
KSR2,COPS6
KSR2,FKBP6
KSR2,FKBP5
KSR2,MAP2K1
KSR2,Q96BE0
KSR2,CYSRT1
KSR2,HSP90AA1
SSMEM1,SLC41A2
NUP133,RPGRIP1L
NDUFAF8,CPT2
DNALI1,GINS3
Q96BE0,AMT
SULT1A1,SULT1A3
SULT1A1,SULT1A2
SULT1A1,STAP1
SH2B3,TNS2
NOL7,SCML1
CDC42,TNK2
CDCA4,SUV39H2
ECT2,CTTN
ECT2,RPGRIP1L
ECT2,RFC3
ECT2,GPSM2
SPRED1,ZNF496
PTHLH,KPNB1
RELA,FKBP11
KLK6,PALB2
RNF103,UBE2E2
IL10RA,IL10
IL10RB,IL10
COPS6,EHBP1
COPS5,EHBP1
PHLDB3,CLOCK
SPRY4,TESK1
PABIR2,IFI30
NEK6,TNK2
TCP1,TNK2
BOLA2|BOLA2B,CCDC138
SLC16A2,CNIH3
SLC16A2,APOL3
DYNLL1,RPGRIP1L
LYVE1,SLC41A2
DYNLL2,RPGRIP1L
HECTD1,RPGRIP1L
UQCRB,GINS3
GPS2,MAP3K7CL
NEK1,RPGRIP1L
FCAR,HAL
TTC17,ACVR1
RRAS2,ACVR1
ABCF1,RPGRIP1L
CHEK2,ST14
GINS2,GINS3
GINS3,CLSPN
GINS3,TIPIN
GINS3,KRT80
GINS3,DNAJB6
GINS3,ICAM5
GINS3,MCM7
GINS3,MCM5
GINS3,MCM3
GINS3,MCM2
GINS3,SMARCD1
GINS3,CTNNA3
GINS3,GINS1
GINS3,GINS4
GINS3,NUP58
GINS3,TRAPPC6A
RCOR1,CLOCK
VEPH1,ACVR1
SET,KIFC1
PPP1CB,CTTN
GANAB,RPGRIP1L
HIF1AN,ANK3
UBR5,UBE2E2
SOCS4,TNK2
SOCS6,ACVR1
SOCS6,TXK
SOCS3,TXK
PACSIN1,EHBP1
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,RFC3
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,PALB2
PCM1,CCDC138
PCM1,RPGRIP1L
NPHP4,RPGRIP1L
PLEKHJ1,ACVR1
HEXIM1,CTTN
RNF126,UBE2E2
RNF125,UBE2E2
POT1,GPA33
RAP2A,ACVR1
SIAH1,UBE2E2
SIAH1,TNK2
PIAS4,CCDC141
RASL12,ACVR1
ZNF318,RPGRIP1L
AP4M1,ZBTB22
TCTN3,ABCB10
TCTN3,RAB31
SDHA,RPGRIP1L
CCDC141,MAT2A
CCDC141,KIF1B
CCDC141,RRAD
CCDC141,PRPS1
CCDC141,FLNA
CCDC141,HOMER3
CCDC141,WFS1
DLG4,GPSM2
COQ8A,CPT2
COQ8A,FAM167A
ALS2CL,RAB31
PABPC4L,GPSM2
IL7R,APOL3
CAPZB,RPGRIP1L
SHC2,FLT1
GSTM3,GNB1L
GSTM3,SH3GL2
GSTM3,ECT2L
GSTM3,LANCL2
GSTM3,ATG5
GSTM3,VIRMA
GSTM3,PLS1
GSTM3,TRAF6
GSTM3,HNRNPLL
GSTM3,GSTM1
GSTM3,GSTM2
GSTM3,GSTM4
GSTM3,GSTM5
GSTM3,PPP1R13B
GSTM3,PAK2
GSTM3,CLVS2
ARG2,CPT2
RING1,UBE2E2
TTC31,IFI30
PARD6B,KIFC1
NSG1,GPA33
HMGB1,CTTN
FRMPD4,GPSM2
LMO3,CCSER1
GEMIN4,LY86
B3KX51,GPSM2
MCRS1,ZBTB22
GJB1,APOL3
GJB5,APOL3
GJB5,SLC41A2
LIN7A,MPP6
LIN7C,MPP6
LIN7B,MPP6
EIF3G,MPP6
C15ORF48,CPT2
CCL5,PALB2
AP2B1,ACVR1
VPS53,CLOCK
VPS51,CLOCK
GARS1,RPGRIP1L
PVR,SLC41A2
LIME1,SLC41A2
RNF149,ACVR1
OXLD1,CPT2
MSH2,RPGRIP1L
NENF,PDIA5
VTI1B,TNK2
HAL,ZRSR2
HAL,RAB9B
HAL,VDAC1
HAL,CFAP298
HAL,PLCZ1
HAL,GPR18
HAL,GMCL1
HAL,MCM2
HAL,VEGFB
HAL,GLYR1
EHHADH,ADARB1
NME4,SUV39H2
NME7,RPGRIP1L
RAI14,RPGRIP1L
RBAK,TXK
CLUH,RPGRIP1L
GFOD1,IFI30
HOMEZ,TXK
KIAA0753,CCDC138
KIAA0753,RPGRIP1L
LRATD2,PALB2
UPF1,RPGRIP1L
DTX3,UBE2E2
IL10,NOTCH2NLC
IL10,NOTCH2NLA
IL10,KRTAP4-1
IL10,GLRX3
RPS20,MPP6
MCM6,ANK3
MCM4,ANK3
SASS6,CCDC138
DUSP13,ACVR1
MESD,RFC3
SQSTM1,ACVR1
SSX3,ZNF496
MRGBP,PALB2
SH3BGRL,CTTN
KIFAP3,IFI30
DBT,RPGRIP1L
CPT2,OTX1
CPT2,CYSRT1
CPT2,ARHGEF26
PYGL,RPGRIP1L
CTNND1,CTTN
KCNN4,CNIH3
GOLGA5,CLOCK
CARNMT1,SARM1
NXF1,RPGRIP1L
ABCB10,CEACAM21
ABCB10,NRG1
APLF,POLB
APLF,SUPT16H
APLF,GMCL1
APLF,H3-4
APLF,ZG16B
APLF,CST4
APLF,FLJ13057
APLF,H2AC11|H2AC13|H2AC15|H2AC16|H2AC17
APLF,PARP1
APLF,PARP2
APLF,TDP1
APLF,H2BC1
APLF,TOP1
PMP22,APOL3
TOX4,CTTN
NUP155,RPGRIP1L
MAPK6,RAB31
MAPK6,ANK3
MAPK7,CD9
NRAS,ACVR1
CEP97,RPGRIP1L
A6ND79,MAP3K7CL
FBXO44,ACVR1
FOXD4L6,ZNF496
GATAD1,PALB2
SYNPO,CTTN
MRPL55,TNK2
POP1,CTTN
MYO18A,CTTN
PLXNB3,BTBD3
PPP1R10,CTTN
SOAT1,EHBP1
SRGAP3,CLOCK
GPRC5D,APOL3
SMC3,RPGRIP1L
SHISA4,CNIH1
SHISA4,UBE2V1
GRIPAP1,CLOCK
TTF1,GPSM2
OFD1,RPGRIP1L
OFD1,EHBP1
OFD1,CCDC138
PLCG1,SUV39H2
RAB25,ACVR1
GNAI2,GPSM2
GDF5,RGMB
MKLN1,IFI30
RAB5A,ST14
RAB5A,RAB31
RAB5B,RPGRIP1L
SLC41A2,MFF
SLC41A2,FATE1
SLC41A2,CLN5
SLC41A2,SLC6A15
SLC41A2,GPR42
SLC41A2,GPR151
SLC41A2,AMIGO1
SLC41A2,GPX8
DDX56,RPGRIP1L
DDX56,CTTN
UBE2E3,ACVR1
UBE2E2,TRIM39
UBE2E2,PRKN
UBE2E2,TRIM50
UBE2E2,UBOX5
UBE2E2,STUB1
UBE2E2,OTUB1
UBE2E2,MKRN3
UBE2E2,RLIM
UBE2E2,LDHA
UBE2E2,DZIP3
UBE2E2,XIAP
UBE2E2,SRPK1
UBE2E2,SRPK2
UBE2E2,ZNRF1
UBE2E2,RNF166
UBE2E2,RNF185
UBE2E2,FAM9B
MCM2,ANK3
CCDC43,SCML1
PRPF40A,FAM167A
PRPF40A,CTTN
MCM9,RFC3
TGFBR1,ACVR1
IQGAP1,CTTN
IQGAP2,TSHR
XXYLT1,CUL4A
XXYLT1,MINDY2
CEP131,RPGRIP1L
DYNC1H1,RPGRIP1L
CALD1,GPSM2
FCHO1,ACVR1
CCT4,TNK2
CLNK,TXK
BMPR2,ACVR1
ZBTB22,A8KA83
ZBTB22,FXR2
ZBTB22,UBQLN4
ZBTB22,RBM39
ZBTB22,GATA1
NEDD4L,TNK2
TCHP,RPGRIP1L
TMA16,CTTN
GPSM2,LRRC8E
GPSM2,ARHGEF40
GPSM2,NUMA1
GPSM2,FXR2
GPSM2,LSM11
HSH2D,TNK2
GPX1,RPGRIP1L
SMARCA4,MPP6
CASP8,ST14
CHML,RAB31
MYC,RFC3
ENTPD3,GPA33
PNMA1,SUV39H2
ODF2,CCDC138
ODF4,CD9
ODF4,CNIH3
YAE1,METTL18
USP39,ACVR1
KIF11,ANK3
NRSN1,GPA33
EMP3,GPA33
AMOT,CTTN
TXK,IKZF4
TXK,IKZF1
TXK,DOK2
TXK,STAP2
TXK,PRDM14
TXK,NCK2
TXK,GRB10
TXK,JRK
BLZF1,SUV39H2
KRT27,CCDC138
KIF14,CTTN
KIF14,MAP3K7CL
KIF14,RPGRIP1L
KIF14,RFC3
KIF14,CCR7
PRPF38A,CTTN
RPL9|RPL9P7|RPL9P8|RPL9P9,CTTN
POLR3F,SUV39H2
CEP290,CCDC138
ACVR1B,ACVR1
EPPK1,RPGRIP1L
PDLIM4,AMT
TNK2,SH2D1B
TNK2,HSP90AB3P
TNK2,GALT
TNK2,NEDD4
TNK2,SEZ6
TNK2,NOTCH2NLA
TNK2,SLC25A5
TNK2,CYSRT1
TNK2,HCK
TNK2,NCK1
TNK2,NCK2
TNK2,ARSL
TNK2,HSPA1A
TNK2,HSP90AA1
FH,RPGRIP1L
RNASET2,PDIA5
SART1,CTTN
TEPSIN,BTBD3
PRC1,IFI30
ZNF644,SUV39H2
DYNLRB1,MPP6
KPNB1,KIFC1
PARD3,JAM3
ZNF397,ZNF496
ARAF,TESK1
PKP2,RPGRIP1L
NUDT21,CTTN
CEP192,RPGRIP1L
SLX4IP,IFI30
APOL3,STX1A
APOL3,TMEM52B
APOL3,TNFRSF10D
APOL3,NCALD
APOL3,SGCB
APOL3,FATE1
APOL3,LHFPL5
APOL3,MFSD6
APOL3,SLC1A5
APOL3,SLC7A14
APOL3,ELOVL4
APOL3,TMEM167B
EHBP1,RPAP2
EHBP1,ACAP2
ITGB2,SCML1
ARHGAP18,MPP6
CLOCK,PSMD9
CLOCK,ARNTL
CLOCK,THAP11
CLOCK,TEKT4
CLOCK,CCHCR1
CLOCK,RABGEF1
CLOCK,GIT2
CLOCK,DZIP3
CLOCK,YEATS4
CLOCK,CIPC
CLOCK,VPS50
RFC5,RFC3
RFC4,RFC3
RFC1,RFC3
RFC3,RAD17
RFC3,RFC2
RFC3,USP20
RFC3,HNRNPU
RFC3,TRADD
RFC3,ANKRD40
RFC3,DUSP7
RFC3,TP53
RFC3,ATAD5
RFC3,DSCC1
SH3BP2,CTTN
CBX6,SCML1
CBX5,SUV39H2
CBX4,CTTN
CBX2,SCML1
CBX1,SUV39H2
RAB17,ACVR1
PPP1R12A,RPGRIP1L
ACADSB,RPGRIP1L
AATF,MPP6
MRPS10,KIFC1
PFKL,TESK1
KIAA1671,RPGRIP1L
FLJ13057,FAM167A
RPP25L,RPGRIP1L
SUV39H2,MTF2
SUV39H2,MCM3AP
SUV39H2,ABL1
SUV39H2,CFAP100
SUV39H2,LCA5L
SUV39H2,LNX1
SUV39H2,SNF8
SUV39H2,NCK1
SUV39H2,FAM20C
SUV39H2,WIZ
SUV39H2,EWSR1
SCAND1,ZNF496
RBM15B,CTTN
SPINT1,ST14
TESK1,ABCB4
TESK1,HSP90AA1
ZNF446,ZNF496
LNX1,SCML1
C16ORF70,ANK3
SHANK3,CTTN
GLUD1,CTTN
HSP90AA1,ZNF74
RAB31,EEA1
RAB31,DLST
RAB31,RAP1GDS1
RAB31,CHM
RAB31,RABGGTB
RAB31,TCTN2
RAB31,RAB22A
RAB31,RABGGTA
RAB31,MPP3
DOK4,ANK3
PDIA6,CTTN
PDIA5,MDFI
PDIA5,CTRL
PDIA5,IFI30
PDIA5,NTM
PDIA5,UBQLN4
PDIA5,SDF2L1
RAB3B,ACVR1
CEP89,CCDC138
CEP85,RPGRIP1L
GTF3C4,ANK3
EPS15L1,ANK3
TOP1,CTTN
MINDY3,MPP6
MINDY3,KIFC1
LRPAP1,CTTN
NUSAP1,CTTN
NUSAP1,KIFC1
CEP170,CCDC138
CEP170,RPGRIP1L
FIP1L1,CTTN
K7ELR1,MPP6
ADARB1,STRBP
ADARB1,TCF20
ADARB1,TCEANC
ADARB1,CSNK2A1
NUP153,KIFC1
MYNN,FDXACB1
ATXN2L,CTTN
TMEM52B,CNIH3
STK11,ST14
DCAF6,ACVR1
LAMP2,FAM167A
POLR3D,ZNF496
WDR61,ACVR1
USP46,IFI30
RPS2,ZNF496
DDIT4L,MAP3K7CL
NUP50,KIFC1
RPSA,CTTN
TTK,RPGRIP1L
KDM4C,CTTN
MED16,ACVR1
WDR55,SCML1
RCN1,RPGRIP1L
SCLT1,CCDC138
NEDD4,FLT1
TRIM37,RPGRIP1L
ZNF483,ZNF496
ACVR1,FKBP4
ACVR1,BMPR1A
ACVR1,NEK8
ACVR1,USP21
ACVR1,NAA20
ACVR1,STAT1
ACVR1,VIRMA
ACVR1,RHOJ
ACVR1,AJUBA
ACVR1,FGD6
ACVR1,GRAMD1A
ACVR1,ARV1
ACVR1,PLEK
ACVR1,RHOD
ACVR1,NUAK2
TRAF2,FDXACB1
TMPRSS2,CNIH3
FLNA,CTTN
CDRT15,IFI30
METTL18,B3GALT4
METTL18,PHYHIP
METTL17,CTTN
CAMK2D,TSHR
DEPDC1B,IFI30
ZSCAN18,FDXACB1
WDR46,KIFC1
KIFC1,GNL2
KIFC1,CEBPZ
KIFC1,RRP12
PPARG,ZNF496
MYZAP,RPGRIP1L
CD19,CD9
B4DDT0,CD9
MCAM,CD9
CTTN,HDAC6
CTTN,ANKZF1
CTTN,MYO5C
CTTN,NDC80
CTTN,MYH9
CTTN,RPS21
CTTN,RCL1
CTTN,HOXA5
CTTN,SF3B4
CTTN,SF3B2
CTTN,WDR82
CTTN,CAPZA2
