Genes,Naive,Early Extra-GC,Late Extra-GC,GC
NR4A3,0.896746135801185,0.8689113368077409,1.0488827162567418,0.657602243140534
RUNX2,0.23847428455525183,0.2659892478405211,1.0441988669443156,0.2239662580656733
ZFP69,1.0348964742820022,0.0317486983145803,0.01825776857356499,0.3463896732785589
ARID3A,0.8649974374866047,0.9985288301111271,0.41621345465959786,0.9130066566729652
CDC5L,0.9940744797617469,0.8649974374866047,0.7682678110280534,0.6736025844869752
HIVEP1,0.8154635023643281,0.07689525382647662,0.989639882693881,0.7368516147946744
IRF5,0.5380570924907511,0.9852248644847644,0.40876000400501694,0.7231995256263473
FOXP2,0.18759861389479837,0.16600798130243088,0.9212371558094806,0.9808292530117262
BACH2,0.9720955730429717,0.37708866016736564,0.9337113300346562,0.3604414267342093
PRDM6,0.78255376827553,0.946343076940557,0.8342257788198508,0.7934037842995959
NR1H2,0.7164427431634675,0.8117529229677922,0.6607818960579136,0.942114740831036
PRRX1,0.7231995256263473,0.942114740831036,0.8154635023643281,0.7682678110280534
ZBTB48,0.8767853932386467,0.7030646172172913,0.9130066566729652,0.925377948475512
PBX4,0.7130813954607625,0.9212371558094806,0.13541286072422823,0.572444434800227
UBP1,0.7647279843229293,0.12977904300597218,0.9007865453381898,0.9171134386256186
NR1H3,0.40876000400501694,0.896746135801185,0.16989903679539747,0.3746934494414107
MYB,0.4465955383477207,0.42121346507630353,0.3302416868705768,0.8887139641039208
SOX2,0.8847219428343831,0.7265951146274855,0.5782924046826503,0.638733758836151
BBX,0.6020323919857231,0.5102775283836756,0.5185306701403959,0.8807457944547437
HSF5,0.39401772226781356,0.8610987970709473,0.8456544746434735,0.20966570792347697
SPI1,0.30538164955118186,0.39890770756200533,0.8494932509506392,0.2811246719056218
CDX1,0.6736025844869752,0.8456544746434735,0.7402939589856472,0.8043728156701697
SNAI1,0.8418303782050702,0.050601013293789604,0.6898631053587553,0.16989903679539747
NR2E3,0.8229262235659176,0.761200643804961,0.6703819697869329,0.6964420764567979
RFX1,0.10938908730292288,0.8154635023643281,0.7437481938537348,0.6481234991859902
HMBOX1,0.3234001550538601,0.78255376827553,0.28549149107196226,0.1816638783749838
THRB,0.7753852787969174,0.36754204828378556,0.4805857385762724,0.3533908687375425
NR5A2,0.32113000651932105,0.5048130339115968,0.5493886585003012,0.7753852787969174
ERF,0.14677661937454325,0.28987746301521666,0.7647279843229293,0.46475427335959185
POU3F3,0.6639716914260139,0.7541830711463146,0.7030646172172913,0.7576857016975165
NKX3-2,0.750692666206546,0.45433751250133625,0.48859646232235143,0.5240708505160114
PRDM4,0.485919084551635,0.4389130421757044,0.019934214900817253,0.7472144018302213
PKNOX1,0.1241767874573023,0.7402939589856472,0.40628781485962795,0.36754204828378556
NFE2L3,0.34174929372205676,0.7334210796978854,0.6294313661738375,0.09481688044383235
ESR2,0.38672728900513426,0.004946423935325574,0.7265951146274855,0.2322307679155667
TCF7L1,0.706392407309966,0.6481234991859902,0.5212969236332861,0.5960443501411006
HOXD13,0.5408779688323926,0.706392407309966,0.6449837791813223,0.6356233364217587
HIVEP3,0.6865897800137862,0.6020323919857231,0.4966718763278969,0.6294313661738375
FOXD3,0.5212969236332861,0.6294313661738375,0.6800750989925926,0.6263496996364295
SOX15,0.2811246719056218,0.32113000651932105,0.2322307679155667,0.6671716941566845
LCORL,0.3371303478657622,0.4752806863465793,0.6639716914260139,0.09844007281325252
ETV7,0.0016460909066686805,0.026668247082161294,0.657602243140534,0.011579947430959423
POU6F1,0.25107949347423403,0.6512731080888863,0.15827099880027845,0.17380529176246257
SOX10,0.6449837791813223,0.4805857385762724,0.40136169652357195,0.35105168638437023
LCOR,0.4621398927855209,0.3533908687375425,0.6356233364217587,0.5930637220029626
FOXC2,0.39890770756200533,0.5075415485648007,0.6232775005994593,0.5782924046826503
ZBTB20,0.6202147110689137,0.3746934494414107,0.31886499988846884,0.3487179630381501
ZKSCAN2,0.6141171312007951,0.08045397644347055,0.12045931105716987,0.42372287668172937
HDX,0.5990338889894666,0.25957211351988757,0.21985947611301979,0.5048130339115968
FOXL2,0.5930637220029626,0.40136169652357195,0.36280270291988903,0.30985592994610295
TEAD1,0.12977904300597218,0.048872404393171906,0.06805346324501552,0.5900919516138052
ZBTB7B,0.30092729920180145,0.06981557823841497,0.5871289864831482,0.10755590622126197
HOXA9,0.5020919437972361,0.5841747745857168,0.4752806863465793,0.5075415485648007
FOXI1,0.36516956793015526,0.4363652700969057,0.5812292643559599,0.49937823792563973
RFX7,0.294282756483133,0.5753641449035618,0.4700036292457356,0.42121346507630353
POU3F4,0.572444434800227,0.5579724021916928,0.5465437063680698,0.5380570924907511
HOXD10,0.40136169652357195,0.5666304649348072,0.4491695423428935,0.41621345465959786
HNF1A,0.5637361069084428,0.14107859825990549,0.12790813507016044,0.08223809823697223
CRX,0.009917436657346028,0.3394371539636771,0.5637361069084428,0.24896756027109057
CEBPB,0.5268524934778881,0.5608501020193077,0.05928916525142741,0.31886499988846884
NKX2-5,0.45433751250133625,0.5551029597637398,0.5268524934778881,0.5102775283836756
HOXB7,0.49937823792563973,0.5522417274827076,0.47792969451815626,0.485919084551635
HOXA13,0.4363652700969057,0.5465437063680698,0.4912810276930205,0.4752806863465793
SOX3,0.5465437063680698,0.30092729920180145,0.07334915081972619,0.26170658604852026
NFATC4,0.4832488559957562,0.5437068250328703,0.4621398927855209,0.4621398927855209
SOX6,0.5296418955654667,0.292077683924819,0.06453852113757116,0.25107949347423403
