Prot_1,Prot_2
CAPZA2,DAPK1
VIRMA,NDE1
VIRMA,PAWR
VIRMA,NCOA1
VIRMA,NR3C2
VIRMA,NR3C1
VIRMA,THADA
VIRMA,ETV6
ST8SIA5,SELENON
ZBTB3,NR3C1
ZBTB9,NR3C1
ANKRD46,EFNB2
ANKRD46,HSD17B13
ANKRD46,HSD17B11
ANKRD46,SLC10A6
ANKRD46,RELL2
ANKRD46,APH1A
ANKRD46,GPR42
ANKRD46,GPHA2
ANKRD46,EFNB1
ANKRD46,ST6GALNAC6
ANKRD46,BSCL2
ANKRD46,LAMTOR5
LZTR1,STAT1
EVX2,ITIH6
PARP8,CSTA
PARP9,STAT1
ACTC1,STAT1
ACTC1,DAPK1
FTH1,NR3C1
PAWR,DAPK3
SPOP,CD274
TP53BP1,NR3C1
FAM9B,NDE1
ICA1,STK16
STUB1,NR3C1
NECAB2,CENPO
KLHL8,USP7
KLHL8,PNMT
MKRN3,NDE1
NCOA2,NR3C1
NCOA2,NCOA1
NCOA1,NR3C1
NCOA1,STAT3
NCOA1,NR1H2
NCOA1,NR3C2
NCOA1,RXRB
NCOA1,RXRA
NCOA1,RBBP6
NCOA1,RABGGTB
JPH3,SAMD3
UBQLN1,NDE1
DAPK1,TMOD3
DAPK1,IFI30
NR3C2,NR3C1
NR3C2,CAND1
NR3C2,RXRA
NR3C1,ZNF496
NR3C1,RBM14
NR3C1,SMIM40
NR3C1,DAP3
NR3C1,STAT3
NR3C1,FKBP4
NR3C1,FKBP5
NR3C1,RXRB
NR3C1,CEP43
TNF,TNFSF9
SAMD3,PRPS1
TSPOAP1,NDE1
HSPE1,GBP2
ARNT2,NDE1
RXRA,STAT1
NCK1,SELENON
SPTAN1,STAT1
HEATR1,CD274
MLLT10,NCALD
NDC80,NDE1
TNFSF9,MICA
USP7,ETV6
INTS2,CD274
NCALD,DNAAF2
NCALD,GOLGA7
THADA,CD274
NDE1,GOLGA2
NDE1,CSNK2A2
GBP2,GBP1
GBP2,GBP3
GBP2,BTBD2
GBP1,GBP3
GBP1,STAT1
A6NG51,STAT1
STAT3,STAT1
STAT2,STAT1
ETV7,ETV6
