,Genes,LogChange,LogChange_Thresh
30039,ECEL1P3,0.0,0.0
30040,DLEC1P1,0.0,0.0
30041,ACBD6,-0.46113608710545856,-0.46113608710545856
30042,EEF1A1P39,0.0,0.0
30043,FGF12-AS2,0.0,0.0
30044,MTND2P39,0.0,0.0
30045,RP11-282I1.1,0.0,0.0
30046,RP5-1193P9.2,0.0,0.0
30047,FLJ33581,0.0,0.0
30048,RP4-539M6.18,0.0,0.0
30049,RP11-117D22.2,1.9595473914521344,1.9595473914521344
30050,AC016738.3,0.0,0.0
30051,LINC01075,0.0,0.0
30052,SEPHS1P4,0.0,0.0
30053,RP11-305L7.5,0.0,0.0
30054,HOXB-AS1,0.0,0.0
30055,RP3-508I15.19,0.0,0.0
30056,AF003626.1,0.0,0.0
30057,AC018463.4,0.0,0.0
30058,RP3-477O4.14,19.08370272838459,2.0
30059,LINC00443,0.0,0.0
30060,ATP5G1P1,0.0,0.0
30061,MTND1P28,0.0,0.0
30062,RP11-232D9.3,0.0,0.0
30063,AC004854.5,0.0,0.0
30064,RP11-62L10.1,0.0,0.0
30065,CT45A11P,0.0,0.0
30066,RP5-997D16.2,0.0,0.0
30067,MAS1LP1,0.0,0.0
30068,CTB-1144G6.5,0.0,0.0
30069,RP11-526K21.2,0.0,0.0
30070,RPL30P16,0.0,0.0
30071,HNRNPA1P28,-17.12444227671836,-2.0
30072,RPL22P18,0.0,0.0
30073,AC090957.2,0.0,0.0
30074,AC006196.1,0.0,0.0
30075,LINC01149,0.0,0.0
30076,RP11-466F5.3,-3.2263514645807314,-2.0
30077,LINC01433,0.0,0.0
30078,RP5-1112D6.4,0.0,0.0
30079,OR4F3,0.0,0.0
30080,RPL12P49,0.0,0.0
30081,RNF10P1,0.0,0.0
30082,CNOT6LP1,21.186538558615485,2.0
30083,SMYD3-IT1,0.0,0.0
30084,C9orf147,16.566557625412006,2.0
30085,RP5-998N21.7,0.0,0.0
30086,RP11-291O7.1,0.0,0.0
30087,RP11-405L18.4,17.58090541264589,2.0
30088,GS1-124K5.2,18.80671687106784,2.0
30089,AC005518.2,0.0,0.0
30090,RP4-725G10.3,0.0,0.0
30091,AC073387.2,0.0,0.0
30092,AC000081.2,0.0,0.0
30093,DDX43P3,0.0,0.0
30094,RP11-160E2.17,0.0,0.0
30095,RPL37P4,0.0,0.0
30096,RP11-331N16.1,0.0,0.0
30097,ATP6V0CP1,0.0,0.0
30098,RP11-632C17__A.1,-17.006606645765945,-2.0
30099,CTB-1048E9.7,-0.5293157010548657,-0.5293157010548657
30100,FTH1P5,16.92253541349789,2.0
30101,RP11-631F7.2,0.0,0.0
30102,RPL4P5,-2.213352358920455,-2.0
30103,IFNNP1,0.0,0.0
30104,AP000688.14,0.0,0.0
30105,OR8V1P,0.0,0.0
30106,FTLP18,0.0,0.0
30107,EIF2B5-AS1,-3.943871253057661,-2.0
30108,HSPB1P2,0.0,0.0
30109,FAM92A1P2,-0.3767253023972974,-0.3767253023972974
30110,RP11-173G21.1,0.0,0.0
30111,ATXN8OS,-19.349849736323772,-2.0
30112,PHBP9,20.591990317356284,2.0
30113,MTND5P14,0.0,0.0
30114,RP4-697K14.3,0.0,0.0
30115,SIAH1P1,0.0,0.0
30116,RP11-4M23.4,0.0,0.0
30117,RP11-90J7.4,0.0,0.0
30118,FMO7P,0.0,0.0
30119,AF240627.2,0.0,0.0
30120,RP1-276N6.2,0.0,0.0
30121,AC010975.2,0.0,0.0
30122,RP11-108M9.2,0.0,0.0
30123,RP11-241I20.1,0.0,0.0
30124,RP11-38O23.3,0.0,0.0
30125,FKBP1AP3,0.0,0.0
30126,RAD23BP2,0.0,0.0
30127,RP11-475I24.7,0.0,0.0
30128,SPATA31C1,0.0,0.0
30129,HNRNPH3P1,0.0,0.0
30130,RP1-128O3.4,0.0,0.0
30131,RP13-824C8.2,0.0,0.0
30132,RP11-90C4.2,0.0,0.0
30133,PHBP4,0.0,0.0
30134,MTND2P4,0.0,0.0
30135,FGFR1OP2P1,0.0,0.0
30136,NFE4,0.0,0.0
30137,AC002539.1,0.0,0.0
30138,RP11-75C23.1,0.0,0.0
30139,OR52J2P,0.0,0.0
30140,MIRLET7DHG,0.0,0.0
30141,RP11-702C7.1,0.0,0.0
30142,XXYLT1-AS2,4.490463209181687,2.0
30143,HERC2P4,18.80671687106784,2.0
30144,SSU72P8,0.0,0.0
30145,RP1-40E16.9,0.0,0.0
30146,RP11-548K12.5,0.0,0.0
30147,AC087163.3,0.0,0.0
30148,PGAM1P3,0.0,0.0
30149,SERBP1P4,0.0,0.0
30150,RP11-373A6.1,0.0,0.0
30151,HNRNPA1P59,0.0,0.0
30152,RPL7P61,17.638779374163747,2.0
30153,RPS12P24,0.0,0.0
30154,RP11-402G3.4,0.0,0.0
30155,RP11-290M5.2,0.0,0.0
30156,AC013472.4,0.0,0.0
30157,RP11-305E17.4,0.0,0.0
30158,RP11-334J6.6,0.0,0.0
30159,ARMC2-AS1,0.0,0.0
30160,RP11-244J10.1,16.60920152988035,2.0
30161,NAALADL2-AS3,0.0,0.0
30162,RP13-507P19.2,0.0,0.0
30163,GTF2IP23,0.0,0.0
30164,RP11-253D19.2,0.0,0.0
30165,AC093162.3,0.0,0.0
30166,STARD13-IT1,0.0,0.0
30167,OR5H6,0.0,0.0
30168,MTND3P4,0.0,0.0
30169,RP11-213G2.2,0.0,0.0
30170,CICP6,0.0,0.0
30171,AC004980.9,-16.79186955543856,-2.0
30172,BANF1P2,0.0,0.0
30173,OR6C5P,0.0,0.0
30174,RP3-390M24.1,0.0,0.0
30175,CTD-2192J16.11,0.0,0.0
30176,TOMM20P4,0.0,0.0
30177,LL0XNC01-116E7.4,18.80671687106784,2.0
30178,HCG24,0.0,0.0
30179,ELOVL2-AS1,0.0,0.0
30180,FEZF1-AS1,0.0,0.0
30181,LINC01284,0.0,0.0
30182,XRCC6P3,-18.12446362959812,-2.0
30183,AL022476.2,-2.8759380132698236,-2.0
30184,BEND7P1,0.0,0.0
30185,CTD-3105H18.9,0.0,0.0
30186,RP3-323N1.2,0.0,0.0
30187,LINC00159,0.0,0.0
30188,RP4-705O1.1,0.0,0.0
30189,RP11-385F5.4,0.0,0.0
30190,HMGN1P33,0.0,0.0
30191,MTCO1P42,0.0,0.0
30192,RP11-35N6.6,0.0,0.0
30193,HMGN2P3,-17.912702881443035,-2.0
30194,RP5-1068B5.1,0.0,0.0
30195,AC004538.3,0.0,0.0
30196,DNAJB5P1,0.0,0.0
30197,RP4-635E18.6,16.733503215074276,2.0
30198,MTND4P19,0.0,0.0
30199,RP11-434D2.8,0.0,0.0
30200,FANCD2P2,0.0,0.0
30201,AC018892.8,0.0,0.0
30202,RP13-455A7.1,0.0,0.0
30203,CT47A8,0.0,0.0
30204,RPL35AP3,0.0,0.0
30205,RP4-614C15.3,0.0,0.0
30206,AC114755.2,0.0,0.0
30207,AC009474.2,0.0,0.0
30208,NCAPD2P1,0.0,0.0
30209,SPDYE21P,0.0,0.0
30210,TPI1P2,0.0,0.0
30211,DDX10P2,0.0,0.0
30212,VN1R32P,0.0,0.0
30213,ACTG1P23,2.663398533524308,2.0
30214,RPL4P3,-1.2879735413332056,-1.2879735413332056
30215,RP11-23D5.1,0.0,0.0
30216,DSCR9,0.8636316594901488,0.8636316594901488
30217,FAM41C,0.0,0.0
30218,RPL23AP52,0.0,0.0
30219,KARSP2,0.0,0.0
30220,RP3-425P12.2,0.0,0.0
30221,GOLGA6L5P,0.0,0.0
30222,GSTA11P,0.0,0.0
30223,MEMO1P4,0.0,0.0
30224,TCEB1P7,0.0,0.0
30225,AP000146.2,0.0,0.0
30226,RP4-655J12.5,0.0,0.0
30227,AC009245.3,17.32357480306018,2.0
30228,RPSAP25,0.0,0.0
30229,AC012507.4,0.0,0.0
30230,RP13-157F18.2,0.0,0.0
30231,RP4-737E23.2,0.0,0.0
30232,LINC01048,0.0,0.0
30233,RPSAP23,0.29098577372010725,0.29098577372010725
30234,RP5-1139I1.1,-0.4112408177613918,-0.4112408177613918
30235,AC092667.2,16.566557625412006,2.0
30236,RP11-692P14.1,0.0,0.0
30237,AC092651.1,-16.581304567577018,-2.0
30238,SPTLC1P1,17.308517840534122,2.0
30239,HINT2P1,0.0,0.0
30240,RBBP8P1,0.0,0.0
30241,RP11-359G22.2,0.0,0.0
30242,AC090505.4,0.0,0.0
30243,LINC01349,0.0,0.0
30244,LINC01066,0.0,0.0
30245,RP5-855F14.2,0.0,0.0
30246,RPS3AP52,0.0,0.0
30247,AC079834.1,0.0,0.0
30248,AC018717.2,0.0,0.0
30249,AC007163.6,0.0,0.0
30250,TCEA1P2,3.6356583255286195,2.0
30251,OR3D1P,0.0,0.0
30252,TCEB1P12,0.0,0.0
30253,RP5-902P8.10,0.0,0.0
30254,OR5M4P,0.0,0.0
30255,LINC00856,0.0,0.0
30256,ARL2BPP7,0.0,0.0
30257,XX-C2158C6.1,0.0,0.0
30258,RP1-43E13.2,18.80671687106784,2.0
30259,RSU1P1,0.0,0.0
30260,ERVMER61-1,0.0,0.0
30261,RP11-313A24.1,0.0,0.0
30262,RP1-196A12.1,0.0,0.0
30263,USP17L25,0.0,0.0
30264,AC114803.3,0.0,0.0
30265,RP1-20B11.2,0.0,0.0
30266,RP11-14O19.1,0.0,0.0
30267,AC004160.4,0.0,0.0
30268,RP11-102J14.1,0.0,0.0
30269,SERPINB9P1,0.0,0.0
30270,RP11-488P3.1,0.0,0.0
30271,RP13-329D4.3,0.0,0.0
30272,RP11-390E23.3,0.0,0.0
30273,TFAMP1,0.0,0.0
30274,LRRC37A6P,0.0,0.0
30275,CTF2P,0.0,0.0
30276,LINC00276,-2.644578958439522,-2.0
30277,RPL7P4,0.17601816979511165,0.17601816979511165
30278,NEK2P4,0.0,0.0
30279,RPS29P6,0.0,0.0
30280,LINC01381,0.0,0.0
30281,ANKRD18B,17.566550193254727,2.0
30282,U73166.2,20.114292642442514,2.0
30283,PA2G4P4,-20.649663505872976,-2.0
30284,GPM6BP1,0.0,0.0
30285,RP11-741G21.1,0.0,0.0
30286,PROX1-AS1,-20.183646909687354,-2.0
30287,VENTXP4,0.0,0.0
30288,CLUHP5,0.0,0.0
30289,RPL5P26,0.0,0.0
30290,GS1-115G20.1,0.0,0.0
30291,LA16c-2F2.8,0.0,0.0
30292,RP1-28O17.1,0.0,0.0
30293,ATP6V1G1P7,0.0,0.0
30294,OFD1P9Y,0.0,0.0
30295,AC005034.2,0.0,0.0
30296,RP1-52D1.1,0.0,0.0
30297,AP000695.6,0.0,0.0
30298,AC093142.2,0.0,0.0
30299,IGKV1OR22-5,0.0,0.0
30300,ATP5G2P3,0.0,0.0
30301,AC124057.5,0.0,0.0
30302,OR51A10P,0.0,0.0
30303,AC000077.2,0.0,0.0
30304,PSMG3-AS1,1.1393165387280244,1.1393165387280244
30305,VAV3-AS1,0.0,0.0
30306,RP11-141M1.3,0.0,0.0
30307,RP13-228J13.10,0.0,0.0
30308,RP4-753D10.5,0.0,0.0
30309,RP11-462D18.2,-19.212346428492072,-2.0
30310,MTCO2P7,0.0,0.0
30311,EEF1B2P8,0.0,0.0
30312,RP4-564M11.2,0.0,0.0
30313,AC108463.1,0.0,0.0
30314,MKX-AS1,0.0,0.0
30315,ANKRD30BP3,0.0,0.0
30316,CTD-2230M5.1,0.0,0.0
30317,RP11-416N4.4,0.0,0.0
30318,RPL7AP8,0.0,0.0
30319,RPL19P21,0.0,0.0
30320,PPP5D1,-17.20909139317095,-2.0
30321,THAP7-AS1,-0.5538895357761219,-0.5538895357761219
30322,AC092580.3,0.0,0.0
30323,RP11-555J4.3,-2.4788432134177967,-2.0
30324,RP11-1060J15.5,0.0,0.0
30325,RP11-533K11.1,0.0,0.0
30326,HCG4P7,20.182800614262717,2.0
30327,MBD3L2,0.0,0.0
30328,RP3-437I16.1,0.0,0.0
30329,COL6A4P1,16.566557625412006,2.0
30330,AC007403.2,0.0,0.0
30331,RP11-472G21.2,0.0,0.0
30332,NOS2P3,-17.152508245678966,-2.0
30333,CEACAMP9,0.0,0.0
30334,LIMD1-AS1,20.546001484919525,2.0
30335,MTND5P7,0.0,0.0
30336,AC091133.1,0.0,0.0
30337,RP11-95M15.1,0.0,0.0
30338,RP11-297A16.2,0.0,0.0
30339,BASP1P1,0.0,0.0
30340,RP11-379C10.4,0.0,0.0
30341,RP11-305L7.1,0.0,0.0
30342,RP3-428A13.1,0.0,0.0
30343,AOAH-IT1,0.0,0.0
30344,LINC00102,1.475825703492447,1.475825703492447
30345,SNX3P1X,0.0,0.0
30346,RP11-393I23.3,0.0,0.0
30347,HMGB1P11,0.0,0.0
30348,MTND4P27,0.0,0.0
30349,USP17L1,0.0,0.0
30350,RP11-74C13.3,0.0,0.0
30351,CTB-89H12.4,20.874812286142053,2.0
30352,AC092162.1,0.0,0.0
30353,RP11-517P14.2,17.566550193254727,2.0
30354,AC073264.6,0.0,0.0
30355,CEACAMP2,0.0,0.0
30356,RPL17P12,0.0,0.0
30357,LINC01183,18.80671687106784,2.0
30358,FAM133DP,19.904199326247703,2.0
30359,RP5-828H9.1,0.0,0.0
30360,CALM1P2,0.0,0.0
30361,ZNF32-AS2,0.0,0.0
30362,SF3A3P1,0.0,0.0
30363,AC114763.1,0.0,0.0
30364,RP11-69L16.6,0.0,0.0
30365,CTD-2533K21.3,0.0,0.0
30366,AC027612.3,0.0,0.0
30367,RP11-464C19.2,0.0,0.0
30368,RP11-369F10.2,0.0,0.0
30369,OR6R1P,0.0,0.0
30370,RP13-228J13.5,0.0,0.0
30371,AC021016.7,-0.3765838997561726,-0.3765838997561726
30372,ACTG1P14,-0.25008412424424753,-0.25008412424424753
30373,GTF2IRD1P1,-19.212346428492072,-2.0
30374,CCT5P2,16.58091277121802,2.0
30375,PHBP12,0.0,0.0
30376,AC093609.1,0.0,0.0
30377,IMP3P1,0.0,0.0
30378,FTX,-3.615212168243673,-2.0
30379,RPSAP8,-19.309957069738083,-2.0
30380,AC090804.1,0.0,0.0
30381,CT47A4,0.0,0.0
30382,RSL24D1P2,0.0,0.0
30383,GPAA1P2,0.0,0.0
30384,RP3-331H24.4,0.0,0.0
30385,OR2H4P,0.0,0.0
30386,AC018495.3,0.0,0.0
30387,RP11-73B2.2,0.0,0.0
30388,RP11-402G3.3,0.0,0.0
30389,AC011753.6,0.0,0.0
30390,TSEN15P2,0.0,0.0
30391,MTCYBP6,0.0,0.0
30392,AC159540.1,-2.55013949257977,-2.0
30393,AC005722.4,0.0,0.0
30394,RP11-167P22.4,0.0,0.0
30395,HMGB1P27,0.0,0.0
30396,AC004237.1,-1.4257896114105728,-1.4257896114105728
30397,HM13-AS1,0.0,0.0
30398,DYNLL1P7,0.0,0.0
30399,RP5-1198O20.4,0.0,0.0
30400,AC079987.2,0.0,0.0
30401,H3F3AP3,16.733503215074276,2.0
30402,AC080002.1,0.0,0.0
30403,UQCRHP1,0.0,0.0
30404,RP11-469A15.2,-17.095873326466872,-2.0
30405,RP11-286H14.4,0.0,0.0
30406,RP1-155D22.1,0.0,0.0
30407,RP4-781K5.6,0.0,0.0
30408,RPS23P8,0.0,0.0
30409,DNM3OS,0.0,0.0
30410,RP11-359N11.1,0.0,0.0
30411,RP5-996D20.3,0.0,0.0
30412,CYP4F60P,0.0,0.0
30413,RPL36P1,0.0,0.0
30414,CTA-246H3.8,0.0,0.0
30415,RP11-486B10.4,0.0,0.0
30416,VN1R36P,0.0,0.0
30417,USP12-AS2,0.0,0.0
30418,LA16c-60G3.5,0.0,0.0
30419,AC016682.1,0.0,0.0
30420,KLF2P2,0.0,0.0
30421,AC022816.2,0.0,0.0
30422,RP3-406P24.3,0.0,0.0
30423,AC024084.1,0.0,0.0
30424,AC112229.1,0.0,0.0
30425,RGPD4-AS1,-0.5438151206057813,-0.5438151206057813
30426,RP11-666G4.2,0.0,0.0
30427,OR7E55P,0.0,0.0
30428,PRB4,0.0,0.0
30429,KLHL7-AS1,-6.30215381385775,-2.0
30430,RP11-466F5.9,0.0,0.0
30431,YY1P1,0.0,0.0
30432,TNPO1P2,-10.453036398231742,-2.0
30433,FAM224B,0.0,0.0
30434,PRKRIRP1,0.0,0.0
30435,CEACAM22P,-0.8259115020088553,-0.8259115020088553
30436,SETSIP,0.0,0.0
30437,XXyac-YR29IB3.1,0.0,0.0
30438,NDUFS5P5,0.0,0.0
30439,PABPC1P3,-3.0661867328729597,-2.0
30440,RP11-65J3.3,0.0,0.0
30441,ENO1-AS1,-18.737464144563226,-2.0
30442,AC004869.2,0.0,0.0
30443,CEACAMP4,0.0,0.0
30444,GRPEL2P3,0.0,0.0
30445,DDTP1,0.0,0.0
30446,RP11-409K20.6,0.0,0.0
30447,AC067945.2,0.0,0.0
30448,RP5-1114G22.2,0.0,0.0
30449,AC013402.5,0.0,0.0
30450,MRPL35P4,0.0,0.0
30451,RP11-62F24.1,0.0,0.0
30452,AC012462.1,0.0,0.0
30453,AC011753.5,0.0,0.0
30454,SAP18P3,0.0,0.0
30455,CTD-2330K9.2,0.0,0.0
30456,RP11-54O7.1,0.0,0.0
30457,FBXW4P1,0.0,0.0
30458,RP11-681L4.1,0.0,0.0
30459,RP11-293P20.4,0.0,0.0
30460,RP1-117P20.3,0.0,0.0
30461,RP5-998G20.1,0.0,0.0
30462,RP11-364B14.3,0.0,0.0
30463,AC104024.1,-14.901006731339308,-2.0
30464,LINC00332,0.0,0.0
30465,CTAGE13P,0.0,0.0
30466,GGTLC4P,0.0,0.0
30467,RP11-152L7.1,0.0,0.0
30468,RP11-274B21.4,-19.414904906766754,-2.0
30469,KRT8P7,0.0,0.0
30470,RP11-272L13.2,0.0,0.0
30471,RP11-14C22.6,0.0,0.0
30472,RP4-612B15.2,-18.771265975905614,-2.0
30473,LINC01001,-21.540369813653623,-2.0
30474,RP4-738P15.1,0.0,0.0
30475,RBMY2WP,0.0,0.0
30476,RP11-240D10.4,0.0,0.0
30477,RP11-296L22.8,0.0,0.0
30478,AC074011.2,0.0,0.0
30479,RP11-478K15.6,0.0,0.0
30480,AC127904.2,0.0,0.0
30481,AC092171.4,-3.066039087167324,-2.0
30482,RPL10P3,1.0671155785428306,1.0671155785428306
30483,RP11-413E1.4,0.0,0.0
30484,RP1-149A16.3,18.80671687106784,2.0
30485,AC106870.1,0.0,0.0
30486,RP11-331H2.4,0.0,0.0
30487,SC22CB-1D7.1,0.0,0.0
30488,AC006007.1,0.0,0.0
30489,AC021188.4,0.0,0.0
30490,RP11-541H12.1,0.0,0.0
30491,MEIS1-AS2,0.0,0.0
30492,SDAD1P2,0.0,0.0
30493,AC007036.4,-19.212346428492072,-2.0
30494,ZNF341-AS1,0.0,0.0
30495,RP11-343J3.7,0.0,0.0
30496,RHOQP3,0.0,0.0
30497,NFU1P1,0.0,0.0
30498,SNAP23P,0.0,0.0
30499,RP11-153F1.2,0.0,0.0
30500,MTND1P4,0.0,0.0
30501,RP11-251P6.1,0.0,0.0
30502,RP3-408N23.4,0.0,0.0
30503,VN1R108P,0.0,0.0
30504,AC079807.4,0.0,0.0
30505,RP11-318C24.1,-17.366631685137005,-2.0
30506,ANKRD63,0.0,0.0
30507,RP1-140J1.4,-0.36237011139259656,-0.36237011139259656
30508,RP1-215K18.4,0.0,0.0
30509,RP11-508N12.2,0.0,0.0
30510,AC009961.2,-17.095873326466872,-2.0
30511,AC006326.3,0.0,0.0
30512,PSAT1P3,0.0,0.0
30513,RP11-560L11.1,0.0,0.0
30514,ARHGAP26-IT1,0.0,0.0
30515,AC012456.4,0.0,0.0
30516,SMARCE1P5,0.0,0.0
30517,AF015720.3,0.0,0.0
30518,HLA-K,1.913344927682998,1.913344927682998
30519,RP11-368M16.9,0.0,0.0
30520,YY2,-19.070887197144796,-2.0
30521,FOXD3-AS1,0.0,0.0
30522,AC007279.2,0.0,0.0
30523,RP11-243J16.8,0.0,0.0
30524,AC097532.2,0.0,0.0
30525,C2orf27AP3,0.0,0.0
30526,AL132709.1,0.0,0.0
30527,SRGAP2-AS1,0.0,0.0
30528,AC099535.4,0.0,0.0
30529,RP11-309P22.1,0.0,0.0
30530,RP11-690C23.5,0.0,0.0
30531,USP9YP24,0.0,0.0
30532,RP11-49O14.3,0.0,0.0
30533,LINC01362,0.0,0.0
30534,MTND2P16,0.0,0.0
30535,ZNF736P5Y,0.0,0.0
30536,AC000362.1,0.0,0.0
30537,KB-288A10.17,0.0,0.0
30538,CBX1P1,0.0,0.0
30539,AC005532.5,0.0,0.0
30540,RP11-417B4.2,0.0,0.0
30541,RP11-492I2.1,0.0,0.0
30542,CTD-2186M15.1,17.566550193254727,2.0
30543,ARPP21-AS1,0.0,0.0
30544,AC007349.7,-19.417793181963617,-2.0
30545,RP11-325P15.2,16.566557625412006,2.0
30546,RPEP3,0.0,0.0
30547,AC068580.7,0.0,0.0
30548,AP001187.11,0.0,0.0
30549,LINC01293,0.0,0.0
30550,RPL31P2,-17.12444227671836,-2.0
30551,LINC01614,0.0,0.0
30552,RP5-968J1.1,0.0,0.0
30553,AC097463.2,0.0,0.0
30554,RPL23AP15,-20.264185288598153,-2.0
30555,RP11-380D15.3,0.0,0.0
30556,ZNF674-AS1,-0.4034820326646179,-0.4034820326646179
30557,GSTA10P,0.0,0.0
30558,RP11-383M4.2,0.0,0.0
30559,RP11-195E2.1,0.0,0.0
30560,RP11-379C10.1,0.0,0.0
30561,GOT2P2,0.0,0.0
30562,AP006294.2,0.0,0.0
30563,RP11-51G5.1,0.0,0.0
30564,AC004159.1,16.566557625412006,2.0
30565,USP9YP20,0.0,0.0
30566,YRDCP3,0.0,0.0
30567,CCNB1IP1P2,0.0,0.0
30568,RP4-595K12.2,-17.984381147464404,-2.0
30569,RP5-936J12.1,0.0,0.0
30570,TSEN15P1,0.0,0.0
30571,CTA-342B11.2,0.0,0.0
30572,RP11-462B18.1,0.0,0.0
30573,AGAP10P,0.0,0.0
30574,FBXW11P1,0.0,0.0
30575,RPS6P23,0.0,0.0
30576,AC092338.5,0.0,0.0
30577,STMND1,16.8445335467216,2.0
30578,LINC00486,0.0,0.0
30579,RBMX2P4,0.0,0.0
30580,RP11-486B10.3,0.0,0.0
30581,AC005077.14,0.0,0.0
30582,HMGB1P25,-17.152508245678966,-2.0
30583,SHC1P1,0.0,0.0
30584,LINC00692,0.0,0.0
30585,RP11-67K19.3,0.0,0.0
30586,RP11-767N6.7,0.0,0.0
30587,RPS18P12,-1.3909608781908156,-1.3909608781908156
30588,RP11-9L18.3,0.0,0.0
30589,MAGEA8-AS1,0.0,0.0
30590,FAM204CP,0.0,0.0
30591,XKRYP2,0.0,0.0
30592,XXyac-YX60D10.1,0.0,0.0
30593,RP3-525N10.2,0.0,0.0
30594,PPIHP1,0.0,0.0
30595,RP3-508I15.10,0.0,0.0
30596,NPM1P51,18.293378468848836,2.0
30597,AC004840.8,0.0,0.0
30598,RP11-10B2.1,0.0,0.0
30599,AC008063.2,0.0,0.0
30600,RP11-527D15.1,0.0,0.0
30601,HAO2-IT1,0.0,0.0
30602,RP4-753M9.1,0.0,0.0
30603,LINC00309,18.80671687106784,2.0
30604,RP11-104D21.2,0.0,0.0
30605,TMBIM7P,0.0,0.0
30606,RP11-34A14.3,20.889971385846984,2.0
30607,RP11-395C3.1,0.0,0.0
30608,GXYLT1P1,0.0,0.0
30609,RP5-947P14.2,0.0,0.0
30610,RP11-402P6.2,0.0,0.0
30611,RPS3P1,0.0,0.0
30612,RP11-775L16.1,0.0,0.0
30613,MIR205HG,0.0,0.0
30614,RP11-314C16.1,0.0,0.0
30615,AC002386.1,0.0,0.0
30616,HMGN1P5,0.0,0.0
30617,RP11-367G18.1,0.0,0.0
30618,AC026202.5,0.0,0.0
30619,LINC01507,0.0,0.0
30620,HNRNPA1P68,20.027286674932586,2.0
30621,AP000356.2,0.0,0.0
30622,AP001331.1,0.0,0.0
30623,MTND2P21,-19.212346428492072,-2.0
30624,GPS2P2,0.0,0.0
30625,AC099344.2,0.0,0.0
30626,RP4-631H13.6,0.0,0.0
30627,RP11-109P14.10,-17.93582836848835,-2.0
30628,RP3-452M16.1,0.0,0.0
30629,AC093166.4,0.0,0.0
30630,RP5-1086L22.1,0.0,0.0
30631,LINC01520,0.0,0.0
30632,AC018696.4,0.0,0.0
30633,SNX18P13,0.0,0.0
30634,RP11-107I14.5,0.0,0.0
30635,AC084149.1,0.0,0.0
30636,AC104024.2,0.0,0.0
30637,HHATL-AS1,0.0,0.0
30638,AC005703.3,0.0,0.0
30639,AP001255.2,0.0,0.0
30640,RP1-154J13.2,0.0,0.0
30641,AC084193.1,0.0,0.0
30642,AC023274.6,0.0,0.0
30643,LINC00160,0.0,0.0
30644,AC079250.1,0.0,0.0
30645,RPL36AP39,0.0,0.0
30646,DSTNP1,0.0,0.0
30647,DDX3P2,0.0,0.0
30648,RP11-113I24.1,0.0,0.0
30649,RPL23AP11,0.0,0.0
30650,HSBP1,-0.7043469349608771,-0.7043469349608771
30651,RP4-734C18.1,0.0,0.0
30652,AC092625.1,0.0,0.0
30653,FAM201B,0.0,0.0
30654,RPL12P15,-20.6205171781117,-2.0
30655,FGFR3P1,0.0,0.0
30656,RAB42P1,0.0,0.0
30657,RP11-14C22.3,0.0,0.0
30658,MTND5P8,0.0,0.0
30659,CCNB1IP1P3,0.0,0.0
30660,CECR9,0.0,0.0
30661,RP3-481F12.1,0.0,0.0
30662,RPL7P32,-19.674675351758808,-2.0
30663,CDC20P1,17.71167938936507,2.0
30664,CUBNP1,0.0,0.0
30665,RP6-109B7.2,0.0,0.0
30666,RP11-494I9.1,0.0,0.0
30667,AC013275.2,0.0,0.0
30668,RP5-860P4.2,0.0,0.0
30669,AC013404.1,0.0,0.0
30670,EIF4A1P3,16.461861365561376,2.0
30671,RP11-545P6.2,0.0,0.0
30672,RP11-357J22.1,0.0,0.0
30673,RPS3AP9,0.0,0.0
30674,LINC00326,0.0,0.0
30675,AC092431.3,0.0,0.0
30676,RP11-175O19.4,20.501651891280726,2.0
30677,XKRYP4,0.0,0.0
30678,AC079325.6,0.0,0.0
30679,LINC00271,0.0,0.0
30680,RP3-455J7.3,0.0,0.0
30681,AC008271.1,0.0,0.0
30682,AC114814.2,0.0,0.0
30683,RP11-346K17.3,0.0,0.0
30684,RPL7L1P9,0.0,0.0
30685,RP11-445P17.3,0.0,0.0
30686,AC103881.1,0.0,0.0
30687,AC007238.1,17.48768847434834,2.0
30688,RP11-428F8.2,0.0,0.0
30689,GCNT1P3,0.0,0.0
30690,OR52B5P,0.0,0.0
30691,RP1-140A9.1,0.0,0.0
30692,USP17L28,0.0,0.0
30693,RP11-91N2.3,0.0,0.0
30694,RP13-26D14.2,0.0,0.0
30695,AC009236.2,0.0,0.0
30696,RP1-290I10.5,0.0,0.0
30697,RP11-122M14.1,0.0,0.0
30698,MSANTD2P1,0.0,0.0
30699,FARSBP1,0.0,0.0
30700,LINC00395,0.0,0.0
30701,AC103563.9,0.0,0.0
30702,AC006994.1,0.0,0.0
30703,RP11-263K19.4,0.0,0.0
30704,NPM1P9,0.0,0.0
30705,KRTAP21-3,0.0,0.0
30706,BX842568.4,0.0,0.0
30707,OR52Y1P,0.0,0.0
30708,RP5-1068H6.1,0.0,0.0
30709,GAPDHP64,0.0,0.0
30710,RP11-316M1.3,0.0,0.0
30711,HCG18,0.46125010091192553,0.46125010091192553
30712,RP11-560A15.4,0.0,0.0
30713,AC105402.4,0.0,0.0
30714,RP11-342H21.2,0.0,0.0
30715,RP4-760C5.3,0.0,0.0
30716,RP11-514F8.2,0.0,0.0
30717,AC011747.6,0.0,0.0
30718,CTA-253N17.1,0.0,0.0
30719,TSSK1A,0.0,0.0
30720,FDPSP7,0.0,0.0
30721,RP11-101C11.1,0.0,0.0
30722,AC012513.6,0.6215797543609716,0.6215797543609716
