Genes,Naive,Early_Extra_GC_Tfh,Late_Extra_GC_Tfh,GC Tfh
EHMT2,9.207697468050252,6.750485358532605,8.987588265316354,14.031827865668186
XAGE1A,1e-06,1e-06,1e-06,1e-06
AC005042.4,1e-06,1e-06,1e-06,1e-06
LAYN,3.2177364628532725,0.5189815176889525,1e-06,1e-06
XAGE1B,1e-06,1e-06,1e-06,1e-06
SLC44A4,0.26776583772422347,0.3867594466467725,1e-06,1e-06
NEU1,14.4271740785298,18.525163485120583,67.25628361028599,26.116509790622004
C6orf48,69.73581758821825,49.17492354360162,23.433973683930848,19.586351283630158
HSPA1B,467.8605652707605,781.0433116059265,1006.1682857603429,791.7729726137775
HSPA1A,322.79913515702975,558.2643576714225,463.24631788429764,580.454663197673
HSPA1L,2.1637269602875278,1e-06,0.140078238994054,1.33025990539444
LSM2,18.949520187304,23.437205483971322,44.422088053717864,15.3554103094173
RP11-410N8.4,1e-06,1e-06,1e-06,1e-06
VARS,5.6902854416851625,5.15840454045986,3.36312220810741,5.993251139844673
VWA7,1e-06,0.18300377719383826,1e-06,1e-06
CARD16,11.402824249352198,5.656055853676357,5.753419657097608,2.9502251600495324
RP11-65D24.2,1e-06,1e-06,1e-06,1e-06
AC012306.2,1e-06,1e-06,1e-06,1e-06
CASP12,1e-06,0.9433142845043225,0.9805416729583776,0.2179286874209595
MBD5,10.428383789962494,9.103788126483735,4.90523930929211,10.377211619386502
MSH5,2.687022188670267,4.889396517197158,2.0123720330846924,3.2010020334562985
CSHL1,1e-06,1e-06,1e-06,1e-06
C6orf25,0.31882253793711496,1e-06,1e-06,0.45854915571060245
LY6G6C,1e-06,1e-06,1e-06,1e-06
XXbac-BPG32J3.20,1e-06,1e-06,1e-06,1e-06
LY6G6F,1e-06,1e-06,1e-06,1e-06
ABHD16A,12.482252359441928,8.91035950643773,7.604499317692965,8.287336395130751
LY6G5C,3.3606516719380126,2.1701778151486826,2.9570207555062327,0.7160905923280699
RP11-1E11.1,1e-06,1e-06,1e-06,1e-06
POTEKP,0.34908212159305496,0.34045912987641996,3.4083080315862753,0.4710560122141955
CSNK2B,49.70252123183807,46.9492550557624,35.11673308512084,51.715600840776595
CTSLP6,1e-06,1e-06,1e-06,1e-06
GPANK1,8.124656099836194,1.7962235977812926,4.076125813526381,2.1641179967533253
C6orf47,4.590190019332902,6.19404127904797,9.220193798901972,14.685003758725655
FAM155A,1e-06,0.18677703033185575,1e-06,1e-06
APOM,1.541147552466855,0.8503492789856593,0.560309955976215,0.4852853655818325
C9orf170,1e-06,1e-06,1e-06,1e-06
TRIM49C,1e-06,1e-06,1e-06,1e-06
TRIM64,1e-06,0.0038933538826671503,1e-06,1e-06
TRIM51BP,1e-06,1e-06,1e-06,1e-06
RP11-313I2.10,1e-06,1e-06,1e-06,1e-06
AC079586.1,1e-06,1e-06,1e-06,1e-06
BAG6,21.32821820245925,8.089216499595208,92.54066479207172,59.37538409103844
C1orf195,1e-06,1e-06,1e-06,1e-06
PRRC2A,4.04507594308745,10.402683577232983,23.839094266217845,30.728569335399722
TBC1D3P4,1e-06,1e-06,1e-06,1e-06
AIF1,11.13438253543802,4.120362980046535,0.8572893910524625,1e-06
NCR3,3.1192010815521805,4.549744339448158,2.6648072898059025,4.29925863121691
PRAMEF20,1e-06,1e-06,1e-06,1e-06
PRAMEF17,1e-06,1e-06,1e-06,1e-06
PRAMEF19,1e-06,1e-06,1e-06,1e-06
PRAMEF14,1e-06,1e-06,1e-06,1e-06
LST1,3.3082088604198168,1.3110106954466676,0.28015547798810747,1e-06
NFKBIL1,4.82617847424783,4.351246392998573,3.7597839134623703,2.6414282466471173
PRAMEF15,1e-06,1e-06,1e-06,1e-06
PRAMEF9,1e-06,1e-06,1e-06,1e-06
PRAMEF7,1e-06,1e-06,1e-06,1e-06
MCCD1,1e-06,1e-06,1e-06,1e-06
ZNF814,12.372460806854141,2.649644807591047,3.5795976794695776,9.602661458849548
MICB,7.829734507215633,8.237480938849343,41.863709088729735,5.42442576420268
AADACL4,1e-06,1e-06,1e-06,1e-06
ZNF551,1.927458580996359,1.5414764325548325,1.6809278679286475,4.734877933527
MICA,0.38092121459413025,2.5103754387717343,1e-06,0.7638375444104625
ZNF805,5.481440099395075,1.796761008018925,5.86923731385085,4.5098161552933975
HLA-C,1566.4313958713326,1741.6072350811726,856.3852565507392,1778.0364341192142
PSORS1C3,1e-06,1e-06,1e-06,1e-06
GUCY2EP,1e-06,1e-06,1e-06,1e-06
POU5F1,0.14561586192976275,0.8140423014626812,0.14131599128273026,0.8085308195774669
ZSCAN5CP,1e-06,1e-06,1e-06,1e-06
CCHCR1,2.010188362247905,5.531132735933274,2.5022967746943325,2.637826029920198
PSORS1C2,1e-06,1e-06,1e-06,1e-06
CDSN,1e-06,1e-06,1e-06,1e-06
PSORS1C1,1e-06,1e-06,1e-06,1e-06
C6orf15,1e-06,1e-06,1e-06,1e-06
MUC21,1e-06,1e-06,1e-06,1e-06
DEFB122,1e-06,1e-06,1e-06,1e-06
DEFB121,1e-06,1e-06,1e-06,1e-06
CFTRP3,1e-06,1e-06,1e-06,1e-06
CTD-2514C3.1,1e-06,1e-06,1e-06,1e-06
DHX16,6.818201277010423,9.882304652935481,7.041790054865788,5.016396237669095
C6orf136,4.438618383737538,0.49744254036458324,4.836473715247723,0.32689253113143996
LINC01552,1e-06,1e-06,1e-06,1e-06
MRPS18B,21.62616587521365,15.895959961867717,7.472735850093673,9.78092898651388
PPP1R10,14.478832382188225,23.921459215812675,20.04578206312716,19.56322602517835
KRTAP5-11,0.40592913497094024,1e-06,1e-06,1e-06
KRTAP5-10,1e-06,1e-06,1e-06,1e-06
ABCF1,13.061266725687636,2.7875930509096603,9.539808638573295,5.509531810094463
PRR3,7.472901547663228,6.129386155159479,13.134396516723662,13.427795900707869
LILRB3,0.8800261279492526,1e-06,1e-06,0.17082109668480475
DDR1,0.14424939735250175,1e-06,1e-06,1e-06
AC096670.3,1e-06,1e-06,1e-06,1e-06
LRCOL1,1e-06,1e-06,1e-06,1e-06
RP11-304F15.3,0.6756571683518451,1.633819608761485,1e-06,1.2003094543017123
LINC01123,1e-06,0.4762196267671925,1e-06,1e-06
GNL1,6.554491929887083,12.645509806396158,11.359028061814456,10.098170865674756
HLA-E,1534.9648757135203,1364.7558441291926,790.697860962442,1015.95328733575
DPRX,1e-06,1e-06,1e-06,1e-06
TRIM39,4.647057915452092,4.3547469847249065,4.908312683821258,0.9892821267946788
LINC01257,0.9491554545794625,1e-06,1e-06,1e-06
ZNF468,1.5765106349416298,1.6054861559641649,7.871517836291452,8.446015721234144
TRIM15,1e-06,1e-06,1e-06,1e-06
ZNF616,0.16722590166708176,0.1102819370141325,0.6074248597242725,1e-06
FOXB2,1e-06,1e-06,1e-06,1e-06
TRIM10,1e-06,1e-06,1e-06,1e-06
TRIM40,1e-06,1e-06,1e-06,1e-06
TRIM31,1e-06,1e-06,0.140078238994054,1e-06
RNF39,1e-06,1e-06,1e-06,1e-06
PPP1R11,15.990944429885774,17.889768659650468,4.335806210523385,9.257001861836967
RP11-1148L6.9,1e-06,1e-06,0.14568655802343325,1e-06
HLA-J,13.980374513032968,21.467172264965395,3.295050713395459,25.75540704606198
ZNRD1-AS1,0.6590464031294138,3.208158809318313,0.140078238994054,1.1077467364163724
PTCHD2,1e-06,1e-06,1e-06,1e-06
HCG9,0.2634898743281925,1e-06,1e-06,1e-06
GNB2L1,1535.6712149207003,1017.0449425210112,516.3977807013272,513.515063600943
HLA-G,34.03813119402483,42.0572127093418,11.192284143083507,69.51181910211866
TBC1D8,2.5233115331773277,1.1899197259386198,0.42023271698216247,0.45854915571060245
AC068538.2,1e-06,1e-06,1e-06,1e-06
NMS,1e-06,1e-06,1e-06,1e-06
HLA-F,136.29785581990873,100.27865450213883,79.47504416205088,83.72092298584376
ZFP57,1e-06,1e-06,1e-06,1e-06
SSX9,1e-06,1e-06,1e-06,1e-06
CRHR1-IT1,8.552678064865606,11.257976793772224,6.675267251225725,5.6127795665865445
RPS26P8,1e-06,0.24002948943114075,1e-06,1e-06
ASPDH,1e-06,1e-06,1e-06,1e-06
MOG,0.2195976062973035,0.44762169650672246,1e-06,0.184409058921096
OR2H2,1e-06,1e-06,1e-06,1e-06
CST9LP2,1e-06,1e-06,1e-06,1e-06
CBY3,0.11743234026593775,1e-06,1e-06,1.3053248038866674
C5orf60,1e-06,1e-06,1e-06,1e-06
CST9LP1,1e-06,1e-06,1e-06,1e-06
CST13P,1e-06,1e-06,1e-06,1e-06
FLJ26850,1e-06,1e-06,0.28015547798810747,1e-06
C9orf57,1e-06,1e-06,1e-06,1e-06
IGKV1OR2-3,1e-06,1e-06,1e-06,1e-06
IL31,1e-06,1e-06,1e-06,1e-06
AKT1S1,0.14424939735250175,0.88224849611306,1e-06,4.720061028997895
FAM153C,1e-06,1e-06,0.25494157496917746,0.25279711740831246
GABBR1,1e-06,0.38923638826671497,0.560309955976215,1e-06
CASC10,0.2634898743281925,1e-06,1e-06,1e-06
C10orf113,1e-06,1e-06,1e-06,1e-06
RP5-1004I9.1,1e-06,1e-06,1e-06,0.09317559819171176
STARD7-AS1,0.5544907242263916,1.293302724389855,1.8210051069227,1.9350742170987374
MAS1L,1e-06,1e-06,1e-06,1e-06
OR2H1,1e-06,1e-06,1e-06,1e-06
OR11A1,0.16891504208796151,0.12974612942223826,1e-06,0.19411474623273275
OR14J1,1e-06,1e-06,1e-06,1e-06
OR2U1P,1e-06,1e-06,1e-06,1e-06
UBTFL3,1e-06,1e-06,1e-06,1e-06
OR2J2,1e-06,1e-06,1e-06,1e-06
OR2J3,1e-06,1e-06,1e-06,1e-06
OR2J1,1e-06,1e-06,1e-06,1e-06
OR2B3,1e-06,1e-06,1e-06,1e-06
OR2W1,1e-06,1e-06,1e-06,1e-06
UBTFL5,1e-06,1e-06,1e-06,1e-06
MAMDC2-AS1,0.16891504208796151,1e-06,1e-06,1e-06
LINC01556,1e-06,1e-06,1e-06,1e-06
SPDYC,1e-06,1e-06,1e-06,1e-06
C9orf135,1e-06,0.5514056850706626,1e-06,1e-06
TRIM27,26.9720827947287,35.56555094425465,95.59702957901702,34.4620916064964
AC073464.11,1e-06,1e-06,1e-06,1e-06
CNN2P12,1e-06,1e-06,1e-06,1e-06
MALRD1,1e-06,1e-06,1e-06,1e-06
AC083899.3,0.656218148820635,1e-06,0.9301138669205176,0.34164119336960996
CTC-281M20.1,1e-06,1e-06,1e-06,1e-06
CTC-308K20.1,1e-06,0.5546692112885401,0.140078238994054,2.4088437845302493
RANBP17,1e-06,1e-06,1e-06,1e-06
FAM196B,0.38092121459413025,0.2574164739282125,1e-06,0.19411474623273275
IGKV1OR-3,1e-06,1e-06,1e-06,1e-06
RP11-15J10.1,1e-06,1.8659544542791224,1e-06,0.45854915571060245
FOXD4L5,1e-06,0.1102819370141325,1e-06,1e-06
IGKV1OR9-1,1e-06,1e-06,1e-06,1e-06
REG1P,1e-06,1e-06,1e-06,1e-06
ZNF204P,0.11743234026593775,0.2594912588444775,1e-06,1e-06
BX255923.2,0.36062199338125495,1.0532023282082024,0.7344239981713813,0.15626256571734976
CTD-3065J16.6,1e-06,1e-06,1e-06,1e-06
LINC01291,3.72625112963303,4.635512491467935,48.07691330896317,9.307784906743011
RP11-96J15.2,1e-06,1e-06,1e-06,1e-06
RP11-111F5.4,1e-06,1e-06,0.7907305440884582,0.530632912461768
FAM27E4,1e-06,1e-06,1e-06,1e-06
RP11-160N1.10,1e-06,1e-06,1e-06,1e-06
TTC25,0.16891504208796151,1e-06,1e-06,1e-06
RP11-475I24.1,1e-06,1e-06,1e-06,1e-06
ADGRF5P2,1e-06,1e-06,1e-06,1e-06
MRPL53,16.802219376638934,7.911890353947588,8.173974853656636,9.406409573005982
ST8SIA6-AS1,0.18242816545499826,0.39302970900691897,0.2871645694074277,1e-06
RP11-204M4.2,0.2634898743281925,1e-06,1e-06,1e-06
MROH6,0.2634898743281925,1e-06,0.29137211604686747,0.10896484371047975
ATXN2,9.135671927410577,4.7941726749527405,52.4932504755393,14.969205803221566
DCTN1,25.62274826159195,6.655309471826739,30.190673009457374,36.07207994833898
SPATA31A1,1e-06,1e-06,1e-06,1e-06
CTB-158D10.3,1e-06,1e-06,1e-06,1e-06
PNMAL2,1e-06,1e-06,1e-06,0.10896484371047975
TCTN1,1.69079716748188,2.2540121088355276,4.476275693270805,3.182467559658535
FAM216A,3.209382487643345,0.9412242762538885,2.4296964388970874,0.6537840622628776
ZBTB48,8.635693893746135,4.915159578784901,7.902636706876365,7.207803820256603
FAM201A,1e-06,1.2870783696410624,3.8974396270080227,1e-06
IGFL2,1e-06,0.1102819370141325,1e-06,1e-06
IGFL4,0.2884977947050025,1.0808199185590175,0.27875470559816745,0.09705787311636625
NAT8B,1e-06,1e-06,1e-06,1e-06
KRTAP9-3,1e-06,1e-06,1e-06,1e-06
AC021218.2,1e-06,1e-06,1e-06,1e-06
KRTAP4-8,1e-06,1e-06,1e-06,1e-06
GPR20,1e-06,1e-06,1e-06,1e-06
KRTAP1-4,1e-06,1e-06,1e-06,1e-06
KRT40,1e-06,1e-06,1e-06,1e-06
RP11-208G20.2,1e-06,1e-06,1e-06,1e-06
KRT25,1e-06,1e-06,1e-06,1e-06
MZT1,26.151495892870766,13.88310584950693,10.656368395824815,17.598271728892005
LINC01545,1e-06,1e-06,1e-06,1e-06
SPINK9,0.39098822603678623,0.0937397964620125,0.140078238994054,0.431036266367965
LRRC3C,1e-06,1e-06,1e-06,1e-06
RP6-99M1.1,1e-06,1e-06,1e-06,1e-06
PRR20B,1e-06,1e-06,1e-06,1e-06
PRR20A,1e-06,1e-06,1e-06,1e-06
ZNF155,1e-06,0.44112474805652996,1e-06,0.10896484371047975
UQCC3,2.0082520278974028,7.449767214185992,3.2633441093107325,6.419585484991105
FBXO48,0.9671631806088775,4.37504900916856,1e-06,1.3704083332704293
GRXCR2,1e-06,1e-06,1e-06,1e-06
AC074391.1,1e-06,1e-06,1e-06,1e-06
FAM221B,1e-06,0.18866365690086426,1e-06,0.09479954402811724
CD177P1,1e-06,1e-06,1e-06,1e-06
ATP6V0E2-AS1,0.1858064462967575,1.7506506259572943,1e-06,1.375645467131805
CD177,1e-06,1e-06,1e-06,1e-06
PSG5,0.15540191872092451,1e-06,1e-06,1e-06
ZNF783,0.23486368053187526,3.94499840941896,5.416521231620408,1.4033522457341974
ZNF425,0.7045890415956251,1e-06,1e-06,0.8824975599584087
FAM83A-AS1,1e-06,1e-06,1e-06,1e-06
LRRC10B,1e-06,1e-06,2.913712160468675,1e-06
FBXO47,1e-06,1e-06,1e-06,1e-06
C12orf73,0.9948949730103817,2.5826999665157793,3.1209584910748402,2.586834245214835
PCDHGA1,1e-06,1e-06,1e-06,1e-06
ARHGEF34P,2.0593924540780755,0.47420902916076996,1e-06,6.989001119120222
BLACE,1e-06,1e-06,1e-06,1e-06
PCDHA9,0.3480404393196675,1e-06,1e-06,1e-06
PCDHA8,1e-06,1e-06,1e-06,1e-06
PCDHA7,1e-06,1e-06,1e-06,1e-06
PCDHA5,1e-06,1e-06,1e-06,1e-06
PCDHA4,1.8718499742794599,1.4212406386550474,5.405837308227537,1.814033770396247
PCDHA2,1e-06,1e-06,1e-06,1e-06
PCDHA1,1e-06,1e-06,1e-06,1e-06
RP11-807H22.7,1e-06,1e-06,1e-06,1e-06
TRIM13,14.032874730752203,6.128047533666996,3.6612808414677507,8.52986647900028
ERICH4,1e-06,1e-06,1e-06,1e-06
MS4A13,1e-06,1e-06,1e-06,1e-06
PRSS3P4,1e-06,1e-06,1e-06,1e-06
PRSS1,1e-06,1e-06,1e-06,1e-06
OR4D8P,1e-06,1e-06,1e-06,1e-06
RP5-842K16.1,1e-06,1e-06,1e-06,1e-06
SPIRE2,0.332693155148955,3.192234739627215,0.249338485409416,0.8181603790678588
AC139712.2,1e-06,1e-06,1e-06,1e-06
AARD,0.3534693342004725,1e-06,1.190921516317044,1e-06
RP11-46C24.3,1e-06,1e-06,1e-06,1e-06
RP11-830F9.6,1e-06,1e-06,1e-06,1e-06
PABPN1L,1e-06,1e-06,1e-06,1e-06
OR5G5P,1e-06,1e-06,1e-06,1e-06
OR5D16,1e-06,1e-06,1e-06,1e-06
OR5L2,1e-06,1e-06,1e-06,1e-06
RP11-707M1.1,1e-06,1e-06,1e-06,1e-06
RP11-863P13.4,1.18239929461573,1e-06,1e-06,1.7984722896897893
PKHD1L1,1e-06,1e-06,1e-06,1e-06
CTC-425O23.2,0.14424939735250175,1e-06,1e-06,1e-06
RP11-56P9.11,1e-06,1e-06,1e-06,1e-06
SLFN12L,1.5201273811159075,5.848455900260298,33.790226779482026,3.2514031177522824
LINC01121,0.17398246335060025,0.18300377719383826,1.6916577758156233,1e-06
RP11-693J15.5,1e-06,1.419194001083945,4.366098987798874,1e-06
CLLU1OS,1e-06,1e-06,1e-06,1e-06
SLC35B4,3.58357938193059,8.780176587535843,3.2900157672837502,6.442580293370835
LGALS7,1e-06,1e-06,1e-06,1e-06
SYCE1L,0.14424939735250175,1e-06,1.7906939416653032,1e-06
TMEM231,0.26715312331353147,1.3420784735064017,0.28015547798810747,0.6537840622628776
FAM71F2,0.8803823452096927,0.38696330435731646,0.284087838145695,0.2179286874209595
C2orf91,0.324315960808885,0.12974612942223826,1.3731486742343264,0.30722826432610245
CCNI2,1.667930255729024,0.514831947856425,1e-06,4.753697839786205
TMEM240,1e-06,1e-06,1e-06,1e-06
FRG2,1e-06,1e-06,1e-06,1e-06
HSP90AA4P,1e-06,0.1924369100388815,1e-06,0.45854915571060245
COX17P1,1e-06,1e-06,1e-06,1e-06
DKFZp779M0652,1e-06,0.18866365690086426,0.42023271698216247,1e-06
FAM205A,1e-06,1e-06,1e-06,1e-06
CDKL4,1e-06,1e-06,1e-06,1e-06
TMEM88B,1e-06,1e-06,1e-06,1e-06
ACCSL,1e-06,1e-06,1e-06,1e-06
C4orf47,1e-06,1e-06,1e-06,1e-06
TRIQK,0.7904676229845801,0.10917912764399125,1.8008919307269435,0.5812694440923998
SDHAF1,11.09085037087547,10.711868735334845,22.370041168661853,15.290710867124643
ARID3C,1e-06,1e-06,1e-06,1e-06
PSENEN,11.484725533913268,7.973987049938862,5.809486747845868,7.409782192191202
C7orf66,1e-06,1e-06,1e-06,1e-06
REXO1L1P,1e-06,0.11248755575441526,2.0114650724821717,0.147527447136877
C11orf91,1e-06,1e-06,1e-06,1e-06
LINC00654,1e-06,0.2594912588444775,1e-06,0.10896484371047975
SLC10A5P1,1e-06,1e-06,1e-06,1e-06
FABP9,1e-06,1e-06,1e-06,1e-06
ZBTB10,9.888737211315295,35.24675347182582,38.43292709497617,47.37694479475582
C4orf46,3.104615104345675,2.458934104273735,0.8404644339643226,2.1253638208212275
SCGB2B2,1e-06,1e-06,0.14568655802343325,1e-06
CCDC144NL,1e-06,1e-06,1e-06,1e-06
LGR4,1e-06,1e-06,1e-06,1e-06
KRT17P7,1e-06,1e-06,1e-06,1e-06
PSMB10,61.34284090132792,48.72241640701955,44.28625590932785,32.68007010459859
VIT,1e-06,1e-06,1e-06,1e-06
TTLL10-AS1,1e-06,1e-06,1e-06,1e-06
RP11-514P8.6,0.810788402022215,1e-06,3.0859025750390003,1e-06
SPDYE2,1e-06,0.0973098470666785,1e-06,1e-06
OR7E36P,1e-06,1e-06,1e-06,1e-06
E2F4,6.904695716457042,5.149499925505075,5.6142859792234425,7.944270726618857
KRT17P5,1e-06,1e-06,1e-06,1e-06
DGAT2L7P,1e-06,1e-06,1e-06,1e-06
PDE7A,21.233421689284025,5.0284182492311755,0.9861499919877558,5.64456425038029
TMEM170B,0.42733649515351496,1e-06,1e-06,1e-06
TRBV20OR9-2,1e-06,1e-06,1e-06,1e-06
MUC12,1e-06,1e-06,1e-06,1e-06
CTXN3,1e-06,1e-06,1e-06,1e-06
LINC01602,0.16891504208796151,0.18866365690086426,1e-06,1e-06
RP11-352D3.2,1e-06,1e-06,1e-06,1e-06
MGAT4D,1e-06,1e-06,1e-06,1e-06
SNX2,23.046796566058628,27.302006347016803,11.688364819310499,19.815070623247376
SAP25,0.11743234026593775,0.12974612942223826,1e-06,1e-06
NT5M,1e-06,1e-06,1e-06,1e-06
KRT17P4,1e-06,1e-06,1e-06,1e-06
GCNT6,1e-06,1e-06,1e-06,1e-06
SARNP,7.825847698878816,11.584426093254624,10.35315483138937,15.620391388886075
AC005863.1,1e-06,1e-06,1e-06,0.09705787311636625
OR6C68,1e-06,1e-06,1e-06,1e-06
OR6C65,1e-06,1e-06,1e-06,1e-06
OR6C3,1e-06,1e-06,1e-06,1e-06
OR6C1,1e-06,1e-06,1e-06,1e-06
OR6C72P,1e-06,1e-06,1e-06,1e-06
GOLGA2P1,1e-06,1e-06,1e-06,1e-06
LINC01460,0.13703697748487675,1e-06,1e-06,1e-06
ADGRG1,0.3522950207978125,1e-06,1e-06,6.938153449699789
IPO7,14.004495795887799,9.522103892159022,19.467411776925264,28.793440768359662
PRR13,49.74766451340355,45.77491333732367,28.228586694786678,31.021960875660284
TECPR1,16.392743530526054,8.783768331542865,3.48702407641368,7.114332494271747
MT1H,1e-06,1e-06,1e-06,1e-06
SLCO6A1,1e-06,1e-06,1e-06,1e-06
MT1CP,1e-06,1e-06,1e-06,1e-06
MT1DP,1e-06,1e-06,1e-06,1e-06
MT1A,1e-06,1e-06,1e-06,1e-06
C15orf59,1e-06,0.17619372271790976,1e-06,0.10896484371047975
MT1M,1e-06,1e-06,1e-06,1e-06
LINC00661,1e-06,1e-06,1e-06,1e-06
CFI,0.14424939735250175,0.706433322121478,0.25058015980030496,0.10896484371047975
OR52E6,1e-06,1e-06,1e-06,1e-06
HNRNPA1P20,1e-06,1e-06,1e-06,1e-06
SAMD9,14.848675167607267,13.6891147373341,29.418231240570652,9.337666701710754
RP11-401P9.6,1e-06,1e-06,1e-06,1e-06
KRT6A,0.17598404477005225,1e-06,1e-06,1e-06
CNEP1R1,2.806339320619455,12.303996041905377,1.8224058793126423,11.317622478839152
AL592528.1,1e-06,1e-06,1e-06,0.45854915571060245
KRT81,1e-06,1e-06,1e-06,1e-06
SNRPGP6,1e-06,1e-06,1e-06,1e-06
EXOC3L4,1e-06,1e-06,1e-06,1e-06
KRTAP12-3,1e-06,1e-06,1e-06,1e-06
IZUMO3,1e-06,1e-06,1e-06,1e-06
RP4-529N6.1,1e-06,1e-06,1e-06,1e-06
KRTAP10-2,1e-06,1e-06,1e-06,1e-06
NBPF22P,1e-06,1e-06,1e-06,1e-06
RP11-812E19.3,1e-06,1e-06,1e-06,1e-06
TP53TG3D,0.0016901404208796,1e-06,1e-06,0.2179286874209595
TP53TG3C,0.0016901404208796,0.12974612942223826,1e-06,1e-06
ATP6AP1L,1.178653823555474,1.015852939113555,1e-06,0.19411474623273275
CCDC85C,0.82906626227752,1.0137540817478174,3.2900157672837502,2.0612922733775774
SPDYE18,1e-06,1e-06,0.11541153334761176,1e-06
AC004980.7,0.8062735218042202,0.5008123535803001,2.8659303416876574,0.45854915571060245
CALML3-AS1,1e-06,1e-06,1e-06,1e-06
OR52A4P,1e-06,1e-06,1e-06,1e-06
OR52J3,1e-06,1e-06,1e-06,1e-06
OR51A2,1e-06,1e-06,1e-06,1e-06
OR51A4,1e-06,1e-06,1e-06,1e-06
AC013472.3,0.11743234026593775,0.48585999865097496,1e-06,0.1100544821475845
C2CD4B,1e-06,1e-06,1.6450083836418699,1e-06
RGL3,1e-06,1e-06,1e-06,1e-06
NAP1L4,28.202105810437548,58.697526942637296,49.01726160544785,92.70649249859434
SMG1P2,0.8410801619021608,0.13123531504681776,0.8012428070459875,2.3688666277515926
RP11-89H19.1,1e-06,1e-06,1e-06,1e-06
TMSB4X,1959.445435255315,2239.1065102457,970.5536612958847,1277.651405327948
TMEM256,7.25145969560006,6.193671630853488,3.0089228472276854,5.711744749080321
C9orf92,1e-06,1e-06,1e-06,1e-06
CHKB-AS1,0.11743234026593775,0.3773263138017275,1e-06,1e-06
CPT1B,1e-06,1e-06,1e-06,1e-06
RP11-497E19.1,1e-06,1e-06,1e-06,1e-06
SMN2,16.15873833497237,14.972834946354824,34.505862315508324,25.255579636693
SERF1B,8.478798811851357,2.55754521012346,3.116531419694727,5.1026449233516
POM121B,0.28066190323559,1e-06,0.37835269823762996,0.055026778685272254
DYNLL1P1,1e-06,1e-06,1e-06,1e-06
HMGN1,197.3438716856555,244.02988738530925,107.26685088252677,173.16366476810077
STAG3L1,1.1314821999236475,0.8895876294131141,3.2124726879853327,1e-06
AC005488.11,0.072125198676251,1e-06,1e-06,1e-06
MUC19,1e-06,1e-06,0.6074248597242725,1e-06
DENND6B,1.1793099971994074,2.034380902478396,1.1677338157004875,2.155792192097
RP5-1132H15.2,1e-06,1e-06,1e-06,1e-06
EIF3CL,37.52868417386217,43.35461117494282,50.10708159274619,77.48683943252904
LINC01597,0.16891504208796151,1e-06,0.7475020987183265,0.45854915571060245
AF064858.6,1e-06,1e-06,1e-06,1e-06
RP11-15G8.1,1e-06,0.2094165491599595,0.612138534404015,0.45854915571060245
LINC01446,1e-06,1e-06,1e-06,1e-06
LCMT1,26.17567553508275,26.304764336402027,10.675310967685542,17.127810760665582
LINC01310,1e-06,1e-06,1e-06,1e-06
LINC00898,1e-06,1e-06,1e-06,1e-06
LINC00583,1e-06,1e-06,1e-06,1e-06
MFSD2B,1e-06,0.1135903651245565,1e-06,1.6475138447191227
VCX3B,1e-06,1e-06,1e-06,1e-06
CDPF1,4.50378471239575,3.2291057411421074,5.075100389919654,4.104241620526746
CTD-2375G15.1,1e-06,1e-06,1e-06,1e-06
HTN3,0.073567682649776,0.44874309102012794,0.14277284686296476,1e-06
RP3-416J7.5,1e-06,1e-06,1e-06,1e-06
LIN52,2.7873344832016618,2.6637284549743505,2.4650305942696376,2.7834268059887655
RP11-706O15.7,1e-06,1e-06,1e-06,1e-06
RP11-706O15.5,0.9592528423941376,0.26035546652319247,1.2616379324829323,5.089351399305625
RP11-706O15.1,0.9712151417329415,0.2366859171377115,0.187935369850229,1.3417888534801672
ARSH,1e-06,1e-06,1e-06,1e-06
ACOT6,1e-06,1e-06,1e-06,1e-06
SMIM11A,0.47890567921030497,0.9433142845043225,5.46681573751845,2.0199060490641827
TECRL,0.16891504208796151,0.2989445939149967,0.5649051895435725,1e-06
RP11-798L4.1,1e-06,0.522596559615395,1e-06,1e-06
DPF3,0.2634898743281925,1e-06,1e-06,1e-06
MANSC4,1e-06,1e-06,1e-06,1e-06
RP11-15H7.2,1e-06,1e-06,1e-06,1e-06
ADARB2-AS1,1e-06,1e-06,0.140078238994054,1e-06
CYP2D7,1e-06,1e-06,1e-06,3.3127390790863096
LINC00634,1e-06,1e-06,1e-06,1e-06
LYRM5,9.188743215945223,8.37279852416887,18.44358892191266,7.607746488785088
C17orf107,0.5225704641834226,2.9715960574001876,11.681131573755229,3.2098380899742
FAM183DP,1e-06,1e-06,1e-06,1e-06
MBD3L4,1e-06,1e-06,1e-06,1e-06
ITSN1,0.7045890415956251,0.11248755575441526,1e-06,0.9125118298640975
ITPRIPL2,1.1743144026593775,1.5131642985622953,1e-06,0.7635553921820457
RP11-363N22.3,0.5989008353562826,1e-06,3.273565693447325,1e-06
DENND1C,34.77132290407592,30.774408078969927,45.62547597352805,38.89972366858795
AC083864.4,1e-06,1e-06,1e-06,1e-06
RP11-1212A22.1,1.119901099043185,0.33527565314799324,1e-06,3.4198039663204574
SLCO1B7,1e-06,1e-06,1e-06,1e-06
CRLF2,0.2634898743281925,1e-06,1e-06,1e-06
CRYZL1,13.804946607879982,8.816155436790655,0.3114315950283857,3.5593528747453727
RP9P,1e-06,1e-06,0.1596890524532215,1e-06
