"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71"
"SEACell-42-Tfh2",-0.0102220543512599,-3.37611106741535,-0.733657988384485,-0.762894581974993,-1.21707013193251,-0.19585360494832,0.932382503404241,-1.46044403230645,-0.919858271767042,2.06660154371539,1.05260806692329,-0.044397823645869,-4.04637555728893,-1.08565927292538,-1.45405250237202,-2.72461895228775,0.526068765979104,-2.64716085777374,-5.43542358182085,-1.6620072267768,-0.775194083878618,1.1341132814762,-1.83488031200718,-1.97691304107115,-2.59382763315416,-2.5993755048583,-0.0859765891778592,-1.47903203699969,1.92083277102294,-1.23437256617806,-0.508583366767937,-0.0613117801731296,-1.87537303044005,0.555619496498371,0.0813484240773456,2.6291974183883,-1.91338962006597,-2.54909908058628,0.439845798506744,-2.06201159165904,-1.81810902807944,0.0293537784609415,0.0431476488128733,0.169306333785793,0.161771902801051,-0.225722231015012,-4.28990301782329,-2.18856521017915,-1.48318921726858,-0.330772644486761,0.205001455151486,0.778545391445505,1.3918428973236,0.58776312886326,2.7218430733919,-0.476708150800358,-0.172764138096166,4.00598452538835,-2.31634699762453,-1.21198968914375,-4.22276975529824,-0.261052536409357,5.42623188122531,2.96931091767204,-2.11952264095118,0.255707762192234,-0.802387051391895,0.157213727568357,0.956031072656957,1.98671844846735,3.29037848632653
"SEACell-43-Tfh",0.342989413545177,0.90141997408301,0.678952327575352,1.28912134847172,0.592976641439048,-0.021996105741477,-0.782164200120167,0.775136427095522,0.0914515287020405,-1.7062279206384,-0.660880436582082,-0.734361991054447,2.17583864672315,-0.484007319972184,0.931334368730034,1.10166844155367,-0.659055097641373,2.03606152790398,1.63774411326531,0.955760008484037,-0.258535170467912,-0.605726516840989,-0.0188343846345203,0.772279445942345,0.766604214876253,0.560195236778964,-0.645036368227701,0.495516980247959,-1.55492871970891,0.615501996674803,-0.113220659487687,0.754256744318168,0.0113955648896409,-0.939223768028543,-0.794382305344793,0.233117755350171,0.0756656681811537,0.695783982063746,-0.473936011800286,0.204231142254385,0.823106928749665,-0.472970957412525,0.264851274144312,-0.565518975062522,0.107461286574613,0.39158587445721,1.44162132071334,1.55563565441842,-0.180349756284212,0.56717145244865,-0.746446931583938,-0.959595305698365,-1.06140804515487,-0.689945077586348,-1.11675351346609,-0.434779587066702,-0.00968741309184638,-1.4371866544465,0.360088885413217,0.0582440811174928,1.3412272535156,-0.195534059469108,-1.96523977992438,-1.02681861067424,-0.013418322307673,-0.303705006655365,-0.209798138087394,-0.18978874822586,-0.305986741057127,-0.895383884470032,-1.40346297226496
"SEACell-43-Tfh2",0.774722909529891,0.0154463800394475,-0.294588351920531,-0.670583565788478,0.424048791113817,0.194878424353663,-0.457075654868595,0.0447750280511731,-0.295049808383772,-0.309172339723663,-0.772012051306356,0.0924322753497237,0.80129067958447,-1.11153851386587,1.2936861941688,-0.656780771944638,0.0100822941865757,0.90912317187219,-0.793671828999854,0.114578866447678,-0.440752875633354,-0.08972036301971,-0.514288214265949,0.306431924115026,-0.170484018717961,-0.202973691952554,0.121898732174373,0.605620631528596,-0.3205372832058,0.79601630194488,-0.468830822017777,1.2183310229567,-0.275771751310392,0.0499194050633564,-0.477184921971672,-0.619382857334476,0.918071569140836,0.00456134032034794,0.707678235149129,-0.546633425672657,0.381146040527069,-0.233164396034918,0.354188738525688,0.24648956859252,0.229014071087212,-0.676437074110708,0.394985903275658,-0.333496826054605,-0.318979176520249,0.542467631189611,-0.307681064407008,0.0990335419299301,-0.402646227889079,-0.503321207090637,0.295986198189284,-0.580648598070851,-0.0228234546596642,2.16390091469952,0.951382859864283,-0.442402848094056,0.0423359968937147,-0.14000083159701,-1.09143530263628,-0.830486350867455,-0.20743034678358,0.0206153822297316,-0.722290062593378,-0.325189537911864,-0.747816908081229,-0.432489101489845,0.925975853995046
"SEACell-44-Tfh",-2.0978169267619,1.75025207207075,0.22144035759311,-2.22336591218733,0.666205182996386,-0.474286251408129,-0.885911587399636,0.956468115003467,4.431385672655,0.824907708152274,-1.43568699622418,-1.45285042424878,7.07170455887156,3.33272577270204,1.26588645970806,4.96168748917377,0.707477911972618,0.804392345685946,6.66024086161031,1.54862092925294,1.31408969018335,-1.27503122763963,0.146517385666496,0.585826282868024,4.18674802440992,2.47009178982901,-0.318085287892861,2.742462773002,0.375535908752483,-1.29122983689591,2.37888024516384,-2.27112531019162,3.14249860509527,-0.452949802366395,-1.15526364116282,-2.44688818158965,2.63313240847329,1.78435753784242,-1.53063876357798,2.5692552005256,0.372789038549887,1.56322375763996,-0.744656043085277,-1.17640083541018,0.263270987056502,-1.3309029734757,3.62633622378196,1.67535107867406,0.459515886092995,-1.22695576398607,-0.502177266392779,-4.00423824390429,-2.41752049736522,2.02365304923903,-1.84436063047876,2.12574831307312,-0.962005922924797,-1.54348251970355,2.81832669410114,1.27802274403756,4.14148140642248,-0.398501889356107,-7.47307390763757,-0.295014355248867,1.92203818177861,-0.403632819795408,3.76069682003975,-1.1091879325639,-0.459440382963712,-0.509410093430166,-4.20715428875115
"SEACell-44-Tfh2",0.0289922265235024,1.13719354406148,0.780198734512622,0.939031936122918,0.74057756953678,0.359723826846634,-0.594499778174154,0.952287340032373,-0.438290983513269,-0.807688367203902,-0.549689478631282,-0.825901144658874,2.2198675554878,-0.483886075514657,1.11776043595038,0.0813273666789308,-0.562683019923002,0.736787844852476,1.20086605582407,0.937407137385681,0.452296078516724,-0.328020195325056,-0.22432733950827,0.545416961062507,0.912002426993621,0.465895984316788,-0.957766700900403,0.974898656193569,-0.192071621586967,1.03140054266458,0.0330575509535362,0.195752079493255,-0.297510082685471,-0.897607291832004,-0.904188001020477,-1.81523125420717,0.511096327091349,-0.48965307694867,1.08297448806024,0.547364553283027,1.56303782307863,-0.334113309336355,0.739024436668771,-0.620425125203696,1.03330470961215,-0.508138229956105,1.67502411671546,0.234761017319815,-0.511389561035112,0.897584108167045,-0.479143515958633,-1.36352839649747,-0.989604502668293,-0.357894290355177,-0.580183089485792,-0.359854369380545,-0.548603755968327,-1.68868466804354,-0.0108832503454495,0.926328210868161,1.33060267487126,-0.332480537667614,-1.9224650293604,-0.819248048925842,0.0752744205731106,0.303948158203421,-0.284764182865856,-0.0886056132883523,-0.208554298288458,-0.92968958726434,-0.133822691223342
"SEACell-45-Tfh",0.325269038512733,1.70760565539592,-0.271182897998248,1.03455132333088,0.706083147306076,-0.268766271956601,-0.509816608344311,0.308861354772385,-0.24395161461221,-1.33326181463125,-0.953483283858589,-0.035031590399218,1.24069380179568,-0.980630469106653,1.92378261145169,0.416738999896311,-0.634116683298207,1.58638777787542,1.43759291767637,1.14496882122104,0.821656679258359,-0.540188395265283,0.437027654324055,1.44264930505997,0.795498846019646,0.892521582271666,-0.607460849666248,0.767274712696774,-0.71488189572704,1.31684837814397,-0.0978965312185227,1.94434520623467,0.236058319539278,-0.43045594881173,-0.48681441021363,-1.57256453802837,0.808984867435865,0.476725813671039,-0.149638609295101,0.483257847698223,1.11651482875377,-0.581764347061219,-1.11677814886254,0.620634043618004,0.725839804397139,-0.0994296932683668,1.85541103273161,0.181912380868797,0.35480260368072,0.400913732835898,-0.550236846379309,-0.39191951426111,-0.931796252605034,-0.638807127821371,-0.883682368888676,-0.823730423672524,-0.620425618558179,-1.78326644300678,2.25735663959555,0.201427908863144,0.698157933438198,-0.0323892084379037,-2.71310017866263,-1.00617442505573,-0.124873671851637,-0.720205044717897,-0.241180847972026,-0.424542474741144,-0.686718991252435,-0.860384039937221,-0.272595802561679
"SEACell-45-Tfh2",0.0712503648397179,0.156284418455835,1.38751521440522,-0.0385858658294597,0.469005031887161,1.0894252906613,-0.854352555986627,0.867318986813422,0.530978303568318,-1.71931327167219,0.491375713427851,-1.05804941169644,2.49432513149884,-0.0312224376610697,-0.610121938381391,0.661964219177493,-0.546494986914276,1.87174199378809,0.729786336662149,0.33394647013487,-0.2782748570193,-0.809144256705338,0.131613161942616,0.671863641467929,0.0807800898806521,0.637603345450524,-0.681705745624812,-0.309308185696777,-1.14993002310567,0.163809812456882,-0.250125442036545,-0.715315516856363,-0.420365777565686,-1.34447921407805,-0.972378714374185,-0.251751364403685,-0.0191254283196272,-0.271778550120244,0.636303716208225,0.841099027043656,0.680054290155464,-0.317584185463507,1.1826367035198,-0.419826857497867,0.178199759765975,1.26612413326524,0.873961861980101,1.20472004136203,-0.123894331732765,0.250068533203495,-0.266751528881385,-0.422391752268773,-0.960906023032458,-1.06401458456764,-1.52966072824764,0.012277946131911,0.0645888379436128,-0.0781974095954217,-1.38207687697296,0.990932827244516,1.51703742594676,-0.047263632246481,1.21369809036936,-0.359892732606543,1.89648584620151,0.562380385913774,1.42821483535734,3.21927451427553,-0.277405457928369,-0.943575220498371,1.62678265492341
"SEACell-46-Tfh",-0.740030358042849,-4.93950292775791,-2.61073259176742,-1.46766062360499,-1.47489012223119,-1.66896669872371,1.95135138900598,-1.28811371006929,1.48799709448483,5.06388552961474,1.78000851851166,0.407888995548309,1.31435085719328,-0.98217068450612,-0.0383348947508267,-2.9444470901721,0.22357525684124,-2.5329113651656,-1.84956169541692,-2.34727196344278,-0.311230118139613,0.0981429366061709,-3.07511412324126,-3.25050028111448,-0.449021017317208,-3.5988435978406,0.588629739908317,0.20721157707978,2.37627822946976,-1.88216697353614,-0.622210405896742,0.281025097419444,0.350258036329709,1.21068800285523,1.75061225728457,1.71871148990827,-1.09424091044594,-4.67764323430504,-0.0675745303994755,-2.89676505667375,-2.24736828497366,0.165498589971612,-1.28150542801947,-0.807631070411483,1.39696127785596,-2.76428309833669,-4.12379469613461,-1.29609732500821,-2.34380676264093,-0.339674084497839,1.96110260185923,-1.55751885871939,2.29642203628282,2.9519904609016,0.421717072957798,-0.56786333764927,-1.21803744283635,6.61947923520754,-0.0623363427542661,-0.7182897050079,-3.93524089884333,-0.450375704775166,-0.909170974288072,2.8497664414729,-2.51503593290179,-1.36444892956962,-0.492994181834059,-1.99316999976452,0.483441449930629,2.67569483157956,1.50400163588215
"SEACell-46-Tfh2",-1.38353224273257,1.19713558258221,1.43797626134708,-0.906889228967172,0.771205317748462,1.63973699387685,-0.749747530601054,2.21395623569766,0.630944285991932,-1.13018299859287,-1.03504236847452,-1.15745063685987,3.14726875294954,0.0971980127498319,0.177743461478728,0.110201970707355,-0.608295995807572,-0.377588443042089,1.6823907855374,1.11093064747295,-0.33240157610634,-1.62056379497017,-0.30590027349908,-0.241626684359428,1.17049947557361,-0.0197715738653838,-0.999387617674825,1.57312493182016,0.112210523909651,-0.498789770490029,0.0427676631242926,-1.07025401683329,0.298779602848725,-0.640030124678122,-0.977070657197593,-1.42307361812765,1.28222526517852,-0.768110994285286,0.893486985924584,0.276344296888931,1.96954234827219,-0.279381399466635,3.31576193457089,-0.678669478836749,0.55179947239471,-0.536575449242722,2.24747204006365,0.429524995063044,-0.653033694366464,0.971590253425373,-0.754518370722106,-1.53390587599579,-1.05054595718201,-0.224651900508889,-1.01564497717583,1.3169419079177,-0.0572996355107656,-1.09213398933009,-0.603283986641806,1.33403295161435,2.01588365953005,-0.299234287126916,-2.15387421129418,-0.681546737614208,0.80199516641118,1.00654496409463,1.02664171571008,-0.137626629782567,-0.532087138456038,-0.868614124467963,-1.5856179291739
"SEACell-47-Tfh",-1.23930893931067,1.28922585533017,0.676193317701004,1.89245207638391,0.601845026962073,-0.357125813436142,-1.03854908448757,1.01451945289632,0.894215418920997,-3.04120745822082,0.00128172643354925,-0.783418256418294,3.61173547415865,-0.0373216057943938,0.380158363665587,1.68234871164368,-1.00013933719348,1.85970262384818,3.96669300586008,1.63213329710738,0.0580561890196006,-1.35726994022188,0.464595301799191,0.5426283565522,0.566867704002286,1.3432025456215,-0.0692117089020771,1.20168367384465,-2.51670282361589,1.14616113104764,0.230226812721212,0.25045085830254,0.589517020905865,-1.61431369691446,-0.819684116386087,-1.36351729569432,0.69749260459877,1.59947541366305,-0.568616076103798,0.901777335621778,1.4179965561185,-0.568237583386467,0.180651099766079,-0.796475994857272,-1.80680117176064,-0.110028219958427,2.86568485207024,1.86144232542447,2.07518931920123,0.54146173686354,-0.933810298175577,-1.725308474515,-1.38443706060888,-0.455075716239183,-2.46370647996476,-0.56653458321666,-0.462371785031174,-4.37568876290605,-0.187846054556809,0.241556250867695,2.38281368901616,-0.126650166333313,-2.82606802758491,-0.927942003019032,1.33772628780569,-0.721186995703707,0.764754159714944,0.329662678789917,-0.24628006208303,-1.26086526008002,-2.28628449511752
"SEACell-47-Tfh2",-0.108291284230656,0.892430745418537,-0.365910074126673,-1.27521775974166,0.513686678821951,0.955195320695112,-0.881115112914704,1.60260594536614,0.945846128146265,2.29351534006295,-0.550959309936337,-0.951549415703933,1.12889912687158,-0.58586172740064,-0.39176715905366,-0.225821603435282,-0.495642745198679,0.906359833332457,0.0746084942100791,0.718611906469909,-0.141147983904838,-2.53360994124949,-1.19253749834316,0.187375998968215,0.149458395340714,0.566336212098206,0.923317597510028,1.10339910333407,3.40588343447116,-0.401244938100034,-0.475938499977645,-1.08034169495898,0.212472678528707,-0.271792040129089,-0.776856435215095,-1.28369891905886,3.11103533231114,-0.461290497473797,0.71634125387083,0.372878379965533,1.05971959157971,-0.420916828795904,1.01118846121353,1.38339273832414,-0.756307022368239,-1.48211211144009,1.11344547153483,-0.303698964068047,0.76406520273157,1.02976682336585,0.276368039353106,-0.608694832573804,-0.855186221942749,0.620319566950089,-1.19382504328298,1.19158034844279,4.75606803930984,1.19146641378365,-0.491806639241529,2.16439817969274,2.46151597212042,2.7387831075595,0.217439796641349,-0.223324399880086,3.86375854780823,-0.388124809728815,1.69606911768795,3.14450426311015,-1.20072684979815,-0.444723530898434,-1.48272451836185
"SEACell-48-Tfh",-1.18468743173337,-2.72420559617354,-2.04572764028052,-0.811175948849939,-1.32343151098967,-1.55627189726491,1.77880075251513,-1.12675716316726,1.24758130415957,3.38544130770536,3.458054472128,1.02655350058158,-0.295355958221081,-0.0580667683229152,-0.858896802227238,-1.94307324365976,-0.00128658395494259,-2.01551670758542,-0.91130166151392,-1.37712188740338,0.0138019565364338,0.248468283763539,-1.83059200875021,-2.50981464226445,-0.633994272946003,-1.97282021738833,0.936676942336819,-0.0125080039157175,1.88139302266313,-0.971449297424637,-0.646297726338591,-0.876083954384343,0.936262481522459,0.466430887649162,1.13540813546504,1.42778134303645,-0.400708572139962,-1.86218506814627,-0.48730955301588,-1.51135295328223,-1.97632702418744,0.0688826328061597,-1.30525631365287,-0.334779351909428,-1.00025897280095,-1.79839525549073,-2.94639806556317,-0.405059246432959,-0.463642627987625,-0.593242785653223,1.60284295597694,-0.4308235306002,1.57735855845532,1.59897553015222,0.512510411642632,-0.592333901021254,-0.67460029402917,2.71528865929817,0.0822992069703518,-0.663767161398573,-2.91218626308744,-0.350489317648405,0.900310353749956,2.91952652299489,-1.59350177765046,-1.01901892685885,-0.41928679106219,-1.12669424871085,-0.010587282738287,1.3542329965009,1.24291485243831
"SEACell-48-Tfh2",-1.12507697528149,1.58270014503223,0.226607378665854,-0.386819740285603,0.639850678307246,1.10208536882666,-0.941192845594637,1.58129088092889,-0.272066417495001,-1.06907514176444,-1.02783842304415,-0.378248074802274,-1.06485340691117,-0.662180309097764,-0.25024709939467,-0.329845886690704,-0.377724328653801,-0.174222380911841,-0.368819914622669,1.09575088752977,-0.629727066402908,-1.7068119936646,-1.04148633085715,-0.38977596952761,-0.0603320521297513,-0.157451211957624,-0.2373901877949,1.63425474598414,0.0725830208125803,0.345701126667753,-0.304547952640739,-0.769120466738064,-0.122768662270244,-0.2936308542502,-0.573850796980385,-1.81954854534984,2.82447953601696,0.00711413612067267,0.578428778832065,0.593044679806385,1.49130970466035,-0.531848158571427,2.2030638787268,1.34536427944362,-1.49717068129781,-0.70560193565694,2.11709141519044,-0.178133686669231,0.107000342218855,1.30162782516437,-0.625104971739327,-0.0230718281501916,-0.529249591668226,-0.895341244505802,0.16669182583962,-0.351876966109361,-0.086935185225693,-0.465827631761336,-0.398535676815498,1.28057890210514,0.845411019611841,-0.0751909784848588,-0.958040519412447,-0.87727093010986,0.446396842373017,1.02743988923597,0.184048012899547,0.0175625280213945,-0.860943747485604,-1.05327899564858,-0.807982416015125
"SEACell-49-Tfh",0.824919489599166,-2.68746080954227,-1.24599487411261,-1.26407183550957,-1.39684000563912,0.0623056140163583,1.27238102388963,-1.49761060303493,0.589843277581125,3.67500704265189,1.04678700235682,0.658433027583082,-2.14599469911665,0.0155680159087078,-0.53180219497006,-2.0273511328727,1.09540967114834,-3.15869546542109,-4.86627304704406,-2.80398219337102,-0.773621131314001,0.969449156080017,-1.89204093712702,-1.52004626351996,-1.23920661468375,-1.28668417215657,0.437204593966527,-1.326512004568,0.406473579715914,-1.2537173648621,-0.890641789088893,0.50256236590029,-0.405007330685953,2.26770411767881,1.02834282906509,7.15043557251043,-1.20368032088082,-2.26039851294857,-0.386904188814008,-1.19553070931267,-1.89022963792724,1.0048443520966,-0.741339458578151,-0.350833864510476,1.45551177965897,-1.06487079652127,-3.34670718090679,-1.82417675105244,-1.65468102830889,-0.298124600806979,0.278032205788852,1.73601759090887,1.13696954421492,-0.540335827572768,2.51987225399956,-0.00793424559283989,-0.597054731384356,4.46312816331549,-1.14917561575071,-1.30127349068833,-3.74240399618995,-0.208026637606732,3.79435124698891,2.22121323519932,-1.28867117000806,0.0356661024501031,-0.976291065320058,-0.425497493386959,0.703936708464902,1.96813383190296,2.69987465358436
"SEACell-49-Tfh2",-2.85469386717384,3.03226462948884,-1.12295112080121,-1.39964040301921,0.580427196063148,-1.15661630548515,-0.948103583296961,1.36890887277603,2.955883057302,-0.346163097265114,-1.01658110389233,-0.839153507235704,3.24455427776993,0.137146680425083,-0.269513531326439,0.583604163835032,-1.15344113501668,1.09269270054453,4.68162132238678,2.07904009034855,0.288785398117123,-2.57873112426887,-0.359730307701881,0.655986654053604,2.32977321240257,-0.0819522970985832,1.8252347233071,3.17337543164686,2.55461268742478,0.58405650146664,-0.316992126573912,0.00887435815297926,1.8578815066083,-1.11353075593278,-0.88347499407991,-3.23850581527347,3.68889204703742,1.1538129524751,0.535536530285335,0.500431061440865,1.26137707602899,-0.44776866625,-0.728971193542207,2.12675310925371,-1.24720768671215,-1.58906055422835,3.70205712065107,1.77732887909932,1.82857057862201,0.197021874736208,-0.651439137936483,-2.56402567359023,-1.90052559070748,0.28915474507822,-3.86122838505661,0.328563806823548,0.913066132337107,-3.98193146808073,1.65688827601427,1.56598292038351,2.97610082390734,0.0299274251664237,-5.73202020524332,-0.419108454934631,2.72889035301199,-1.05848011612797,2.30572603333988,-0.303788134141242,-0.376393313232987,-1.09312035234865,-5.07755195727563
"SEACell-5-Tfh",-0.784437872048696,0.91131502096784,0.795127032569404,0.884553495735706,0.643751062809974,-0.757204045425269,-0.944610632005654,0.761680632822772,2.24247905283131,-2.6728046342588,-0.663656257666549,-0.775127768043434,5.03042517481167,0.139064550569837,1.44701690795776,1.55239225253052,-1.18712926712449,2.06916567439484,4.59605618969409,1.29741297032472,0.141690289698719,-1.62188676999765,0.567351865949452,1.63294228085283,2.22986533765122,0.327804706088645,-0.451197631270312,0.859239197959832,-1.4924413899611,0.655129521832064,0.0528767048649255,-0.395730592091609,1.12165630550972,-1.04336328279686,-0.659100073556856,-2.22102342353673,-0.136945404764647,1.04678472726412,-0.332290455467596,0.362985401803587,1.33000179994519,-0.538884572032473,0.0858256036114024,-1.56677674290002,0.661813111006713,-0.526365296636644,2.09837720726006,1.14135917137747,1.01005047194375,-0.324195331296449,-0.889695996709337,-2.08916622947006,-1.66858472800246,0.604880618214151,-3.38565652545122,0.0516176473318348,-0.735763420855596,-3.27635319526905,1.4864498119371,0.681426648552168,2.07535125227429,-0.154432784242051,-4.41082451399368,-0.683408603018595,1.0878641607422,-0.712650647557958,1.53413251671277,-0.252004250421502,-0.291269335278521,-0.97231367709725,-2.78701338936736
"SEACell-5-Tfh2",-0.976771532810791,4.03171256137167,0.179418654270641,0.765808285271883,0.535204511027491,0.0313617845901514,-1.07963254145145,0.598515954482718,0.94645069056962,0.522561058139061,-0.31681623088528,-0.648680781808836,1.16843287749831,0.829521180224161,-0.641611285352626,0.982163233978068,-0.563305868403752,2.44580620710218,2.38345697578793,1.17827662940248,-0.21914084880923,-0.978569966630777,0.343766802872133,1.60900706381513,0.944385618735408,1.07657094607924,2.91850615231831,0.901688884076269,2.65176670862419,0.54713902868653,-0.164723506631223,-1.61292427044936,0.0630659016706956,-1.18940870233196,-0.830265117600402,-1.85651028549604,2.21601493894036,3.63790499939153,0.978840221286138,3.15888577623017,0.756069597839366,-0.420978784877147,0.346898543978714,0.21329508394859,-1.96167826712082,-1.21232810259598,2.6419509524408,0.739288295626414,0.147041617388033,-0.266966119530788,-0.289115434994761,-0.674964291832621,-1.57646460501321,0.33731522865436,-2.50930756269647,-0.0644511077684167,3.85524764954146,-4.06360672908065,0.176951802400207,0.745900639031879,3.25909522844228,0.790309368743038,-1.83374741143006,-0.956160783087458,1.50785239449038,-0.877284365207791,0.964360517155645,1.30939312694402,-0.0698459335497869,-1.69398272508087,-5.06686051038167
"SEACell-50-Tfh",-0.337213575781963,-4.26278430097144,-2.23570329061665,-0.336375328929926,-1.39450771148122,-1.12174584347007,2.20876531822936,-1.70276659722954,0.0989400833167182,4.00236535399697,1.21832245888028,1.56159995760537,-0.932419139662121,-0.372057815138843,-0.303193732065083,-2.48362862203011,0.239364095026003,-2.93056496830342,-1.92625469025849,-1.8656535605404,-0.564395187391312,2.02117043450892,-0.545001619410821,-2.35949454722343,-0.742095856109737,-3.54913164495989,0.375395336470569,-0.745473817067455,2.25572096051962,-1.36416113244353,-0.794879240189596,0.614272385198393,-0.0341269867841043,1.42795026518376,2.81837334189047,2.81847203110272,-1.94662863134677,-3.83140689118794,-0.121343930054235,-2.4769936973387,-2.06276529308373,0.0956038886038198,-1.24753846526123,-0.287951698196182,1.06200238925821,-1.29586078468905,-4.1160177741763,-1.42234571382794,-1.90469067579128,-0.273444259926095,2.59917266609468,0.200234657630826,1.84849154679227,1.73314630931667,1.34011635826491,-0.972415445400905,-0.534826431753774,5.6815550632583,1.19461191222648,-1.19630532650325,-4.20891420434744,-0.612883066218587,0.36304720894502,0.683266944676867,-3.20008114936905,-0.544277723322464,-2.10386234417703,-1.4833911795896,0.86997317560392,1.84471050627951,0.874519518933491
"SEACell-50-Tfh2",2.40421024902061,-0.223261355954261,1.20674842231865,0.393662503258009,0.410199934945383,1.78552963728884,-0.984564533449474,0.0981744832612524,-3.85576076837252,-2.23197447634724,-0.483636716187353,0.0411314491828999,-5.29406301838181,-0.94573570346512,-1.3321554906636,-1.33485185839396,1.05039603198407,0.461987098978404,-5.71092906803805,-0.809856408797046,-1.35724005420551,1.1202004734717,-0.391586609262463,1.54709070242913,-2.04519226487619,0.137992746322333,-0.942966041029029,-2.52161102617072,-0.919469040458382,0.746395672377882,-0.428425819527437,-0.160830600669068,-3.20422843604947,0.336091454050344,-0.0935713828949585,0.443171612232014,-1.47672118702424,0.0404058541389488,0.487449158109404,0.492759394941631,-0.0915487457636334,0.600383562291798,2.47405692807949,1.03315858463558,0.444397568628113,1.69111662596766,-0.907593354585549,-1.61055067596829,-0.0810408197664177,0.323875168073118,-0.596872578624211,3.12910896789996,0.898558986980913,-2.01317653167961,3.25478908651419,-0.696086981171157,0.735247849279483,1.12876972433969,-3.02664199734021,-0.99259529543331,-0.873791507625673,-0.0328019553615749,5.6459431421614,-0.667753507689914,-0.357189656765302,1.76929288864045,-1.88359267682836,0.632078072022963,-0.647836948303503,-0.428021885487332,4.0688270101716
"SEACell-51-Tfh",-0.172961510526861,-2.74519959698074,-0.776395638825263,0.0523932184023222,-1.54690833423065,-1.42932514455254,2.69956054538159,-1.75969820311047,-0.299710090453363,2.12978058532816,0.567213092926281,0.819700888486041,-3.24510379274358,-0.127346081107974,-1.49736740992243,-1.07819874557751,0.0747351729122042,-1.01871510965078,-1.96349682417736,-1.41071194806871,-0.10719073838873,3.31483058560005,1.99999072329956,-2.55461072532446,-1.88479657900744,-0.968423357420593,0.171200425096809,-1.46223766868428,0.872305528817345,-1.87519789241951,-0.36048768662405,0.0508517811084937,1.80300274359164,0.712965027749345,2.17460560596001,2.58226038884278,-2.70875659343461,-1.35995337420633,-1.06706099544659,-0.966431995550705,-2.13667314190359,-0.0379211337865585,-1.69655072375448,-0.346535463084355,0.768161316800079,-0.02531714331922,-4.19240049999402,-1.25793185741133,-1.42884523562383,-0.606507393457845,1.81735755676467,1.77688533158204,1.03933489950294,1.50288933348083,1.15306853899001,-0.533772450600132,-0.0137678494136172,2.16190636953224,0.784299289057217,-0.888893105521737,-3.30837190922673,-0.428743927453474,1.79153894586584,0.500078388599309,-2.76579638761997,-0.752968767782453,-2.12893543603081,-0.915536750152391,1.39993196365979,2.02057827948343,0.0257620319161962
"SEACell-51-Tfh2",-0.952029138019672,0.821557640253045,1.23648743183192,0.289511047969249,0.578906555168676,0.817854451999751,-1.04730805162903,1.38081508493892,0.72822016764624,-2.11630251246325,-1.04275537828596,-0.850766236845853,1.26242817513666,-0.0370875761991287,-0.198115741360435,0.47390379183674,-0.53968104373286,0.67127935937785,1.37346285882693,1.05535841734893,-0.513685317122028,-1.3897956662828,-0.241367823113311,0.404329933831798,0.695804337248394,0.367959837260188,-0.541992624144334,0.676799550032111,-0.945368066316095,-0.162376904309244,-0.0487171757213679,-0.71581610498935,0.14568234182752,-0.81888423704045,-0.616398668278277,-1.28054503978342,0.186566447834864,0.367069905202025,0.48440609733785,0.234998695761085,1.25909724466632,-0.464608015356053,2.38034526350035,-0.569137372901124,-0.407700035820415,0.446036549423544,1.9197855191932,1.0531578512424,-0.136717914128265,0.49752455197826,-0.99440597049252,-0.92591383311272,-0.868392516560189,-0.862379764107968,-1.51443646590233,0.103325846702765,-0.502971899059603,-2.41590671828572,-0.554635939773648,0.628086766007357,1.59550139379354,-0.0936584678036512,-2.14673139785475,-0.643296866744543,0.714496032582006,0.618922407962455,1.07387903050347,-0.0455794173176012,-0.26146083655558,-1.00888046435005,-1.32828906386719
