"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71","Z72","Z73","Z74","Z75","Z76","Z77","Z78","Z79","Z80","Z81","Z82","Z83","Z84","Z85","Z86","Z87","Z88","Z89","Z90","Z91","Z92","Z93","Z94","Z95","Z96","Z97","Z98","Z99","Z100"
"SEACell-41-CM-Pre-non-Tfh",-1.49327535089408,-0.498922342542363,-0.835446934099368,-1.55931992461198,-0.901193946966122,-1.68235750088581,1.15594549582901,-0.976653697097274,-0.348165127785505,-1.42979536178218,-0.5379555485058,-1.68782263917435,-0.690352906678058,-0.204351372059901,-2.24416767977175,1.12377756443927,-2.30484414578531,-0.783016216673921,1.4872151732778,0.668587389222435,-1.0294026071783,0.0241056853653686,-1.11459690133206,-0.224112972968434,-0.424830102082511,1.12122181858591,2.01380366774833,-2.05547523560132,0.430155555271214,-1.7259338054819,2.29960665929212,0.741982759038866,1.38845023727146,1.16172627361758,0.556822048664628,1.1833883524646,-1.46494189741867,-1.25588723554995,-3.24562574148051,-0.563765977833312,-1.99858139101876,-1.60902645527263,-1.04703777460191,-1.10526089137779,-1.1015237790627,-0.122281772860336,-0.0993100047307299,-0.986272287770023,1.32912019980658,1.42446460782736,1.94099203359545,-1.10980057840931,0.137866489191966,-1.93756499482006,1.84402639939043,1.73881422773519,-1.32542771338436,-0.0540750770794759,0.194997445250151,-0.864791295523989,0.97022694652165,-0.238469548168928,-0.878660902714393,-0.726357214134274,-1.57701332620152,-0.712013134202798,0.411637438513364,-0.841128261653761,1.53641960405208,-0.445178731599348,-0.891938792226057,-1.18407836483959,0.415733884010107,-0.735901986232146,-0.134757903200434,-0.585149125278769,-1.58767559102783,1.14547200008524,0.0444819981798824,-0.162667088412582,-0.234193471085008,0.445036539891095,0.761120070601674,-0.275762382248412,-0.339189781073176,0.223410278919076,1.61144605213899,0.186800723492915,-0.178622560160093,1.90132638055016,-0.649848397691342,1.53035155392449,0.0166477472028965,-0.3022639253404,-0.45397070279034,-1.75112502864519,-0.174053876020688,-0.659827998370549,-1.38815093872515,0.667750221244954
"SEACell-41-Tfh2",0.039401261505843,-1.28629606880752,-0.544046458365545,-0.273690423880756,-0.92831558186415,-0.248355750956066,-0.529193675370395,-1.05737547213085,-0.625284846761814,0.13929266714061,-0.800176968941853,0.690788835890077,-0.529005347237063,-0.920102593842324,0.820234235877059,-0.685096739247061,0.140679841491429,-0.209262211525523,-0.588269937212269,-0.883040565261611,-1.23540683717167,-0.482998871384331,-1.1820580410402,-0.413599040746284,-0.514998822192676,-0.463163954485219,-0.502635288693918,1.04836198675964,-0.948995451390986,0.77089757118118,-0.971152234334968,-0.1922610872222,-0.912678611464646,0.260923921651525,-0.398351902666122,-1.17696411133485,1.09661644081873,1.43946003126403,1.52082606310829,0.131641290618545,1.69292485545125,-0.497371234202715,0.249906705936808,-0.479037615961299,0.0457761480878849,-1.36331602826424,-1.24426363796048,-0.441483290007596,-0.0245534627100572,-1.64201615025548,-0.871147503052023,-0.0547552431096637,-1.21163045295462,2.1477522855711,-0.479540996417903,-0.923815515045134,0.828994700140545,-1.04373294210388,-0.8567404979618,1.20960903300739,0.0637701466656784,-0.700201771319119,0.24027415204553,0.750362445852911,1.14823095236243,0.714577581171285,0.230014415265887,1.92424734689377,-0.424104869369485,2.62458948037012,1.11994699914023,2.42478311483362,-0.0804657594346748,1.60904715127312,1.39371269733681,3.64691046323367,2.34093481085944,-0.923315847598614,1.72957195878016,-0.242908587715888,-0.287877934136205,0.12178215386133,0.156533745291542,-0.173629208423415,2.12437210870978,0.116105899018136,-0.52329581506904,-0.242533881859056,1.43107678172091,-0.289795806118809,1.25323078259214,-0.44519180077616,0.230459512740605,-0.289997004937847,5.78143225266389,0.540658664076175,-0.217306738875228,0.103314532597447,-0.334609038605442,1.50802235784191
"SEACell-42-CM-Pre-non-Tfh",-1.12603597764523,0.0220115438948577,-1.03908836545043,-0.728742514265908,-0.873862363494624,-1.1347139294519,1.83586858436399,-0.714337090482164,-0.386567502398487,-1.04259498337402,-0.755749602028995,-0.75126852586062,0.321127761323846,-0.65483675209203,-1.29607514314451,0.67289449263903,-1.41519625958007,0.536564047951644,1.5898975846684,1.59556536216591,-0.0749936956806745,-0.258948398988255,-1.75693074315325,-0.217739497074137,0.131660429236304,0.402593988169241,2.47948684209202,-1.87308878316207,1.37002997621179,-1.55961695421169,1.59730692678459,-0.532674915752726,1.17773900079453,1.34083458089849,0.472703100382037,0.808156640087731,-1.29655418992173,-1.72050933502132,-1.62888783358271,-0.925055012441278,-0.961655063559954,-1.76952505859361,-1.43582647700551,-0.0194834341893995,-0.993183475875928,-0.858810372319619,0.372229478807905,-0.196664465566041,1.20726573409554,0.98981084092013,1.33150335349389,-1.3639449581288,0.382461903231586,-0.781506129882713,1.40130120167695,1.52111467804519,-1.19384115412272,0.00647526384451737,-0.222616545189839,-0.940940520070219,-0.265285670498889,-0.841530019194621,-0.776526923114072,-0.761412809647412,-1.46924168593774,-0.523143397108523,-1.05210251750884,-0.502146776418502,-0.204833341150386,-0.507154609613576,-0.748166108324101,-0.348709671817478,0.197463233057007,-0.669898392471701,-0.499265182809553,-0.593516107990968,-1.75652982580377,-0.394350628171899,-0.0539821757404504,-0.19543771258896,-0.0773585497138123,0.102322612253877,0.0626433724894642,-0.287771641975844,-1.35075543537728,0.612653623327557,0.752315881742419,-0.28215726803253,-0.87925526895319,1.61943841302582,-1.29339289622002,-0.0984772329372594,0.221327212136718,-0.592986448150578,-0.627183833338823,-1.42256945390664,-0.207164510508822,-0.207019225887185,-1.60164651977576,-0.580779906308203
"SEACell-42-Tfh2",-1.08393663432123,-1.28396694962167,-0.682613092948567,-1.16575701732913,-0.64291435740708,-0.345019572995722,-0.733775442253567,-0.9963100222303,-0.514470073483018,0.222952464753494,-0.626181137705085,-0.452079180627903,-1.17447754018997,-0.0377613158857517,-0.188174112876768,-0.270483788942238,-0.471831545528945,-1.34146194998113,0.0219636228957566,-0.433805221833079,-1.02289286953589,-0.359257944175471,-0.905018818200098,-0.36189708254036,-0.46434530889704,0.290122667401728,-0.356181713755622,0.718706014878782,-0.832006917947414,-0.427021349458405,0.376264147671357,-0.728032256479232,-0.623401431980305,-0.442306214118484,-0.649456159375985,-1.29703366839722,1.10561443122115,0.0550201416022731,-1.2489870297849,2.87224401344054,-1.4672044245079,2.95660718210641,-0.337607893573326,-2.16011916900716,-0.0951085147688335,-0.413284679794009,-1.32292475007762,-1.24547041358829,-0.201036646966502,-0.412329761062596,-0.737224633597416,-0.946161165934325,-0.593377087841252,-0.690002418673426,0.621175618440835,-0.21886041355603,-0.330861907060241,-1.41280556040976,-0.154155984154691,-0.0382638833030374,-0.11454225613752,0.0253951310685445,2.24562111042519,0.79596821526913,1.32963079285106,-0.412079897868211,-0.0903719933699074,-1.20279861051214,0.213981567429351,-0.226588212790095,0.54426914787436,-0.323750513164961,0.547670480364626,1.04811248912705,-0.155806819378965,-0.484911083321053,-0.0542096061780578,1.05163223366733,-0.201276658406019,-0.26950127490901,4.28117692494862,0.268774404036067,0.297905221375378,3.67133709228003,0.382827869634434,4.74118086501813,0.550584857809778,0.493694395332404,0.593097498973311,-0.0444295125370701,0.149921437156274,3.15311118094936,0.389355068130694,2.61564245263227,-0.465648226754617,2.67821954063754,4.09190177471673,3.70704182563922,0.792118985157053,1.07491694099939
"SEACell-43-CM-Pre-non-Tfh",1.62868302988187,0.732382821681221,0.424315838474362,1.0568082474523,1.04941610358749,1.06558232459481,-0.222125725315457,2.14252535583863,0.45901922932023,0.623288056213519,0.393883323980988,1.82627317424968,0.627069891234989,-0.484550872198633,0.451945395787831,-0.448444933874257,0.376471870223756,0.11483010323608,-0.617167725631067,0.0295862866764741,1.29109751775519,-0.238789139840781,0.881396217359769,-0.21475488913473,-0.089394339523835,-0.774082407209218,-0.5724244466026,-0.13531101258756,-0.676994132027913,0.293005242179736,-0.648782158744734,0.376419579123954,-0.548904083631366,-0.96269502387847,-0.4704943672554,0.780532830452345,0.26377635058013,-0.643949363011767,-0.178167527428302,0.141432078001433,1.29996506455863,-0.0203849747796641,1.50465494303047,0.027070120310964,1.1839442347104,-0.216768712663309,1.61222039427315,0.337972569171837,-0.579465380352036,-0.431041599310793,-0.229358895479299,0.734798772936645,1.77476969964336,0.90856881612911,-0.754344050068674,-0.390377556731495,1.09062712747082,3.14409327325237,-0.243395779446136,-0.982984887729699,-0.420443778775302,0.160000571846859,-0.0209740416115064,-0.305247130316601,0.458423114943387,-0.35183675692977,-1.37826268043414,-0.319497610223252,-0.537155868304746,-0.639425215525162,-0.763339938936094,-0.454946896608397,-0.555347533922041,-0.414212442745466,-0.655162963452974,-0.353011746200838,0.301956536252725,-0.622272268046509,-0.794156564007519,-0.228318353857514,-0.229761705456971,-0.457517304810668,-0.723134245220544,-0.280199621567059,-0.987841138352249,-0.754947977819799,-0.698822844336243,-0.54229759546424,-0.98349947896027,-0.493892562525759,-0.388026996562367,-0.730488330057127,-0.725722647212001,-0.410528718024555,-0.2164160537356,0.368132451324907,-0.27244621728836,-0.0945753542797788,1.62897783070542,-1.13995644864143
"SEACell-43-Tfh2",0.660238032701021,-0.0822737374386475,0.0532974050896646,0.237621445332802,0.00451519324510097,0.592480927318627,-0.616030258818286,-0.285815481494296,0.0196929325326597,-0.0849807483343612,-0.770914542778507,1.385139527142,-0.4127135833523,-0.294648831887105,-0.781831675065903,-0.562795683628548,-0.448965867260203,-0.97413262960923,-0.561788492388331,0.507783088705419,0.183444353714646,-0.293469759693621,-0.0801811929328397,-0.266318731166447,-0.402037943314243,0.0222452484973459,-0.707810594947455,-0.186926091280839,0.995953173923953,0.0804450008204911,-0.531115266558312,0.744482300229205,-0.487577274133429,0.533450169832664,-0.531315229064695,-0.115258401734989,-0.0838177388896563,0.339127936731893,1.42562106554749,-0.490197259116752,0.161900074352003,1.46960013622883,1.61800460806087,0.77386244625274,-0.0774981436984981,-0.340717562623115,0.869629898679032,0.530499407609372,-1.27250101393992,0.293803754863244,0.152716925521805,0.0251820250573201,-0.45530430832455,0.314146391395458,-0.0951213190210665,-0.190077489940806,0.276969561572651,-1.10445473282833,0.136806788488145,0.654379039137094,-0.11564184121585,0.0971527847090083,-0.273603893279884,-0.671053035592576,0.262428668763511,0.537171401554559,0.967113140869866,-1.16271380259181,-0.408645375523289,-0.455098797966774,0.535352063389739,-0.249962973266787,-0.679961112098189,-0.527704437724926,-0.338399248547076,-0.0150079198365686,0.634408394245863,-0.652738744592054,-0.607791224257071,-0.160195281540252,-0.2547906511699,-0.0694263200187999,-0.383737737499862,-0.227030655941884,-0.440380083271785,-1.39415152731062,-0.0758669758934341,1.23370829026151,-0.357839111556164,-0.415573472954459,0.735974919519961,0.052921829830968,0.0709227716734414,0.0706837388594443,-0.373988784786764,0.940053372449681,-0.416140895164799,0.110784436596395,-0.250868074345751,-0.726138916355097
"SEACell-44-CM-Pre-non-Tfh",1.38055088002929,0.386845436961795,1.24880648930025,1.00217036712374,0.556737375798296,1.33106062323904,-0.544486539300002,1.8049554520448,-0.156235262851306,1.24086281537441,0.0468495779811518,0.973872269573287,-0.216816683301277,-0.230589762499859,0.936125521006025,-0.418271156489364,1.24044691815379,-0.332979513838742,-0.637668463594315,-1.06641808386036,1.1923590468418,-0.304849174053613,1.3403066019436,-0.328102947235511,-0.20300716193904,-0.954051025273802,-0.46992525499445,0.0186596898169466,-1.66326402087491,0.754217264332656,-0.662085598772252,0.930474998641709,-0.792562838614616,-1.12975164598123,-0.448441944760027,1.29097602401067,0.664129645557515,-0.126892079319261,-1.4823849402576,0.821223029551786,2.16957815887185,-0.501179800583343,1.45997755091478,-0.169421988106767,1.14664333527542,-0.503361857749474,0.700458358999438,0.177943577421369,-0.350246035764175,-0.681810156005939,-0.875141132815972,-0.037384866639684,1.05698456015032,1.21276986570218,-0.938380266060129,-0.658872468777498,1.23698452946634,3.25423022086758,-0.646839092618222,-0.832888180452579,-0.255561248931441,-0.00174928207846575,0.202799622915752,-0.259741681978566,0.714532387446918,0.237313313278198,-0.331448779660267,0.381667868405721,-0.285641214930412,-0.620658234784779,-0.727849764924537,-0.423215010461072,-0.51633459323526,-0.0212891536873103,-0.643565967518273,-0.730280484272676,-0.0397122454979339,-0.0639670381131342,-0.875692911909923,-0.273774071205506,-0.300531692659475,-0.822148865993798,-0.671441809907951,-0.260431657097729,-0.749685493814668,-0.980132190410107,-1.13288031614459,-0.722732079465905,-0.719224480762314,-0.494417178017989,-0.227169445662199,-0.443168767044516,-0.503011270105982,0.0455435805018728,-0.218029030916158,-0.181324622310254,-0.2841374148398,-0.516164960903893,1.51184439589585,-0.922886442346427
"SEACell-44-Tfh2",0.54202321847255,-0.70403409096284,1.26942614391647,0.636473519855793,-1.05194726837308,0.56628106828092,-0.721284361652143,-1.1516794550476,-0.713207899230494,0.0657461419566466,-0.401005182845295,0.974072892077316,-0.962087456267483,-0.680380705810806,-0.18254181424096,-0.495488547272075,-0.242692119602518,-0.618840219813027,-0.597580080164647,-0.756323128192471,-0.487639221908098,-0.535681772143953,-1.14273548607426,-0.321332420146252,-0.532655466314811,-0.579033810232596,-0.396728381529846,0.134449574250135,-1.31599978977585,0.827003456864807,-0.879749916296717,0.713275364829963,-0.672039813628566,0.256906062361416,-0.436212385330573,-0.813729352239745,0.436141668400988,1.25944869151287,1.18919472076881,-0.285319154194944,1.73908974045078,-1.1425025492931,0.184860035095828,2.03069538505388,-0.322757534113059,-1.63367551162821,-1.40069501852,-0.335627959281521,-0.0757738712713816,-1.35174439106787,-1.17900881057686,0.330961405147521,-1.4292112893902,2.97784467183892,-0.739081722114125,-1.0342644197635,0.665558069103866,-0.648596241473743,-0.501707034177049,2.01574236177169,-0.238900158022009,-0.821705131846295,0.0483043365298667,-0.0946656543876944,1.04866003316065,0.430175384717727,0.471323472623062,-0.0690503128951518,-0.129300764942904,1.19187828473763,-0.354514055151294,3.02433303923992,-0.270468883444456,-0.445382190157407,0.168645070087314,1.47141050028083,0.259241767785706,-0.65108513433728,0.384704266186422,-0.203986271603213,-0.161911636612635,-0.0208248132633792,-0.107576290476185,-0.216691414141573,1.57644582253843,-0.312380064344152,-0.576674781389446,-1.2649960241353,0.418496666092417,-0.492689631591144,0.825895681010912,-0.285594793388365,-0.188033112036818,-0.366828122618934,0.0683265687059603,0.534249856908775,-0.0890202307395783,-0.0820969243223608,-1.1957378775256,0.52210750460335
"SEACell-45-CM-Pre-non-Tfh",-1.12792920407586,0.377972731064263,-0.810963771558287,-0.935119881610444,-0.239156331093805,-0.823950500116857,2.53123390817187,-0.151208821737711,-0.0949778397630518,-1.09228314190262,0.636997676499695,-1.66604665845847,0.985686698896207,-0.0853091950211016,-1.77534151742322,2.6337019506366,-1.25749002246719,0.705383838457902,1.57108488103349,1.99550377822143,-0.428209803425095,-0.0366975241889373,-1.04733816432544,-0.149216349939971,-0.0936365896599342,0.850576534808595,1.10650842262575,-1.50953383909669,-0.155356048865652,-1.47470622060164,1.12220132305493,-0.411370949101387,2.62867203183487,0.76321096621744,0.490551818248981,0.435524838182997,-1.45438359898227,-1.33345092619743,-2.46677287843587,-0.468396780515736,-2.15037181366644,-1.50424644263579,-1.21390052536818,-0.394242973984777,-1.21171628476935,-0.338356174926971,-0.0902097222726552,-0.217382551324557,1.21039976635861,1.39363056929489,2.49070575866959,-0.285435779613875,1.21559916419916,-2.0846731010285,1.19081764362937,1.30823115130897,-1.25013789005227,-0.315948882993596,0.335926447233964,-0.993244211821443,0.178498998772678,-0.862283203821459,-0.856665479949824,-0.726785207026996,-1.23494326648352,-0.472281834811553,-0.544225267110018,-1.45381775514559,-0.348865494103373,-0.648832542815333,-0.0568828621484867,-0.713301700547455,0.20176013329332,-0.607818874820612,-0.486258989795503,-0.568873436802426,-1.19360276006907,-0.0522118166349653,-0.816024809587194,-0.179746011992827,-0.107229694433861,-0.146319917498866,0.0307492728329782,-0.296954583968727,-0.978964314566821,0.0813301390886232,0.629232660571273,-0.948395603703739,-0.381270283548042,0.977937460316771,-1.21575856538496,0.281736213026502,0.11146058558383,-0.417883414579261,-0.444653550531056,-1.50074492615601,-0.370440217978347,-0.377242097734211,-2.02289053302664,-0.0976959111318811
"SEACell-45-Tfh2",0.612622847802012,-0.49210546912439,-1.06055650353374,-0.197060130465331,-0.575867414878683,0.478513228798834,-0.873514904850423,-0.26398084870205,-0.21146095003314,-0.344121811896635,-0.579494248192597,0.666193006234813,-1.60762294000577,-0.49996563567429,-0.730337050273696,-0.478337221987257,-0.487509106084445,0.313391560786852,-0.555731025277456,-0.47946041668659,-0.249775527051967,-0.286031084920974,0.165108903340482,-0.172608762015573,-0.809235521077136,0.386883954823404,-1.07311669971671,0.751727754128477,-1.73830436516126,0.336158456850434,-0.323708833849497,2.9111698721068,-0.511201751518611,2.34055407704819,-0.814793672036125,-1.64243333902331,0.496114140231037,1.15277561275735,0.906716428368808,-0.58052579873262,0.65839816073221,2.21695239481975,0.941521366970534,0.0448975778233499,-1.14511333828751,1.39892352984793,0.820585749252843,0.317455113568868,-1.29306397032562,0.39024563395023,0.484205954622676,1.37649555885728,0.0714502468993897,-0.277548337690489,-0.339323576266292,-0.306790847072816,0.463413057014161,-1.21076612546162,0.241678901557321,1.02730186125511,-0.398934480649844,0.291397037790736,0.00804078422869412,0.910450210851634,-0.327695622906165,0.592556022804562,1.61559051717913,-2.28168459529991,-0.866535707947316,0.679765447593772,1.24460030269407,0.38486055421898,-0.512541274451035,0.889388197001039,-0.185758764530393,0.115957541447518,0.966319706695454,3.50300798365403,-1.25968650877212,-0.0274333570405224,-0.170703167515991,0.0691775364703455,-0.190959681567933,-0.183914540388451,1.22902836745936,-0.748631895948623,-0.0959884300744615,1.77400274899509,1.04420128148531,-1.23818242761941,1.36901591213424,-0.535607905152654,3.74204567076708,0.0601009736379748,-0.351263609915864,1.62674663807496,-0.275546550735805,0.0117251756497008,-0.499939635228411,0.790872212467225
"SEACell-46-CM-Pre-non-Tfh",0.344097384236626,2.0320206428285,1.6109627811868,0.947459932057184,1.71503135873833,0.339702218864144,0.584215602682094,1.11805410710224,0.491933796015297,0.160797286806846,2.42889001663826,-0.0841894431257515,2.95661688057493,-0.783498488436102,0.876013670915937,0.80767204333272,0.326289961004141,-0.665545778115137,-0.485262622783392,1.38357987180906,1.08972368959094,-0.207263970366426,-0.0279932588828365,-0.0694634947138098,0.0184809245191909,-0.937881478985944,-0.438096022476243,0.163474832349994,0.0555693944141088,0.491847370455183,-0.838463577176017,-2.17890572897822,1.12280784727401,-0.582301835338378,-0.149254516717288,1.03352623585663,-0.510576804137577,0.0213510048923723,2.92055550528738,-0.300453236687539,-0.692538541429447,-1.27280094203956,-0.706973766666729,1.06587020224002,1.04394325479649,1.91825784520239,0.34950032450302,2.2036263066893,-0.204145624246243,0.213768430056914,0.0806324229493941,0.0323988521621613,1.18282982803147,-0.529312760717541,-0.866804772053912,-0.573601246638909,-0.613194843186007,-0.153761700671058,0.207192890393095,-1.03502303051544,-0.181446640127287,-0.126721449408734,-0.483818168012939,-0.31437340015411,-0.335203278050703,-0.0771388549489858,-1.13461986603967,0.388608127501439,-0.539657515822473,-0.392494108481603,-1.62561933641649,-0.793370970214334,-0.325415897426043,-1.0637653137117,-0.651576142602938,-0.896760463301069,-0.753315679257562,-0.217773869930485,-0.753277302031502,-0.24290979996,-0.347133603102221,-0.851459719268922,-0.603620253219523,-0.273610913754581,-0.771585673952152,-0.660390114344763,-1.03562464968147,-0.575320029056944,-0.84972363948324,0.0031419725189814,-1.02683332439783,-0.734798487692058,-0.788348163255989,-0.42934925143327,-0.169272413706535,-1.01165278619709,-0.390203913057632,-0.163304382079578,0.291671371538958,-0.750796424467287
"SEACell-46-Tfh2",0.5960938534182,-0.546453205067705,0.55674871379759,0.47804767407492,-0.68856116331405,0.196986753635116,-0.812140372054252,-1.02467884262443,-0.547837722206479,0.303160117032956,-0.519967431888906,1.08291518819527,-1.21139172613712,-0.580527613160142,0.21830736590958,-0.56429671500371,-0.352990402824732,0.333189478660264,-0.60555566947417,-0.982294201154913,-0.704214921072959,-0.508270453758189,-0.401642995799562,-0.380940818549331,-0.557678733292079,-0.234727826076828,-0.713258431937091,0.52729039273408,-0.798989592628333,0.862941994940653,-0.714644850110202,1.77436933692488,0.0757515453283979,0.41148901649812,-0.579102210513669,-0.639462574214633,0.683572633030582,0.966469162533573,1.2274254706336,-0.0393581742964908,1.94287415901689,-0.51209904885856,0.022346944670556,0.920115818224149,0.194431668511291,-0.268725898373166,-0.498192236463114,-1.06018930080417,-0.226670427913775,-0.991788433316926,-1.24394643195715,1.20042652292662,-0.799805630837892,1.83047573422996,-0.631950047890642,-0.761410643577947,0.830868249832921,-0.253151597382296,-0.303430417224586,1.53466925467756,-0.112115675326168,-0.530014774969896,0.15811573131469,-0.587879476274667,0.838179627708317,0.853699010192933,1.03554615437013,1.60462414373528,-0.225633917133323,2.11843252278551,0.07571233443472,2.22438672594858,-0.609501277409769,0.375271992960913,0.707550009384726,1.78306007210987,0.189309784335938,-0.341189241882887,0.644974475432598,-0.170221580754775,-0.201488960324985,-0.263348900691668,-0.0895533162746383,-0.190803730984704,1.71897057546682,-0.238134529957611,-0.570481215624784,-0.528211236100715,0.640932334734593,-0.494592885878713,1.57511745561529,-0.506315986032936,-0.664174578216254,-0.0927679463266559,1.13629104157376,0.453810465803054,-0.13669463419416,-0.329219998975462,0.1365597317664,-0.05930916355886
"SEACell-47-CM-Pre-non-Tfh",1.06249335770934,1.94888412620639,2.33781910356007,1.80633584072281,3.16954177632387,1.78584750174539,-0.32237283637743,0.917927325887404,0.158095457748752,1.71739319466157,4.19766465955693,-0.214654240976883,2.08896200514544,0.0206010417887046,1.51500063946381,0.070236502197481,0.975681505272804,-0.560675394533969,-0.640376780201548,-0.0118824307934817,1.41147656237123,-0.164372775000872,0.423975374288379,-0.190688141632377,-0.396352466547348,-0.71217117912875,-1.01185527323304,1.0194420159631,-0.232706586844985,1.44353666429262,-0.369696996875582,-1.85794284645074,-0.200873968350408,-1.40454806343055,-0.43526712766363,0.882853539903459,-0.0685890749161575,1.45062218749875,-1.60966052566172,0.14317042780945,-1.01205461907524,0.902750673554284,-0.288417941711542,0.624588027488675,2.58183712406048,2.95348485186261,1.84456181265657,1.9407646965991,-0.995268783380548,0.695600329005212,0.444161907597746,-0.438045149906477,1.92920268697736,-0.952022449260469,-0.609124245339986,-0.232556647009464,-0.292908848298438,-0.214458209384085,0.584253360254201,-1.04022910365884,-0.433800266586901,-0.0903626672198893,-0.643707234762518,-1.04009289696766,-1.06120355718337,-0.86764763558715,-1.55524259706208,-0.354046117129363,-0.544688745814687,-0.380171801599042,-1.20490589988639,-1.07335580622353,-1.05109504743026,-0.249304530361509,-0.479619332318791,-0.403762882868171,-0.821068350971291,-0.703490922853856,-1.16553711015061,-0.216523595665631,-0.278448326123181,-0.131321201547706,-0.79971667250829,-0.327026078701349,-0.911285683357062,-1.43685586679167,-0.276479706396441,0.138774776217979,-0.953300750046103,-0.474008743568062,-0.179937947225674,-0.470422298492632,-0.772073747770046,-0.414035955664556,-0.483371577380813,-1.24050563442537,-0.273659106561973,-0.473767998911083,0.936065795527105,-1.37575050047993
"SEACell-47-Tfh2",0.575634312914406,-0.474634926838005,0.0655077553573465,0.399623962168612,-0.412204615007268,0.657142892494788,-0.753736197294436,-0.692815832018249,-0.179519612432779,0.149236939086485,-0.676736652460428,0.542177537909817,-0.111911988351385,0.00889133489915005,0.62518253390983,-0.474352581575478,0.776351365487232,-0.547912562782294,-0.584601186015298,-0.783336667085271,0.966791688452358,-0.212245285407288,1.28867497266212,-0.295921432268198,0.126153334484564,-0.77789288424327,-0.689922074417554,0.64030427722901,-0.0695088640439342,0.918715933868262,-0.381636932039407,0.269604152622979,-1.39649124725514,0.157931305929408,-0.220192399162333,-0.975738670504994,0.511038564656407,0.616082597957161,2.3261680070529,-0.232742872496199,2.93344728673504,0.0368466261459506,-0.547490352640318,0.649973806486665,-0.702248052252036,0.26340756528934,0.50703544816122,0.352285070055404,-0.578819493547443,-0.533476944445688,0.111191716816117,0.493938272160867,-0.409032339245238,0.878171559959424,-0.726576105413853,-0.724654109239786,0.58226586960394,0.0826332141203215,-0.0274927970901183,1.11589259084633,-0.722033496531435,0.775620930211052,0.0707250709842339,1.01137212552971,-0.278756786603901,1.78212043754012,0.746870261912214,0.130447083357354,-0.54992958588885,-0.410155950511346,-0.551883419502485,0.306443652672197,-0.346045969944972,0.702070493015632,-0.590950098308108,-0.830858407475952,0.0445470946343736,2.93929881484931,-0.528624774943812,-0.248488574063346,-0.276753960600813,-0.462110627946716,-0.338414510484867,-0.257078642866934,-0.0999156271838864,-0.00965398360008399,-0.792518356272194,4.69371972236337,-0.312868180530146,-0.422601938597682,0.115618442085275,-1.37484515901994,0.948772228487912,-0.203555534976805,0.110831445371816,0.238669980679837,-0.523242678098696,-0.21131020135619,-0.0726998667284671,-1.2379026627414
"SEACell-48-CM-Pre-non-Tfh",1.11303805799248,1.58241561601455,1.52952329883033,0.952759870557114,1.01165120185129,0.275783717221242,0.0491483057445191,2.30632393845902,0.145276079603474,0.272898351051227,0.215911302048088,1.28995846964453,1.26040462124519,0.66323355354095,1.03897870599577,-0.310694290094215,0.172868350844382,-0.220278881761063,-0.507954690901666,0.378631965073183,1.05768103257168,-0.3572316886162,1.66729264402179,-0.209708686448584,2.1490031167859,-0.862826768449522,-0.0980767131263645,0.0746577200879585,-0.17165191752945,0.241246752379375,-0.645792745161501,-0.133197598109321,0.352118125373853,1.86789975826746,-0.252564307148775,1.10582054174413,-0.257082603945343,-0.521904729387211,1.54984070837669,-0.370666933452504,0.131628048234538,-0.995567581125979,1.01799138218443,0.298386621972726,0.374815935240174,1.11585498456642,1.50315310387922,0.928003706040468,-0.358921747096288,0.121331309834771,-0.0802602467351207,0.447538715165488,1.1984315945743,-0.373185652688276,-0.81659328513269,-0.5612245542853,0.49343496898536,1.5981959525327,-0.313340007776893,-0.842131408881956,-0.604856529039492,-0.643071015590375,-0.239599491598226,-0.478475218070502,0.00848326801597879,-0.343769126348164,-1.14249942759121,-0.306921125879542,-0.572545776183389,-0.774614470545439,-0.354505406576847,-0.264495380800228,-0.386616326237235,-0.369211689287314,-0.684765045390709,-0.812870871804272,-0.587240255704877,-0.296071086093009,-0.259042218702508,-0.246612444983931,-0.311592176506989,-0.548002710693282,-0.642138057376956,-0.287283419295604,-0.847823630228352,-0.204478064333634,-0.77849718908218,-0.9852079509428,-0.754748018290874,-0.237003365892819,-0.927960501458642,-0.947796959595851,-0.814424495402157,-0.292963057599008,-0.161477817095025,-0.229628686974119,-0.306216740023674,-0.232911794463935,0.489833757911558,-0.598860739098987
