	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
NR6A1	1.4822489589238076e-4	6.40348795842698e-5	3.2089939168729407e-4	1.6550380043676548e-4
NRF1	3.5555540532028257e-3	2.777153974098962e-3	4.039249087998417e-3	3.721197486582357e-3
NRL	6.043518428268595e-5	5.351096152389873e-5	5.4759890553720376e-5	2.2663897014708838e-4
OLIG1	2.1425323688396303e-5	1.555273090012689e-5	1.554949517923874e-5	2.177908530374132e-5
OLIG2	4.719949379728622e-5	3.372413839858193e-5	4.705013269254652e-5	4.760469856868661e-5
OLIG3	3.970851526171754e-5	2.8038906625625484e-5	3.564749352875633e-5	4.0690879934999395e-5
ONECUT1	5.378899798278269e-5	3.283895398520914e-5	3.982804605594614e-5	4.707623471746384e-5
ONECUT2	2.771413376438108e-5	2.5798958707810956e-5	2.092818997621435e-5	2.3273141197260083e-5
ONECUT3	5.029570456441012e-5	2.900808189518273e-5	7.376338966703591e-5	4.126551870778743e-5
OSR1	2.7862341393026857e-5	2.3240705151955183e-5	2.2138887054362554e-5	2.803708013265234e-5
OSR2	6.763165421638704e-4	1.0614974366988002e-4	9.49783856143351e-5	1.0717509136858593e-4
OTP	3.171460010735941e-5	2.6901385897419785e-5	2.4956062956277676e-5	2.401867481311195e-5
OTX1	4.1129896167653546e-5	3.7288316367407714e-5	3.263528933723434e-5	3.557185436284049e-5
OTX2	2.595980779516742e-5	1.5350422224545542e-5	2.2762901771439747e-5	2.301290529319489e-5
OVOL1	4.955479504180255e-5	2.97181085426677e-5	3.3997480484826175e-5	3.4563069835856086e-5
OVOL2	2.2805160536986773e-5	1.79178826676503e-5	2.0877951776239284e-5	2.1185201837005085e-5
PATZ1	9.88340769790852e-4	1.0491673868276632e-3	4.431202022989266e-4	8.738344291876114e-4
PAX1	3.525860218076634e-5	3.2260768782319644e-5	3.2856675097855865e-5	2.9792698561579562e-5
PAX2	6.888152572332567e-5	6.979116729134776e-5	8.367720225495393e-5	8.596330301044821e-5
PAX3	5.033760218628484e-5	4.68594474603523e-5	5.7277073730496725e-5	4.9485984564772556e-5
PAX4	1.2609977213564466e-4	1.3388761387280772e-4	1.2751497206032976e-4	1.1344561929823724e-4
PAX5	2.907772586519408e-4	2.1704359088654908e-3	1.8668237799783385e-3	9.93885805713329e-4
PAX6	2.7605715807754554e-4	2.499378800879973e-4	6.102873588447428e-4	1.010089062519108e-3
PAX7	1.1553174862352523e-4	9.329206148137388e-5	1.1600054895152226e-4	1.252701079616476e-4
PAX8	1.495732350094374e-4	6.396585760529196e-5	6.73964895463829e-5	6.900397191415264e-5
PAX9	3.519267626080908e-5	2.6685368137607932e-5	3.0886412838880366e-5	2.647442700929721e-5
PBX1	1.9076183781965302e-4	1.906379830987291e-4	2.0942520511899135e-4	2.0409310424926886e-4
PBX2	1.9496184767759975e-4	2.822545085005504e-4	6.02647279389232e-4	4.2844544611959695e-4
PBX3	1.990112537767813e-3	1.9677339127573373e-3	2.790574287463895e-4	1.7454301958110558e-3
PBX4	1.8360783524467843e-4	1.1414801695269954e-4	3.956418378728579e-4	2.6777827272208725e-4
PDX1	1.4557553320477843e-4	1.231024695797338e-4	1.271362250225121e-4	1.2364101674928993e-4
PGR	1.3356376623321754e-4	1.232503406032471e-4	1.2444276631989605e-4	1.2461957691197817e-4
PHF1	2.3838090775593203e-4	1.3622332052628296e-4	2.4460597541144384e-4	1.411834569342806e-4
PHOX2A	4.0849886330991993e-5	3.913351018674003e-5	4.583468679424024e-5	3.310408905709986e-5
PHOX2B	1.754464227285324e-4	1.3118864761478173e-4	1.4112698736087252e-4	1.3684858496479274e-4
PITX1	5.366300134424427e-5	3.266047647736771e-5	3.848362168933222e-5	3.951026903967974e-5
PITX2	1.0482757073929986e-4	7.756300804791477e-5	7.988890490910383e-5	9.226263393268444e-5
PITX3	7.672290772512234e-5	5.2103542798267094e-5	5.263059211562829e-5	5.3131338690893795e-5
PKNOX1	1.9948989273468263e-4	1.312884819461598e-4	3.1993744425776627e-4	1.1948477801975544e-4
PKNOX2	3.875038261959773e-5	4.532277352695115e-5	3.35876880955018e-5	3.8980084182140326e-5
PLAG1	1.3587493978439403e-3	6.149833947264986e-4	2.580145950989072e-4	2.0055189976024646e-3
PLAGL1	4.264854395497698e-4	6.846933846797942e-5	9.139953191371182e-5	5.243130846623671e-4
PLAGL2	4.583846195677736e-4	6.43436926707621e-5	5.415596002562261e-4	5.600282216814083e-4
POGK	4.077868193925822e-4	6.472924237078675e-4	1.1448387229440361e-4	3.793177984322082e-4
POU1F1	1.7532712427594297e-4	1.5423475787400086e-4	1.4936415156891923e-4	1.4215201906106004e-4
POU2AF1	9.274144107109277e-4	8.786850389059145e-4	6.137437930103407e-4	3.8247334988368673e-4
POU2F1	1.0918787298652539e-3	1.7179489487786628e-3	1.18504948707684e-3	9.474616972930164e-4
POU2F2	1.6991870618146953e-3	2.3636900453721226e-3	2.4318266171607876e-4	5.283877233258987e-4
POU2F3	1.0442852917702079e-4	8.500844487728677e-5	6.878246816593497e-5	7.738069084053535e-5
POU3F1	6.626808618152753e-4	1.6995743166201967e-4	1.6418318147736583e-4	1.7943303541242896e-4
POU3F2	1.9639019077319727e-4	1.8121318402084324e-4	1.8709189962124836e-4	1.895155522152267e-4
POU3F3	3.4442427396350013e-4	3.4500736359862526e-4	3.7096577287578167e-4	3.4817785190329083e-4
POU3F4	2.3609390227272354e-4	2.018751798997034e-4	1.8740771583674625e-4	2.0988575191146908e-4
POU4F1	9.875178191109328e-5	1.0306831866441586e-4	9.337325338049008e-5	1.1751948834658738e-4
POU4F2	1.224667549851574e-4	1.1076685156981936e-4	9.748194963938812e-5	1.0347314695482273e-4
POU4F3	1.192845970422305e-4	1.1579596944920639e-4	1.199513903831722e-4	1.0973919362414359e-4
POU5F1	4.2431000849055874e-4	1.8878277340093175e-4	6.70118651320525e-4	4.2388536237096357e-4
POU5F1B	1.542262478188023e-4	1.1715288354471927e-4	1.2013797639434602e-4	1.131494777245926e-4
POU6F1	8.827029394670757e-5	5.922835326668064e-5	2.119481027354026e-4	7.626630187509991e-5
POU6F2	3.895076669745902e-5	3.160801232129853e-4	1.316956557189747e-4	4.5799366758803076e-5
PPARA	2.91550345413134e-4	3.727394925158947e-4	4.5373916796285303e-4	2.3743865617553678e-4
PPARD	4.825552102319711e-4	7.121306178008101e-5	5.285942500070603e-4	9.543043902530833e-4
PPARG	1.1440568919159394e-4	1.1290003238190135e-4	9.10516694982613e-5	3.1358499592768906e-4
PRDM1	2.9640825622469905e-3	6.942671105988043e-3	2.3955110451694107e-3	3.1262918863378384e-3
PRDM12	2.0994223972843397e-5	2.871040502920676e-5	2.3621876725266224e-5	2.4849950507816554e-5
PRDM14	5.6584306435652426e-5	6.811356981517561e-5	4.932656599287671e-5	4.524289681333845e-5
PRDM15	1.969748427857902e-4	5.13118528485487e-4	2.4834668370626135e-4	7.949319694790542e-5
PRDM16	3.316582838954656e-4	3.004239373537279e-4	3.574858325512986e-4	7.773609466704357e-4
PRDM4	2.7229357956810526e-4	1.348364040003161e-4	3.3176816877645004e-4	2.9712361910541705e-4
PRDM5	1.2332812282855868e-4	1.0119112253444628e-4	2.0798964155668576e-4	1.1452171118693729e-4
PRDM6	4.5046796060879766e-4	3.79107001591467e-4	4.2264958257254477e-4	3.931853599633247e-4
PRDM9	3.9823181755754714e-4	3.231537597099536e-4	3.5452263746690654e-4	3.812415025275293e-4
PROP1	8.335453149715762e-5	6.66791857999129e-5	7.290039956360442e-5	8.005264729132002e-5
PROX1	3.913972605970572e-5	4.741652631496826e-5	4.773606163463989e-5	4.729994385458972e-5
PROX2	2.4094121181686573e-5	3.253115068589046e-5	2.624460844554923e-5	2.9612244389645616e-5
PRRX1	3.403930077290776e-4	2.3268792049153958e-4	2.571574359669656e-4	2.7382087637918984e-4
PRRX2	1.0707778478282033e-4	1.0603960189375209e-4	1.1475658818469555e-4	1.0480137731788764e-4
PTF1A	1.507887086123595e-4	1.4859708979948722e-4	1.5632930852610245e-4	1.37548068602178e-4
PURA	8.46827985915521e-4	1.00428610752389e-3	6.91251734520578e-4	1.2206338740103437e-3
RARA	2.8676718730223747e-4	1.082481994661979e-3	4.3568804650486137e-4	8.276590360464318e-4
RARB	8.730190197993711e-5	8.148406573230895e-5	8.887705938057101e-5	8.672253751213253e-5
RARG	9.831129924667447e-5	6.647521466452937e-4	1.0023489506876436e-4	1.011364155000309e-4
RAX	4.306521259907011e-5	4.1622570072785834e-5	4.038808149728155e-5	3.2256999799269014e-5
RAX2	2.9635888898634105e-5	2.5791502910343602e-5	2.7501968179690997e-5	2.3622417719462737e-5
RBAK	2.661844067136476e-4	6.021848437173212e-4	1.1830223948759704e-3	9.224529526409783e-4
RBPJ	1.9270990427696743e-3	1.5089419460290856e-3	2.0022547962884863e-3	1.672225226476192e-3
RBPJL	6.53719203261667e-5	4.516320271268368e-5	8.040227511969437e-5	6.441545492368417e-5
REL	2.533729637538457e-3	2.3423349887352453e-3	3.6074429139036105e-3	2.890327363992884e-3
RELA	2.688096444930001e-3	2.016667777501399e-3	2.2959990393736653e-3	1.823916238225099e-3
RELB	7.53277618519764e-4	6.752555576792757e-4	1.0198207906931678e-4	6.422964513267031e-4
REST	5.068685901696913e-3	3.829342594528159e-3	2.6628635819323596e-3	3.349627298398098e-3
RFX1	4.871735693118429e-4	5.030016604459774e-4	6.494044697604222e-4	1.1494242253618517e-4
RFX2	8.048655063432785e-5	6.751477180042316e-5	2.1086154250949426e-4	2.0259548928396753e-4
RFX3	1.1325826100670607e-3	4.944902080766854e-4	1.2285598503409922e-3	1.401030009948951e-3
RFX4	4.704614122364566e-5	3.6868796761102774e-5	4.8528034216165397e-5	4.6814241856430204e-5
RFX5	1.7371369675110288e-3	3.0280366140423977e-3	1.3844169186498524e-3	9.921444100230974e-4
RFX6	6.920007935330783e-5	6.161302363730745e-5	5.231943475530134e-5	5.0027528741335214e-5
RFX7	2.1248064760422152e-4	2.3478685667802367e-4	3.539590961706676e-4	1.923392277884206e-4
RFX8	4.05626754755814e-5	3.0478265425820244e-5	3.256943792269979e-5	3.787094845401979e-5
RHOXF1	3.537021346162382e-5	3.4255694051913967e-5	2.986792949172646e-5	2.691760739076468e-5
RHOXF2	2.6034538216258496e-5	1.5641181811542514e-5	1.89752121886345e-5	1.8920234258507942e-5
RHOXF2B	2.6034538216258496e-5	1.5641181811542514e-5	1.89752121886345e-5	1.8920234258507942e-5
RORA	8.785332084583979e-4	1.005678735845621e-3	2.089435687290513e-3	7.371954836246401e-4
RORB	2.2273632914146407e-5	1.713080765292524e-5	2.5587514716549626e-5	2.3215476921107777e-5
RORC	2.0041621655466602e-4	8.998587922635324e-4	5.133521169935733e-4	8.019567000485997e-5
RREB1	1.2109261454153362e-3	1.8144327236533563e-4	2.9580975638834545e-3	1.9346270574973354e-3
RUNX1	1.168535937415273e-3	2.030910119912084e-3	1.0998430442136745e-3	1.70147727876068e-3
RUNX2	1.4231094284876205e-4	5.383906777100271e-4	1.5593893361366817e-4	1.4567804964424422e-4
RUNX3	3.02699219653979e-4	5.738085048817986e-4	5.741170120936917e-4	4.5621038314921296e-4
RXRA	3.1870548866744317e-4	1.280019779750894e-4	1.2039837426228224e-4	3.197646760249441e-4
RXRB	7.133457118787181e-4	1.065944623191036e-4	1.0604953307997991e-4	6.49132270047942e-4
RXRG	1.7001945015815363e-4	1.4176623152270564e-4	1.5091885323425478e-4	1.5221895871115606e-4
SALL1	3.706809660729701e-5	4.385530773337852e-5	5.3161299199022676e-5	4.957115410731548e-5
SALL2	8.490127897157178e-4	3.687211624386132e-4	4.3187986939437683e-4	6.017522385893934e-4
SALL4	2.1853117442697476e-4	1.925882634133988e-4	1.9186815160900878e-4	1.9807607471307155e-4
SATB1	5.533456847104421e-3	7.080717881243313e-3	6.877738075353534e-3	1.062131171498109e-2
SATB2	1.7053738728833755e-5	1.5694379679045706e-5	2.555067420420309e-5	2.790043746498413e-5
SCRT1	5.320658669955526e-5	4.96604242348975e-5	6.887979296464024e-5	5.8984360540345114e-5
SCRT2	6.780618132479949e-5	4.922332664716406e-5	5.037562475997286e-5	4.7997268431051226e-5
SEBOX	3.557652533121332e-5	2.947014980575641e-5	2.4672297552018855e-5	2.9261546962296015e-5
SETDB1	1.4516110097179474e-3	2.9876938659694286e-3	1.8932595760418932e-3	2.266563944128267e-3
SHOX	2.05234858799111e-4	4.0197422374696736e-5	1.1681156659200127e-4	7.488635590444654e-5
SHOX2	2.9840518571262407e-5	2.58560735784414e-5	2.7275352156917358e-5	2.366830469007901e-5
SIX1	1.1851697859637112e-4	9.882303682694704e-5	1.2703896818476177e-4	1.2625581543993926e-4
SIX2	7.233071710217775e-5	6.331937139580022e-5	5.6722842746490326e-5	8.13321419997143e-5
SIX3	4.6484769398206046e-5	2.8043494630252798e-5	3.233290788676554e-5	3.9914932569419885e-5
SIX4	1.8261008240891746e-4	5.8236031076703944e-5	1.0640162738190614e-4	6.397378925987652e-5
SIX5	2.0236711542078825e-4	1.239150534597516e-3	2.16443441205037e-4	2.4177338575733678e-4
SIX6	4.042315501571284e-5	3.5037719109235805e-5	3.873527014771898e-5	4.6710402640205104e-5
SKOR1	4.254474990123473e-5	3.8427969829436225e-5	2.6506485357367788e-5	4.083920317420544e-5
SKOR2	4.237782493160124e-5	3.546534919452674e-5	2.4867573729769176e-5	3.4523738961868016e-5
SMAD1	1.059561757632014e-3	6.084963340990753e-4	1.7229513008551554e-4	3.9981483639048716e-4
SMAD3	1.4829070015268747e-3	1.4023077696600516e-3	5.927324219109569e-4	8.179304428420597e-4
SMAD4	7.996360728903421e-4	4.768204127202734e-4	5.717704860897999e-4	1.2097149560625438e-3
SMAD5	1.5383664016420313e-3	6.93798090268914e-4	1.516061156933557e-3	1.9489767651614942e-4
SMAD9	1.63120304684965e-5	1.3354115927991622e-5	1.579980366200408e-5	3.597466064020866e-5
SNAI1	1.2928241249774133e-4	4.5001442609961473e-4	1.1541739921854606e-4	4.7338994444880514e-4
SNAI2	1.944884741665285e-4	1.74250342878994e-4	1.9241837921019376e-4	1.7908845296925742e-4
SNAI3	3.475151864277413e-4	1.4327368608847165e-4	4.620411371528626e-5	4.112982611708871e-5
SOHLH2	4.9211528267204964e-5	3.7583830733709723e-5	5.0208907085710057e-5	4.878818710998812e-5
SOX1	4.507324945513677e-5	4.179709314208731e-5	5.396184967691675e-5	3.8979339300388574e-5
SOX10	1.7429308039902075e-4	1.4377137771865733e-4	1.7647751440742705e-4	1.7118951026100942e-4
SOX11	9.701383527526629e-5	8.473824167735828e-5	9.904728260384449e-5	1.0466808801334522e-4
SOX12	2.522257779911927e-5	3.1819184904410266e-5	3.293150262114962e-5	7.287040032028967e-5
SOX13	3.473468882800166e-5	2.267344465240694e-5	2.5827459039038167e-5	7.105418480583826e-5
SOX14	8.994952597612813e-5	9.571075346730172e-5	9.990138867638629e-5	1.0058219319330624e-4
SOX15	3.539348948293961e-4	1.3966082857012863e-4	1.3915676226363175e-4	1.3664928894936487e-4
SOX17	4.0593187371652003e-4	3.2311735740683594e-4	3.746431911462682e-4	3.816380683629342e-4
SOX18	7.051906406405676e-5	7.230264662185297e-5	7.833178671247222e-5	8.635112659575386e-5
SOX2	2.6914240267405035e-4	2.3243033532631966e-4	2.57228365819872e-4	2.7241569708058306e-4
SOX21	7.832583070928309e-5	5.1812837566256176e-5	6.191311345525316e-5	6.74554448909121e-5
SOX3	1.1958758301794041e-4	8.383025980082602e-5	1.0723469584215584e-4	1.2467550020095946e-4
SOX30	4.395219910587672e-5	3.0455893566276696e-5	3.465913027582525e-5	3.892795475551757e-5
SOX4	1.6609148075916352e-3	3.489551251950419e-4	5.821981366320908e-4	1.7199560835068348e-3
SOX5	4.0123349987096374e-5	6.356794823089866e-5	3.370028427825868e-5	4.891380398446036e-5
SOX6	1.0238289379658836e-4	9.97207252830174e-5	7.534634558858368e-5	9.347934660322353e-5
SOX7	5.6613010237515454e-5	3.465373043737342e-5	4.34288617638326e-5	9.289816776949361e-5
SOX8	1.139849864920846e-4	7.574196131433444e-5	9.59285000193018e-5	9.201948746554886e-5
SOX9	1.7150533141310471e-4	1.5908927463846093e-4	1.6273216014581535e-4	1.53944813694561e-4
SP1	1.0392640298479963e-2	1.1294988349547286e-2	9.465602705354681e-3	1.0668360909007198e-2
SP2	8.091942149568541e-3	1.1514446842676879e-2	5.641972120346897e-3	7.633643001998315e-3
SP3	9.658747026803742e-3	5.9097688133759926e-3	4.547100575359153e-3	6.496366243986891e-3
SP4	6.919861665995457e-3	9.679516165062076e-3	5.767356226237761e-3	7.306568882244667e-3
SP5	9.442419311206416e-5	9.107379979119925e-5	1.0324211375445646e-4	9.453946990693065e-5
SP6	9.095824307372324e-5	1.9510310780752592e-4	9.78390660161185e-5	9.061854923504928e-5
SP7	2.1786401294634987e-4	1.9982811396478695e-4	2.0989615297324152e-4	1.9115906654618717e-4
SP8	2.565907239361708e-4	2.520629826192376e-4	2.3858643586593964e-4	2.5092976977565684e-4
SP9	2.461976434572976e-4	2.4034338023289504e-4	2.3366737122093378e-4	2.3284978182679933e-4
SPDEF	1.423856489656035e-4	1.0300473506147803e-4	1.2017612925002344e-4	1.1748728672399712e-4
SPI1	2.071839734875098e-4	4.5633352185898784e-4	2.0926998797165896e-4	1.98196999535734e-4
SPIB	6.439293268603192e-4	3.922405220960776e-3	3.671688437649476e-3	1.7342734908896821e-3
SPIC	9.165688362219212e-5	7.094609775777641e-5	8.068716541971204e-5	6.832271600704657e-5
SPZ1	9.864059071100412e-5	9.587449644983468e-5	8.81430356712249e-5	9.639782633072164e-5
SREBF1	7.224809762208354e-4	7.487420578900436e-4	9.967561507190283e-4	7.703608496456905e-4
SREBF2	3.342783922589769e-3	6.8927521423524235e-3	3.029981172348848e-3	3.3030543277276286e-3
SRF	8.835484772364668e-4	1.959805144024325e-3	1.1457842992366844e-3	1.367631260974489e-3
SRY	1.6124374816468598e-4	1.7468140703807522e-4	1.4391327198756655e-4	1.6382695508057726e-4
ST18	5.92907498045842e-5	4.6939251903867956e-5	6.921616188542444e-5	3.532720694118158e-4
STAT1	1.469717191645853e-3	1.1301808149950143e-3	1.7758688143906525e-3	2.299266562340817e-3
STAT2	4.339120245206555e-3	4.866422736431299e-3	2.0751544468082883e-3	3.2887016384052386e-3
STAT3	5.083861723357827e-3	3.3172722257151822e-3	3.3765900190591046e-3	4.5866105450094105e-3
STAT4	5.364263673071624e-4	4.772740326662399e-4	1.7504239332214492e-3	1.1770540066354542e-3
STAT5A	5.914952227588042e-4	5.832109214972373e-4	7.506894501929306e-4	9.15948167794082e-4
STAT5B	1.4404012302775258e-3	1.3745516996414183e-3	1.23668106353513e-3	1.5875607731220703e-3
STAT6	3.2405985448037615e-3	3.858864166972791e-3	2.485949834729549e-3	3.260833018302842e-3
T	2.9622285072248663e-5	3.863704242482707e-5	3.0836282287026187e-5	3.3572313277803455e-5
TAL1	1.8280352038088703e-4	1.4358973560944498e-4	1.7052632407382631e-4	1.5684042143136284e-4
TAL2	4.764787184088768e-5	4.7766155902090204e-5	4.4338168051667866e-5	4.398573018616957e-5
TBP	7.834081130231236e-4	1.309137433153639e-3	1.2335981764218824e-4	7.242755172959724e-4
TBPL2	6.117970526157103e-5	5.4400665849649994e-5	5.56534287008671e-5	4.870891287995041e-5
TBR1	3.323391674351046e-5	5.4612376842437306e-5	2.8216839248885247e-5	3.4449003672888635e-4
TBX1	7.173345101577575e-5	9.074686592319017e-5	5.4646176470934e-5	6.614273558582877e-5
TBX10	2.9471684964921286e-5	4.5757614212932064e-5	3.177060333053667e-5	4.226257427558066e-5
TBX15	5.259184277761104e-5	5.732530838903624e-5	5.445144004055824e-5	5.0926295909075644e-5
TBX18	5.1542347174864055e-5	6.476031515360167e-5	5.668903262512472e-5	5.868932545839612e-5
TBX19	5.107839898711273e-5	4.422518209700073e-4	4.099265668617328e-5	2.0819707381722195e-4
TBX2	6.44513896644545e-5	8.560695564969846e-5	8.145083604702762e-5	9.59155376683157e-5
TBX20	1.3734334187223636e-4	1.4598968341096466e-4	1.2772786730543318e-4	1.2706615275083583e-4
TBX21	1.8987681663488359e-4	8.946305300562588e-5	1.0255248673882057e-4	9.756138999412488e-5
TBX22	9.353566395483254e-6	2.2230564594716593e-5	1.1018107953787657e-5	1.2254597213777712e-5
TBX3	1.1793837993337862e-4	1.1850299128344786e-4	1.0530039981676463e-4	1.2169500164941352e-4
TBX4	4.575618647849356e-5	5.003464778676602e-5	4.51028647033126e-5	5.5301627061884694e-5
TBX5	8.927940935558014e-5	8.228975089969487e-5	8.417826566665775e-5	9.32380920942243e-5
TBX6	3.33813483618685e-5	3.958735350594759e-5	3.8715034338956955e-5	9.363641932486034e-5
TCF12	5.846380046470156e-3	4.750536356327172e-3	5.013522890599847e-3	4.8493095943793136e-3
TCF21	5.388082611472061e-5	4.511245590454516e-5	6.630711316718937e-5	6.432105631618787e-5
TCF3	1.0115971063811527e-3	9.899028610774819e-4	1.691892581142284e-3	1.521027866780957e-3
TCF4	3.265749804157039e-4	1.116791212457167e-3	1.0289434876953176e-3	9.869676070748804e-4
TCF7	3.2997167321536765e-3	4.1197577192812794e-3	3.8689408159553553e-3	4.478384756406307e-3
TCF7L1	2.2481875787878802e-4	1.7832737872139508e-4	1.9602199463912776e-4	2.445310789507741e-4
TCF7L2	1.918248865823648e-4	8.546339560530835e-4	1.5407777131391567e-4	2.014346638136527e-4
TCFL5	9.682998687996856e-5	7.766210542644355e-5	5.092152026690654e-4	2.0786763028870673e-4
TEAD1	3.1240765634249387e-4	8.741333425838764e-5	9.65806774241969e-5	1.0351862357179525e-4
TEAD2	4.963518910180558e-5	4.1907203120404865e-5	4.5753979366962434e-5	5.32690064455008e-5
TEAD3	3.428625613550388e-5	2.733668376829426e-5	3.689229075605266e-5	7.671814451362906e-5
TEAD4	8.120365372926602e-5	7.95456297052043e-5	7.850702957908941e-5	9.671716459529971e-5
TEF	3.361246218427838e-5	3.664362628363778e-5	3.333453574371319e-5	3.8903184758217206e-5
TERF2	6.684024220230005e-5	1.2969882915021518e-4	7.005575392823524e-5	1.0873228555131271e-4
TET1	5.356809785583794e-5	8.511206745553859e-6	1.4509325272567805e-5	5.7605207142720547e-5
TET3	4.384378989704265e-5	1.1816611853140009e-4	5.901436951389659e-5	1.2303788921683674e-4
TFAP2A	6.357364853716138e-4	4.952494576663649e-4	4.980719656796955e-4	4.881035610580001e-4
TFAP2B	4.0139461681880167e-4	2.751586519231173e-4	2.971974204261374e-4	2.998750354613695e-4
TFAP2C	5.95434119495163e-4	4.353755637406319e-4	4.326919330041992e-4	4.61895334940501e-4
TFAP2D	1.272612869832996e-4	8.047493030387068e-5	8.982130900140399e-5	9.23969246114487e-5
TFAP2E	2.0729564845343743e-4	1.5998358565088327e-4	1.661571091740223e-4	8.401803901083582e-4
TFAP4	7.805617008130527e-4	2.2645913503004626e-4	2.790199868705301e-4	8.314708908035447e-4
TFCP2	1.8066952060122267e-3	1.250500064099834e-3	1.8191560856526793e-3	8.614656576602497e-4
TFCP2L1	6.21225184268307e-5	5.314740623833279e-5	6.0047041347820305e-5	5.8386876396504474e-5
TFDP1	2.0372240467036737e-3	1.44415917274515e-3	5.506151435712317e-4	2.669596214209513e-3
TFDP2	9.387080725025915e-4	8.714545389202741e-4	1.1341984400388588e-3	1.04211154785736e-3
TFDP3	8.047783252186265e-5	7.152225777365141e-5	9.002107326236964e-5	9.748737870653894e-5
TFE3	3.376314557014491e-4	5.257731350404557e-4	1.0999518006263476e-3	5.623267216269272e-4
TFEB	6.609021630188218e-5	2.173633787884476e-4	5.095866177596233e-4	4.1650684356610843e-4
TFEC	5.268582224846185e-5	3.773462927501982e-4	7.314090320133379e-5	6.271197770963822e-5
TGIF1	1.127134858146157e-3	8.539203479534362e-4	1.1547724532776655e-3	9.54611547722513e-4
TGIF2	6.294840945133991e-4	9.267623672874067e-4	8.582102019816448e-4	8.686237328653952e-4
TGIF2LX	3.087257274004386e-5	3.081217905125678e-5	3.0133081775688757e-5	3.2466874332524164e-5
TGIF2LY	2.5738058627112445e-5	2.7371276499462824e-5	2.5900005635770455e-5	2.618995372908908e-5
THAP1	1.8752626213428946e-4	5.994523354303227e-4	4.7087362688377955e-4	4.912000087606685e-4
THAP11	1.4037996889809082e-3	1.6625555934861262e-3	1.0694405848054884e-3	2.4823824409135123e-3
THAP12	1.3684181698984576e-5	1.3878751501266427e-5	1.294071469868211e-5	1.1352079667901737e-5
THRA	1.0777610011160123e-4	9.186154962838254e-5	3.8292662397408585e-4	3.7186842570058006e-4
THRB	2.9287237790650655e-4	2.639064791530971e-4	2.683665866591519e-4	6.362245338701217e-4
TIGD1	2.8276932315332966e-5	2.2193137712595717e-5	3.1060713638079475e-5	2.5092736685046383e-5
TIGD2	4.4117165674586996e-5	2.7150997997081747e-5	8.637459741260253e-6	9.012940282660545e-6
TIGD6	1.4857918917857814e-5	1.1018334433411239e-5	1.1439299988256919e-5	1.0828345822749262e-5
TLX2	6.52706578076322e-5	7.542423265001304e-5	7.432663208864837e-5	6.246859279226887e-5
TLX3	5.9781723847982295e-5	6.586468366100074e-5	6.14610212285952e-5	4.7726248421624204e-5
TOPORS	1.3952361214374518e-4	9.481228683199632e-5	1.0101675711607816e-4	9.898933253329023e-5
TP53	6.015342160978614e-4	6.307428451689959e-4	5.06500411493777e-4	8.159462633253629e-4
TP63	4.575416494533191e-5	4.630072971181751e-5	5.767493728653869e-5	5.034240455455362e-5
TP73	1.352817381834142e-4	1.2340471849775475e-4	1.285748505563754e-4	1.423714317829861e-4
TPRX1	3.395765857909523e-5	1.9980196176767836e-5	2.407437893797588e-5	2.4107958486755166e-5
TRPS1	3.028128201132003e-4	2.5366302214625326e-4	1.8973862813883273e-4	2.043651942209713e-5
TWIST1	7.479955431230615e-5	7.372049658463317e-5	5.7098542018354307e-5	7.418018314820087e-5
TWIST2	2.964243280789567e-5	2.1635989148813335e-5	2.6070408487629057e-5	2.750361166586381e-5
UBP1	6.12362805224231e-4	4.6444393276112684e-4	1.746832223069382e-4	8.719441264423341e-4
UNCX	6.782866926474031e-5	5.559788633815032e-5	7.049606969883778e-5	5.9991603889847744e-5
USF1	6.677536846910412e-4	8.047935346232226e-4	8.036917797351542e-4	1.042882509368319e-3
USF2	5.250805186866671e-4	6.859774845026546e-5	7.234826156890403e-4	4.059255950571024e-4
VAX1	4.6313838504898086e-5	4.3588611150287695e-5	4.6906739837906156e-5	3.901851586338487e-5
VAX2	6.504821325971862e-5	5.93156799576753e-5	6.728617611633483e-5	5.7422991908072375e-5
VDR	6.424771436092222e-4	6.667695167145055e-4	1.561778590649987e-3	1.3318761475711256e-4
VENTX	3.9243826117195434e-5	9.919716401650365e-5	1.012923286484242e-4	2.9767209712728264e-5
VEZF1	5.740141256552853e-3	1.2241840154111236e-2	9.164216229455615e-3	1.0834256343497876e-2
VSX1	8.258039936248916e-5	8.498271041947116e-5	8.32674723012939e-5	7.700635145147511e-5
VSX2	8.843764013373392e-5	7.624329684507147e-5	8.445042682747216e-5	7.152748679750253e-5
WT1	5.915262434273815e-4	5.030340852597324e-4	5.370356237459886e-4	5.391887653278216e-4
XBP1	3.400356309364305e-4	1.5088259282364355e-4	3.617052932468653e-4	3.5197090110117247e-4
XPA	5.736171722265306e-4	5.697564370363642e-4	4.953912262564016e-4	8.052747731923928e-4
YBX1	1.8990268406576302e-3	1.6718759163658248e-3	1.780147119577124e-3	2.1068611707442896e-3
YBX2	2.7021623095179766e-5	2.101576697615691e-5	3.6065334342470066e-5	2.9349339331453113e-5
YBX3	2.5310059814631208e-5	1.9641194051905157e-5	3.472628700309946e-5	9.322344959756211e-5
