Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZNF260,0.1896551724137931,0.19157088122605365,0.1781609195402299,0.3448275862068966
SREBF1,0.5076628352490421,0.3486590038314176,0.4904214559386973,0.34674329501915707
THAP11,0.210727969348659,0.41762452107279696,0.3620689655172414,0.3486590038314176
IKZF2,0.36973180076628354,0.9865900383141762,0.35823754789272033,0.3505747126436782
POU3F1,0.7068965517241379,0.7183908045977011,0.7854406130268199,0.3524904214559387
SALL2,0.5766283524904214,0.6704980842911877,0.7547892720306514,0.3544061302681992
BHLHE40,0.5383141762452107,0.3946360153256705,0.2681992337164751,0.3563218390804598
MAFG,0.9080459770114943,0.38697318007662834,0.5019157088122606,0.35823754789272033
RORA,0.38122605363984674,0.11302681992337164,0.2413793103448276,0.36015325670498083
ZNF282,0.42528735632183906,0.4904214559386973,0.23180076628352492,0.3620689655172414
ZNF708,0.6896551724137931,0.3218390804597701,0.4616858237547893,0.36398467432950193
ZNF23,0.6915708812260536,0.9310344827586207,0.47126436781609193,0.36590038314176243
ZNF692,0.4501915708812261,0.41954022988505746,0.421455938697318,0.367816091954023
RFX3,0.26053639846743293,0.2796934865900383,0.5421455938697318,0.36973180076628354
MAFF,0.31226053639846746,0.24521072796934865,0.210727969348659,0.3716475095785441
CXXC1,0.578544061302682,0.47701149425287354,0.7126436781609196,0.3735632183908046
ZNF136,0.3160919540229885,0.8352490421455939,0.2739463601532567,0.37547892720306514
BCL11A,0.09003831417624521,0.14367816091954022,0.3065134099616858,0.3773946360153257
ZNF557,0.21839080459770116,0.5957854406130269,0.10344827586206896,0.3793103448275862
FOXO4,0.4540229885057471,0.342911877394636,0.36398467432950193,0.38122605363984674
HBP1,0.42911877394636017,0.36973180076628354,0.5670498084291188,0.3831417624521073
ZNF580,0.7950191570881227,0.5613026819923371,0.46360153256704983,0.3850574712643678
PLAG1,0.26436781609195403,0.842911877394636,0.6455938697318008,0.38697318007662834
TFAP4,0.47701149425287354,0.7375478927203065,0.8065134099616859,0.3888888888888889
ZNF740,0.9042145593869731,0.30842911877394635,0.37547892720306514,0.39080459770114945
ZNF84,0.32950191570881227,0.6896551724137931,0.22988505747126436,0.39272030651340994
ZNF468,0.8180076628352491,0.5823754789272031,0.34099616858237547,0.3946360153256705
ZNF776,0.4827586206896552,0.28544061302681994,0.6340996168582376,0.39655172413793105
ESRRA,0.8026819923371648,0.2567049808429119,0.48659003831417624,0.39846743295019155
MYC,0.43103448275862066,0.5019157088122606,0.36015325670498083,0.4003831417624521
ZNF418,0.9386973180076629,0.9080459770114943,0.9521072796934866,0.40229885057471265
ZNF41,0.6685823754789272,0.6647509578544061,0.9693486590038314,0.4042145593869732
CUX1,0.21264367816091953,0.2662835249042146,0.24329501915708812,0.4061302681992337
USF1,0.4099616858237548,0.4482758620689655,0.40804597701149425,0.40804597701149425
EBF1,0.3314176245210728,0.7816091954022989,0.32950191570881227,0.4099616858237548
KLF7,0.35823754789272033,0.24904214559386972,0.3850574712643678,0.4118773946360153
ZBTB7A,0.47509578544061304,0.289272030651341,0.6724137931034483,0.41379310344827586
ZNF524,0.5,0.524904214559387,0.6647509578544061,0.4157088122605364
ZNF613,0.46934865900383144,0.32375478927203066,0.8524904214559387,0.41762452107279696
ZNF335,0.3620689655172414,0.421455938697318,0.43486590038314177,0.41954022988505746
ZNF774,0.4061302681992337,0.48659003831417624,0.8199233716475096,0.421455938697318
