Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
MYNN,0.614406779661017,0.5995762711864406,0.5614406779661016,0.7182203389830508
ZNF677,0.527542372881356,0.5635593220338984,0.413135593220339,0.7203389830508474
POU3F3,0.7203389830508474,0.684322033898305,0.6970338983050848,0.722457627118644
ZBTB11,0.7055084745762712,0.7902542372881356,0.6016949152542372,0.7245762711864406
PRRX1,0.788135593220339,0.7796610169491526,0.8177966101694916,0.7266949152542372
XBP1,0.7161016949152542,0.6885593220338984,0.9661016949152542,0.7288135593220338
CDX1,0.7266949152542372,0.7330508474576272,0.7457627118644068,0.7309322033898306
TFE3,0.5783898305084746,0.3622881355932203,0.576271186440678,0.7330508474576272
FOXC1,0.7182203389830508,0.7245762711864406,0.7436440677966102,0.7351694915254238
PRDM16,0.4872881355932203,0.6927966101694916,0.7415254237288136,0.7372881355932204
BBX,0.711864406779661,0.7923728813559322,0.6822033898305084,0.739406779661017
TCF4,0.4110169491525424,0.3834745762711864,0.3622881355932203,0.7415254237288136
E2F1,0.7478813559322034,0.7415254237288136,0.4745762711864407,0.7436440677966102
ZNF410,0.7457627118644068,0.9279661016949152,0.9385593220338984,0.7457627118644068
KLF16,0.510593220338983,0.4830508474576271,0.7351694915254238,0.7478813559322034
ZBTB7B,0.6652542372881356,0.722457627118644,0.5826271186440678,0.75
ZNF695,0.7627118644067796,0.6949152542372882,0.4851694915254237,0.7521186440677966
NFATC3,0.5021186440677966,0.8008474576271186,0.673728813559322,0.7542372881355932
ZNF587,0.7330508474576272,0.9639830508474576,0.6716101694915254,0.7563559322033898
CTCFL,0.7648305084745762,0.7203389830508474,0.461864406779661,0.7584745762711864
ETV1,0.8177966101694916,0.7521186440677966,0.3813559322033898,0.760593220338983
ZNF320,0.3707627118644068,0.7372881355932204,0.7944915254237288,0.7627118644067796
ZNF669,0.673728813559322,0.9830508474576272,0.4194915254237288,0.7648305084745762
RUNX3,0.6440677966101694,0.5572033898305084,0.5508474576271186,0.7669491525423728
ETV4,0.836864406779661,0.7627118644067796,0.826271186440678,0.7690677966101694
ZNF627,0.9004237288135594,0.8961864406779662,0.7584745762711864,0.7711864406779662
ZNF581,0.7838983050847458,0.9766949152542372,0.6334745762711864,0.7733050847457628
THRB,0.5423728813559322,0.7690677966101694,0.7817796610169492,0.7754237288135594
PPARA,0.8283898305084746,0.6313559322033898,0.6800847457627118,0.777542372881356
PAX5,0.4046610169491525,0.23516949152542374,0.2076271186440678,0.7796610169491526
RARA,0.4724576271186441,0.6483050847457628,0.3728813559322034,0.7817796610169492
ZNF655,0.559322033898305,0.5317796610169492,0.7542372881355932,0.7838983050847458
NFATC4,0.8029661016949152,0.7648305084745762,0.7796610169491526,0.7860169491525424
NKX2-5,0.8050847457627118,0.739406779661017,0.815677966101695,0.788135593220339
NR2E3,0.7796610169491526,0.7944915254237288,0.8283898305084746,0.7902542372881356
ARNTL,0.7351694915254238,0.7288135593220338,0.798728813559322,0.7923728813559322
PAX6,0.4004237288135593,0.5402542372881356,0.7966101694915254,0.7944915254237288
AR,0.8432203389830508,0.798728813559322,0.8072033898305084,0.7966101694915254
ZNF780A,0.8072033898305084,0.6567796610169492,0.711864406779661,0.798728813559322
SOX2,0.7944915254237288,0.777542372881356,0.8199152542372882,0.8008474576271186
ZFP57,0.8008474576271186,0.7860169491525424,0.809322033898305,0.8029661016949152
RBAK,0.4322033898305085,0.3347457627118644,0.527542372881356,0.8050847457627118
NR4A3,0.6461864406779662,0.6673728813559322,0.7055084745762712,0.8072033898305084
ZNF584,0.7733050847457628,0.635593220338983,0.6461864406779662,0.809322033898305
NFE4,0.7966101694915254,0.7966101694915254,0.8114406779661016,0.8114406779661016
SP8,0.8135593220338984,0.809322033898305,0.7923728813559322,0.8135593220338984
FOXD3,0.8220338983050848,0.8241525423728814,0.8050847457627118,0.815677966101695
ZNF823,0.6165254237288136,0.8135593220338984,0.8411016949152542,0.8177966101694916
CDC5L,0.6546610169491526,0.7542372881355932,0.8580508474576272,0.8199152542372882
SP9,0.8305084745762712,0.815677966101695,0.8008474576271186,0.8220338983050848
ZNF10,0.6059322033898306,0.3220338983050847,0.625,0.8241525423728814
ZNF749,0.826271186440678,0.6271186440677966,0.6122881355932204,0.826271186440678
KLF11,0.7923728813559322,0.9957627118644068,0.7902542372881356,0.8283898305084746
FOXP3,0.5995762711864406,0.4216101694915254,0.3771186440677966,0.8305084745762712
HOXD13,0.8326271186440678,0.8072033898305084,0.9046610169491526,0.8326271186440678
HIVEP3,0.7245762711864406,0.7266949152542372,0.8220338983050848,0.8347457627118644
ELF3,0.847457627118644,0.8305084745762712,0.8495762711864406,0.836864406779661
EGR4,0.8559322033898306,0.3813559322033898,0.8919491525423728,0.8389830508474576
POU3F4,0.8538135593220338,0.8792372881355932,0.847457627118644,0.8411016949152542
ZNF596,0.8347457627118644,0.5847457627118644,0.2966101694915254,0.8432203389830508
ASCL1,0.815677966101695,0.788135593220339,0.8453389830508474,0.8453389830508474
CIC,0.9597457627118644,0.8199152542372882,0.7161016949152542,0.847457627118644
ZNF483,0.8453389830508474,0.4936440677966102,0.423728813559322,0.8495762711864406
ZNF768,0.8665254237288136,0.8283898305084746,0.8686440677966102,0.8516949152542372
TCF7L1,0.8199152542372882,0.8601694915254238,0.9067796610169492,0.8538135593220338
ZNF98,0.8580508474576272,0.8114406779661016,0.8347457627118644,0.8559322033898306
ZNF32,0.7372881355932204,0.7711864406779662,0.951271186440678,0.8580508474576272
LCOR,0.8940677966101694,0.9152542372881356,0.9322033898305084,0.8601694915254238
EHF,0.9110169491525424,0.8834745762711864,0.9300847457627118,0.8622881355932204
SALL4,0.8877118644067796,0.8707627118644068,0.8665254237288136,0.864406779661017
LHX8,0.8834745762711864,0.8559322033898306,0.864406779661017,0.8665254237288136
SP7,0.902542372881356,0.8389830508474576,0.8538135593220338,0.8686440677966102
ZNF250,0.6885593220338984,0.5529661016949152,0.8029661016949152,0.8707627118644068
RFX7,0.8983050847457628,0.701271186440678,0.8135593220338984,0.8728813559322034
ZNF783,0.548728813559322,0.4025423728813559,0.25,0.875
ZNF454,0.652542372881356,0.6334745762711864,0.8813559322033898,0.8771186440677966
ZNF492,0.934322033898305,0.8622881355932204,0.923728813559322,0.8792372881355932
TFAP2E,0.4639830508474576,0.9194915254237288,0.9449152542372882,0.8813559322033898
SPI1,0.885593220338983,0.8432203389830508,0.6228813559322034,0.8834745762711864
ZIC1,0.8516949152542372,0.8177966101694916,0.902542372881356,0.885593220338983
ZKSCAN3,0.6822033898305084,0.4661016949152542,0.8326271186440678,0.8877118644067796
FOSL1,0.375,0.8516949152542372,0.9088983050847458,0.8898305084745762
SIX5,0.8241525423728814,0.8326271186440678,0.3432203389830508,0.8919491525423728
ZNF619,0.760593220338983,0.7309322033898306,0.8432203389830508,0.8940677966101694
ZNF441,0.8728813559322034,0.8665254237288136,0.3538135593220339,0.8961864406779662
POU3F2,0.9067796610169492,0.8813559322033898,0.9004237288135594,0.8983050847457628
ZSCAN16,0.9491525423728814,0.7436440677966102,0.6588983050847458,0.9004237288135594
PBX2,0.6588983050847458,0.5444915254237288,0.7648305084745762,0.902542372881356
SNAI2,0.9194915254237288,0.8686440677966102,0.9173728813559322,0.9046610169491526
FOXC2,0.940677966101695,0.9555084745762712,0.8940677966101694,0.9067796610169492
TCF7L2,0.875,0.9491525423728814,0.4385593220338983,0.9088983050847458
FOXI1,0.9449152542372882,0.9533898305084746,0.961864406779661,0.9110169491525424
PBX1,0.864406779661017,0.8411016949152542,0.8707627118644068,0.913135593220339
ZSCAN10,0.8792372881355932,0.8771186440677966,0.8983050847457628,0.9152542372881356
HOXA9,0.8961864406779662,0.8940677966101694,0.8834745762711864,0.9173728813559322
ZNF764,0.9809322033898306,0.9661016949152542,0.6927966101694916,0.9194915254237288
THAP1,0.6186440677966102,0.6228813559322034,0.5296610169491526,0.9216101694915254
GLIS1,0.8622881355932204,0.8453389830508474,0.8898305084745762,0.923728813559322
FEV,0.9703389830508474,0.9110169491525424,0.9872881355932204,0.9258474576271186
TAL1,0.9470338983050848,0.9067796610169492,0.9830508474576272,0.9279661016949152
ZIC3,0.913135593220339,0.8347457627118644,0.934322033898305,0.9300847457627118
HOXB7,0.9427966101694916,0.9427966101694916,0.9703389830508474,0.9322033898305084
HOXA13,0.8813559322033898,0.875,0.940677966101695,0.934322033898305
POU1F1,0.9682203389830508,0.9597457627118644,0.9576271186440678,0.9364406779661016
MEF2B,0.4788135593220339,0.9703389830508474,0.9597457627118644,0.9385593220338984
SOX10,0.9258474576271186,0.885593220338983,0.9788135593220338,0.940677966101695
ZNF343,0.6122881355932204,0.9385593220338984,0.4809322033898305,0.9427966101694916
MBNL2,0.5444915254237288,0.5826271186440678,0.5042372881355932,0.9449152542372882
SOX9,0.951271186440678,0.9364406779661016,0.9491525423728814,0.9470338983050848
NKX3-2,0.9046610169491526,0.934322033898305,0.9682203389830508,0.9491525423728814
RXRG,0.9555084745762712,0.9576271186440678,0.9936440677966102,0.951271186440678
BACH2,0.6313559322033898,0.923728813559322,0.6419491525423728,0.9533898305084746
ZNF860,0.9216101694915254,0.9173728813559322,0.9427966101694916,0.9555084745762712
ZBTB12,0.9385593220338984,0.864406779661017,0.9470338983050848,0.9576271186440678
MYOD1,0.961864406779661,0.8898305084745762,0.972457627118644,0.9597457627118644
SRY,0.9364406779661016,0.961864406779661,0.9152542372881356,0.961864406779661
ZFP28,0.9788135593220338,0.8983050847457628,0.9639830508474576,0.9639830508474576
ZNF217,0.7860169491525424,0.8877118644067796,0.760593220338983,0.9661016949152542
KLF17,0.9533898305084746,0.951271186440678,0.9851694915254238,0.9682203389830508
PTF1A,0.9766949152542372,0.9449152542372882,0.9745762711864406,0.9703389830508474
GLIS3,0.739406779661017,0.940677966101695,0.989406779661017,0.972457627118644
ZBTB18,0.4427966101694915,0.4703389830508475,0.7478813559322034,0.9745762711864406
RUNX2,0.9639830508474576,0.9470338983050848,0.5635593220338984,0.9766949152542372
ESR2,0.7902542372881356,0.972457627118644,0.5847457627118644,0.9788135593220338
KLF8,0.9300847457627118,0.9258474576271186,0.9809322033898306,0.9809322033898306
ZNF33B,0.7711864406779662,0.586864406779661,0.8516949152542372,0.9830508474576272
TBX20,0.9872881355932204,0.9809322033898306,0.9766949152542372,0.9851694915254238
ZNF513,0.9978813559322034,0.9872881355932204,0.7711864406779662,0.9872881355932204
ZNF236,0.9915254237288136,0.7733050847457628,0.8877118644067796,0.989406779661017
ETV7,0.9936440677966102,0.9682203389830508,0.6652542372881356,0.9915254237288136
ZNF595,0.5063559322033898,0.3898305084745763,0.6504237288135594,0.9936440677966102
ZNF554,0.9576271186440678,0.6461864406779662,0.5572033898305084,0.9957627118644068
FOSL2,0.2775423728813559,0.4449152542372881,0.5148305084745762,0.9978813559322034
