Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
RFX5,0.24835526315789475,0.2236842105263158,0.12006578947368421,0.20723684210526316
SMAD1,0.29276315789473684,0.6332236842105263,0.32894736842105265,0.20888157894736842
YBX1,0.15953947368421054,0.23026315789473684,0.2680921052631579,0.21052631578947367
PBX3,0.2138157894736842,0.7763157894736842,0.23355263157894737,0.21217105263157895
ELF4,0.20723684210526316,0.11677631578947369,0.09703947368421052,0.2138157894736842
NRF1,0.2894736842105263,0.21217105263157895,0.3536184210526316,0.21546052631578946
E2F4,0.9029605263157895,0.2565789473684211,0.19078947368421054,0.21710526315789475
ZNF34,0.4588815789473684,0.8026315789473685,0.7960526315789473,0.21875
ZNF182,0.16282894736842105,0.04111842105263158,0.3256578947368421,0.22039473684210525
FLI1,0.05921052631578947,0.08552631578947369,0.14802631578947367,0.22203947368421054
NFYB,0.29605263157894735,0.2138157894736842,0.17105263157894737,0.2236842105263158
ZNF79,0.3963815789473684,0.6529605263157895,0.6463815789473685,0.22532894736842105
TFCP2,0.4555921052631579,0.2779605263157895,0.28125,0.22697368421052633
TCF3,0.20888157894736842,0.19078947368421054,0.29605263157894735,0.22861842105263158
ZBTB33,0.16447368421052633,0.15789473684210525,0.3338815789473684,0.23026315789473684
ELF2,0.125,0.17927631578947367,0.22203947368421054,0.23190789473684212
ZNF121,0.23519736842105263,0.34539473684210525,0.2845394736842105,0.23355263157894737
ZNF200,0.08223684210526316,0.18585526315789475,0.17763157894736842,0.23519736842105263
SMAD5,0.7713815789473685,0.23848684210526316,0.3684210526315789,0.23684210526315788
KLF3,0.15625,0.22861842105263158,0.26644736842105265,0.23848684210526316
IKZF2,0.3371710526315789,0.7960526315789473,0.27631578947368424,0.24013157894736842
POU3F1,0.5953947368421053,0.5970394736842105,0.6266447368421053,0.24177631578947367
ZNF410,0.3190789473684211,0.1924342105263158,0.2631578947368421,0.24342105263157895
