Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
ZBTB7B,0.0004149568550939701,0.0003154672103359849,0.0005159348664348486,0.000320143318817198
ZEB1,0.0028173470826256685,0.0018353916509967828,0.001481491761405692,0.0037247052468921448
ZFP14,0.0012450892402964852,0.0005454541790020453,0.0009838828662664138,0.0009190353387255916
ZFP28,0.00013540608022248284,0.00017276661473606325,0.00015180766412920476,0.0001584920852089794
ZFP3,0.0002228962335110141,0.0005661727512914555,0.0007982822153565483,0.0004736780951190103
ZFP42,0.0005722175581835101,0.0004970896705202964,0.000184935866445627,0.0005312271942281611
ZFP57,0.0002644456282003557,0.0002525909385270768,0.00023596460998001,0.00026841874927811886
ZFP64,0.001335103991781659,0.0008700628905301989,0.0005901134683170512,0.0005700942108263496
ZFP82,0.0016719191442155347,0.0002145058320197755,0.0035760977729292864,0.001860711857962416
ZFP90,0.0007090821480334526,0.0006526222684510817,0.000843582953424554,0.0003606885510140584
ZFX,0.0037511656952625688,0.0016872375180194878,0.0064970223389295865,0.004604013354324473
ZIC1,0.00021041940843236344,0.0002300120195566563,0.0001804426375809997,0.00020550900447140937
ZIC3,0.00018459340904563223,0.00021526906617074496,0.00016196922239267167,0.0001783957495333383
ZKSCAN1,0.0004632669511528263,0.0006993094187684267,0.00033241668591730373,0.0004452037127210098
ZKSCAN3,0.0003958730604669204,0.0007420818813226742,0.00021968600153129551,0.00020407867656063665
ZNF10,0.0005183190915987321,0.0012247440895154784,0.0004527162348005866,0.0002454318162457147
ZNF100,0.0010493545942777515,0.002037314879062827,0.003358428454685712,0.001950499766971525
ZNF101,0.0010664840789752867,0.001042313263604267,0.001160244716351584,0.001078738840615408
ZNF12,0.00020028715344314564,0.0001639408230917655,0.000175835625130018,0.0006704624584849096
ZNF121,0.0017601129769312654,0.0012355206061457325,0.0017868313808850648,0.0022044871468251365
ZNF132,0.00151096781767477,0.0002207369158306687,0.00021883560753985516,0.0006014971379662295
ZNF136,0.0006945180728635119,0.0001170605633090857,0.0009945675824518231,0.0005587628216636501
ZNF140,0.00114456684930475,0.0024864241950637075,0.0015507415309508755,0.0015176252557916417
ZNF143,0.0068417941106290936,0.006334343159897911,0.0024370177511064627,0.005080029676225895
ZNF146,0.0006230802225656112,0.0006164168594585554,0.000461725781078598,0.0007886344657384687
ZNF148,0.0058932471575031415,0.005546341921764969,0.003812649248478471,0.005340834139912022
ZNF169,0.002266439439437324,0.0003973541368863564,0.0009958757455937586,0.0009234537488174662
ZNF18,0.00047056270607326366,0.0006441035387292053,0.0006380923012132722,0.000557973504644845
ZNF180,0.001362450543115216,0.0005910309325503132,0.005371651611794671,0.004699778068884221
ZNF182,0.0015704164424395612,0.002559737575133781,0.0005198377659722262,0.0010508508975292992
ZNF197,0.0001321179194618103,0.00013415813058965787,0.0004198208651905494,0.0007304649667135601
ZNF200,0.001555327949904039,0.0016232100417237602,0.0017863823243190182,0.001842389614086804
ZNF202,0.00144685972910568,0.000942477404126416,0.00028615131870093576,0.001767648178424205
ZNF217,0.0002817069833159262,0.00017508871401954976,0.0002873250653882358,0.00015395871939387188
ZNF219,0.0003892119478779291,0.0012968109243859651,0.0001681094801058572,0.0006262008151309676
ZNF22,0.004397374868914674,0.003371152636142271,0.0035290323923658257,0.004076906232949883
ZNF23,0.0003952429823232693,0.0001659961158007353,0.0007614255335078376,0.001237276887406939
ZNF236,0.0001184163723195542,0.00026022693432653586,0.0001848829837944768,0.00012654003406663628
ZNF24,0.001594897378070868,0.001355771038926925,0.001221876904913251,0.0015249548218172408
ZNF250,0.0003905135567456258,0.0005853398389770384,0.0002390701312213328,0.0002136797157398729
ZNF26,0.0005606443998177957,0.0003228736068637304,0.0003447538268396927,0.0004825898105620727
ZNF260,0.0021023005982761887,0.0024059733589778588,0.003004681836220116,0.001336139049145554
ZNF263,0.002451803064665323,0.000726905287147504,0.002094355410516958,0.002075432527371842
ZNF267,0.001784235721076524,0.003893562246126392,0.007779426341103322,0.003168828511631568
ZNF274,0.002399722779389799,0.0016456452973659698,0.000995033518762032,0.001938064770243894
ZNF28,0.0005704196456988215,0.0004677996561939378,0.0012999416241441211,0.0006990589982024016
ZNF281,0.007613066384283303,0.006828407614548687,0.00695725762665107,0.011920519789926191
ZNF282,0.0013203854068868396,0.0009084223045225494,0.0027895288066299103,0.00142544362997136
ZNF283,0.0015730353088917466,0.000794597115567956,0.00027609506864792905,0.0009350913274523352
ZNF30,0.0003118332430735144,0.00035352323417611563,0.0003191481112687825,0.0003623406570791111
ZNF302,0.00028662482825580126,0.00025696388578148573,0.00019676020240381455,0.0003711212324394472
ZNF311,0.0003714951971869628,0.0003677676651934866,0.0003696040146392431,0.0004266402586153749
ZNF317,0.000928023820103937,0.0011813475109745909,0.000951130047946618,0.0005959637893874095
ZNF32,0.0003301738481040343,0.000266170519647664,0.00015742769732547234,0.0002240542424051787
ZNF320,0.0011397280611562608,0.00029396145508813664,0.0002507655103077105,0.0003048832057711907
ZNF322,0.0002084431335630084,0.001839883801419462,0.0009978312964638526,0.000864718834419466
ZNF324,0.0011554583960345923,0.0017383309181901504,0.001262867524733066,0.001184170262306704
ZNF329,0.000991041049391488,0.00044618802314733006,0.00033811232191628373,0.001152157077547644
ZNF331,0.007384721180856087,0.00939566139359545,0.006553585590078128,0.007054523021744137
ZNF333,0.003645258410422449,0.0009724549018514598,0.006015913820851905,0.0055154198048110135
ZNF335,0.001236043805984458,0.0010597726395511532,0.0009261333577382808,0.001096975280596062
ZNF33A,0.0005506283650306766,0.0004380559949532708,0.0005340744579562605,0.0004259923120450383
ZNF33B,0.0002910568187678516,0.0005161049548005035,0.00020031944737508732,0.0001378215636607654
ZNF341,0.000693686068503091,0.0016856574854101963,0.00870290727676775,0.005020408210961064
ZNF343,0.0005003722859976529,0.00016225049927621674,0.0007145156903435618,0.00017326752892180377
ZNF35,0.000546656981306095,0.0005434394674065516,0.0004971506594579617,0.002153185793986278
ZNF354A,0.0005304139815461516,0.0003772631430721656,0.0013539848573915236,0.0009134059679008516
ZNF354C,0.0012272108179400467,0.012557327744839171,0.001166942647346174,0.005430598492718048
ZNF37A,0.0015250862206438124,0.0006090559346809165,0.0004405789717277524,0.0016094342233721908
ZNF384,0.0005680541414280244,0.001559724216427077,0.0024557653087008825,0.0030430057736472115
ZNF394,0.003993270058307079,0.00287352493916928,0.003019957386821411,0.0023220462929825583
ZNF398,0.001153493960689566,0.0007943833114620925,0.0011943202414065432,0.0008117033793671998
ZNF410,0.00031447205782282747,0.00016458503246566934,0.00016175124091041322,0.00032533097527273207
ZNF425,0.0014772107403220429,0.00027639868725840705,0.00030078770439232925,0.001073017093218063
ZNF430,0.0003972992347276883,0.0008137947385377337,0.0007815177337096364,0.0006624529211753119
ZNF431,0.00028850841669315284,0.0006680319981309583,0.0003274732592330469,0.0003775611718993362
ZNF436,0.00017006421991701487,0.00016911733468218273,0.00017200103556476714,0.0006989275497032877
ZNF441,0.0002016024138971109,0.00019334194541119985,0.001175776760522055,0.00019691208666784915
ZNF444,0.0014269009327076072,0.0014335509235544898,0.0002715281211688651,0.0008634283598620141
ZNF45,0.0009513055779875752,0.000804807992278192,0.0003775649034312689,0.0016323284079258586
ZNF454,0.000434371420663948,0.0004517180900097172,0.0001855476287549326,0.00020846679859599096
ZNF460,0.006175033602755923,0.007030706455018686,0.008626819992985599,0.006547251639533316
ZNF467,0.0034095814161615697,0.0008334918379332114,0.000803295005756873,0.0009079938486237124
ZNF468,0.0002880344021463669,0.0006697305183536891,0.0016946658213415945,0.001528872402517703
ZNF480,0.0004893034269909826,0.0003921852784980818,0.0001567460017744893,0.000354869418794661
ZNF483,0.0002136087440437165,0.0006725601403483139,0.00090974146521348,0.00022918826494403347
ZNF484,0.0022208487957257983,0.0021199226834016146,0.004307261988208687,0.0019199910984035403
ZNF486,0.00013950001667023705,0.0012829698263905663,0.0012869241640759458,0.0005482852199831233
ZNF490,0.0004229146713691101,0.000753808811098166,0.0012946379597049728,0.0006880743876373398
ZNF492,0.00016685169151744195,0.0001955813766090076,0.000170535391369229,0.00020756398522366967
ZNF506,0.0008875265392408393,0.0007125375774645887,0.0006803642336496996,0.000602586352033298
ZNF513,0.00011104753661305802,0.00012235753046880573,0.00027595146347647646,0.0001343169032557409
ZNF519,0.0021116583321111665,0.0025678259833062525,0.0004478727051808052,0.002152225376574249
ZNF524,0.0007766266446545746,0.0007252114789423748,0.0005936857255004498,0.001053365347360963
ZNF527,0.0006745877484005964,0.0006426344454764409,0.0013520783610511174,0.0007049634569305548
ZNF528,0.0003202487161285144,0.00012146368953834054,0.0004601188697816563,0.0004035677959587452
ZNF530,0.0004378531254904165,0.0028057272990607268,0.0001727847901768576,0.0006026010677545366
ZNF543,0.002070693664484949,0.0024575217239447057,0.0019112091086109836,0.0015660232503993403
ZNF548,0.002786136372234731,0.00028998531755698145,0.006662696785407015,0.0030103923072831145
ZNF554,0.0001513271775348252,0.0004365528338574873,0.0005517792187058759,0.00011771240117674571
ZNF557,0.00180443681936674,0.0003517182125350349,0.0036565825761930735,0.0008940968336182607
ZNF563,0.0003684471444905757,0.000514650031185822,0.00033056598110679314,0.0004970059865934107
ZNF566,0.000804745903724679,0.0002262842507151638,0.0007011812171843038,0.0012607695592704322
ZNF570,0.0005150465286265983,0.0007491496037057993,0.0007677435692073167,0.0006034537629368485
ZNF571,0.0012425515606231284,0.002845302800069581,0.0013610058409870814,0.001930200658524755
ZNF580,0.00020367003806454124,0.0004895987805383826,0.0005418557649808659,0.0008140337969393223
ZNF581,0.00028256342869059783,0.00013072076451135436,0.0004406001453534127,0.0002946184432843344
ZNF584,0.0002893085309445386,0.0004490805055940304,0.0004264134993668991,0.0002621208415971258
ZNF585A,0.0003838182475063312,0.0002557733734001959,0.0003258565564183227,0.0005112573888795292
ZNF586,0.0009175063280152192,0.0008205162683555065,0.0008935665793398717,0.0018995093606589144
ZNF587,0.0003328000649024643,0.00014160675602152778,0.0003867231991573564,0.0003071047575074822
ZNF595,0.0007252515639586204,0.000985376330591783,0.0004223717377499307,0.00012276007513709687
ZNF596,0.00023006253973477693,0.0005255724137144071,0.0014577403206237024,0.00023471124354757517
ZNF610,0.00014498433127658892,0.00012224662420632092,0.00036875658494776224,0.000748587027346731
ZNF611,0.0026034547449286997,0.0009627403629697684,0.001098856128941196,0.002998818876127757
ZNF613,0.000558632598923461,0.0009293434952087228,0.00016183541552795296,0.0006695747966445498
ZNF619,0.0002993703139604528,0.00029897977254488174,0.00020721749888716172,0.00019921892157701352
ZNF627,0.00019121259284061445,0.00017309921743895951,0.0002886395697547933,0.0002957116620822432
ZNF641,0.0006753414596416279,0.0005734429631415628,0.0005836594901314468,0.0005735348366369742
ZNF655,0.0006066412484588336,0.0006270990063273895,0.00029228958039188456,0.0002823465166065662
ZNF669,0.00040217850678945794,0.00012524133097198317,0.0009241857978476162,0.0003048263827374032
ZNF675,0.0005791053756473625,0.0004982044386046905,0.0005292597469801525,0.000618609101338893
ZNF677,0.0006806222552298912,0.0005704188027472553,0.0009289026868249818,0.0003467554484977359
ZNF680,0.0009365640321000256,0.0008593877620687597,0.0001418043496341737,0.0007346626780388314
ZNF682,0.0008494726846418343,0.000644665076415904,0.0006843776441890718,0.0008951146202533421
ZNF692,0.000679875771610695,0.0006581147652440034,0.0006390144912279938,0.0006128127205498808
ZNF695,0.0002984356027169894,0.00035735675118681693,0.0006994571155613722,0.0003187776117265647
ZNF708,0.00029365865902261244,0.0007673895600203265,0.0005232324886644775,0.0008905014691608856
ZNF71,0.002501313098560386,0.0011974130679209688,0.001890690725505062,0.0021114732668391346
ZNF713,0.0004903255611858603,0.000535413864522609,0.00221595016568572,0.0005591764786201295
ZNF714,0.0004891579745006363,0.000649718971257865,0.0002948624800101645,0.0003673417027866053
ZNF740,0.00026861497913897587,0.0018720907612673812,0.001377211676426097,0.001107967040222084
ZNF749,0.00024076255439640945,0.0004598418023024368,0.0004657039050185883,0.00024531655670179445
ZNF76,0.004780118990736002,0.003681399408665289,0.00316890013693296,0.003591509427443914
ZNF764,0.00013482166482988854,0.00014026793419789007,0.0003585314808887999,0.0001880941081442276
ZNF765,0.0019725256106572337,0.0011487193638462158,0.0001413252470159796,0.0005551014554953629
ZNF766,0.0010763462784739056,0.002143926035670162,0.000875574901492566,0.0011017503554579132
ZNF768,0.00020375442194217852,0.00022069304229990327,0.00019148223465052032,0.00022834669319824624
ZNF77,0.00012254833540758652,0.00011967621910917062,0.0004516501528292796,0.0005810128296444041
ZNF770,0.00468371231452087,0.00767195694880585,0.003652531469983579,0.005466041207073649
ZNF774,0.0008654943705574214,0.0007527444183675492,0.00026622227492777286,0.000980241210434364
ZNF776,0.0012583091460936723,0.0018758117634352727,0.0005285202782577135,0.001073796450390532
ZNF780A,0.0002588840686684434,0.00042934257705296594,0.00032947076107116594,0.0002724399450464268
ZNF783,0.0006264824976528063,0.000948267578720946,0.0017880556719903078,0.0002090149572792031
ZNF786,0.0023517688304682607,0.00023952000419279684,0.0001902410719943562,0.001363738537524811
ZNF793,0.000617721834311787,0.0002060985213927977,0.00039483513437514665,0.0004190310535237752
ZNF816,0.000213214952391435,0.0005000725543525857,0.0004631950965213258,0.001851905333547507
ZNF823,0.0004959468946517453,0.00023518018863024248,0.0002123018020961636,0.0002515046197146993
ZNF84,0.000995888858223852,0.00034016343613352544,0.0015131562301850371,0.0008392866645100643
ZNF846,0.0040119213899136325,0.000650121242966801,0.002220826241256259,0.002442686395547709
ZNF85,0.0001962556319430409,0.0008660471842365634,0.0003153259147170901,0.0004518840844940436
ZNF860,0.0001772857013779565,0.00016647818593550954,0.00016057632649128133,0.00016462158650099897
ZNF891,0.0010296193581176153,0.0004748242727521932,0.0009878932041438278,0.0007555325748880755
ZNF98,0.00020943017614962584,0.00023622931538873652,0.000218950208736418,0.00022467282210326812
ZSCAN10,0.0001998460370579048,0.00018761214427151507,0.00018143054833580092,0.00019013870120459465
ZSCAN16,0.0001555917309674944,0.0002918080814308848,0.0004017442530283048,0.00019571169321050543
ZSCAN22,0.0031479637510387257,0.0012248838845618816,0.0028235313281509853,0.0005112625391409312
ZSCAN30,0.0022758576602764174,0.002457942538092307,0.0005865965561665501,0.0023338494341051718
