Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
SPIB,0.001820450334363139,0.003747166039655389,0.003862828906155605,0.0007154259335009559
SREBF1,0.0006122214437045449,0.0009151102049501948,0.0005487329666914841,0.000940541931023252
SREBF2,0.0023176310130510426,0.0024708105342594027,0.005085832502774532,0.003099973484057844
SRF,0.001952402362730756,0.0016758781037413777,0.0025540748982865813,0.0009791932049141093
SRY,0.0002573267567015829,0.00024282405365864468,0.00023953374576003557,0.0002969479031625416
STAT1,0.0020815859270638,0.0015894630518820203,0.0013780083437187516,0.0017159069146909316
STAT2,0.003265723081813924,0.0019122902570237372,0.0052620788504537785,0.004616229329575217
STAT3,0.004098701645538384,0.0027182064378712765,0.00248822570549201,0.004252002383358531
STAT4,0.0014627131705545588,0.0021291506485069758,0.0006263873252270977,0.000572894250598786
STAT5A,0.0010242143105101255,0.0007853290958921544,0.0006804938460972015,0.0006788020512627979
STAT5B,0.0018460186762920992,0.0013701889513550655,0.0014572368721194925,0.0015061589198579611
STAT6,0.0037711407344607137,0.002941170362043879,0.004438210654382008,0.00435822090384592
TAL1,0.0001753988161936284,0.00015830215312528464,0.00015897832655577428,0.00016308923463632247
TBP,0.0011019489196313758,0.0002022091685868878,0.002295288140208487,0.0011310390732829257
TCF12,0.0047129698066616455,0.005171822237275244,0.004655260667590065,0.006265004746959001
TCF3,0.0015313169082897624,0.0017526889113490362,0.0011034158721515129,0.001256286348966761
TCF4,0.0010799215041575874,0.001011770369714646,0.001144081966590342,0.00033844017676568804
TCF7,0.005690525841849665,0.005520302173595278,0.006715717029560329,0.004430072529362074
TCF7L1,0.0002633795234601742,0.00028839289756575853,0.00030257013177822147,0.00026568148902091294
TCF7L2,0.0002310405998235204,0.0002282737467698449,0.0012512496982749477,0.00023448958018460928
TEAD4,0.00011654212560542532,0.00012096763303269948,0.00014212258157889323,0.00010971472167577272
TFAP2A,0.0003980267954863431,0.0004114245432062909,0.0004255699347118647,0.0004814228830386654
TFAP2B,0.0002425884023586436,0.0002572823922359508,0.0002739546557452097,0.0002720947495523032
TFAP2C,0.0003744953812336602,0.00037359351563179895,0.0003721968480061129,0.0004335840403045997
TFAP4,0.0006788981657256125,0.0002490707279642028,0.00020786452129372603,0.0008084991752034719
TFCP2,0.0006271011123480267,0.0013653133072390154,0.0009461092214104226,0.0017178989675062195
TFDP1,0.0014015904222563062,0.00030267856479052605,0.0007453587906543918,0.0011384527445096064
TFDP2,0.0005225159838746512,0.0005190448815082117,0.0004560192703577869,0.000633225786358337
TFE3,0.0005132475671332104,0.0010886344887661742,0.0005820457276279301,0.0003145005477634617
TGIF1,0.001102203601597864,0.001671794782293502,0.0010011143106869226,0.000981460952687174
TGIF2,0.0009156699950802824,0.0008740004586941332,0.0012196024495868707,0.0006183354200428451
THAP1,0.00044532394012779134,0.000513875634998565,0.0006512139292132186,0.00018405380955565544
THAP11,0.0017692040486994515,0.0007283130181145319,0.0009622766328667796,0.000936108857682264
THRB,0.000592806415778748,0.0002771234484289435,0.00025409025839164115,0.00027262279424688856
TP53,0.0007178946121138374,0.0004704467669667241,0.0005751199748587582,0.000617049780771961
UBP1,0.0006475527575715251,0.00015238083168166828,0.0003927059021208814,0.000671309185726576
USF1,0.0008546994954846975,0.0006482510690733864,0.0007786194050301884,0.0007842987336926924
VDR,0.00010784271075285616,0.0014039216041611751,0.000559649715166642,0.0005144806817385198
VEZF1,0.007768920936489576,0.006633428504989915,0.008392764395143503,0.003511104233927563
WT1,0.0004195396010431531,0.0004033157192530528,0.0003987124630978506,0.0004203623657149166
XBP1,0.00039913326603169833,0.0008620224485274108,0.0001856688692912085,0.0003422315087442748
XPA,0.0006662762530730942,0.0004172255165839322,0.0004244735923546722,0.0007264088248330825
YBX1,0.001755262011297518,0.0015648246836361165,0.0015602577732791447,0.0012471682564662405
YY1,0.001974549556276853,0.0029872933189366256,0.00233826797848469,0.003755539434806796
ZBED6,0.0007554725349669257,0.0007652098242127407,0.0008143516579909385,0.000415427550942826
ZBTB1,0.0002260272395903494,0.0002503101616471713,0.0002340653862070869,0.0004709775774446552
ZBTB11,0.000606098432187518,0.0009219286820890294,0.0010841455186822138,0.0005509487616926829
ZBTB17,0.00196410085820774,0.002844575438464306,0.0018654306848505493,0.0038932932310346263
ZBTB18,0.0008753698122226603,0.0007306082230523314,0.0003065051858690726,0.00014728809090674934
ZBTB2,0.0013433777106078718,0.00015603450819277109,0.001497388633612991,0.0011353575080588845
ZBTB20,0.00048153624304393314,0.00021219032551386127,0.0002823901259735287,0.00032402957439030733
ZBTB33,0.0022091176844113458,0.002167096543920474,0.0011588398876621864,0.0016200744267929493
ZBTB37,0.00034291036057402743,0.00029240483947749,0.0004005696154885795,0.0003258519205564769
ZBTB48,0.0007363443418162776,0.0003893963134926064,0.0006187443923181539,0.0007006880563687941
ZBTB6,0.0008722084000496286,0.0009595828937865825,0.0002945699460792778,0.0002879940590778044
ZBTB7A,0.0006790596673680962,0.0011745671041057603,0.00030872511827808983,0.0007665970199438336
ZBTB7B,0.00019336053836848337,0.00019586432725409263,0.0003682567604862634,0.0004317252487256816
ZBTB7C,0.00011112467304224596,0.00013953160307689103,0.0001367980835142145,0.0001504492777897869
ZEB1,0.002696566882477139,0.001942568640593213,0.0015603087397579112,0.0037428530944137
ZFP14,0.0011448966727664628,0.0003563923843742727,0.0007219511937965192,0.0007421631694726574
ZFP28,0.00024066164588891763,0.00019607943264598503,0.00017014273612567918,0.00021518357136101224
ZFP3,0.0002298834663883116,0.0004941471692766042,0.0007840298548030119,0.00035462378107201635
ZFP42,0.0004022901547853397,0.0003930535221373353,0.0001530809699329613,0.0004821464763173147
ZFP57,0.0001547567851425071,0.00016161869235396863,0.00014213308127229525,0.00021407672149644503
ZFP64,0.0007151529736980059,0.0005579955682781359,0.0003024519305064116,0.0003629874923261951
ZFP82,0.0021081048762188067,0.00026800259092668653,0.00464853191876189,0.0023879679881354315
ZFP90,0.0008964619606732431,0.001022409762760333,0.0005810519475387369,0.0003556395608178214
ZFX,0.0022810258736818746,0.0012373976858252038,0.005226722545685741,0.0030965123785198557
ZIC1,0.0001414966763977071,0.000157245928426761,0.00014032728925684397,0.0001556842649664746
ZIM3,0.00016550979336616475,0.000142281670847467,0.00015036430994671944,0.0001631593889579659
ZKSCAN1,0.0007824197661803118,0.001065168983433593,0.000499458058957648,0.0007447671000607572
ZNF10,0.0005141152893395041,0.0011072569224526009,0.0005464978489914435,0.0001884889880151316
ZNF100,0.000596993221700981,0.0011921480724384989,0.0020894697272686538,0.0011992224115222711
ZNF101,0.0008272081549965301,0.0007219796081790603,0.000871307738374279,0.0006971418557739831
ZNF12,0.00013788429075816853,0.00016541900051205208,0.00013541240415636873,0.0004380230517288142
ZNF121,0.00156799641978583,0.0014299607775770495,0.001515089109000763,0.0018569033230245871
ZNF132,0.001296446501838534,0.0002248547565799696,0.00019469371492854815,0.0003524397757310493
ZNF136,0.0011600743838427155,0.0001881749966622925,0.001378205765566198,0.0008398601666707525
ZNF140,0.0010198967461736716,0.002014780327868526,0.0012086337055772923,0.0014022294996469877
ZNF143,0.005424185643345231,0.0046508848568827445,0.0017618744472508896,0.004681999004611407
ZNF146,0.0008680942438077464,0.0008094543198830681,0.0006155377899474694,0.000681064174414695
ZNF148,0.0038285736515298097,0.003423079740798362,0.0023524102008946157,0.002909008335822376
ZNF169,0.002328282010896203,0.0004184270819025266,0.0007897487954211728,0.0007255495485009797
ZNF18,0.0004470313583416235,0.0005148331636128572,0.0004876260159698954,0.0005408726199065667
ZNF180,0.0007908862953879181,0.0003776027844379936,0.003632542846308722,0.002954004870085952
ZNF182,0.001615481179772448,0.0028580010433274794,0.0005305087611074905,0.0011202814128247018
ZNF197,0.00013724542385375762,0.0001390196118974562,0.00041255934778966974,0.0006417870953383006
ZNF200,0.0013501893127367169,0.0013239367610092413,0.0016261467590899285,0.0012199741490596496
ZNF202,0.0008782135083704964,0.0006402352384918663,0.00015734576164532638,0.0010090799888136646
ZNF217,0.0004700188589341797,0.00036494772127240325,0.0003466367817099335,0.00032216518408792374
ZNF22,0.005464457836741389,0.003738060736021833,0.003828973007344248,0.0048956336437949045
ZNF23,0.0002839432693284771,0.0001483026949420056,0.0005798705554791725,0.0008912310022409977
ZNF236,0.0002810375821263379,0.00035556552932666547,0.0004556808547429279,0.0002059624754685457
ZNF24,0.002115494773004554,0.0023431899390186357,0.0024054044257364265,0.001591366311873791
ZNF250,0.0003994318580263897,0.0006344914836062375,0.00030129925482420285,0.0002615425344422283
ZNF26,0.0005771011155065398,0.0005080195173333501,0.0004101839020799445,0.0007093465770857343
ZNF260,0.001933570003733088,0.001822609877648402,0.002232200691560949,0.0009442138717458188
ZNF263,0.0014779354975930803,0.000477723481522546,0.00145121543223127,0.001045741383356699
ZNF267,0.0011807534832613863,0.0028331179000754053,0.0048263768545880655,0.0023123110201785286
ZNF274,0.0028107210452850383,0.001790203237790126,0.0008027975499037877,0.001874947148879137
ZNF28,0.0004328767155939112,0.0004694845456524956,0.0011181506316276385,0.0006017199275741376
ZNF281,0.004828630569154602,0.004700055553927844,0.0047634218605341104,0.006557376024216251
ZNF282,0.0008228951340925107,0.0005405465470291334,0.0015625815168209684,0.0009004016360200473
ZNF283,0.0010011147958152917,0.0004832075506050541,0.00016772015369039963,0.0005305829680444075
ZNF30,0.00020028248866943356,0.000196606203124201,0.0002182285585539489,0.00020093382983968816
ZNF302,0.0004277543416004602,0.0003661883406812154,0.0002652504996902712,0.0005709220313632988
ZNF311,0.000203223951541813,0.00019826156548616755,0.00021866948606376395,0.00021551992036734528
ZNF317,0.0011850690465628516,0.0013949678077076113,0.001131627944206871,0.0005512042680381178
ZNF32,0.00028783457197874035,0.00024619528107748924,0.0001811862590130584,0.00021003243244995933
ZNF320,0.0008708767275150398,0.0002093853789162297,0.0002015273212479441,0.0001957502627076888
ZNF322,0.0001591982727531705,0.0017436587047895708,0.0011075608026499778,0.0007383649656614991
ZNF324,0.0011116261236500057,0.0017349909601002624,0.0008774938944330678,0.0010145745091301875
ZNF329,0.0012037352022463343,0.00040016392986430186,0.0003641629271960901,0.0011158932858348835
ZNF331,0.005661914498578901,0.006193514959490918,0.005126261824714511,0.006164463949854553
ZNF333,0.005712979510091087,0.0013341616759839233,0.007780878362289498,0.0067408140213123845
ZNF335,0.0009650708436154148,0.0007265263688165946,0.0006787222999224466,0.000757077864714987
ZNF33A,0.00036199805706691856,0.00039658890595209407,0.0004996048143862371,0.0002807925610540182
ZNF33B,0.0007174278726797072,0.000953628258187988,0.0003617406128490535,0.0002506844623765212
ZNF341,0.0004195555903697577,0.0011581492773798606,0.005511462776035519,0.0030459313586544733
ZNF343,0.00036917971623259534,0.0001165684974122846,0.0004798496787115406,0.00012522945090543558
ZNF35,0.0005401539711230492,0.0006015547895375805,0.0005083257036706872,0.002087912252153093
ZNF354A,0.0010288064600277485,0.000620453714909218,0.002006841934636495,0.0015062015531654856
ZNF354C,0.001022866676991645,0.01099630276243868,0.001032127013337995,0.005371139134443216
ZNF37A,0.0011356347392720478,0.0005092348475258174,0.00029306795971274584,0.001043954204955067
ZNF384,0.0006951375620661672,0.0015926065699260388,0.002421456598785689,0.003104811684157432
ZNF394,0.004072152391824894,0.002516741548342246,0.0026981713199215225,0.0018214845418974663
ZNF398,0.001172199476329198,0.0007547300837256893,0.001072100269595738,0.0006332727874208138
ZNF41,0.0003374705276108464,0.0003207290573509599,0.00014064582220376252,0.0007864796410764782
ZNF410,0.0007753685484076769,0.00044220916669663495,0.0005461278545019597,0.0006649261025365908
ZNF418,0.00014213184871740529,0.00015469029915258706,0.00014552888887062602,0.000794449074624683
ZNF425,0.00096183384685463,0.00016939791442095996,0.0002058632373116414,0.0006645192402838576
ZNF430,0.00031719049296806043,0.0007025666319077845,0.0005429486969697568,0.00035982864327061014
ZNF431,0.0002261803516669668,0.0006042526897495696,0.0004530772270376607,0.0003565824583362864
ZNF436,0.00014736038443814944,0.00015626156177258346,0.0001480658685645732,0.0006032132844892828
ZNF441,0.00012104824976613214,0.00011948465388676232,0.0008115111808497041,0.0001484527345570745
ZNF444,0.0009152163598798898,0.0008487634124100664,0.0001678885263346666,0.00038387103186508017
ZNF45,0.0010406617025450911,0.00086272254163162,0.0003711433094355888,0.001767836164763288
ZNF460,0.003630243870901954,0.0038459259297490816,0.004828054206935889,0.003835075882771512
ZNF467,0.002292569315348898,0.0005450693184503687,0.0005219983299468063,0.0005566020200243088
ZNF468,0.0001946525199384549,0.0004057753665060872,0.0010237508409792755,0.0008024237034318787
ZNF480,0.0005916028382016432,0.0005626080174958843,0.0002330480473952957,0.0003745487959888527
ZNF483,0.0001942816765652731,0.0007094568982608025,0.0004698363846191631,0.0001664209031757482
ZNF484,0.0016103238022097631,0.001633771741685408,0.003045938702369586,0.001250724548238966
ZNF486,9.922323595625956e-05,0.0007347859926434437,0.0008256627296474267,0.0004328098025189068
ZNF490,0.0008611215476400113,0.0008787547078836791,0.0009459356702793864,0.0006680341878103121
ZNF492,0.0002170320141317375,0.00023832221215052345,0.00023332645786235684,0.0002258884960846142
ZNF506,0.0008305682269334736,0.0005947056855225959,0.0005157927644121829,0.00046212396648970266
ZNF519,0.001417213579478572,0.0014275511303732977,0.00027171961310257177,0.0012388131039836442
ZNF524,0.0006359175883874887,0.000502519694692167,0.0003268168413706669,0.0007590090289476226
ZNF527,0.0006430490990038317,0.0006929280999026723,0.0010052329639915576,0.0005879186203480463
ZNF528,0.0002740368262736083,0.00013259125560085812,0.0003966134055746596,0.0003957163353525064
ZNF543,0.0012779059167113535,0.001657873718473,0.001513912254532072,0.0011661979205824125
ZNF548,0.0016547917207163257,0.00015858787314210397,0.0033846882152496365,0.0018792162102616212
ZNF554,0.00012020725593791704,0.00037325671840061935,0.0005809775030791799,0.00013037877831161346
ZNF557,0.0017500286316161407,0.0003934704333241589,0.003268003258416131,0.000831024615013151
ZNF563,0.0002915711167756236,0.0004486614623987481,0.00027327085307276384,0.000496072508588826
ZNF566,0.0005948939117771507,0.000165224390539394,0.0005700510654632789,0.001174568469307798
ZNF570,0.0007574171660245457,0.0009126586989673288,0.000743983936457589,0.0007306185329795155
ZNF571,0.0007557790419741347,0.001804937688568968,0.0007678297267584725,0.0010271669673944251
ZNF580,0.0002084103277885691,0.0004357666228206869,0.0005855979673313628,0.0008204175711178833
ZNF581,0.0004801578430212961,0.00030916074024836884,0.00047879664647528566,0.00036067511880588285
ZNF584,0.0003803861214069727,0.0006159033588473579,0.0006599071091459024,0.0004588240918882068
ZNF585A,0.0004362114209570629,0.0002565572071454719,0.00030589986354403423,0.0006058072947420193
ZNF586,0.0009192070490847236,0.0008762438955045621,0.0008189837003274984,0.0018116387950544528
ZNF596,0.0001468212830709811,0.0003583913787912488,0.00103440410585611,0.00014493175770233463
ZNF611,0.0017493554249125636,0.0007066869067498948,0.0009001809233448275,0.0016610048814690323
ZNF613,0.0007002870823403908,0.001027461302360066,0.0001822517384407852,0.0007583164137878002
ZNF619,0.00013314578483279263,0.00021674776057990463,0.0002614676394631124,0.00017680480258338113
ZNF627,0.0003460371407345605,0.00025291992635868133,0.0005235365954262757,0.0004245642084162449
ZNF641,0.0005310847847731641,0.00036371445032270497,0.00042852484873321045,0.0005051925274975222
ZNF649,0.000263774597642385,0.0002335931439851403,0.00018996920804230816,0.0013058485917448398
ZNF655,0.000782903135085044,0.0006137098947475988,0.00034874699038014143,0.0005446815757660536
ZNF658,0.00019306188607654104,0.00017744185981941987,0.00013590862570071714,0.0006602162280450177
ZNF667,0.00010895088743247556,0.00012082857253039232,0.0002435220375066801,0.0001151844330417302
ZNF675,0.0006380035169788853,0.00043351328985657576,0.000532438844604403,0.0007149181766400727
ZNF677,0.0008894062022181615,0.0007481539711842716,0.0012745457153027456,0.0004822170269557768
ZNF680,0.0010581869790465602,0.001125642643957676,0.0001653227802199552,0.0009760747102345548
ZNF682,0.000494028745348968,0.0003644218586363536,0.0004973992019116765,0.0006772387938172105
ZNF692,0.000744554539160459,0.0007282678508191117,0.0007295390221857346,0.0008853245486969702
ZNF695,0.0003373641748080048,0.0003425808470560814,0.000747437618353171,0.0003170787201538508
ZNF708,0.0002846079001712352,0.0010344100047058155,0.0005878209388345564,0.0008954964296220243
ZNF71,0.002401724942242038,0.001083965787634978,0.0018157737902633156,0.0018600958475843048
ZNF713,0.0006540031149267589,0.0006109541996387594,0.0027040416851297896,0.0006547085687433438
ZNF714,0.0005262884289776106,0.0007441216102343753,0.0003953293866833762,0.00027332298256708075
ZNF740,0.00015292003523166594,0.0010673373062564304,0.0008875663583612804,0.0008037978571572395
ZNF749,0.00013618487691508872,0.0004272266215137679,0.0003084506744832321,0.0002004375264341764
ZNF76,0.003308330926272072,0.002394626304796545,0.0021791579406424027,0.002878603310704185
ZNF764,0.00021505214712585656,0.00016079297843350326,0.000329879671013574,0.00022670068250543924
ZNF766,0.001521645614411572,0.0024233213486018453,0.0011363684950116003,0.0013728824605538596
ZNF768,0.0001876590395260521,0.0001866913996888341,0.0002305411846577768,0.00017127733451656978
ZNF77,0.00014173974005712167,0.0001352500135800766,0.0004546790279911445,0.00043295113624968894
ZNF770,0.0032212434177573738,0.005428166487194333,0.0025377351067844274,0.00410222460149532
ZNF774,0.000861444929546535,0.0005490392663382575,0.00020284542363333143,0.0007487458414127326
ZNF776,0.0006688089887135979,0.0012060516713598955,0.00036897452746249,0.0007978007907554794
ZNF780A,0.0002528533173630596,0.0004473777821440456,0.0003314041443235671,0.0002351715296709925
ZNF783,0.00021260881647585528,0.0004068993817394153,0.0007669274532554796,0.00011816342666412248
ZNF786,0.001816547091871272,0.00016839774113575398,0.0001557365649723602,0.001194740087445701
ZNF787,0.00014788995198218385,0.00012512735778565467,0.00013543198785775375,0.00015903716200727335
ZNF79,0.0006171262972350213,0.00016570749465227987,0.00014779064346410133,0.0010752346126017313
ZNF790,0.0005000707529660025,0.0005335295126983768,0.0001702951279989193,0.00014272654524859538
ZNF793,0.0005211502620778349,0.00017906837494637722,0.00035134499496797744,0.00030439167565945687
ZNF816,0.00019733810486721303,0.0004017396428925631,0.0004224139343181399,0.001502778955173139
ZNF823,0.0005896416361505785,0.000233023611694442,0.0002000310707656566,0.0002212374910767352
ZNF84,0.0010948339811784388,0.0002881472156606844,0.0016220069772746135,0.0008024447864702169
ZNF846,0.0022356431541035726,0.00039298198801114776,0.0010795314009583378,0.00146007990873891
ZNF85,0.00018951602770607255,0.0009007133193258077,0.00039130545411122935,0.0005138898396354995
ZNF891,0.0007265122640289994,0.0003552781216800665,0.0008088007290695278,0.0005248964742287488
ZNF98,0.0002571028346929203,0.0002946195671537641,0.0002637003857474968,0.00027066254585993166
ZSCAN16,0.0001822375091097277,0.0005302261033806396,0.0004424941031496173,0.00020342594320503605
ZSCAN22,0.002583175722838566,0.000992225637131161,0.0021252800595410555,0.0003171185148857599
ZSCAN30,0.00143259828376244,0.001603161133774365,0.0004277656118850875,0.0016109887527252249
