	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
NR5A2	5.738735682620816e-4	3.0223887731662584e-4	3.005609459464947e-4	2.113489964587401e-4
NR6A1	1.9547141371538352e-4	1.0178885972183236e-4	3.344432624950932e-4	3.0753863250144884e-4
NRF1	1.4973462470173956e-3	7.910855624180166e-4	1.4943201214459257e-3	1.0550086172202806e-3
NRL	6.88092160051462e-5	6.966209336315728e-5	5.200950505085794e-5	2.3400654158313918e-4
OLIG1	3.37043588672707e-5	2.305839836328341e-5	2.893882415063548e-5	2.4484144341002158e-5
OLIG2	1.3083708616242384e-4	1.2485982436377972e-4	1.4822122391051505e-4	2.509567428726139e-4
OLIG3	1.201030189105074e-4	1.1829827206834791e-4	1.4252432750145157e-4	2.3983936987825448e-4
ONECUT1	8.497301266136061e-5	9.449998831936651e-5	8.200019004793186e-5	7.480800317718559e-5
ONECUT2	6.844726611305304e-5	5.7682362450750844e-5	6.285587413804948e-5	6.241916914469299e-5
ONECUT3	8.229940433659981e-5	8.24060904514926e-5	2.0263899176416127e-4	7.432285171050807e-5
OSR1	4.317061075330558e-5	3.008609824319489e-5	4.7745493488816717e-5	4.204110558035694e-5
OSR2	6.586515059674634e-4	9.631566660839349e-5	1.1559827874805503e-4	1.2046674480635996e-4
OTP	5.6989453696231076e-5	4.227714927499633e-5	4.4026517885433825e-5	4.358385291798556e-5
OTX1	6.713830025101296e-5	6.404565717297194e-5	7.30350138894912e-5	6.852637924599626e-5
OTX2	5.4302127851296617e-5	3.836142397282406e-5	4.874501990614205e-5	4.732153262922621e-5
OVOL1	4.854747226230855e-5	4.511045697015214e-5	4.712682441622861e-5	5.459823986219249e-5
OVOL2	2.2202962762744882e-5	1.90244524934414e-5	2.06313133903169e-5	1.9811991092629776e-5
PATZ1	6.008563874562631e-4	5.405025110967792e-4	2.553063906586624e-4	3.623031713448597e-4
PAX1	2.2738752788332075e-5	2.316567111792226e-5	2.6263585594452306e-5	2.9679223640757048e-5
PAX2	7.068227783492782e-5	7.858249898980774e-5	6.070338154714153e-5	6.650393374454074e-5
PAX3	1.0324723007218126e-4	9.40592032127641e-5	1.2497354691995763e-4	1.0752782443641093e-4
PAX4	1.5254111811953115e-4	1.2640393119737553e-4	1.5944453456544954e-4	1.4477392644583647e-4
PAX5	2.1065542584434066e-4	2.148169480641859e-3	1.0634865771635817e-3	9.696857416834565e-4
PAX6	2.3310415649654498e-4	1.7162915022731813e-4	5.231898410778587e-4	8.048193084575156e-4
PAX7	1.0834252920042182e-4	9.977338692396373e-5	1.0414989177123994e-4	1.1204526980873479e-4
PAX8	1.7011696678435211e-4	6.616619640439035e-5	6.475836235591613e-5	6.087644820808754e-5
PAX9	2.0176644450435628e-5	2.1856741653860757e-5	2.087839865499324e-5	2.39822544581793e-5
PBX1	2.448824753556506e-4	2.0030584470624502e-4	2.3355081871898842e-4	2.034215218191766e-4
PBX2	3.1401344772292403e-4	3.8845911247586083e-4	6.237571174608535e-4	4.902182779817417e-4
PBX3	1.5301421455724711e-3	1.4359886417588926e-3	1.880050674920162e-4	1.395448160658187e-3
PBX4	3.902114356339008e-4	1.363322093476415e-4	6.467272757758324e-4	5.008437956395762e-4
PDX1	1.9184742092402516e-4	1.7195731912028186e-4	1.7976072724801916e-4	1.5442529782094767e-4
PGR	1.618724680413062e-4	1.5482125164623217e-4	1.926432865546775e-4	1.275190129476799e-4
PHF1	3.6304202218810283e-5	3.309914966225926e-5	5.9879548540403544e-5	4.1735634491473893e-5
PHOX2A	9.104094585361897e-5	7.744482057594378e-5	8.01455602842743e-5	7.405102336155946e-5
PHOX2B	2.4204327995011225e-4	2.0099906783343287e-4	2.3273923946170785e-4	2.1025727206971907e-4
PITX1	8.512667044254456e-5	8.99171689768641e-5	9.140991843036344e-5	8.172051666017224e-5
PITX2	1.5569115527072543e-4	1.4107101733441655e-4	1.5178779405413474e-4	1.405261900358243e-4
PITX3	1.220036694706605e-4	1.128362840193696e-4	1.3933198623196241e-4	1.201834647256572e-4
PKNOX1	2.6490617530759773e-4	2.4494142577382785e-4	4.845175880553816e-4	1.3377860321903896e-4
PKNOX2	3.923064476823443e-5	6.464961973803637e-5	5.195722640386949e-5	3.944069719466569e-5
PLAG1	8.199635504856232e-4	3.323398474340629e-4	1.4455380715806303e-4	9.84284827600765e-4
PLAGL1	2.1168430613855004e-4	4.3590610011358735e-5	4.3441292262496966e-5	3.363886879631524e-4
PLAGL2	3.1378131031669986e-4	5.5651169041870135e-5	3.145317921445709e-4	3.8482227909810774e-4
POGK	1.9824217188555023e-4	2.2786354430585183e-4	6.588530432929582e-5	1.402529389399238e-4
POU1F1	3.356678989028296e-4	2.7954588727048193e-4	3.113423806873781e-4	3.124469608335516e-4
POU2AF1	1.9118053908321257e-3	1.6743399828588522e-3	8.140899045969895e-4	6.696910226185554e-4
POU2F1	2.35220036596864e-3	3.4805627853780924e-3	2.7118448801278176e-3	3.2481913277598636e-3
POU2F2	2.8556826520121066e-3	3.606400108073238e-3	4.6150188471261893e-4	9.776195017060152e-4
POU2F3	1.8588792371805702e-4	1.4085469025451296e-4	1.5626649145370728e-4	1.6267047698255476e-4
POU3F1	1.2889845404129004e-3	2.661822410100578e-4	3.094702677105958e-4	3.212196286100791e-4
POU3F2	3.444172110301682e-4	2.805004058656339e-4	3.1656481911819973e-4	3.176492858613159e-4
POU3F3	5.514951578077768e-4	4.4494776949395316e-4	4.944286569617826e-4	4.6565957675660254e-4
POU3F4	3.696271154194277e-4	3.0161186210835543e-4	3.427465935375949e-4	3.6038404171111974e-4
POU4F1	1.8805564895926676e-4	1.4834537317139104e-4	1.6488377887677772e-4	1.647923424312607e-4
POU4F2	2.135340116772166e-4	1.4315202601041777e-4	1.667498558879199e-4	1.6203313972137863e-4
POU4F3	2.1537630631245937e-4	1.5738332319307965e-4	1.7004965619221496e-4	1.772128574612005e-4
POU5F1	7.894829592281593e-4	2.853832416253395e-4	1.142042917275849e-3	7.869668303505098e-4
POU5F1B	2.596980829259715e-4	2.440521316138693e-4	2.792085220704048e-4	2.2140126185066946e-4
POU6F1	1.6827513962300422e-4	1.440692449613897e-4	4.0850104837798524e-4	1.7426387205090124e-4
POU6F2	8.765179917742198e-5	3.870404197833994e-4	1.9991611986255276e-4	7.336234081928651e-5
PPARA	3.9322890334672405e-4	5.826243499950666e-4	1.0755087345661282e-3	1.1675705004321891e-3
PPARD	4.8606647354022445e-4	7.341016661666106e-5	5.498005664286246e-4	7.568726301499958e-4
PPARG	1.1038991872739694e-4	1.0558848026236477e-4	1.1279960854866945e-4	3.8460631191903065e-4
PRDM1	3.6149874164926846e-3	9.523939420538079e-3	2.270055236942754e-3	2.7626029376775687e-3
PRDM12	3.248443706149669e-5	2.479885777138762e-5	3.345354447217342e-5	2.8606972082599183e-5
PRDM14	6.970469458072106e-5	8.195560948982266e-5	6.971094759540341e-5	7.050075360144842e-5
PRDM15	1.702746031323732e-4	1.4180198679999312e-3	2.4209391968457242e-4	6.173396375780388e-5
PRDM16	4.84250916322483e-4	4.6748044356485297e-4	5.295118230774526e-4	1.6874678839983275e-3
PRDM4	5.450547222914133e-4	1.1268678732455866e-4	2.6674850591290746e-4	2.937865959606332e-4
PRDM5	7.058698321262754e-5	7.519724903848259e-5	1.5604915920139258e-4	7.779854971964675e-5
PRDM6	5.941220241267523e-4	5.675715531746361e-4	6.824294229765689e-4	5.650530984460333e-4
PRDM9	1.940331063728717e-4	1.8469848656070412e-4	1.9349846966605297e-4	1.737808358539085e-4
PROP1	1.6325393105558756e-4	1.3474720106215448e-4	1.5422470447543015e-4	1.6351781154169784e-4
PROX1	4.264564645295253e-5	3.611555690103121e-5	3.899652999711411e-5	4.092013843703444e-5
PROX2	2.6938427002743482e-5	2.466477438840482e-5	2.668270001812432e-5	2.6246597755993865e-5
PRRX1	5.578875033831156e-4	5.461690644297009e-4	6.79333828893057e-4	5.062557586235522e-4
PRRX2	1.774014575618739e-4	1.6296200286514335e-4	1.8132712529712758e-4	1.4619424338677505e-4
PTF1A	1.6369178990147514e-4	1.4926136635466338e-4	1.4857190458541993e-4	1.27136240146913e-4
PURA	4.944563533639151e-4	5.719989686534257e-4	4.633663704934472e-4	6.112348430975317e-4
RARA	3.889867899194817e-4	2.002358294069375e-3	8.37537843065268e-4	5.893382591079155e-4
RARB	1.2080466850093933e-4	1.4191035098581187e-4	1.6159524168414427e-4	9.726301423913614e-5
RARG	1.1540230167881668e-4	1.3069656214324602e-3	1.67682005552772e-4	1.071534666928819e-4
RAX	9.032110357853009e-5	7.072844207997169e-5	7.880665794238233e-5	6.787392434624948e-5
RAX2	3.843402706894296e-5	3.980445063360247e-5	4.009949205373696e-5	3.585786039066504e-5
RBAK	1.7839998255287496e-4	3.129682509862935e-4	7.030035549162458e-4	4.903180379690742e-4
RBPJ	2.2466648159243344e-3	2.0152357917696834e-3	1.6866131799933813e-3	1.4559420804556573e-3
RBPJL	6.669779140090385e-5	5.414745088452833e-5	5.853320152331262e-5	5.390505386957257e-5
REL	2.743192135067781e-3	2.7680804960770766e-3	3.5824059049444305e-3	2.369482504264343e-3
RELA	2.8741751778479704e-3	2.0856433601832624e-3	2.08862656866415e-3	1.301853874553689e-3
RELB	9.285772763264722e-4	6.891073905000305e-4	1.0219680560640997e-4	7.221159520939449e-4
REST	3.6413876115987476e-3	3.1671297254767562e-3	1.9141824570695757e-3	2.310989320724569e-3
RFX1	4.658861512792713e-4	4.8442129226496946e-4	5.675479055952175e-4	1.2810249371342708e-4
RFX2	8.101958243706764e-5	6.129514853888704e-5	1.977960287909668e-4	2.597444953674762e-4
RFX3	1.0089363230773663e-3	3.755371287074026e-4	1.0315882180577805e-3	1.6644555450618598e-3
RFX4	4.86553182764932e-5	3.552929848211946e-5	4.705510723307217e-5	6.247340356021233e-5
RFX5	1.5695382358896389e-3	2.614280049408927e-3	1.4116008356988626e-3	1.2410939670682527e-3
RFX6	5.7478368944410295e-5	4.398239395692609e-5	4.541203558561734e-5	4.867516879785731e-5
RFX7	3.013866159300218e-4	2.6642295647469886e-4	3.5304622580737685e-4	2.0078509137793488e-4
RFX8	4.0444741814901445e-5	3.306382297445293e-5	3.945530546858956e-5	4.9170338463293964e-5
RHOXF1	6.43114556970538e-5	5.286675531575518e-5	6.716857536066916e-5	9.274285543214113e-5
RHOXF2	3.9194370146332175e-5	4.282326721142394e-5	4.645230490051507e-5	4.214809600637582e-5
RHOXF2B	3.9194370146332175e-5	4.282326721142394e-5	4.645230490051507e-5	4.214809600637582e-5
RORA	1.1375299961171165e-3	2.2250405958803123e-3	3.251717679240024e-3	9.444181638540079e-4
RORB	4.0071496076205935e-5	5.684640448621865e-5	5.530225605479199e-5	4.225520666635502e-5
RORC	3.080613620248486e-4	1.5280763261819375e-3	1.153718961927897e-3	2.9743974331619943e-4
RREB1	1.2008202931662348e-3	1.9226466608513623e-4	2.0424469819554855e-3	1.2505819402779173e-3
RUNX1	1.859613993673065e-3	3.4184472166289464e-3	1.8652569481086895e-3	2.025373373592909e-3
RUNX2	1.8756003286652013e-4	7.912878821968454e-4	1.9156125247674093e-4	1.666965186795627e-4
RUNX3	2.651387789946916e-4	6.854855537762278e-4	4.3686793293972966e-4	4.1748986360035806e-4
RXRA	3.2347978867218485e-4	1.4199253681507673e-4	2.1337371290458014e-4	2.8318581567051245e-4
RXRB	6.589743099494611e-4	1.0545949344089147e-4	1.1184676895267047e-4	6.573986714088799e-4
RXRG	2.1412743599019858e-4	2.2199974108999543e-4	3.101696141115697e-4	1.557559866778534e-4
SALL1	4.3115923371918596e-5	6.416326430600621e-5	4.212896286821118e-5	4.1280933992023436e-5
SALL2	6.088347854850361e-4	2.5780383142637656e-4	2.636793216706972e-4	3.46260323921742e-4
SALL4	1.2794487919583704e-4	1.0558133092400808e-4	1.1599613445099658e-4	1.0277482172937762e-4
SATB1	9.35214066006267e-3	1.2759583553823877e-2	1.4261817970140846e-2	1.5123772687923843e-2
SATB2	5.133904452873812e-5	6.771708682651653e-5	1.069395913007487e-4	4.6362866055179666e-5
SCRT1	6.548131995019269e-5	5.984691890877543e-5	5.777324883687858e-5	6.769781700438561e-5
SCRT2	5.0443158456578145e-5	4.6247157729266205e-5	5.21437503208812e-5	5.3028630001163184e-5
SEBOX	5.142404703241212e-5	4.179852201328612e-5	4.473638907194853e-5	4.6768935781479456e-5
SETDB1	7.624768402648562e-4	1.592742363050624e-3	1.0820964349708426e-3	1.339886184023537e-3
SHOX	2.912183742730487e-4	6.428917902210294e-5	1.9154440063285104e-4	1.3012715769233451e-4
SHOX2	3.7602905767576655e-5	3.9045152321971994e-5	3.9430444805153885e-5	3.533041884198759e-5
SIX1	1.6271830727405555e-4	1.6569812181657973e-4	1.724556476769929e-4	1.8135955453645893e-4
SIX2	8.425195469054987e-5	6.83778086147543e-5	8.735894727030186e-5	1.1734638165245589e-4
SIX3	8.062614706790528e-5	5.9293387944429886e-5	7.35152770817192e-5	8.776590738066828e-5
SIX4	1.87481539102479e-4	5.583844419346854e-5	1.605597728986372e-4	7.557018885565367e-5
SIX5	1.7929506090886302e-4	1.1786948351625096e-3	1.6039690550662144e-4	1.6338106564491565e-4
SIX6	8.924609012481921e-5	8.416008618940705e-5	9.162290300340759e-5	8.817742807352871e-5
SKOR1	7.086359162522153e-5	5.138704447387273e-5	5.546385744626618e-5	6.553594043030598e-5
SKOR2	6.429743425743466e-5	4.8856933866625585e-5	4.810811806269003e-5	5.919943352589247e-5
SMAD1	1.5673229402988571e-3	8.545050897942973e-4	2.776181892546617e-4	1.0178270521128928e-3
SMAD3	2.1732058093215075e-3	1.644839110147916e-3	6.243075010260744e-4	7.188332091664773e-4
SMAD4	9.182386707161925e-4	7.50931095656962e-4	6.940613027874487e-4	1.326497149297529e-3
SMAD5	1.3101399484518321e-3	7.2532169101672e-4	1.2775193371750986e-3	1.774932278590713e-4
SMAD9	2.2601899291225657e-5	2.5794196466580367e-5	2.3798361294567213e-5	4.495950759444842e-5
SNAI1	1.6787891101787574e-4	4.3002032194290336e-4	1.2135380967193105e-4	6.212500338235415e-4
SNAI2	3.0451720940321235e-4	1.9439592877812948e-4	2.2581182335191144e-4	2.3529369959319967e-4
SNAI3	7.416119770574419e-4	1.5025393737179286e-4	5.5074204487418516e-5	7.012737589797438e-5
SOHLH2	4.4520253815503826e-5	3.1870494951593814e-5	3.847759496009129e-5	4.238460037695837e-5
SOX1	8.988769846336426e-5	9.593160944557625e-5	8.309305230903379e-5	8.076734527384476e-5
SOX10	2.558018112479111e-4	2.445510339420182e-4	2.915599776785895e-4	4.380846632308312e-4
SOX11	1.213269227203862e-4	1.0742120568179133e-4	1.0508407322311214e-4	1.1096913426520465e-4
SOX12	5.189672621361278e-5	4.480723676351302e-5	3.902916442964688e-5	8.991939245969673e-5
SOX13	5.4578110705000625e-5	3.4515256934404766e-5	5.235840442056552e-5	8.893677700595967e-5
SOX14	1.494542321384805e-4	1.300443444885092e-4	1.5613709510981888e-4	1.2781556583971382e-4
SOX15	4.8809003255144477e-4	1.6687166665305692e-4	2.0951029259853258e-4	1.94388148277024e-4
SOX17	6.052148377780808e-4	5.118784026179554e-4	5.842046425107017e-4	7.102377166026896e-4
SOX18	8.99840114729054e-5	7.670848461733377e-5	9.386878072195118e-5	8.697055629521476e-5
SOX2	4.6119824833979655e-4	3.2097426055074756e-4	4.702281950752127e-4	6.655491991596245e-4
SOX21	1.3726240482911058e-4	1.1991408018913008e-4	1.3355011119971092e-4	1.2324542179494553e-4
SOX3	1.999571886857291e-4	1.2403895519456668e-4	2.020624805033955e-4	3.472612222770653e-4
SOX30	7.902750678807484e-5	6.0474965024787725e-5	5.9191167724130086e-5	6.075185239218478e-5
SOX4	2.2999772770035533e-3	4.299733453624012e-4	8.880034829828413e-4	3.727666522764064e-3
SOX5	1.2392952344757326e-4	1.1193656204629393e-4	1.0873685185068836e-4	1.201486807952192e-4
SOX6	1.9336145290906696e-4	1.2208467355659294e-4	1.9980387160556257e-4	3.337958496198633e-4
SOX7	1.1430449685905984e-4	9.068894568479069e-5	9.597393927698544e-5	2.053356983220629e-4
SOX8	1.8866024565954902e-4	1.4996328519604305e-4	1.8785119627450173e-4	1.6800821976758971e-4
SOX9	2.2510701448788225e-4	1.9833394563611157e-4	2.6849062046710985e-4	1.9766918404752498e-4
SP1	5.016348803505696e-3	5.275062718300784e-3	4.556340918190504e-3	5.060889496370253e-3
SP2	3.864958189482767e-3	5.038344839086191e-3	2.409918594625936e-3	3.516530911059036e-3
SP3	5.46068513782623e-3	2.872028498035138e-3	2.341936961470717e-3	3.404001651343856e-3
SP4	3.1343697118778745e-3	4.02374227895249e-3	2.523071131601652e-3	3.219163033794774e-3
SP5	3.382822736977985e-5	3.77263259272088e-5	3.572894498542669e-5	2.9812455112398853e-5
SP6	4.9409544559641515e-5	9.697009152188671e-5	4.565543615954329e-5	5.097601228588841e-5
SP7	1.2019692414252397e-4	8.657948545428548e-5	8.769294329074715e-5	1.0062674781732066e-4
SP8	1.5133205516779455e-4	1.215221573746538e-4	1.3187822992044167e-4	1.538292226595707e-4
SP9	1.3777327255826702e-4	1.058179064023222e-4	1.0645131580837929e-4	1.3630770877494385e-4
SPDEF	1.4055546284600276e-4	1.2470232119226072e-4	1.3656413201383182e-4	1.34064017935271e-4
SPI1	2.1284713447319506e-4	5.772558927002852e-4	2.5534679988246326e-4	2.05771148351791e-4
SPIB	6.914293509235574e-4	4.9496471313268935e-3	3.2599755393442407e-3	1.6146019520659276e-3
SPIC	1.4080041705521478e-4	9.78528031423022e-5	1.0376116858664878e-4	1.1925763618339505e-4
SPZ1	4.804055753995029e-5	5.400290183281318e-5	5.8246547259080444e-5	7.198619797397873e-5
SREBF1	9.540250736318851e-4	5.887212370791049e-4	9.221652819539141e-4	6.670134629543437e-4
SREBF2	3.0302083614541526e-3	4.2258890233243945e-3	2.2646712709337956e-3	2.3608436930142537e-3
SRF	5.068661793995723e-4	1.184728565980743e-3	7.812360934263852e-4	1.0439258374211017e-3
SRY	3.264906137730692e-4	2.8985965153283816e-4	2.8591079544621796e-4	2.731330348148829e-4
ST18	7.964833357757003e-5	9.132068968798463e-5	8.148083610706745e-5	4.299112124788129e-4
STAT1	1.7582707085087863e-3	1.5194978462197244e-3	2.2711728652108345e-3	2.6271581817992424e-3
STAT2	5.300631193312361e-3	6.616492317330998e-3	2.7337546848447266e-3	3.457503702791128e-3
STAT3	4.299114955471521e-3	2.6267575229553023e-3	3.123793199826714e-3	3.923422432487373e-3
STAT4	6.17929680540822e-4	7.032817646689388e-4	2.694806599588784e-3	1.3559092337206836e-3
STAT5A	8.345125895005269e-4	7.700862922957563e-4	1.1179741398760846e-3	9.748993659304023e-4
STAT5B	1.71046647073047e-3	1.657131929104708e-3	1.6637267047688517e-3	1.7993889446796109e-3
STAT6	4.075920751392445e-3	6.210934435641665e-3	3.861230928627864e-3	4.365469798036278e-3
T	4.153839024751015e-5	3.9783821747835036e-5	3.9685073905593014e-5	3.7843978175691335e-5
TAL1	2.361685659739324e-4	2.6898130886178083e-4	2.120302853563237e-4	2.003746728169705e-4
TAL2	4.697227916774847e-5	9.652944658725498e-5	1.08349902247677e-4	4.9285083553764656e-5
TBP	1.22809914810486e-3	2.081749810278371e-3	3.166736721410747e-4	1.1449189120892435e-3
TBPL2	1.8050507814432965e-4	1.927772195711374e-4	2.6208885309086276e-4	1.3895309230934114e-4
TBR1	7.172313526192925e-5	6.170498953494456e-5	6.18653675526271e-5	3.78580945180358e-4
TBX1	1.0176890204814722e-4	7.740195059885617e-5	9.880784889634695e-5	9.907547529054432e-5
TBX10	5.638157225665012e-5	4.689613810760774e-5	5.110824810404235e-5	4.785388523952524e-5
TBX15	6.857618269300211e-5	5.503321105776759e-5	6.101121251335795e-5	5.636997395264011e-5
TBX18	1.0954899468711074e-4	8.675085838068562e-5	8.910792221315625e-5	7.803573236053022e-5
TBX19	7.148746452721645e-5	5.108360443534921e-4	6.241368091077389e-5	2.615594402097917e-4
TBX2	1.1628728058208325e-4	1.0211645802016397e-4	9.423963193408651e-5	9.440056328900666e-5
TBX20	1.5162035250632875e-4	1.6330379350941037e-4	1.7625607870899135e-4	1.4699855490784083e-4
TBX21	2.3807918222738643e-4	1.1433770015816132e-4	1.0289472020816158e-4	9.651713866641282e-5
TBX22	1.2087255901542552e-5	1.0305352836974187e-5	1.0291937784828039e-5	1.5330510772784813e-5
TBX3	1.4218355107705868e-4	1.5309211720398715e-4	1.226954014524209e-4	1.179984522972704e-4
TBX4	7.96490670741961e-5	7.9000735867632e-5	7.34357519337608e-5	6.886324374527584e-5
TBX5	1.3548993859249502e-4	1.4055238107658964e-4	1.1596438988991071e-4	1.1667093491271786e-4
TBX6	5.911959974130264e-5	4.819617059420789e-5	4.7176334974220464e-5	1.1593302406882094e-4
TCF12	6.71233740957684e-3	5.593396225539158e-3	5.562806743579108e-3	4.660614738260543e-3
TCF21	9.957256113556228e-5	9.282178657749147e-5	9.296599988142835e-5	7.116868137116051e-5
TCF3	1.393817443930204e-3	1.0705815021045794e-3	1.6554173215004046e-3	1.4232436509898174e-3
TCF4	5.009063580050711e-4	1.1667380053790389e-3	1.1623946769762719e-3	1.1785620871120504e-3
TCF7	7.469055972843842e-3	6.175593964230187e-3	9.282002692172605e-3	5.9644734280615164e-3
TCF7L1	4.024926914318242e-4	2.927330933351688e-4	4.046743287086709e-4	4.98602756727544e-4
TCF7L2	2.8369344861862793e-4	1.3320132272417482e-3	3.939011954445476e-4	2.384289784522797e-4
TCFL5	3.01481857513183e-5	3.0430263498063458e-5	1.4886305516126108e-4	6.202389458726163e-5
TEAD1	4.0238929483283465e-4	1.2300661222578878e-4	1.2128751003207718e-4	1.3430495609034708e-4
TEAD2	5.388833068818434e-5	4.778594800422178e-5	5.421230332199125e-5	5.850097280562939e-5
TEAD3	6.851666213929717e-5	7.546194502559311e-5	6.83211188100668e-5	1.459784304838258e-4
TEAD4	1.621070371166757e-4	1.2417911424418072e-4	1.3956974934095347e-4	1.268974848499834e-4
TEF	7.861038368950994e-5	6.970948087476101e-5	7.87427564597173e-5	7.423491910879505e-5
TERF2	1.018261466547983e-4	1.9635084562607955e-4	1.0465743923718372e-4	2.1792509128356073e-4
TET1	3.7344373903240204e-5	8.185370018014982e-6	1.0980348527726612e-5	6.678241811389905e-5
TET3	7.63252230128211e-5	1.3824646144707355e-4	9.60080706975781e-5	1.4621519571668634e-4
TFAP2A	2.866966475686683e-4	2.541211390905911e-4	2.597551476882823e-4	2.4152389894549405e-4
TFAP2B	1.5616726627967675e-4	1.559824055676421e-4	1.557155926671558e-4	1.474916130421643e-4
TFAP2C	2.499315184958179e-4	2.4946215456184574e-4	2.3731263842308333e-4	2.4349610528206573e-4
TFAP2D	5.3435334142793796e-5	4.473144788819085e-5	4.592306250132002e-5	4.8070787838293036e-5
TFAP2E	9.045250313581499e-5	8.031521033336079e-5	8.623766363358601e-5	5.029018241085741e-4
TFAP4	9.485606957723997e-4	2.462451012746445e-4	2.4623843446853404e-4	6.520712494849372e-4
TFCP2	1.3963519905321093e-3	1.1704964688440563e-3	1.1149736920800684e-3	5.781927738416092e-4
TFCP2L1	7.054560973522655e-5	8.508267826787447e-5	4.535033849604035e-5	5.349002117979619e-5
TFDP1	8.972429393788645e-4	6.700428535925405e-4	2.6766019980551493e-4	8.295438162464052e-4
TFDP2	5.081471594073919e-4	4.7140413855167743e-4	4.692937662617459e-4	2.2400672386337385e-4
TFDP3	4.6694501827019674e-5	4.163932684522834e-5	4.101703777788746e-5	2.7861528177948653e-5
TFE3	3.6225609293989074e-4	4.93267943444575e-4	9.958467324981788e-4	5.842014057588745e-4
TFEB	9.730688959422212e-5	2.240054982690637e-4	4.5352137513882536e-4	4.931919204631817e-4
TFEC	8.174966593806407e-5	3.69101311201513e-4	6.38381951155104e-5	7.801270791123389e-5
TGIF1	8.615192602433052e-4	1.1607683595596333e-3	1.5957171455847907e-3	1.0636279482648327e-3
TGIF2	5.38762187019609e-4	1.450961957410921e-3	9.012079453458567e-4	8.843168486977749e-4
TGIF2LX	3.321210009205428e-5	5.5590412425517526e-5	4.128920964856742e-5	3.3983513959449425e-5
TGIF2LY	2.742628514783691e-5	4.561935022508802e-5	3.650811203069841e-5	2.8081836472039747e-5
THAP1	1.6230903056521133e-4	5.318917269788585e-4	4.8452189068334415e-4	4.338636696002696e-4
THAP11	8.368866506318117e-4	9.362092742054331e-4	7.422994133364938e-4	1.632057760884066e-3
THAP12	1.5356347661761034e-5	1.4303805041868405e-5	1.7485596687608532e-5	1.786562823241595e-5
THRA	1.068745442203749e-4	9.40639163020639e-5	3.75739445392372e-4	4.156300767814929e-4
THRB	2.559695394614403e-4	2.742181133326419e-4	2.3740124460017628e-4	5.607088779465515e-4
TIGD1	6.416718233192341e-5	2.681918471387305e-5	4.435259252861619e-5	5.0428930269701765e-5
TIGD2	4.235599113660455e-5	2.4464554017167166e-5	8.82021663427328e-6	1.0130307702646335e-5
TIGD6	1.4172468853380574e-5	1.4046999331003901e-5	2.0606313140983533e-5	1.8274754129066724e-5
TLX2	1.0562351594430879e-4	9.032798478029863e-5	1.0407811157890668e-4	8.985610024873884e-5
TLX3	1.5069576819650153e-4	1.3019161152857966e-4	1.9872385455064605e-4	1.213345754637562e-4
TOPORS	9.6177595870835e-5	9.005219123429511e-5	2.5180177049100044e-4	1.3802310100184272e-4
TP53	7.330701213948312e-4	6.829157659773749e-4	4.289377969122972e-4	7.048628853423208e-4
TP63	1.0425953012503384e-4	1.12629383006999e-4	1.29169064172443e-4	5.012774346868252e-5
TP73	1.714901615276307e-4	1.6769171771062734e-4	1.9189098832241561e-4	1.134126878709449e-4
TPRX1	3.797539822978762e-5	4.9211305716939056e-5	4.50578129645328e-5	4.3102849170107585e-5
TRPS1	6.196382434952231e-4	4.999041736120792e-4	5.121123868486551e-4	4.3312917146243264e-5
TWIST1	1.0783165636388119e-4	1.2970756244752154e-4	9.654000678904556e-5	9.842903816795267e-5
TWIST2	3.528707772004756e-5	3.017831577086016e-5	3.3096300715279686e-5	3.3202808073253505e-5
UBP1	7.194960436274051e-4	6.271738918611563e-4	1.4559419458061147e-4	5.393879854606151e-4
UNCX	1.315736087194501e-4	9.62948461951575e-5	1.1731129017293458e-4	1.1154960947051298e-4
USF1	7.901735478496034e-4	7.261099294101822e-4	5.961963758280608e-4	7.797067711171815e-4
USF2	6.896272464716887e-4	7.078450566505588e-5	6.140732093109742e-4	3.1275995188030767e-4
VAX1	8.152748181999413e-5	6.968272162725635e-5	7.338677945282507e-5	6.35003624406799e-5
VAX2	1.13824160878913e-4	9.30914127751075e-5	1.0488751200428886e-4	8.701467353922974e-5
VDR	4.7291399191009013e-4	4.991774300994096e-4	1.0960870868603595e-3	9.072870031721062e-5
VENTX	7.365016502717736e-5	1.46524558272061e-4	1.4612731987198477e-4	5.4367969041222194e-5
VEZF1	3.0481193252816234e-3	7.027225765759588e-3	5.665049331387966e-3	5.529259265003377e-3
VSX1	1.4760045439957058e-4	1.300956941243853e-4	1.3859865357414983e-4	1.2674042345788697e-4
VSX2	1.352881960738275e-4	1.2156338480602373e-4	1.2046267167744698e-4	1.1349609373905323e-4
WT1	4.108297402768272e-4	3.481172919579462e-4	4.4881308948398137e-4	3.961509811994384e-4
XBP1	3.0458383587688185e-4	1.8967062148483066e-4	2.1304783099894417e-4	2.8033866532220573e-4
XPA	6.485638133772552e-4	5.587480369351419e-4	4.6403005701157194e-4	6.546337110474221e-4
YBX1	1.5423121812689912e-3	1.2218376010539188e-3	1.359977329603635e-3	1.8124270910274015e-3
YBX2	3.481434281193608e-5	2.9438121818441285e-5	2.4137502013830262e-5	2.685561029999648e-5
