	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
NR2C2	1.5729969426448002e-3	2.4978550740683827e-3	1.5754204831086957e-3	1.3137304465725094e-3
NR2E1	1.3232750943324787e-4	1.2809665307086444e-4	1.512227591592503e-4	1.327786332207045e-4
NR2E3	3.679460423805361e-4	3.316665524627198e-4	3.3516259556295297e-4	3.683722789957835e-4
NR2F1	1.2533418073584207e-4	1.2243797987440629e-4	1.4345996062300605e-4	1.4143335132912142e-4
NR2F2	9.122189380452316e-5	7.057933531136831e-5	8.741832142521778e-5	7.169504097255861e-5
NR2F6	7.274819707196822e-4	8.018353791403345e-4	2.391370329518439e-4	1.789762484587334e-3
NR3C1	3.67923817176287e-3	1.4533059616264011e-3	2.3039356651637444e-3	2.0561310495464326e-3
NR3C2	5.24507505764414e-5	3.698255029112702e-5	3.301545533523192e-5	2.770768452125306e-5
NR4A1	2.151945842077349e-3	3.3635524658032143e-3	3.6281722216406466e-3	4.93364307304578e-3
NR4A2	4.88357352740861e-3	5.292129813474447e-3	6.068068957387776e-3	5.133615591590145e-3
NR4A3	3.398002837913793e-4	6.177701016450983e-4	5.338082983909417e-4	6.085075031157304e-4
NR5A1	8.804364281405468e-5	7.10822535925508e-5	7.035709033616878e-5	8.267946033938339e-5
NR5A2	5.602682093662835e-4	3.072629575304666e-4	2.705398494670046e-4	2.1869382295196049e-4
NR6A1	2.4132231401765683e-4	6.943983888227652e-5	4.878050206492163e-4	2.8686505834672613e-4
NRF1	2.2917320114733816e-3	1.5532799349672727e-3	2.1021490200933204e-3	1.8401575055317948e-3
NRL	9.409178793012978e-5	9.764851571401981e-5	1.0078764832812358e-4	3.099097589500756e-4
OLIG1	3.048555093409981e-5	2.2455756412542148e-5	2.6444664419441973e-5	2.745556309634829e-5
OLIG2	8.14626083617158e-5	6.0527420298797974e-5	7.680648497580436e-5	8.121322758502553e-5
OLIG3	7.259517838611158e-5	5.485109155167607e-5	6.43815235236073e-5	7.189134904333149e-5
ONECUT1	7.031134546218877e-5	6.0555418306869455e-5	6.159792743507035e-5	6.0537090844420534e-5
ONECUT2	5.8995700109623846e-5	5.1946795385650836e-5	5.141700225593357e-5	4.582177403642787e-5
ONECUT3	6.644723268527718e-5	6.0367450053118145e-5	1.5444138869080037e-4	5.816102595334936e-5
OSR1	4.6587271852733887e-5	3.175314071283943e-5	4.177518370436288e-5	3.715463713155486e-5
OSR2	6.98767334522981e-4	1.1401540687033758e-4	1.1892865235449461e-4	1.0461917374390609e-4
OTP	4.074900735069496e-5	5.048133494234215e-5	3.9535574358732145e-5	4.047137827738651e-5
OTX1	4.512786051141205e-5	6.0311077316211964e-5	5.230568161421022e-5	5.35386851434427e-5
OTX2	3.816650351034022e-5	3.3978323820066985e-5	3.2260954565555783e-5	3.967969575894102e-5
OVOL1	5.737204594715452e-5	5.778087166426252e-5	4.213242928099573e-5	4.648151024077559e-5
OVOL2	2.913554697958738e-5	2.324207479157939e-5	1.958382884651555e-5	2.048926401175412e-5
PATZ1	6.783803331629065e-4	7.108485198212633e-4	3.3954602940576263e-4	4.5546010209305437e-4
PAX1	2.8666232932070177e-5	2.5411895892857964e-5	2.761608275131613e-5	2.856533599282425e-5
PAX2	6.543622912026759e-5	5.575234895860899e-5	6.074431035788487e-5	6.735648880997673e-5
PAX3	7.431356734430499e-5	7.91164069762366e-5	7.881478791055564e-5	8.879806672776964e-5
PAX4	1.4701259264352087e-4	1.1481614390313838e-4	1.2323987718259157e-4	1.5084142595207805e-4
PAX5	2.1568573379192985e-4	1.797066238893157e-3	1.5789102200232936e-3	7.426242929055834e-4
PAX6	2.56651445598243e-4	2.4595038319078747e-4	6.63929730331587e-4	1.063053742597141e-3
PAX7	1.3660461908175393e-4	1.4984302663091802e-4	1.4265614448925372e-4	1.2248241359142533e-4
PAX8	1.9522536927742427e-4	8.671293063911649e-5	9.107198400001786e-5	8.470926546711127e-5
PAX9	2.8098105966551656e-5	2.6701330484622904e-5	2.64355127913333e-5	2.637342568952222e-5
PBX1	1.696842787027115e-4	1.8510159345314284e-4	1.9756658933162098e-4	2.1377324565680794e-4
PBX2	2.0270990412159305e-4	2.9997357626333635e-4	4.047093782163873e-4	4.8135160910093937e-4
PBX3	1.4804609920581135e-3	1.6269462765862905e-3	1.9378346133998525e-4	1.3755224135526228e-3
PBX4	2.477113929537334e-4	1.469638779891799e-4	5.37642494898129e-4	4.624790882658918e-4
PDX1	1.7319951536056593e-4	1.4605891449042364e-4	1.533755826829366e-4	1.5073023304686093e-4
PGR	1.7903143148775589e-4	1.7015429417059126e-4	1.8681526857104302e-4	1.710584246873954e-4
PHF1	7.27762057895481e-5	4.2520994294374875e-5	1.460866133070988e-4	3.8730087638840294e-5
PHOX2A	6.605459199579973e-5	5.638890514566291e-5	6.238135832496788e-5	7.694469977869722e-5
PHOX2B	1.96192543208421e-4	1.6445660938347285e-4	2.0187603369385627e-4	2.1242066749475042e-4
PITX1	5.851956404125692e-5	7.01541715536275e-5	6.518598259664624e-5	6.173561534908857e-5
PITX2	1.127751628239808e-4	1.0858672362449662e-4	1.1534038600012686e-4	1.3120123404334182e-4
PITX3	8.357326905827003e-5	1.1102475151179088e-4	9.699936097959584e-5	8.737177972547263e-5
PKNOX1	3.1074552380533463e-4	1.9526284751923616e-4	3.7975460439872784e-4	1.0987731403295476e-4
PKNOX2	5.844738692045733e-5	4.4729000871586465e-5	4.171777427298922e-5	3.9571684225934514e-5
PLAG1	8.10895360321231e-4	3.5354365827940505e-4	1.863315926992962e-4	1.4060208396272375e-3
PLAGL1	5.187704091213722e-4	9.180948094199311e-5	1.089913956944222e-4	5.416574546817837e-4
PLAGL2	5.098148448611306e-4	8.416344466639248e-5	6.46076664643941e-4	6.217852393542693e-4
POGK	1.8827322173558598e-4	4.087180681538249e-4	8.156721745738668e-5	3.26057150806343e-4
POU1F1	2.4161130534781369e-4	2.1741250377062303e-4	2.503451517538079e-4	2.3835002739389105e-4
POU2AF1	1.4859931345382995e-3	1.367032027854455e-3	6.943859337102383e-4	6.119531341163213e-4
POU2F1	1.8487345891778965e-3	2.624022054698856e-3	1.9274657561724313e-3	1.617383531249131e-3
POU2F2	2.4065974695667534e-3	3.011963473192535e-3	3.588755460820801e-4	8.160822595560013e-4
POU2F3	1.4079286910292834e-4	1.292732534031209e-4	1.3741581347241364e-4	1.3615180782136903e-4
POU3F1	9.340533735910158e-4	2.2848372782772146e-4	2.5745136741585426e-4	2.7076998952042954e-4
POU3F2	3.0205597890016283e-4	2.6648708360767155e-4	3.066944421121933e-4	2.831898243732496e-4
POU3F3	4.777829087135915e-4	3.8640164899230085e-4	3.878360974582957e-4	4.053647930885918e-4
POU3F4	2.7592429563171614e-4	2.642084053167561e-4	2.9483676245919575e-4	2.821678960671359e-4
POU4F1	1.215268866471399e-4	1.2084058952166506e-4	1.3533418765321182e-4	1.4503672907584042e-4
POU4F2	1.6592206674675985e-4	1.5250486821191637e-4	1.7039990768728634e-4	1.6375997338447873e-4
POU4F3	1.6531269997270478e-4	1.6394129865997576e-4	1.7688579687231152e-4	1.7357262236069234e-4
POU5F1	6.272363981654141e-4	2.384027246986497e-4	1.0200785484637167e-3	6.601192563659331e-4
POU5F1B	1.8730079771216276e-4	1.831430402297577e-4	1.975175660134958e-4	1.9114612071186e-4
POU6F1	1.387910249307913e-4	1.1192461249214748e-4	3.7506097562480716e-4	1.4041720779117226e-4
POU6F2	6.890224441694737e-5	3.807442258579103e-4	1.9335578550389024e-4	7.47248206889022e-5
PPARA	2.571145495259783e-4	4.7662990970181074e-4	6.820460947153217e-4	3.4141211973227523e-4
PPARD	4.8461312123990955e-4	6.5807443159119e-5	5.442355102870864e-4	8.141708772742991e-4
PPARG	1.0063147932557959e-4	9.197010363764981e-5	9.998153980953628e-5	3.982576602252465e-4
PRDM1	3.1057213823019094e-3	6.858289973617671e-3	2.2575247999369963e-3	3.0122078091375675e-3
PRDM12	3.172640174949598e-5	3.093957044850785e-5	3.830760480421963e-5	3.1618766390275035e-5
PRDM14	8.019391049032674e-5	6.255434456537098e-5	6.720121415915068e-5	7.561904925291706e-5
PRDM15	1.6978487713795052e-4	5.049816568555108e-4	2.3092322158835317e-4	7.03613400091021e-5
PRDM16	4.2933017519326204e-4	4.0795887157813056e-4	4.1597415630621715e-4	9.715310753389264e-4
PRDM4	5.670610515604537e-4	1.9535953058951388e-4	4.756486723435544e-4	3.714673920153747e-4
PRDM5	8.786578910871422e-5	8.822650164263778e-5	1.7300498320621126e-4	9.176928455696295e-5
PRDM6	4.6898483280577793e-4	4.2333191329378184e-4	4.53393292837266e-4	4.813870672676681e-4
PRDM9	2.4681629871065145e-4	2.4499991661725213e-4	2.3894728249845566e-4	2.3427722834934038e-4
PROP1	1.2528813844812055e-4	1.1006722519811717e-4	1.1842402229545468e-4	1.3308773303938917e-4
PROX1	4.131967884815147e-5	3.110131608702312e-5	8.578216698635505e-5	5.2397531868190284e-5
PROX2	2.9493705654185472e-5	2.007251010262259e-5	6.462819429380014e-5	3.581414711336416e-5
PRRX1	4.030809416627208e-4	3.731810255376299e-4	4.1421391414981994e-4	4.184946598922022e-4
PRRX2	1.619535811299505e-4	1.5023850641639007e-4	1.607137046689175e-4	1.5102863588493438e-4
PTF1A	1.8115346847015173e-4	1.653717454559489e-4	1.840109660961367e-4	1.556415854890299e-4
PURA	5.730249175368732e-4	6.630240364598218e-4	6.363614204106385e-4	7.779486165931679e-4
RARA	3.3936174485077984e-4	1.0392924012553363e-3	3.709319260667551e-4	6.708216684513685e-4
RARB	1.0803935356471623e-4	9.483104458013559e-5	9.802724900589806e-5	9.250380832662415e-5
RARG	1.1439633690631042e-4	8.668327647146359e-4	1.1075228081384487e-4	1.1430918574587795e-4
RAX	6.390626666236151e-5	6.188263744665334e-5	6.164848492302637e-5	6.422546657879139e-5
RAX2	4.948461380246262e-5	4.465443695479111e-5	4.858547364793325e-5	4.265261224557577e-5
RBAK	1.8437573281386173e-4	4.004020352087519e-4	8.339296875693671e-4	6.246212104966231e-4
RBPJ	1.7047970358368646e-3	1.8857690188509694e-3	1.7459539007972863e-3	1.505101238964295e-3
RBPJL	6.302830274651019e-5	6.0677190740045315e-5	6.855855253890943e-5	5.3759489334698194e-5
REL	3.028275332509921e-3	2.8853685971145975e-3	4.582799748992431e-3	3.0477199839265604e-3
RELA	2.763142582943171e-3	1.974505215441412e-3	2.1740497782622055e-3	1.573737084129745e-3
RELB	7.815504925754119e-4	6.178108259412591e-4	1.0812661450264593e-4	6.735315123743623e-4
REST	3.414240598974817e-3	3.2949173473082218e-3	2.273881047860464e-3	2.6256885135923936e-3
RFX1	4.6202164651538914e-4	5.337889240634956e-4	6.382024705151146e-4	1.315199409354856e-4
RFX2	7.009064289620589e-5	7.593533005414646e-5	2.2934341237361704e-4	2.1156388035190434e-4
RFX3	8.623186339768965e-4	4.7970964340534987e-4	1.2544284416226338e-3	1.4304051773606189e-3
RFX4	4.15576474449763e-5	4.433843999099003e-5	5.2732529441282376e-5	5.4012942215301654e-5
RFX5	1.5568552685692066e-3	2.7574217524738245e-3	1.6469844619834357e-3	1.2219673397631254e-3
RFX6	6.684015860295682e-5	5.921557382498849e-5	7.458049051429881e-5	5.23091309273027e-5
RFX7	2.25095634616187e-4	2.5571081191595583e-4	3.389533797325332e-4	2.0993941586223036e-4
RFX8	3.8121860011911644e-5	3.0412053488748227e-5	4.3309309285750265e-5	4.7781637497156466e-5
RHOXF1	4.370520339003195e-5	6.322181339908888e-5	5.0100999106755903e-5	5.377771104488e-5
RHOXF2	3.252406571502401e-5	4.136403207679003e-5	3.7828353043340037e-5	3.3800200520545455e-5
RHOXF2B	3.252406571502401e-5	4.136403207679003e-5	3.7828353043340037e-5	3.3800200520545455e-5
RORA	9.090395380641173e-4	1.548341216595088e-3	2.8053227875984646e-3	8.965669577492811e-4
RORB	3.473597317294686e-5	3.373909097833715e-5	4.344008083341637e-5	4.094526384607374e-5
RORC	2.4077722704718933e-4	9.435666304850618e-4	6.662508497423908e-4	9.761551036991805e-5
RREB1	1.2283641109298235e-3	1.285685124264538e-4	1.956977578950728e-3	1.132850577062206e-3
RUNX1	1.4590450849928222e-3	2.8236206367347272e-3	1.45827266700034e-3	2.0358736885067283e-3
RUNX2	1.6432442057583315e-4	6.236894729920208e-4	1.511131742816909e-4	1.6158133155819935e-4
RUNX3	2.6102032360087585e-4	5.798667561666456e-4	4.5184085394085646e-4	3.962115990417336e-4
RXRA	3.308766055411959e-4	1.169049247369694e-4	1.4491638606523895e-4	2.8278778397732165e-4
RXRB	6.962276867754793e-4	9.774550002673477e-5	1.2730584967691718e-4	6.475751427970475e-4
RXRG	1.7091211435313515e-4	1.4612819432396087e-4	1.6612148127045302e-4	1.6498117880815597e-4
SALL1	5.469303999460847e-5	3.052156695809244e-5	4.059545447422663e-5	4.587270738476713e-5
SALL2	9.304048482330564e-4	2.5399882077569195e-4	3.0685650781082534e-4	4.793163276385538e-4
SALL4	1.4271799463632317e-4	1.276770984712875e-4	1.1648864187254078e-4	1.2158031282412897e-4
SATB1	7.586886115361952e-3	1.059270748885555e-2	1.0316493369057027e-2	1.459897093357472e-2
SATB2	4.105288167905073e-5	3.2585458212584175e-5	4.258265341899795e-5	5.0403670057397525e-5
SCRT1	7.265695930321433e-5	6.303029152419371e-5	5.800636149480372e-5	6.173080321979927e-5
SCRT2	6.153385004219956e-5	6.136893001866184e-5	4.7827493099087564e-5	5.359667794433006e-5
SEBOX	4.268633542473061e-5	5.104437170564961e-5	3.977463541302362e-5	4.4226138923045397e-5
SETDB1	1.1001076704534774e-3	2.187761025447501e-3	1.6078387217487327e-3	1.8813727853602188e-3
SHOX	2.594844937772456e-4	6.92510754372575e-5	1.883414508438648e-4	1.310170636262272e-4
SHOX2	4.947502031733082e-5	4.434805726064684e-5	4.829614755653787e-5	4.220873499490534e-5
SIX1	1.3874823062865436e-4	1.4468073372768313e-4	1.4197813133951672e-4	1.5407703527267342e-4
SIX2	6.278085805587934e-5	1.0780034544145782e-4	8.051710539362589e-5	8.467853484502667e-5
SIX3	6.612990038014169e-5	6.173009156912307e-5	5.40811454023667e-5	7.335941826406788e-5
SIX4	1.745776480034303e-4	9.675908551967854e-5	1.5561046239049268e-4	6.200230123806588e-5
SIX5	1.753019995258107e-4	1.0103799691385089e-3	1.5601068476151699e-4	2.46139372560172e-4
SIX6	8.463084362947214e-5	8.081255815516563e-5	6.66720636298273e-5	8.247748249849621e-5
SKOR1	5.787784673091989e-5	6.400202154001607e-5	4.829331182729563e-5	6.335725086003658e-5
SKOR2	5.3876630055846536e-5	5.8832738590533895e-5	3.745523638929665e-5	5.065961961716925e-5
SMAD1	1.2986336917816825e-3	1.0063063205153432e-3	2.1154376194577103e-4	4.1437599955214096e-4
SMAD3	2.223607927262549e-3	1.8000228658589046e-3	6.438958480653977e-4	8.255394460553471e-4
SMAD4	7.382909876267892e-4	6.728491387272418e-4	6.298153847531691e-4	1.2630185270695825e-3
SMAD5	1.4437354932642582e-3	6.688681562381819e-4	1.397908419085225e-3	1.823906787564557e-4
SMAD9	3.1645215827850464e-5	2.0098804746930925e-5	2.961109751275911e-5	7.541870778238744e-5
SNAI1	1.327289143554975e-4	3.885832217284617e-4	1.1169601647655171e-4	5.494406455625523e-4
SNAI2	2.1154615411900563e-4	1.676245902945668e-4	1.8802870104189264e-4	1.8796092154542784e-4
SNAI3	4.337913754805999e-4	1.4662211879760596e-4	5.194267086984449e-5	5.695015531612608e-5
SOHLH2	3.9716454647189305e-5	3.522507828033509e-5	4.7355809741945143e-5	3.9510783649353734e-5
SOX1	6.134233624214946e-5	5.804176589119799e-5	6.104450736716177e-5	7.189363474538512e-5
SOX10	2.2270317392212468e-4	2.3714686564019135e-4	2.0483358559683813e-4	2.0601370547497706e-4
SOX11	1.2783653283345684e-4	1.0788343884777227e-4	9.845784132324588e-5	1.1436745885126999e-4
SOX12	5.177350584389759e-5	4.721468124047967e-5	3.988843501143704e-5	1.0006216851425997e-4
SOX13	5.9967757047208075e-5	4.312208685806085e-5	3.8096529107945e-5	8.534045125046491e-5
SOX14	1.4328243425903322e-4	1.2507126072101824e-4	1.2158337722513888e-4	1.3300690216068076e-4
SOX15	3.6045687107014927e-4	1.5381125039077174e-4	1.6975681981135798e-4	1.832360268588014e-4
SOX17	5.073268742717032e-4	4.771117594113086e-4	4.5731328181390635e-4	4.7645519573259114e-4
SOX18	9.840114962621403e-5	7.959276167596307e-5	7.68971788705575e-5	8.097126675844435e-5
SOX2	3.4668005660457095e-4	3.63077949233676e-4	3.3091930862180747e-4	3.188786245967121e-4
SOX21	1.2052724521348676e-4	1.059530452853095e-4	1.1513710749640408e-4	1.2227848763678346e-4
SOX3	1.339843701833369e-4	1.658485254119832e-4	1.415247293171588e-4	1.146448350206077e-4
SOX30	7.20121690313511e-5	5.774061476001106e-5	5.7770200562954805e-5	5.443723315781278e-5
SOX4	1.7961060815152943e-3	5.468321324771468e-4	6.503313837624728e-4	1.8222444855969509e-3
SOX5	1.0402493534969062e-4	7.971445313636623e-5	7.530752010791032e-5	1.0096179717931759e-4
SOX6	1.23202357163237e-4	1.455427099410516e-4	1.3619271136279065e-4	1.2259877046704563e-4
SOX7	7.665747371701917e-5	7.842608115788674e-5	7.252168357798028e-5	1.9856251687819026e-4
SOX8	1.5880444178271723e-4	1.502661884010051e-4	1.465642773831888e-4	1.6302266686329896e-4
SOX9	2.0711313174426034e-4	1.890941834066758e-4	1.768690687257614e-4	1.8979500726863462e-4
SP1	6.7565766865692635e-3	7.784765255970223e-3	6.5081959435474256e-3	7.003554269719147e-3
SP2	4.667713192639471e-3	7.163110284309393e-3	3.3636431522780135e-3	4.760301584409741e-3
SP3	5.663411156872264e-3	3.7628761597641603e-3	2.8063355958283034e-3	4.297293272674764e-3
SP4	4.164855150623992e-3	6.281248671509333e-3	3.381653946175652e-3	4.3728969484382475e-3
SP5	5.7977487875115474e-5	4.1652441274162725e-5	5.2965715690178e-5	5.2140389120334044e-5
SP6	6.349528315203678e-5	1.5134520529364634e-4	4.9295495754681334e-5	5.4711976073064996e-5
SP7	1.441611478552205e-4	1.3683625293103613e-4	1.2770556773574886e-4	1.352851741349574e-4
SP8	1.6532188336863297e-4	1.6865502102043984e-4	1.5028760656867819e-4	1.7287163229538088e-4
SP9	1.5366830638183042e-4	1.4836550779381684e-4	1.42112016483002e-4	1.4922598272545045e-4
SPDEF	1.4933824563647963e-4	1.3556061881791852e-4	1.4220325009178914e-4	1.2923087596902183e-4
SPI1	2.471306442177722e-4	4.715421968775759e-4	2.1517958935037668e-4	2.194681111157952e-4
SPIB	7.154259335009559e-4	3.862828906155605e-3	3.747166039655389e-3	1.820450334363139e-3
SPIC	1.042919502740301e-4	9.039229132494057e-5	1.0165578540422888e-4	1.0325716037019731e-4
SPZ1	6.342728353366237e-5	5.141069361883626e-5	6.203784238422699e-5	6.622408227833273e-5
SREBF1	9.405419310232521e-4	5.487329666914841e-4	9.151102049501948e-4	6.122214437045449e-4
SREBF2	3.099973484057844e-3	5.085832502774532e-3	2.4708105342594027e-3	2.3176310130510426e-3
SRF	9.791932049141093e-4	2.5540748982865813e-3	1.6758781037413777e-3	1.9524023627307558e-3
SRY	2.969479031625416e-4	2.3953374576003554e-4	2.4282405365864468e-4	2.573267567015829e-4
ST18	6.756087403692404e-5	6.20259085191718e-5	7.380994800439864e-5	4.454247683564433e-4
STAT1	1.7159069146909316e-3	1.3780083437187516e-3	1.5894630518820205e-3	2.0815859270638002e-3
STAT2	4.616229329575217e-3	5.2620788504537785e-3	1.9122902570237374e-3	3.2657230818139236e-3
STAT3	4.252002383358531e-3	2.48822570549201e-3	2.7182064378712765e-3	4.098701645538384e-3
STAT4	5.72894250598786e-4	6.263873252270977e-4	2.1291506485069753e-3	1.4627131705545588e-3
STAT5A	6.788020512627979e-4	6.804938460972015e-4	7.853290958921544e-4	1.0242143105101255e-3
STAT5B	1.5061589198579611e-3	1.4572368721194923e-3	1.3701889513550655e-3	1.8460186762920992e-3
STAT6	4.35822090384592e-3	4.438210654382008e-3	2.941170362043879e-3	3.7711407344607137e-3
T	4.2298396506780785e-5	3.932476758728569e-5	4.2463626302197065e-5	4.74975983291303e-5
TAL1	1.6308923463632247e-4	1.5897832655577428e-4	1.5830215312528464e-4	1.753988161936284e-4
TAL2	4.036570685508336e-5	7.237182173424947e-5	4.3997919149227276e-5	4.6752797679686304e-5
TBP	1.1310390732829257e-3	2.295288140208487e-3	2.022091685868878e-4	1.1019489196313758e-3
TBPL2	1.0005173546302118e-4	9.523416073885486e-5	1.0756850751229298e-4	1.293416353931618e-4
TBR1	6.084892646412005e-5	5.2589207911545206e-5	5.5260896271660644e-5	4.155153868665069e-4
TBX1	7.44996032636693e-5	6.894620296560206e-5	8.428212321074863e-5	8.520015787026922e-5
TBX10	5.1956512092934926e-5	4.4703925226370123e-5	4.563796564043405e-5	4.6059556826213374e-5
TBX15	7.175112387527766e-5	4.833303796034297e-5	5.756923254937919e-5	5.96083437711148e-5
TBX18	7.660792595921677e-5	6.662562516515984e-5	7.01041362083203e-5	8.372477501404055e-5
TBX19	5.132915595807021e-5	4.056355217308647e-4	5.326009168320065e-5	2.2045298954759208e-4
TBX2	1.0768992779279149e-4	8.623900267493124e-5	8.376700512761754e-5	1.335573772574535e-4
TBX20	1.433102896698397e-4	1.2375434164176054e-4	1.3668998487715144e-4	1.301479367407318e-4
TBX21	2.2640472822517394e-4	8.328424521593673e-5	9.688724531576215e-5	1.3921264511728226e-4
TBX22	1.5246265157005837e-5	1.2060081582666437e-5	1.6304342356630792e-5	1.5744742670770876e-5
TBX3	1.282937896609407e-4	9.946985678566792e-5	1.2197315817819512e-4	1.615252282072949e-4
TBX4	7.494741836408024e-5	6.317044027814935e-5	7.976478663486957e-5	7.409006246597127e-5
TBX5	1.1260965726332844e-4	8.470796917412675e-5	9.671104658351561e-5	1.387883150659045e-4
TBX6	5.3360555063113023e-5	4.038843311456302e-5	5.098809213873113e-5	1.1887931569929696e-4
TCF12	6.265004746959001e-3	4.655260667590065e-3	5.171822237275244e-3	4.7129698066616455e-3
TCF21	8.420094662249153e-5	5.9702048462725076e-5	8.155066323581732e-5	7.632593407909941e-5
TCF3	1.256286348966761e-3	1.1034158721515129e-3	1.7526889113490362e-3	1.5313169082897624e-3
TCF4	3.3844017676568804e-4	1.144081966590342e-3	1.011770369714646e-3	1.0799215041575874e-3
TCF7	4.430072529362074e-3	6.715717029560329e-3	5.520302173595278e-3	5.690525841849665e-3
TCF7L1	2.6568148902091294e-4	3.0257013177822147e-4	2.8839289756575853e-4	2.633795234601742e-4
TCF7L2	2.3448958018460928e-4	1.2512496982749475e-3	2.2827374676984494e-4	2.310405998235204e-4
TCFL5	5.0177660396979165e-5	5.247366274862887e-5	2.460787423500279e-4	1.090368976939653e-4
TEAD1	2.693985752415704e-4	1.6090191068606011e-4	1.0330540764675296e-4	1.1572072299432207e-4
TEAD2	4.07844434821199e-5	8.494213015355041e-5	4.338946453886782e-5	4.7877237772428336e-5
TEAD3	7.065491049890495e-5	5.765922632953092e-5	5.726466886752563e-5	1.5305262129656886e-4
TEAD4	1.0971472167577273e-4	1.4212258157889323e-4	1.2096763303269948e-4	1.1654212560542532e-4
TEF	8.31149657988008e-5	5.4903280802779865e-5	7.912666183665331e-5	7.322601691930091e-5
TERF2	8.389272977267728e-5	1.773588771426458e-4	9.303854294772954e-5	1.8388250914757492e-4
TET1	1.0260512036465563e-4	1.2078329663113067e-5	1.53106048643878e-5	9.277583464495099e-5
TET3	7.492468682463222e-5	7.960921487967508e-5	7.234259632680714e-5	1.1860187711290815e-4
TFAP2A	4.814228830386654e-4	4.2556993471186465e-4	4.1142454320629084e-4	3.980267954863431e-4
TFAP2B	2.7209474955230316e-4	2.739546557452097e-4	2.5728239223595076e-4	2.425884023586436e-4
TFAP2C	4.3358404030459965e-4	3.7219684800611285e-4	3.7359351563179895e-4	3.744953812336602e-4
TFAP2D	8.920980554819874e-5	6.826107169625343e-5	6.703413111432152e-5	8.66933114809683e-5
TFAP2E	1.3676447324931573e-4	1.0697395624749617e-4	1.2709463550009348e-4	6.945774461817153e-4
TFAP4	8.084991752034719e-4	2.0786452129372605e-4	2.490707279642028e-4	6.788981657256125e-4
TFCP2	1.7178989675062195e-3	9.461092214104226e-4	1.3653133072390154e-3	6.271011123480267e-4
TFCP2L1	4.6971318805691666e-5	5.221794500537975e-5	5.067060475444555e-5	5.5211534874255954e-5
TFDP1	1.1384527445096064e-3	7.453587906543918e-4	3.0267856479052605e-4	1.4015904222563062e-3
TFDP2	6.33225786358337e-4	4.5601927035778694e-4	5.190448815082117e-4	5.225159838746512e-4
TFDP3	6.132079896510674e-5	4.342472780067899e-5	4.6706876640362586e-5	5.446853677536326e-5
TFE3	3.145005477634617e-4	5.820457276279301e-4	1.0886344887661742e-3	5.132475671332104e-4
TFEB	9.376180084013679e-5	2.3914997147580477e-4	4.0797124250750364e-4	4.309571808164944e-4
TFEC	8.070857665529556e-5	4.191244443475357e-4	5.724129536156037e-5	6.990122556311827e-5
TGIF1	9.81460952687174e-4	1.0011143106869226e-3	1.671794782293502e-3	1.1022036015978641e-3
TGIF2	6.183354200428451e-4	1.2196024495868707e-3	8.740004586941332e-4	9.156699950802823e-4
TGIF2LX	5.338950868113167e-5	4.4278056150012454e-5	3.341217229999338e-5	3.0229016128133244e-5
TGIF2LY	4.141857313910037e-5	3.62282727971794e-5	2.905872660278112e-5	2.6502736261301002e-5
THAP1	1.8405380955565544e-4	6.512139292132186e-4	5.13875634998565e-4	4.4532394012779144e-4
THAP11	9.361088576822641e-4	9.622766328667796e-4	7.283130181145319e-4	1.7692040486994515e-3
THAP12	1.9897579257991172e-5	1.527736998176822e-5	1.5161820756310927e-5	1.954496211140407e-5
THRA	1.3053628900764258e-4	1.189901663839946e-4	5.256158532896765e-4	5.278414354393339e-4
THRB	2.7262279424688856e-4	2.5409025839164115e-4	2.771234484289435e-4	5.92806415778748e-4
TIGD1	3.3082887736673735e-5	3.65407460507002e-5	3.0500062206119795e-5	6.460943621843634e-5
TIGD2	5.2291453627649026e-5	1.9670597701693443e-5	1.5570282910869145e-5	9.642352902455807e-6
TIGD6	2.11497421838175e-5	1.4189606543979157e-5	1.691812592968712e-5	1.499480654733075e-5
TLX2	8.569589703776223e-5	8.880931647110764e-5	8.18293438386471e-5	8.378666107910511e-5
TLX3	9.524189645250807e-5	8.88711148273094e-5	8.620781680419893e-5	9.777986099873204e-5
TOPORS	5.9059972977540305e-5	9.464303901749035e-5	1.2606794092093795e-4	1.280426943229255e-4
TP53	6.17049780771961e-4	5.751199748587582e-4	4.704467669667241e-4	7.178946121138374e-4
TP63	4.995675325317695e-5	4.300971651374663e-5	4.3800663119099745e-5	5.927005603798415e-5
TP73	1.1890498697463398e-4	9.879825574572549e-5	9.902116349692897e-5	1.1512499887131566e-4
TPRX1	3.5456520637324005e-5	4.268908654355398e-5	4.337522786631172e-5	3.5287427893774533e-5
TRPS1	4.925575970953159e-4	4.0110888639872814e-4	3.3293904607751277e-4	4.7048170067030284e-5
TWIST1	1.1719888377870739e-4	9.883890295420165e-5	9.756792578903786e-5	1.0534709645463892e-4
TWIST2	3.719682217390731e-5	2.3585784645233304e-5	3.0517468190800012e-5	3.18098157750105e-5
UBP1	6.71309185726576e-4	3.927059021208814e-4	1.5238083168166828e-4	6.475527575715251e-4
UNCX	1.2463078524906453e-4	1.0214975221962941e-4	9.576505661039466e-5	1.0560782356644346e-4
USF1	7.842987336926924e-4	7.786194050301884e-4	6.482510690733864e-4	8.546994954846975e-4
USF2	6.554055166021384e-4	7.207332594619319e-5	5.859351716857003e-4	3.3892042539431e-4
