	Naive	Naive	Naive	Naive	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	GC	GC	GC	GC
RBPJL	0.7830929218383093	0.7830929218383093	0.7830929218383093	0.7830929218383093	0.9796370967741935	0.9796370967741935	0.9796370967741935	0.9796370967741935	0.9973887013566015	0.9973887013566015	0.9973887013566015	0.9973887013566015	0.6044451194815714	0.6044451194815714	0.6044451194815714	0.6044451194815714
REL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RELA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RELB	0.0	0.0	0.0	0.0	6.3508064516129e-2	6.3508064516129e-2	6.3508064516129e-2	6.3508064516129e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX1	1.153975176115396e-2	1.153975176115396e-2	1.153975176115396e-2	1.153975176115396e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX2	3.757128480375682e-3	3.757128480375682e-3	3.757128480375682e-3	3.757128480375682e-3	5.544354838709631e-3	5.544354838709631e-3	5.544354838709631e-3	5.544354838709631e-3	2.6367747277243447e-2	2.6367747277243447e-2	2.6367747277243447e-2	2.6367747277243447e-2	8.100445524503841e-3	8.100445524503841e-3	8.100445524503841e-3	8.100445524503841e-3
RFX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX4	0.49493458570949345	0.49493458570949345	0.49493458570949345	0.49493458570949345	0.4442540322580645	0.4442540322580645	0.4442540322580645	0.4442540322580645	0.23469842685179287	0.23469842685179287	0.23469842685179287	0.23469842685179287	0.19760024301336576	0.19760024301336576	0.19760024301336576	0.19760024301336576
RFX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX6	0.9362629989936263	0.9362629989936263	0.9362629989936263	0.9362629989936263	0.5109879032258065	0.5109879032258065	0.5109879032258065	0.5109879032258065	0.8114769759887905	0.8114769759887905	0.8114769759887905	0.8114769759887905	0.37763264479546377	0.37763264479546377	0.37763264479546377	0.37763264479546377
RFX7	7.178799060717833e-3	7.178799060717833e-3	7.178799060717833e-3	7.178799060717833e-3	9.979838709677447e-3	9.979838709677447e-3	9.979838709677447e-3	9.979838709677447e-3	1.0063053308706493e-2	1.0063053308706493e-2	1.0063053308706493e-2	1.0063053308706493e-2	3.5439449169704096e-3	3.5439449169704096e-3	3.5439449169704096e-3	3.5439449169704096e-3
RFX8	0.9084870848708487	0.9084870848708487	0.9084870848708487	0.9084870848708487	0.8309475806451613	0.8309475806451613	0.8309475806451613	0.8309475806451613	0.9976434621998599	0.9976434621998599	0.9976434621998599	0.9976434621998599	0.9988861887403807	0.9988861887403807	0.9988861887403807	0.9988861887403807
RHOXF1	1.0	1.0	1.0	1.0	0.9703629032258064	0.9703629032258064	0.9703629032258064	0.9703629032258064	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
RHOXF2	1.0	1.0	1.0	1.0	0.9936491935483871	0.9936491935483871	0.9936491935483871	0.9936491935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RHOXF2B	1.0	1.0	1.0	1.0	0.9936491935483871	0.9936491935483871	0.9936491935483871	0.9936491935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RORA	3.1533042603153483e-3	3.1533042603153483e-3	3.1533042603153483e-3	3.1533042603153483e-3	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	0.0	0.0	0.0	0.0
RORB	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9752016129032258	0.9752016129032258	0.9752016129032258	0.9752016129032258	0.999681548945927	0.999681548945927	0.999681548945927	0.999681548945927	1.0	1.0	1.0	1.0
RORC	0.8911103656491111	0.8911103656491111	0.8911103656491111	0.8911103656491111	2.4193548387096975e-3	2.4193548387096975e-3	2.4193548387096975e-3	2.4193548387096975e-3	0.0	0.0	0.0	0.0	1.8732280275415292e-3	1.8732280275415292e-3	1.8732280275415292e-3	1.8732280275415292e-3
RREB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1018406470925446e-2	1.1018406470925446e-2	1.1018406470925446e-2	1.1018406470925446e-2	0.0	0.0	0.0	0.0
RUNX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUNX2	1.7175444481717594e-2	1.7175444481717594e-2	1.7175444481717594e-2	1.7175444481717594e-2	1.9254032258064546e-2	1.9254032258064546e-2	1.9254032258064546e-2	1.9254032258064546e-2	0.0	0.0	0.0	0.0	4.202106115836379e-3	4.202106115836379e-3	4.202106115836379e-3	4.202106115836379e-3
RUNX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	4.964776920496461e-3	4.964776920496461e-3	4.964776920496461e-3	4.964776920496461e-3	0.7163306451612903	0.7163306451612903	0.7163306451612903	0.7163306451612903	0.186230176421884	0.186230176421884	0.186230176421884	0.186230176421884	1.8732280275415292e-3	1.8732280275415292e-3	1.8732280275415292e-3	1.8732280275415292e-3
RXRB	2.817846360281817e-3	2.817846360281817e-3	2.817846360281817e-3	2.817846360281817e-3	0.8709677419354839	0.8709677419354839	0.8709677419354839	0.8709677419354839	0.43201069995541685	0.43201069995541685	0.43201069995541685	0.43201069995541685	0.0	0.0	0.0	0.0
RXRG	8.218718550821869e-2	8.218718550821869e-2	8.218718550821869e-2	8.218718550821869e-2	0.5130040322580645	0.5130040322580645	0.5130040322580645	0.5130040322580645	5.7257499522323396e-2	5.7257499522323396e-2	5.7257499522323396e-2	5.7257499522323396e-2	7.64479546375052e-3	7.64479546375052e-3	7.64479546375052e-3	7.64479546375052e-3
SALL1	0.9980543441798054	0.9980543441798054	0.9980543441798054	0.9980543441798054	0.9683467741935484	0.9683467741935484	0.9683467741935484	0.9683467741935484	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9753442689347914	0.9753442689347914	0.9753442689347914	0.9753442689347914
SALL2	0.0	0.0	0.0	0.0	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	2.3565378001401127e-3	2.3565378001401127e-3	2.3565378001401127e-3	2.3565378001401127e-3	0.0	0.0	0.0	0.0
SALL4	4.763502180476387e-3	4.763502180476387e-3	4.763502180476387e-3	4.763502180476387e-3	2.0362903225806472e-2	2.0362903225806472e-2	2.0362903225806472e-2	2.0362903225806472e-2	1.4139226800840676e-2	1.4139226800840676e-2	1.4139226800840676e-2	1.4139226800840676e-2	1.1138112596192906e-3	1.1138112596192906e-3	1.1138112596192906e-3	1.1138112596192906e-3
SATB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SATB2	1.0	1.0	1.0	1.0	0.9964717741935484	0.9964717741935484	0.9964717741935484	0.9964717741935484	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SCRT1	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9464717741935484	0.9464717741935484	0.9464717741935484	0.9464717741935484	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.9931146213041717	0.9931146213041717	0.9931146213041717	0.9931146213041717
SCRT2	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9923571747022483	0.9923571747022483	0.9923571747022483	0.9923571747022483	0.9769643580396922	0.9769643580396922	0.9769643580396922	0.9769643580396922
SEBOX	1.0	1.0	1.0	1.0	0.9942540322580645	0.9942540322580645	0.9942540322580645	0.9942540322580645	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SETDB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHOX	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.6061491935483871	0.6061491935483871	0.6061491935483871	0.6061491935483871	0.9999363097891854	0.9999363097891854	0.9999363097891854	0.9999363097891854	4.202106115836379e-3	4.202106115836379e-3	4.202106115836379e-3	4.202106115836379e-3
SHOX2	1.0	1.0	1.0	1.0	0.9785282258064516	0.9785282258064516	0.9785282258064516	0.9785282258064516	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
SIX1	0.12465615565246557	0.12465615565246557	0.12465615565246557	0.12465615565246557	0.5100806451612903	0.5100806451612903	0.5100806451612903	0.5100806451612903	0.5958219221705624	0.5958219221705624	0.5958219221705624	0.5958219221705624	2.9313487241798275e-2	2.9313487241798275e-2	2.9313487241798275e-2	2.9313487241798275e-2
SIX2	0.9866487755786649	0.9866487755786649	0.9866487755786649	0.9866487755786649	0.9920362903225807	0.9920362903225807	0.9920362903225807	0.9920362903225807	0.9989172664161519	0.9989172664161519	0.9989172664161519	0.9989172664161519	0.999645605508303	0.999645605508303	0.999645605508303	0.999645605508303
SIX3	0.9992619926199262	0.9992619926199262	0.9992619926199262	0.9992619926199262	0.9909274193548387	0.9909274193548387	0.9909274193548387	0.9909274193548387	1.0	1.0	1.0	1.0	0.999645605508303	0.999645605508303	0.999645605508303	0.999645605508303
SIX4	0.9981885273398189	0.9981885273398189	0.9981885273398189	0.9981885273398189	0.9129032258064516	0.9129032258064516	0.9129032258064516	0.9129032258064516	0.9595567161327304	0.9595567161327304	0.9595567161327304	0.9595567161327304	6.510733090319965e-2	6.510733090319965e-2	6.510733090319965e-2	6.510733090319965e-2
SIX5	4.562227440456201e-3	4.562227440456201e-3	4.562227440456201e-3	4.562227440456201e-3	7.358870967741904e-3	7.358870967741904e-3	7.358870967741904e-3	7.358870967741904e-3	0.0	0.0	0.0	0.0	1.1138112596192906e-3	1.1138112596192906e-3	1.1138112596192906e-3	1.1138112596192906e-3
SIX6	0.9713518953371352	0.9713518953371352	0.9713518953371352	0.9713518953371352	0.5400201612903226	0.5400201612903226	0.5400201612903226	0.5400201612903226	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
SKOR1	0.994230124119423	0.994230124119423	0.994230124119423	0.994230124119423	0.9939516129032258	0.9939516129032258	0.9939516129032258	0.9939516129032258	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
SKOR2	1.0	1.0	1.0	1.0	0.9944556451612904	0.9944556451612904	0.9944556451612904	0.9944556451612904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SMAD1	7.3800738007380184e-3	7.3800738007380184e-3	7.3800738007380184e-3	7.3800738007380184e-3	1.3608870967741882e-2	1.3608870967741882e-2	1.3608870967741882e-2	1.3608870967741882e-2	5.031526654353247e-3	5.031526654353247e-3	5.031526654353247e-3	5.031526654353247e-3	0.0	0.0	0.0	0.0
SMAD3	0.0	0.0	0.0	0.0	9.07258064516081e-4	9.07258064516081e-4	9.07258064516081e-4	9.07258064516081e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD5	1.4961422341496111e-2	1.4961422341496111e-2	1.4961422341496111e-2	1.4961422341496111e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD9	1.0	1.0	1.0	1.0	0.9983870967741936	0.9983870967741936	0.9983870967741936	0.9983870967741936	0.9978345328323037	0.9978345328323037	0.9978345328323037	0.9978345328323037	1.0	1.0	1.0	1.0
SNAI1	0.0	0.0	0.0	0.0	0.2725806451612903	0.2725806451612903	0.2725806451612903	0.2725806451612903	4.713075600280225e-3	4.713075600280225e-3	4.713075600280225e-3	4.713075600280225e-3	5.012150668286752e-3	5.012150668286752e-3	5.012150668286752e-3	5.012150668286752e-3
SNAI2	1.2613217041261282e-2	1.2613217041261282e-2	1.2613217041261282e-2	1.2613217041261282e-2	0.40544354838709673	0.40544354838709673	0.40544354838709673	0.40544354838709673	7.305267180434372e-2	7.305267180434372e-2	7.305267180434372e-2	7.305267180434372e-2	2.1263669501823124e-3	2.1263669501823124e-3	2.1263669501823124e-3	2.1263669501823124e-3
SNAI3	0.9885273398188528	0.9885273398188528	0.9885273398188528	0.9885273398188528	0.9864919354838709	0.9864919354838709	0.9864919354838709	0.9864919354838709	0.20533723966626327	0.20533723966626327	0.20533723966626327	0.20533723966626327	0.0	0.0	0.0	0.0
SOHLH2	0.8829251928882925	0.8829251928882925	0.8829251928882925	0.8829251928882925	0.9753024193548387	0.9753024193548387	0.9753024193548387	0.9753024193548387	0.9953506146105343	0.9953506146105343	0.9953506146105343	0.9953506146105343	0.878037667071689	0.878037667071689	0.878037667071689	0.878037667071689
SOX1	1.0	1.0	1.0	1.0	0.9952620967741935	0.9952620967741935	0.9952620967741935	0.9952620967741935	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SOX10	5.7162026165716195e-2	5.7162026165716195e-2	5.7162026165716195e-2	5.7162026165716195e-2	1.5826612903225845e-2	1.5826612903225845e-2	1.5826612903225845e-2	1.5826612903225845e-2	0.4075536590026113	0.4075536590026113	0.4075536590026113	0.4075536590026113	4.860267314702349e-3	4.860267314702349e-3	4.860267314702349e-3	4.860267314702349e-3
SOX11	0.8557531029855753	0.8557531029855753	0.8557531029855753	0.8557531029855753	0.9430443548387096	0.9430443548387096	0.9430443548387096	0.9430443548387096	0.9584739825488823	0.9584739825488823	0.9584739825488823	0.9584739825488823	0.2886796273795059	0.2886796273795059	0.2886796273795059	0.2886796273795059
SOX12	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.6737903225806452	0.6737903225806452	0.6737903225806452	0.6737903225806452	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
SOX13	0.9837638376383764	0.9837638376383764	0.9837638376383764	0.9837638376383764	0.9712701612903226	0.9712701612903226	0.9712701612903226	0.9712701612903226	0.9822941213935418	0.9822941213935418	0.9822941213935418	0.9822941213935418	1.0	1.0	1.0	1.0
SOX14	9.929553840992922e-3	9.929553840992922e-3	9.929553840992922e-3	9.929553840992922e-3	0.7469758064516129	0.7469758064516129	0.7469758064516129	0.7469758064516129	0.5551238774600344	0.5551238774600344	0.5551238774600344	0.5551238774600344	3.645200486026734e-2	3.645200486026734e-2	3.645200486026734e-2	3.645200486026734e-2
SOX15	0.40563569272056355	0.40563569272056355	0.40563569272056355	0.40563569272056355	0.622883064516129	0.622883064516129	0.622883064516129	0.622883064516129	0.4378065091395452	0.4378065091395452	0.4378065091395452	0.4378065091395452	1.8226002430133947e-3	1.8226002430133947e-3	1.8226002430133947e-3	1.8226002430133947e-3
SOX17	5.434417980543449e-3	5.434417980543449e-3	5.434417980543449e-3	5.434417980543449e-3	7.661290322580672e-3	7.661290322580672e-3	7.661290322580672e-3	7.661290322580672e-3	7.133303611234987e-3	7.133303611234987e-3	7.133303611234987e-3	7.133303611234987e-3	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4
SOX18	0.7849714860784971	0.7849714860784971	0.7849714860784971	0.7849714860784971	0.8524193548387097	0.8524193548387097	0.8524193548387097	0.8524193548387097	0.6314884402267371	0.6314884402267371	0.6314884402267371	0.6314884402267371	0.31566423653300935	0.31566423653300935	0.31566423653300935	0.31566423653300935
SOX2	1.2210667561221022e-2	1.2210667561221022e-2	1.2210667561221022e-2	1.2210667561221022e-2	0.14969758064516125	0.14969758064516125	0.14969758064516125	0.14969758064516125	5.184383160308259e-2	5.184383160308259e-2	5.184383160308259e-2	5.184383160308259e-2	3.240178209801492e-3	3.240178209801492e-3	3.240178209801492e-3	3.240178209801492e-3
SOX21	0.9892653471989266	0.9892653471989266	0.9892653471989266	0.9892653471989266	0.9420362903225806	0.9420362903225806	0.9420362903225806	0.9420362903225806	0.9956053754537928	0.9956053754537928	0.9956053754537928	0.9956053754537928	0.3580396921830701	0.3580396921830701	0.3580396921830701	0.3580396921830701
SOX3	0.5769204964776921	0.5769204964776921	0.5769204964776921	0.5769204964776921	0.712600806451613	0.712600806451613	0.712600806451613	0.712600806451613	0.39386026367747273	0.39386026367747273	0.39386026367747273	0.39386026367747273	5.7361279870392856e-2	5.7361279870392856e-2	5.7361279870392856e-2	5.7361279870392856e-2
SOX30	1.0	1.0	1.0	1.0	0.9723790322580645	0.9723790322580645	0.9723790322580645	0.9723790322580645	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9783819360064804	0.9783819360064804	0.9783819360064804	0.9783819360064804
SOX4	0.0	0.0	0.0	0.0	1.3205645161290303e-2	1.3205645161290303e-2	1.3205645161290303e-2	1.3205645161290303e-2	1.2546971530475792e-2	1.2546971530475792e-2	1.2546971530475792e-2	1.2546971530475792e-2	0.0	0.0	0.0	0.0
SOX5	1.0	1.0	1.0	1.0	0.9581653225806451	0.9581653225806451	0.9581653225806451	0.9581653225806451	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.9993630978918541	1.0	1.0	1.0	1.0
SOX6	0.9961757799396176	0.9961757799396176	0.9961757799396176	0.9961757799396176	0.8782258064516129	0.8782258064516129	0.8782258064516129	0.8782258064516129	0.9813387682313228	0.9813387682313228	0.9813387682313228	0.9813387682313228	0.4328675577156743	0.4328675577156743	0.4328675577156743	0.4328675577156743
SOX7	0.9841663871184166	0.9841663871184166	0.9841663871184166	0.9841663871184166	0.9494959677419355	0.9494959677419355	0.9494959677419355	0.9494959677419355	0.9940131201834278	0.9940131201834278	0.9940131201834278	0.9940131201834278	0.9979748886188741	0.9979748886188741	0.9979748886188741	0.9979748886188741
SOX8	0.956860114055686	0.956860114055686	0.956860114055686	0.956860114055686	0.6393145161290323	0.6393145161290323	0.6393145161290323	0.6393145161290323	0.1881408827463219	0.1881408827463219	0.1881408827463219	0.1881408827463219	8.707978938841676e-3	8.707978938841676e-3	8.707978938841676e-3	8.707978938841676e-3
SOX9	0.10291848373029189	0.10291848373029189	0.10291848373029189	0.10291848373029189	5.544354838709675e-2	5.544354838709675e-2	5.544354838709675e-2	5.544354838709675e-2	0.1597987389338259	0.1597987389338259	0.1597987389338259	0.1597987389338259	6.379100850546826e-3	6.379100850546826e-3	6.379100850546826e-3	6.379100850546826e-3
SP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP5	1.1741026501174145e-2	1.1741026501174145e-2	1.1741026501174145e-2	1.1741026501174145e-2	0.20625000000000004	0.20625000000000004	0.20625000000000004	0.20625000000000004	3.229093688300111e-2	3.229093688300111e-2	3.229093688300111e-2	3.229093688300111e-2	3.240178209801492e-3	3.240178209801492e-3	3.240178209801492e-3	3.240178209801492e-3
SP6	9.929553840992922e-3	9.929553840992922e-3	9.929553840992922e-3	9.929553840992922e-3	0.1611895161290322	0.1611895161290322	0.1611895161290322	0.1611895161290322	2.6112986433984853e-3	2.6112986433984853e-3	2.6112986433984853e-3	2.6112986433984853e-3	4.607128392061566e-3	4.607128392061566e-3	4.607128392061566e-3	4.607128392061566e-3
SP7	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	1.9959677419354893e-2	1.9959677419354893e-2	1.9959677419354893e-2	1.9959677419354893e-2	4.585695178651039e-3	4.585695178651039e-3	4.585695178651039e-3	4.585695178651039e-3	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4
SP8	6.709158000672844e-5	6.709158000672844e-5	6.709158000672844e-5	6.709158000672844e-5	1.6330645161290347e-2	1.6330645161290347e-2	1.6330645161290347e-2	1.6330645161290347e-2	2.292847589325575e-3	2.292847589325575e-3	2.292847589325575e-3	2.292847589325575e-3	1.518833535844033e-4	1.518833535844033e-4	1.518833535844033e-4	1.518833535844033e-4
SP9	6.709158000670623e-4	6.709158000670623e-4	6.709158000670623e-4	6.709158000670623e-4	1.653225806451608e-2	1.653225806451608e-2	1.653225806451608e-2	1.653225806451608e-2	2.5476084325839476e-3	2.5476084325839476e-3	2.5476084325839476e-3	2.5476084325839476e-3	4.050222762251865e-4	4.050222762251865e-4	4.050222762251865e-4	4.050222762251865e-4
SPDEF	1.039919490103991e-2	1.039919490103991e-2	1.039919490103991e-2	1.039919490103991e-2	3.195564516129035e-2	3.195564516129035e-2	3.195564516129035e-2	3.195564516129035e-2	1.4585058276542884e-2	1.4585058276542884e-2	1.4585058276542884e-2	1.4585058276542884e-2	2.7339003645200366e-3	2.7339003645200366e-3	2.7339003645200366e-3	2.7339003645200366e-3
SPI1	8.252264340825266e-3	8.252264340825266e-3	8.252264340825266e-3	8.252264340825266e-3	0.1342741935483871	0.1342741935483871	0.1342741935483871	0.1342741935483871	2.993439908286044e-3	2.993439908286044e-3	2.993439908286044e-3	2.993439908286044e-3	1.9238558120696636e-3	1.9238558120696636e-3	1.9238558120696636e-3	1.9238558120696636e-3
SPIB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPIC	0.6057027843005702	0.6057027843005702	0.6057027843005702	0.6057027843005702	0.9378024193548387	0.9378024193548387	0.9378024193548387	0.9378024193548387	0.7227565123240558	0.7227565123240558	0.7227565123240558	0.7227565123240558	3.402187120291611e-2	3.402187120291611e-2	3.402187120291611e-2	3.402187120291611e-2
SPZ1	0.1947668567594767	0.1947668567594767	0.1947668567594767	0.1947668567594767	0.8369959677419355	0.8369959677419355	0.8369959677419355	0.8369959677419355	0.716387491242596	0.716387491242596	0.716387491242596	0.716387491242596	5.569056298096342e-3	5.569056298096342e-3	5.569056298096342e-3	5.569056298096342e-3
SREBF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SREBF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRY	0.6253606172425361	0.6253606172425361	0.6253606172425361	0.6253606172425361	0.5888104838709678	0.5888104838709678	0.5888104838709678	0.5888104838709678	0.814406725686262	0.814406725686262	0.814406725686262	0.814406725686262	1.0935601458080146e-2	1.0935601458080146e-2	1.0935601458080146e-2	1.0935601458080146e-2
ST18	1.7443810801743842e-3	1.7443810801743842e-3	1.7443810801743842e-3	1.7443810801743842e-3	0.9893145161290322	0.9893145161290322	0.9893145161290322	0.9893145161290322	0.9268836379848417	0.9268836379848417	0.9268836379848417	0.9268836379848417	0.9010226812474686	0.9010226812474686	0.9010226812474686	0.9010226812474686
STAT1	0.0	0.0	0.0	0.0	2.6209677419354316e-3	2.6209677419354316e-3	2.6209677419354316e-3	2.6209677419354316e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT2	0.0	0.0	0.0	0.0	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT4	0.0	0.0	0.0	0.0	1.2096774193548487e-3	1.2096774193548487e-3	1.2096774193548487e-3	1.2096774193548487e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT5A	0.0	0.0	0.0	0.0	2.1370967741935476e-2	2.1370967741935476e-2	2.1370967741935476e-2	2.1370967741935476e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT5B	0.0	0.0	0.0	0.0	1.0584677419354871e-2	1.0584677419354871e-2	1.0584677419354871e-2	1.0584677419354871e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9507056451612903	0.9507056451612903	0.9507056451612903	0.9507056451612903	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.9996178587351124	1.0	1.0	1.0	1.0
TAL1	1.7242536061724212e-2	1.7242536061724212e-2	1.7242536061724212e-2	1.7242536061724212e-2	0.19314516129032255	0.19314516129032255	0.19314516129032255	0.19314516129032255	5.318132603018921e-2	5.318132603018921e-2	5.318132603018921e-2	5.318132603018921e-2	3.594572701498544e-3	3.594572701498544e-3	3.594572701498544e-3	3.594572701498544e-3
TAL2	1.0	1.0	1.0	1.0	0.9894153225806451	0.9894153225806451	0.9894153225806451	0.9894153225806451	0.9940768103942424	0.9940768103942424	0.9940768103942424	0.9940768103942424	1.0	1.0	1.0	1.0
TBP	3.6229453203623363e-3	3.6229453203623363e-3	3.6229453203623363e-3	3.6229453203623363e-3	0.7357862903225807	0.7357862903225807	0.7357862903225807	0.7357862903225807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBPL2	1.0	1.0	1.0	1.0	0.9834677419354839	0.9834677419354839	0.9834677419354839	0.9834677419354839	0.7819884083816317	0.7819884083816317	0.7819884083816317	0.7819884083816317	0.9842547590117456	0.9842547590117456	0.9842547590117456	0.9842547590117456
TBR1	1.8114726601811126e-3	1.8114726601811126e-3	1.8114726601811126e-3	1.8114726601811126e-3	0.9920362903225807	0.9920362903225807	0.9920362903225807	0.9920362903225807	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.8585965978128797	0.8585965978128797	0.8585965978128797	0.8585965978128797
TBX1	0.9957732304595773	0.9957732304595773	0.9957732304595773	0.9957732304595773	0.7932459677419355	0.7932459677419355	0.7932459677419355	0.7932459677419355	0.9889815935290746	0.9889815935290746	0.9889815935290746	0.9889815935290746	0.23653300931551235	0.23653300931551235	0.23653300931551235	0.23653300931551235
TBX10	1.0	1.0	1.0	1.0	0.990625	0.990625	0.990625	0.990625	0.999681548945927	0.999681548945927	0.999681548945927	0.999681548945927	0.9933677602268125	0.9933677602268125	0.9933677602268125	0.9933677602268125
TBX15	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.6361895161290323	0.6361895161290323	0.6361895161290323	0.6361895161290323	0.9989809566269664	0.9989809566269664	0.9989809566269664	0.9989809566269664	0.9245139732685298	0.9245139732685298	0.9245139732685298	0.9245139732685298
