Prot_1,Prot_2
AHI1,APEX1
AHI1,DVL1
AHI1,VIRMA
AHI1,OFD1
AHI1,MAPK9
AHI1,PPP2R2A
AHI1,DSP
AHI1,PPP2R2B
AHI1,SRP72
AHI1,PPP2CA
AHI1,CEP131
FABP5,ASF1B
PGAM2,CLVS2
MXD1,BRMS1
Q9H5Q2,CHGB
ATP6V0C,CLEC17A
EP300,AHR
EP300,CD2
RPRD1B,ARID1B
GABARAPL1,ACTA2
GABARAPL1,ARID1B
GABARAPL1,BNIP3L
GABARAPL1,ATG3
GABARAPL2,ACTA2
GABARAPL2,BNIP3L
GABARAPL2,ATG3
DVL2,CEP44
DVL1,CEP44
NLRC4,CASP8
GOLGB1,BRMS1
GOLM1,ANKRD46
ZYG11B,AZU1
TTN,ASF1B
APP,APBA1
APP,CELF2
APP,CLU
APP,CASP8
TMEM171,ADGRE5
TUBB8,CCNJL
ERBIN,AZU1
TFDP1,CBX3
OLFM4,CLEC17A
RAF1,CASP8
CD81,CAPN5
CD82,AMFR
BCL7C,ARID1B
CD58,CD2
CD58,ABHD12B
BCL7A,ARID1B
MKKS,CDR2
LRP2,CLU
S100B,ADTRP
PLEKHF2,CEP44
APEX1,APAF1
APEX1,ARID3A
APEX1,ANKRD46
APEX1,ABR
APEX1,ACAP2
CLDN20,CNIH3
CLDN20,ANKRD46
CLDN20,HIF1AN
PSMC3IP,CASP8
PSMC3IP,BRMS1
AP5B1,CCNJL
CASP10,RIOK3
CASP10,TNFSF10
CASP10,XIAP
CASP10,CASP8
CASP10,FASLG
CASP10,FADD
CASP10,EEF1AKMT4-ECE2
CASP10,PHF20L1
CASP10,MAP3K14
CASP10,CASP3
MTA1,AKAP13
XRN1,CEP44
XRN1,ADGRE5
FBXO6,CLU
BCORL1,CBX3
PIK3R1,CBX3
POLD1,CHGB
SREK1IP1,CCNL1
STAU1,ATAD2
CHGB,MGLL
CHGB,NR2B3
CHGB,TAZ
CHGB,F2Z2H6
CHGB,LRRK2
CHGB,UBTF
CHGB,YLPM1
CHGB,RXRG
CHGB,ANXA7
CHGB,SLC25A6
CHGB,TK1
CHGB,RCC1
CHGB,SAFB2
CHGB,Q8NBB9
CHGB,I7HJJ0
CHGB,ATXN2
SORT1,CNIH3
AQP12B,AGPAT4
SPATA7,BNIP3L
MAP3K14,CASP8
CCZ1B,CEP44
KDM2B,CBX3
C2CD6,CDR2
L3MBTL2,CBX3
PPTC7,BNIP3L
LIN37,CDR2
PRKAR1B,AKAP14
PRKAR1B,BOD1L2
NOL3,CASP8
CORO1A,CEP44
CDC42,CDC42EP3
CHAF1B,CBX3
CHAF1B,ASF1B
BIN3,ARHGEF37
BIN3,AZU1
ECT2,CIR1
CYB5B,BNIP3L
VPS33A,CASP8
GC,CLU
BRK1,ABI1
RELB,ARID1B
RELA,AHR
CLEC17A,TMEM218
CLEC17A,NCK2
CLEC17A,NINJ2
CLEC17A,FAM3C
CLEC17A,TMEM201
CLEC17A,TM4SF4
CLEC17A,PELI1
CLEC17A,PELI2
CLEC17A,CTXN3
KLK5,CASP8
THOC6,ABI1
COPS5,ACTA2
ZNF598,CEP44
MAF,AHR
ECD,CEP44
LRRC3B,CD37
CXADR,ANKRD46
TTC23,CDR2
TTC23,ABI1
MAD2L2,CBX3
KTN1,CDR2
KTN1,ABI1
CEP57L1,CEP44
CEP57L1,CDR2
FAM90A1,CDR2
SLC16A2,ANKRD46
SLC16A2,CNIH3
DYNLL1,ASF1B
CACNA1A,ABI1
CACNA1B,APBA1
PSMA3,CCDC69
PSMA1,CDR2
CP,CLU
AGPAT4,HSD17B13
AGPAT4,HSD17B11
AGPAT4,SLC7A8
AGPAT4,TSPAN5
AGPAT4,MFF
AGPAT4,GPR101
AGPAT4,SLC35C2
AGPAT4,MFSD14B
AGPAT4,RETREG3
AGPAT4,JAGN1
KIAA1217,ABI1
ACTL6A,ARID1B
FOXO3,CEP44
SORBS1,ABI1
PPP1CA,AKAP11
SRP9,CDHR3
UBR1,ANXA3
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,ATAD2
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,CBX3
H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16,ASF1B
PCM1,ABI1
GSK3B,AKAP11
NCKAP1,ABI1
LRRK2,CBX3
LRRK2,CDC42EP3
CRMP1,AMFR
MRPL12,CBX3
NCOR2,AHR
NFKB1,ACTA2
GABARAP,ATG3
RPS19BP1,CBX3
AP1M1,CASP8
CCDC146,CDR2
CCDC146,CEP44
DLG4,CLU
CDH13,CASP8
OSBPL8,AMFR
OSBPL6,AZU1
TUBB4B,ABI1
ARHGAP15,TGFBR1
ARHGAP10,C2CD2
ARHGAP10,SH3BP2
ARHGAP10,VIRMA
ARHGAP10,RHOA
ARHGAP10,ANKS1A
GSTM3,CLVS2
DST,ABI1
UBE2D4,AMFR
RING1,CBX3
TICAM1,CASP8
PTH1R,CERS6
PHETA2,CLVS2
SETX,CLU
HMGB1,CCNL1
LMO1,CEP44
LMO1,ABI1
PBRM1,ARID1B
BEX1,CASP8
MCRS1,BRMS1
MCRS1,CEP44
ERAL1,CEP44
GJB1,CD37
TRIP10,ABI1
LIN7C,APBA1
CLSTN1,CCNL1
EIF3H,ABI1
FADD,CASP8
BARD1,CBX3
CD46,ANKRD46
PVR,ANKRD46
FRY,CDKL2
HELZ,CCNJL
HELZ,ARID3A
COPE,CDC42EP3
NRIP1,AHR
RHOA,AKAP13
NSG2,ANKRD46
SH3GLB1,CCNL1
ARHGEF28,AKAP13
PRKAR1A,AKAP11
ATG10,ATG3
ATG12,ATG3
KIAA0753,CEP44
CASK,BNIP3L
CASK,APBA1
GPR84,CERS6
GLCE,CASP8
IL16,ANXA6
ANXA3,TP53
ANXA3,EMG1
ANXA3,UNC119
ANXA3,IGSF21
ANXA3,EYA1
ANXA2,AKAP13
ANXA6,SHOC2
ANXA6,VIRMA
ANXA6,METTL14
MCM7,ASF1B
MCM6,ASF1B
MCM4,ASF1B
SQSTM1,CASP8
UBTFL1,CDR2
CDIN1,ASF1B
KCNN4,CNIH3
ISLR,CHSY3
BRMS1,HDAC1
BRMS1,HDAC3
BRMS1,HDAC2
BRMS1,FOXK2
BRMS1,SNAI1
BRMS1,PRPS1
BRMS1,FOXK1
BRMS1,WTAP
BRMS1,SUDS3
BRMS1,METTL3
BRMS1,ANGPTL4
BRMS1,METTL14
BRMS1,NMI
CCDC69,ACO1
ANKRD36BP1,CDR2
MIS12,CBX3
FAF1,CASP8
FAF2,AMFR
SPA17,AKAP14
MAPK3,CD248
MAPK9,CEP44
MAPK9,CLU
BCOR,CBX3
Q08G24,AZU1
BCAP31,CASP8
ADTRP,VTN
ADTRP,TMED8
METTL3,ARID5B
STAT5B,ASF1B
SERPINA1,CLU
SERPINA3,CLU
PXN,CCDC80
ROPN1,AKAP14
TAZ,ANKRD46
ANGPTL4,CASP8
POP5,CEP44
PPP1R1A,ACTA2
ARID2,ARID1B
CDAN1,ASF1B
FAM133A,CCNL1
BLM,CASP8
SOAT1,ACAP2
CCDC187,CDR2
NEDD1,CEP44
SMC5,ASF1B
OFD1,CEP295
OFD1,CEP44
LTV1,CEP44
MICALL2,CDR2
MARF1,ARID3A
SHISA3,ANKRD46
PDGFRA,CLU
ZFYVE26,CEP44
SYNJ2BP,AKAP14
RAB5A,ACAP2
AZU1,DIEXF
AZU1,CLEC4G
AZU1,SH3GL1
AZU1,STAT3
AZU1,EYA1
AZU1,SH3GL2
LITAF,AKAP11
RNPS1,CCNL1
UBE2E1,ASF1B
NASP,ASF1B
DUSP19,ACTA2
MCM2,ACTA2
MCM2,CBX3
MCM2,CLU
MCM2,ASF1B
PRPF40A,CCNL1
CDKL2,HSP90AA1
GNB5,BNIP3L
AMBRA1,ATG3
GNB2,ATG3
PLPP4,ANKRD46
RPE,CLU
TECPR1,ATG3
THAP4,ANKRD46
TUBA4A,CCNJL
TEX28|TEX28P1|TEX28P2,CDR2
TNMD,BNIP3L
SFRP4,AKAP11
H3-4,ASF1B
AUP1,AMFR
AMFR,HSPA5
AMFR,DERL1
AMFR,SELENOS
AMFR,DERL2
AMFR,UBE2G2
AMFR,UBE2G1
AMFR,OS9
AMFR,TOM1L1
AMFR,INSIG2
AMFR,HMGCR
AMFR,GET4
AMFR,UBE2N
AMFR,CD3D
AMFR,HTR3E
CLVS2,PCYT2
CLVS2,MYH7
CLVS2,FLAD1
CLVS2,GYS1
CLVS2,S100A7A
MFF,ANKRD46
GEM,CDR2
DTNBP1,BLOC1S4
DTNBP1,ABI1
VPS28,AKAP11
TCHP,CEP44
TCHP,CDR2
DYNC2I2,CCNJL
SS18L1,ARID1B
VARS2,ABI1
NDN,CDR2
CHAF1A,CBX3
CHAF1A,ASF1B
SCGB2A2,CASP8
AIMP2,BLOC1S4
SMARCA4,ARID1B
PPP6R3,CEP44
PPP6R1,CEP44
CASP6,CASP8
CASP7,CASP8
CASP2,CASP8
CASP3,CASP8
CASP8,CASP8AP2
CASP8,PLIN4
CASP8,S100A14
CASP8,CCNL1
CASP8,FASLG
CASP8,EPSTI1
CASP8,DKFZP762B153
CASP8,ST14
CASP8,TRAF6
CASP8,UMPS
CASP8,PRDM14
CASP8,ATAD2
CASP8,XIAP
CASP8,TNFSF10
CASP8,Q5SVL1
CASP8,TRADD
CASP8,SOX2
CASP8,CASP9
CASP8,PEA15
CASP8,TRAF2
CASP8,PDIA6
CASP8,CASC3
CASP8,TNF
CASP8,DEDD
CASP8,HBP1
CASP8,TFCP2
CASP8,BAP1
CASP9,APAF1
MYC,ATAD2
MYC,CDR2
XIAP,APAF1
DKFZP762B153,ATG3
PNMA1,ACTA2
ODF2,CEP44
ODF4,CNIH3
FAM209A,ANKRD46
KIF11,CEP295
C1ORF94,CCNJL
RBM18,ACTA2
EMP1,CD37
MAP7D3,CEP44
KIF14,AHR
KIF14,AKAP11
KIF14,ARID5B
KIF14,CBX3
KIF14,CCR7
PRPF38A,CCNL1
APBB1,CEP44
WDR5,CBX3
SMARCD2,ARID1B
SMARCD1,ARID1B
SMARCD1,CDR2
SMARCD1,ABI1
CEP295,EXOC1
CEP295,CEP43
CEP295,CEP135
CEP295,VIRMA
SCNM1,CEP44
SCNM1,CDR2
WDR62,CEP44
TTC32,ARID3A
CDC23,CEP44
PRC1,CBX3
PDZD4,CDR2
RYBP,CBX3
ZNF644,CBX3
CDH23,ABI1
HGS,CDR2
ABR,TP53
ABR,CEP250
ABR,VIRMA
ABR,ABL1
BAIAP2,ABI1
E9PBK3,CBX3
ARAF,ACTA2
NUDT21,AKAP13
EHBP1,ACAP2
LSAMP,CD248
CBX6,CBX3
CBX5,CBX3
CBX3,STK16
CBX3,H1-4
CBX3,HIST1H4J
CBX3,SGO1
CBX3,RAD54L2
CBX3,DSN1
CBX3,CBX8
CBX3,CBX1
CBX3,NLRP3
CBX3,CCDC71L
CBX3,CHAMP1
CBX3,METTL14
CBX3,MAP2K1
CBX3,ZMYND8
CBX3,SUV39H1
CBX3,BAP1
JADE1,ACTA2
PSEN1,APBA1
NRBF2,CEP44
REP15,ARID3A
CD248,ICAM5
TMEM248,ANKRD46
CLEC4D,ANKRD46
UBN2,ASF1B
PSTPIP1,CD2
IFNLR1,ANKRD46
BOD1L2,TRAF2
CYCS,APAF1
BCL2L1,BNIP3L
BCL2L1,APAF1
NXN,ABI1
PCMT1,AKAP13
PCMT1,ABI1
YIPF2,ACTA2
ABL1,ABI1
SHANK3,CLU
SHANK3,ABI1
HNRNPK,ABI1
H2BC1,ARID5B
HSP90AA1,AHR
CD53,CD37
CD53,CNIH2
HAX1,CLU
RAB35,ACAP2
DOK2,ASF1B
DOK2,ACAP2
DOK5,BNIP3L
PDIA3,CLU
ARMC6,CLU
CCDC120,CDR2
TSGA10,CEP44
HSPA7,ABI1
HSPA6,ABI1
HSPA5,CLU
HSPA5,CCNJL
HSPA4,APAF1
MUC1,ANKRD46
CEP85,CEP44
XPO1,AHR
TTR,CDR2
MMS22L,ASF1B
ATAD2,SUMO2
ATAD2,BCAR3
ATAD2,VIRMA
CAMK1D,BNIP3L
C4ORF46,CDR2
CEP170,CEP44
HOMER1,ABI1
HOMER3,ABI1
ZGPAT,CDR2
EWSR1,BNIP3L
HDAC1,ARID5B
ATG7,ATG3
DPY30,AKAP14
NFASC,ABI1
RINT1,BNIP3L
SMARCB1,ARID1B
TCF4,ABI1
BTK,ARID3A
FOXF2,CCNJL
CST9,ANKRD46
C16ORF54,ANKRD46
TMEM52B,CNIH3
PRG2,ACTA2
PRDX2,AKAP13
VASP,ABI1
LAMP2,CCNL1
CD37,LHFPL5
POLR3C,CEP44
CRB3,ANKRD46
KIF5B,CDR2
CANX,CLU
LENG1,CDR2
UMPS,CDC42EP3
CDK11A,CCNL1
AMIGO1,ANKRD46
ZC2HC1A,CEP44
CYP2E1,CLU
SECTM1,ANKRD46
DHX57,CEP44
RPSA,CDR2
CCNJL,SALL2
CCNJL,ARHGEF1
CCNJL,TROAP
CCNJL,TRAF2
CCNJL,RSPRY1
CCNJL,ZNF503
RPL23,CLU
ATG3,KRT85
ATG3,ATG5
TTK,CEP44
OAZ2,CDR2
PRR4,CLU
TMEM120B,BNIP3L
CCDC185,CEP44
UQCC1,CDR2
UQCC2,CDR2
CIR1,MB21D2
CIR1,AGO3
FOXH1,ARID3A
IL20RB,CLU
HP,CLU
RETREG3,CERS6
RETREG3,ANKRD46
CD200R1L,NKX3-1
SH2D4A,CDR2
THAP11,ACTA2
LUC7L,ARID3A
TMPRSS2,CNIH2
TMPRSS2,ANKRD46
TMPRSS2,CNIH3
TMPRSS4,BNIP3L
CCDC80,VIRMA
CCDC80,CUL4B
COMMD1,CLU
TSC1,ABI1
TSC1,CDR2
METTL14,CLU
RNASE13,CLU
H2AP,CEP44
ANO4,VIRMA
POLR1C,CLU
NR2F1,AHR
DDB1,AHR
CEP44,TNRC6C
CEP44,GLI3
CEP44,CENPP
CEP44,SPAG5
CEP44,PASK
CEP44,KLHL7
CEP44,FXR2
CEP44,TNRC6B
CEP44,QSOX2
CEP44,CC2D1A
CEP44,TP53BP2
CEP44,CEP63
CEP44,NCK2
CEP44,BYSL
CEP44,AP3M1
CEP44,RBM15
CEP44,BEND7
CEP44,MGC24125
CEP44,CEP43
CEP44,PSMD3
CEP44,DIP2A
CEP44,FAM161A
CEP44,EXOC4
CEP44,CEP135
CCNL1,ZRSR2
CCNL1,SAP30BP
CCNL1,APPBP2
CCNL1,RAD51D
CCNL1,CSNK2A2
CCNL1,KRTAP12-2
CCNL1,PRDM6
SLC25A5,ABI1
TEAD4,CDR2
CEACAM3,CNIH3
MORF4L1,ARID3A
LRRTM2,ACTA2
CLU,SUMF2
CLU,VIRMA
CLU,PHIP
CLU,HPX
CLU,RBBP8
CLU,STATH
CLU,TUBGCP5
CLU,KEAP1
CLU,TNF
AMOTL2,CDR2
CNIH3,VSIR
CNIH3,FAM210B
CNIH3,GPX8
CNIH2,GORAB
ASF1A,ASF1B
ASF1B,UBN1
ASF1B,CABIN1
ASF1B,C3
ASF1B,CSTA
ASF1B,TONSL
ASF1B,HAT1
ASF1B,PSPH
ASF1B,HIRIP3
HNRNPD,ADGRE5
SMCO4,BNIP3L
TP53,ACTA2
CDHR3,CLN3
CDHR3,PARVG
STX1A,ANKRD46
RABL2A,AKAP11
B9D2,ARID1B
MTR,AKAP13
ADGRE5,VIRMA
PAN2,ARID3A
DPP7,ABI1
TFDP3,ACTA2
TFDP3,AKAP11
TMEM45B,ANKRD46
ROBO2,BNIP3L
FAM161A,CDR2
FAM161B,CDR2
ELOVL4,ANKRD46
TLN1,ABI1
DUSP3,BNIP3L
BCL7B,ARID1B
BNIP3L,HTRA2
BNIP3L,B4DHJ7
BNIP3L,FATE1
BNIP3L,WIPI2
BNIP3L,MALL
BNIP3L,ATP5MK
BNIP3L,GBP2
BNIP3L,BNIP3
SUMO2,ARID3A
HSPA8,ABI1
AHR,AIP
AHR,NCOA1
AHR,STUB1
AHR,RB1
AHR,VIRMA
AHR,NCOA2
ACTA2,CAND1
ACTA2,POF1B
ACTA2,CUL4B
KIR2DL3,ANKRD46
AKAP14,OCIAD1
AKAP14,ROPN1L
AKAP14,EFCAB7
AKAP12,ABI1
AKAP11,DCLRE1C
AKAP11,VIRMA
AKAP11,DYRK1B
AKAP11,CEP43
AKAP11,RABGGTB
NOTCH2NLA,ARID3A
ARID5B,CAND1
ARID5B,RACGAP1
ARID5B,VIRMA
ARID5B,YIPF5
B3KNW7,ARID1B
PHF10,ARID1B
VIRMA,CHSY3
VIRMA,AKAP13
VIRMA,ARID1B
ANKRD46,EFNB2
ANKRD46,HSD17B13
ANKRD46,HSD17B11
ANKRD46,SLC10A6
ANKRD46,RELL2
ANKRD46,APH1A
ANKRD46,GPR42
ANKRD46,GPHA2
ANKRD46,EFNB1
ANKRD46,ST6GALNAC6
ANKRD46,BSCL2
ANKRD46,LAMTOR5
ENAH,ABI1
KANSL1,CDR2
ACTC1,ARID1B
ZNF35,CDR2
FHL2,ABI1
ARID3A,ARID3B
ARID3A,PTMA
ARID3A,HSPE1
CDC42EP3,SRPK1
ODF3L2,ABI1
SYNE2,ABI1
ABI1,PRPSAP1
ABI1,PRPSAP2
ABI1,HSD17B12
ABI1,TUBB
ABI1,RCOR3
ABI1,RBM15
ABI1,RBM14
ABI1,PRPS2
ABI1,PRPS1
ABI1,CCHCR1
ABI1,NCK1
ABI1,NCK2
ARNT2,CDR2
YAP1,ARID1B
PSMD7,CDR2
ARID1B,CAND1
ARID1B,ARID1A
GMPPA,CDR2
FAM110A,CDR2
CD2,CD2AP
TBC1D22B,CDR2
RCOR3,CDR2
CDR2,CCHCR1
