Prot_1,Prot_2
EEF1A1,DNMT1
EEF1A1,JUN
EEF1A1,TGIF1
EEF1A2,RELA
RAB2A,ICA1
RAB2A,ATF6B
RAB2B,ICA1
ARL17,FXN
ARL16,TCF12
ARL16,REL
WDR45B,JUN
KIF4A,NFATC1
MNDA,STAT3
DHRS7B,JUN
HEL111,ATF4
CD44,PRKCZ
CLK2,ZNF394
EIF4E2,REL
FXR1,JUN
FXR1,GBP2
FXR1,GBP7
FXR1,CDYL
RAB29,REL
CALR,JUN
CALU,PRKCZ
ACTR1A,JUN
WDR77,UBE2F
WDR77,ELK4
WDR76,YBX1
WDR76,LCOR
WDR76,EXOC2
NQO1,HIF1A
PRPF8,JUN
PRPF3,JUN
PRPF4,JUN
PRPF6,JUN
ZSCAN16,ZSCAN22
PIP4K2A,JUN
ARRDC3,UBA52
RABGAP1L,THAP11
ELK3,NUP58
ELK3,LSAMP
ELK3,GRB2
ELK3,PIK3R1
ELK3,UBC
ELK3,NCK1
ELK1,HSPA7
ELK1,HSPA6
ELK1,HSPA5
ELK1,SUMO1
ELK1,HSPA9
ELK1,HSPA8
ELK1,CDH3
ELK1,SLC25A3
ELK1,SLC25A1
ELK1,SLC25A6
ELK1,SLC25A5
ELK1,SLC25A22
ELK1,SH3BGRL
ELK1,TUBB4B
ELK1,TUBB4A
ELK1,ACSL5
ELK1,FAT1
ELK1,APP
ELK1,HSD17B12
ELK1,EMD
ELK1,SLC7A5
ELK1,MMS19
ELK1,HSPH1
ELK1,PPP6C
ELK1,RCN2
ELK1,TUBB8
ELK1,TUBB6
ELK1,TUBB2A
ELK1,SLC39A7
ELK1,UBE2I
ELK1,TUBB
ELK1,BAG2
ELK1,GRPEL1
ELK1,TMEM161A
ELK1,PRKDC
ELK1,FANCD2
ELK1,MAPK3
ELK1,MAPK1
ELK1,MAPK8
ELK1,MAPK9
ELK1,DPM1
ELK1,STARD3NL
ELK1,PLCG2
ELK1,EMX1
ELK1,ARL1
ELK1,ERCC2
ELK1,CTNNB1
ELK1,HSPA1A
ELK1,FMR1
ELK1,CAD
ELK1,HIGD1A
ELK1,TMEM33
ELK1,TIMM50
ELK1,CPT1A
ELK1,TFAM
ELK1,TPP1
ELK1,ALDH1B1
ELK1,SLC16A3
ELK1,CEPT1
ELK1,SSR1
ELK1,SSR4
ELK4,CAPZB
ELK4,ACTG1
ELK4,H2BS1
ELK4,YBX3
ELK4,CORO1C
ELK4,AKAP12
ELK4,ACTBL2
ELK4,H2BC9
ELK4,H2AC18|H2AC19
ELK4,ERH
ELK4,THRAP3
ELK4,PPM1B
ELK4,H2AC11|H2AC13|H2AC15|H2AC16|H2AC17
ELK4,PRPS1
ELK4,ACAP2
ELK4,PRPF31
ELK4,PRPSAP2
ELK4,H2AW
ELK4,H2AC7
ELK4,H2AJ
ELK4,H3-4
ELK4,H3-5
ELK4,H2AC6
ELK4,TCF25
ELK4,PRPS2
ELK4,IVNS1ABP
ELK4,TRA2B
ELK4,LARP1
ELK4,MTMR14
ELK4,MRPL16
ELK4,CAPZA1
ELK4,H2BC1
ELK4,MRPL4
ELK4,H2BC5
ELK4,LUC7L3
ELK4,H2AC4|H2AC8
ELK4,OTUD4
ELK4,H2BC4|H2BC6|H2BC7|H2BC8|H2BC10
ELK4,PRMT5
ELK4,H3-3A|H3-3B
ELK4,SERPINH1
ELK4,PRPSAP1
ELK4,PABPC4
ELK4,RIOK1
ELK4,LIMA1
ELK4,ROCK1
ELK4,H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12
ELK4,H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16
ELK4,ACTB
ELK4,KIF11
PAK1,FAAP20
EZH1,LCOR
NAB2,EGR1
NCKIPSD,VEZF1
RPRM,WDFY2
ATXN7L2,IKZF3
ATXN7L1,VEZF1
TRAF3IP2,IL17RA
MRE11,FOXP1
MRE11,JUN
ARGLU1,JUN
ZBTB17,UBE2H
ZBTB17,TP53
ZBTB17,TOPBP1
ZBTB17,MYCN
ZBTB17,HUWE1
ZBTB17,ZBTB8A
ZBTB17,APBB2
ZBTB17,HSP90AB1
ZBTB17,DIS3
ZBTB17,HSP90AA1
ZBTB17,MYC
ZBTB17,EP300
SPANXN3,ZNF76
SPANXN3,ZNF143
GLYCTK,REL
DHX40,JUN
CALML5,ALDH2
TMEM216,SLC30A6
TMEM214,JUN
ILKAP,JUN
TRIM3,DNMT1
TRIM2,COG3
PDGFRB,FOXK1
ANKRD13D,LDLRAD4
BTLA,TNFRSF14
POTEKP,JUN
ANKRD13A,LDLRAD4
PPA1,JUN
TEX101,PICK1
TEX101,KLHL8
TPM3,JUN
TPM3,DAPK1
TPM1,JUN
TPM1,JUND
ETF1,JUN
FOXB1,SATB1
FBXW7,JUN
FBXW7,FAAP20
TGFBR2,NRP1
SMNDC1,MAPKAPK2
TJP2,YWHAQ
TJP2,KIAA1671
TJP2,KIF14
TJP2,MYO18A
TJP2,PGAM5
TJP2,DCAF15
TJP2,IQGAP1
TJP2,EXOSC5
TJP2,YWHAZ
TJP2,TRAF6
TJP2,ECT2
TJP2,PLOD1
TJP2,YWHAB
TJP2,MAPK8
TJP2,SRPK2
TJP2,YWHAG
TJP2,HMGB1
TJP2,OCLN
TJP2,ODF2
TJP2,CSK
TJP2,ANLN
TJP2,CHM
TJP2,IFI30
TJP2,VIRMA
TJP2,RAE1
TJP2,SNAI3
TJP2,SRPK1
TJP2,MAGIX
TJP2,TJP1
TJP2,CEP135
TJP2,YAP1
TJP2,ARHGAP12
TJP2,CNTRL
TJP2,KBTBD7
TJP2,PRKD1
TJP2,KIF20A
TJP1,IFI30
PPAN,JUN
GKAP1,HIF1A
GKAP1,KIF18A
ACVR2A,LDLRAD4
DCXR,JUN
LYSMD1,TCF12
NFYB,AGTRAP
NFYB,TP53
NFYB,POLE4
NFYB,SH3GLB1
NFYB,TP73
NFYB,NFYC
NFYB,MAOB
NFYB,NFYA
NFYB,GRB2
NFYB,LAMP2
NFYB,CCK
NFYB,DRAP1
NFYB,EP300
NFYB,MEOX2
SMARCA1,ARID4B
SMARCA1,JUN
SMARCA1,FOXJ2
SMARCA1,BCL11A
SMARCA2,JUN
GOLGA6L9,GTF2B
GOLGA6L9,VEZF1
GOLGA6L9,DENND5A
GOLGA6L9,MAB21L2
GOLGA6L9,ZNF557
GOLGA6L9,FAAP20
GOLGA6L9,FXN
FYN,HMGA1
FYN,SELENON
TOR1A,PRDM1
CCT6A,JUN
RUFY1,FOSL2
RUFY1,WDFY2
RUFY1,NLN
FCGR2A,NFYC
NLE1,JUN
OLA1,JUN
CYTH1,FOSL2
CYTH3,FOSL2
CYTH2,FOSL2
CYTH4,FOS
DPH2,IL17A
AGR2,CREB1
AGR2,VEZF1
AGR2,NRF1
OCC1,REL
CANT1,ATF6B
CKB,JUN
DCD,PARP8
DCD,PRMT3
THRB,NCOA1
DCC,MAZ
THRA,NCOA1
DCX,IKZF1
CUL5,NOS2
CUL5,ZNF846
CUL5,IRF4
CUL5,JUN
CUL5,UBE2F
CUL7,HMGA1
CUL1,YBX1
CUL1,MYL12B
CUL2,YBX1
CUL2,RELA
CUL2,HIF1A
CUL3,YBX1
CUL3,GTF2I
CUL3,DYNC1I2
CUL3,DYNLT1
CUL3,ALDH2
CUL3,THADA
CUL3,KLHL8
CUL3,MAPKAPK2
TRIM28,JUN
TRIM28,ZNF354A
TRIM28,DNMT1
TRIM28,HIF1A
TRIM28,ZNF274
TRIM28,ZNF333
TRIM28,STAT1
TRIM28,PRKCZ
TRIM28,ZNF460
PNKP,IKZF1
PNKP,FOXO3
TRIM24,MYL12B
TRIM24,NR3C2
TRIM24,ATF4
TRIM25,JUN
TRIM25,YBX1
TRIM27,REL
TRIM27,NCOA1
TRIM27,NDE1
TRIM27,VEZF1
TRIM27,DNMT1
CREB3,SQLE
CREB3,RRAS2
CREB1,HPS6
CREB1,GPS2
CREB1,H3-4
CREB1,TRPV5
CREB1,ERG28
CREB1,ZMYM2
CREB1,SMCO1
CREB1,IFNG
CREB1,TRIM22
CREB1,HIPK3
CREB1,FOXA1
CREB1,UBC
CREB1,ZBTB21
CREB1,RECQL5
CREB1,NFATC1
CREB1,NFATC2
CREB1,CRTC1
CREB1,CRTC2
CREB1,JUN
CREB1,ARV1
CREB1,UBE2I
CREB1,E7ETK2
CREB1,TP53
CREB1,RPS6KA5
CREB1,HOXD13
CREB1,TOX4
CREB1,CREM
CREB1,POLR2A
CREB1,FOXC2
CREB1,HDAC1
CREB1,HDAC2
CREB1,NIT2
CREB1,FOXE1
CREB1,C5ORF24
CREB1,LAX1
CREB1,ZNF35
CREB1,ZHX1
CREB1,RAB1A
CREB1,HMGA2
CREB1,HMGA1
CREB1,H2BC1
CREB1,EP300
CREB1,YAP1
CREB1,ARNT
CREB1,MTF2
CREB1,PIAS2
CREB1,PIAS1
CREB1,ZNF131
CREB1,HIVEP1
CREB1,TTF2
CREB1,JUND
CREB1,CTNNB1
CREB1,NFYA
CREB1,GTF2A1
CREB1,SMARCA4
CREB1,C14ORF1
CREB1,SUZ12
CREB1,ULK2
CREB1,NR3C1
CREB1,ORC6
CREB1,NFIC
CREB1,NFIA
CREB1,POGZ
CREB1,H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12
CREB1,FOXC1
CREB1,ATF6
CREB1,ATF1
TRIM23,POLI
PNKD,EXOC7
KAT5,POLI
KAT5,DNMT1
KAT5,IKZF3
ARCN1,JUN
ZNF514,YBX1
MMGT1,ANKRD46
GAPDH,JUN
GAPDH,REL
GAPDH,NFYC
AEN,IKZF1
KIF9,IKZF3
KIF9,IKZF1
TMEM79,ANKRD46
ANXA11,JUN
A0A024R8L2,REL
A0A024R8L2,TCF12
A0A024R8L2,IKZF3
A0A024R8L2,KLF4
SLC39A13,REL
HSPA4L,JUN
RPUSD4,FOS
RPUSD4,PRKCZ
MRPL4,JUN
MRPL2,JUN
MRPL1,JUN
MRPL9,ZNF22
MRPL9,NLN
ZNF611,VIRMA
ATP5PO,JUN
ATP5PO,ZNF76
SLC3A2,JUN
ATP5PB,JUN
EIF4EBP1,REL
BAG2,RELA
BAG2,DAPK1
BAG2,PRKCZ
BAG3,RUNX1
BAG1,NR3C1
BAG6,C2CD5
BAG6,YBX1
BAG6,CREM
BAG4,RUNX1
SH2D1A,FOS
SH2D1A,ATF3
MSRB3,REL
MEOX2,MAB21L2
MEOX2,SHISA3
MEOX2,RELA
MEOX2,SATB1
MEOX2,NCALD
MEOX2,PRMT3
MEOX2,FOSL2
MEOX2,IKZF1
MEOX2,FAAP20
CD79A,CNIH3
TPR,JUN
ATXN10,SAMD3
TCAP,IKZF3
TCAP,RELA
MYL12B,MYH10
MYL12B,FOXP1
MYL12B,IMMP2L
MYL12B,MYL6
MYL12B,PRC1
MYL12B,HTRA2
MYL12B,ECT2
MYL12B,TRAP1
MYL12B,USP45
MYL12B,MYH9
MYL12B,HAUS1
MYL12B,NSMF
MYL12B,KDM4A
MYL12B,DPP7
MYL12B,TSPYL6
MYL12B,BECN1
MYL12B,ANLN
MYL12B,MCM2
MYL12B,SND1
MYL12B,PA2G4
MYL12B,SETD7
MYL12B,KIF14
MYL12B,UBE2N
MYL12B,UBC
MYL12B,KIF20A
MYL12A,JUN
CKMT2,NRF1
MRPS14,JUN
RFPL4B,ZNF281
TMPO,JUN
ECM1,CA8
FMR1,JUN
FMR1,TGIF1
LYPD5,ERMP1
LYPD3,C2CD5
LYPD3,THADA
PRDM9,YBX1
NAP1L1,JUN
NAP1L1,RIC8B
NAP1L1,PRKCZ
NAP1L4,JUN
NAP1L4,PRKCZ
HSP90AA5P,JUN
COL1A2,FOXO1
NAB1,EGR1
DOLK,CD274
GAK,STAMBP
CDK2AP1,ARID4B
CDK2AP1,BCL11A
CDK2AP2,IKZF1
TRPS1,NFATC1
TRPS1,FOXJ2
NUCB1,REL
HSP90AB1,PPARD
HSP90AB1,PRDM1
HSP90AB1,RELA
HSP90AB1,STAT2
HSP90AB1,PRKCZ
HSP90AB1,ZBTB20
HSP90AB1,HIF1A
HSP90AB1,JUN
HSP90AB1,STAT1
HSP90AB1,HMGA1
HSP90AB1,NR3C2
HSP90AB1,ATF3
HSDL2,JUN
PTP4A3,TTI1
PTP4A3,GTF2I
PTP4A3,STAT1
ZSCAN25,ZSCAN22
ERG28,ALDH2
ZSCAN20,ZSCAN22
ZSCAN20,ZSCAN30
ZSCAN20,ZNF394
ZSCAN21,ZSCAN22
ZSCAN22,ZNF174
ZSCAN22,ZSCAN18
ZSCAN22,SPRED1
ZSCAN22,GTF3C3
ZSCAN22,ZNF496
ZSCAN22,PRPF31
ZSCAN22,GTF2B
ZSCAN22,NEXN
ZSCAN22,ZNF263
ZSCAN22,ZSCAN23
ZSCAN22,BYSL
ZSCAN22,SCAND1
ZSCAN22,ZNF24
ZSCAN22,ZNF444
ZSCAN22,ZNF446
ZSCAN22,TLK1
ZSCAN22,GFAP
ZSCAN22,KCTD19
ZSCAN22,ZNF483
ZSCAN22,ZNF449
ZSCAN22,ZGPAT
ZSCAN22,DMWD
ZSCAN22,ZSCAN32
ZSCAN22,ZNF397
MRPS9,JUN
MRPS7,IFI30
MRPS7,JUN
CD22,ANKRD46
MRPS2,JUN
MRPS2,PRKCZ
PA2G4,JUN
TWF1,DAPK1
EIF4G1,JUN
NR1I3,NCOA1
NR1I3,FOS
NR1I2,NCOA1
FAT1,PRKCZ
GRB2,REL
GRB2,SELENON
GRB2,UBA52
GRB2,ZNF274
GRB2,STAMBP
GRB2,IKZF3
ULBP3,FOS
GRB7,TCF12
PSG3,ANKRD46
PSG1,ANKRD46
HOXC9,POU2F1
HOXC8,IKZF3
HOXC8,LDLRAP1
SSU72,FOS
LSM8,GTF2I
LSM8,IFNLR1
ZSCAN5A,HMGA1
CHAT,GATA3
CHAT,RELA
CHAT,JUNB
C19ORF25,FOS
POLR2E,JUN
POLR2E,GTF2B
POLR2E,FOS
POLR2G,GTF2B
POLR2G,FOSL2
POLR2F,GTF2B
POLR2A,CTCF
POLR2A,GTF2B
POLR2C,JUN
POLR2B,GTF2B
POLR2L,REL
POLR2H,GTF2B
POLR2J,GTF2B
CYBB,CYBC1
USP54,ZNF148
USP54,ZNF76
USP51,ZEB1
BATF3,STAT3
BATF3,JUN
BATF3,JUNB
BATF3,ATF3
AGO1,RELA
DDA1,PRKCZ
AGO2,YBX1
GAMT,FOS
VBP1,VEZF1
VBP1,IKZF3
ZSCAN30,ZNF444
ZSCAN30,ZNF446
ZSCAN30,RNPS1
ZSCAN30,ZSCAN32
ZSCAN30,ZNF397
FAM120A,IFI30
FAM120A,YBX1
MAPK14,RELA
MAPK14,MAZ
MAPK14,SLX4IP
MAPK14,FOXK1
MAPK14,MAPKAPK2
MAPK14,MEF2A
MAPK14,MEF2D
MAPK10,JUN
MAPK10,RELA
MAPK11,MAPKAPK2
MAPK12,GTF2I
FZD7,NCALD
ZNF518A,HIF1A
SRARP,NRF1
B3GALNT1,FUT8
TACC1,ERCC4
JDP2,JUNB
JDP2,JUN
JDP2,ATF4
PICK1,C2CD5
PICK1,MAZ
PICK1,DNMT1
PICK1,REL
PICK1,FXN
PICK1,VEZF1
PICK1,ICA1
PICK1,LZTFL1
TMEM239,POLI
TMEM239,CLDN20
TMEM239,PDCD1LG2
TMEM237,ERMP1
TMEM237,CNIH3
KIF20A,YBX1
KIF20A,ZNF281
KIF20A,SPTB
KIF20A,NLN
KIF20A,CDYL
KIF20A,HMGA1
MKI67,JUN
MCC,PAFAH1B2
MCC,ZNF543
ANKHD1,JUN
ANKHD1,FOS
ANKHD1,FOSL2
BCL2L15,REL
BCL2L13,ERMP1
ZNF557,STX1A
ZNF557,CCDC125
ZNF557,STAT3
ZNF557,CCNDBP1
ZNF557,SUV39H2
ZNF557,PRMT6
ZNF557,SNCA
ZNF557,SUV39H1
ZNF557,MTUS2
ZNF557,CEP70
ZNF557,ATXN1
ZNF550,REL
MSX2,VEZF1
MSX2,NR3C1
MSX2,POU2F2
SIN3B,BCL11A
SIN3B,ARID4B
SIN3B,IKZF1
ZNF558,APOA1
SIN3A,FOXK1
SIN3A,ARID4B
SIN3A,MXD1
SIN3A,IKZF1
SIN3A,BCL11A
SIN3A,REST
SIN3A,TGIF1
ALDH1B1,JUN
HPRT1,JUN
RPL26L1,JUN
RPL26L1,ZNF22
RPL38,JUN
RPL35,JUN
RPL30,JUN
RPL30,FOSL2
RPL30,LCOR
RPL31,JUN
ATF4,BATF
ATF4,FBXW11
ATF4,REPS1
ATF4,AP1M1
ATF4,JUNB
ATF4,SNAP29
ATF4,RPS6
ATF4,MAP2K7
ATF4,ATF3
ATF4,TRIB3
ATF4,NFE2L2
ATF4,NDC80
ATF4,CEP83
ATF4,LDOC1
ATF4,CREBZF
ATF4,GOLGA8DP
ATF4,GPS2
ATF4,ASB7
ATF4,CCDC106
ATF4,TREX2
ATF4,NFE2L1
ATF4,JUN
ATF4,NAP1L5
ATF4,PRPF40A
ATF4,DISC1
ATF4,GTF2A1L
ATF4,GOLGA1
ATF4,SAPCD2
ATF4,CASP6
ATF4,ZNF226
ATF4,FOS
ATF4,HK3
ATF4,GOLGA8F|GOLGA8G
ATF4,UBC
ATF4,SH3GLB1
ATF4,APH1A
ATF4,EXOC1
ATF4,LAMP2
ATF4,CEBPG
ATF4,EP300
ATF4,CEBPA
ATF4,EGLN3
ATF4,F8WCX0
ATF4,BTRC
ATF4,TTR
ATF4,MAF
ATF4,CKAP4
ATF7,FOS
ATF7,JUN
ATF7,MEF2A
ATF7,FOSL2
ATF6,NFYC
ATF6,ATF6B
ATF1,NFATC1
ATF1,JUN
SMARCC2,NFATC1
SMARCC2,JUN
SMARCC2,FOS
SMARCC1,JUN
SMARCC1,RUNX1
SMARCC1,FOS
SMARCC1,NR3C1
SUMO1,NR3C1
SUMO1,HIF1A
SUMO1,EGR1
SUMO1,JUN
SUMO1,FOS
SUMO1,MEF2A
SUMO1,ETV6
SUMO1,IKZF3
SUMO1,SATB1
TMCO1,JUN
TMCO2,UBASH3A
TMCO2,SDCBP
TMCO2,PTPN9
TMCO2,COQ8A
TMCO2,TCEANC
PSPC1,JUN
LHX4,ZNF76
MIB1,DAPK1
PTGER3,REL
PTGER3,C2CD5
PTGER3,EPHX1
PTGER3,EXOC2
PDHX,JUN
SLC38A7,PDCD1LG2
STK3,CENPO
STK3,GBP2
CXCL10,RELA
CXCL14,REL
MTREX,JUN
YBX1,MOV10
YBX1,NCBP1
YBX1,NCBP2
YBX1,NCBP3
YBX1,USP10
YBX1,IGF2BP2
YBX1,H1-2
YBX1,ZC3HAV1
YBX1,MYC
YBX1,YAP1
YBX1,PXN
YBX1,MRPL30
YBX1,GSK3B
YBX1,DDX6
YBX1,UBC
YBX1,YBX3
YBX1,ATXN2L
YBX1,MRPL21
YBX1,PABPC1
YBX1,PABPC3
YBX1,MATR3
YBX1,DHX30
YBX1,JUN
YBX1,SRP14
YBX1,JAM2
YBX1,MRPL17
YBX1,MRPL18
YBX1,MRPL19
YBX1,DAP3
YBX1,TP53
YBX1,ESR1
YBX1,HNRNPA2B1
YBX1,PCID2
YBX1,RPAP2
YBX1,SORT1
YBX1,EIF4A3
YBX1,SSB
YBX1,ACTC1
YBX1,KIF14
YBX1,RPS2
YBX1,NEDD8
YBX1,HNRNPR
YBX1,C1QBP
YBX1,RPL6
YBX1,HNRNPL
YBX1,HNRNPC
YBX1,HNRNPD
YBX1,PABPC4
YBX1,IGF2BP1
YBX1,UBE2V2
YBX1,COPS5
YBX1,TARDBP
YBX1,STAU1
YBX1,ZCRB1
YBX1,DUSP1
YBX1,METTL14
YBX1,CDK9
YBX1,LARP1
YBX1,BIRC3
YBX1,EZH2
YBX1,PRC1
YBX1,YWHAZ
YBX1,NFX1
YBX1,ECT2
YBX1,GABARAPL2
YBX1,PRPF19
YBX1,NOP56
YBX1,APEX1
YBX1,VIRMA
YBX1,MAP3K14
YBX1,TRA2B
YBX1,TRAF6
YBX1,ANLN
YBX1,LSM3
YBX1,MCM5
YBX1,LCP2
YBX1,LRRC59
YBX1,NPM1
YBX1,CAND1
YBX1,CASP8
YBX1,PURA
YBX1,CUL4B
YBX1,G3BP1
YBX3,JUN
H3-3A|H3-3B,POLK
AFDN,JUN
AFDN,RRAS2
CHIC2,REL
UACA,HIF1A
UACA,REL
MRPL18,JUN
TNFRSF9,TNFSF9
ZIC1,REL
BICRAL,NFYC
BICRAL,NRF1
ING4,RELA
ING5,ICA1
ING5,IKZF3
RNF40,CENPO
WDFY3,STAT3
WDFY2,UTP6
WDFY2,EFNB1
WDFY2,CCDC51
WDFY2,GPD2
WDFY2,DNTTIP1
WDFY2,ERCC6L
WDFY2,NUDC
WDFY2,RBM17
WDFY2,NFXL1
WDFY2,ZBED1
WDFY2,C2CD5
WDFY2,ARL6IP1
WDFY2,DAP3
WDFY2,CHERP
WDFY2,MESD
WDFY2,VAMP3
WDFY2,NUP54
WDFY2,NUP58
WDFY2,FIBP
WDFY2,RBM26
WDFY2,PALLD
WDFY2,SYP
WDFY2,MIEF1
GFPT1,JUN
INA,JUN
INA,MAB21L2
DYNC1LI1,DYNLT1
DYNC1LI1,DYNC1I2
DYNC1LI1,REL
ACP6,FXN
SNIP1,POU2F1
ANKRD36,IKZF1
ANKRD37,ZNF76
GLS,ATF6B
NCOA3,RELA
NCOA3,NR3C1
NCOA3,PPARD
NCOA6,NCOA1
NCOA6,NR3C1
PRAME,UBE2F
LCOR,H1-4
LCOR,HDAC6
LCOR,BIRC7
LCOR,AEBP2
LCOR,PHF19
LCOR,CBX8
LCOR,EZH2
LCOR,BAZ2A
LCOR,NDE1
LCOR,RPF1
LCOR,RBPJ
LCOR,USP43
LCOR,PRRC2C
LCOR,CDYL
LCOR,SUZ12
LCOR,VIRMA
LCOR,TRAF1
LCOR,TFEB
LCOR,RFC1
LCOR,KPNB1
LCOR,NIPSNAP1
LCOR,SLC25A6
LCOR,GOLGA2
LCOR,CNOT2
LCOR,DECR1
LCOR,A0A024R9F6
LCOR,EPOP
LCOR,EED
LCOR,MTF2
LCOR,CEP70
LCOR,CTBP1
LCOR,CTBP2
LCOR,PHF1
LCOR,EWSR1
LCOR,NBEAL2
BSG,COG3
BSG,EXOC2
Q96BA4,REL
RIF1,JUN
RIF1,TGIF1
RIF1,ATF3
EGFR,EXOC7
EGFR,PRKCZ
EGFR,STAT3
EGFR,STAT2
EGFR,STAT1
EGFR,NR3C1
SLC27A2,SMPD1
ZNF638,JUN
AK2,JUN
AK4,ATF6B
PABPN1,CENPO
PABPN1,JUN
AP1S2,MAB21L2
WDR83,ZNF76
WDR83,JUN
SH2D3C,PAFAH1B2
ERH,CTCF
ZNF398,ZNF783
ZNF398,NDE1
SNCB,CENPT
TRA2A,ZNF22
TRA2B,JUN
HHLA2,ERMP1
BRMS1L,FOXK1
BRMS1L,ARID4B
BRMS1L,BCL11A
BRMS1L,MXD1
BTRC,RELA
BTRC,REST
A1CF,REL
IL17RA,DNASE2B
IL17RA,IL17F
IL17RA,IL17A
IL17RA,TRAF6
IL17RA,SUSD4
SPTB,KIF14
SPTB,ANLN
SPTB,ECT2
SPTB,STAT1
SPTB,SPTAN1
SPTB,TULP3
SPTB,ANK1
SPTB,SH2D2A
SPTB,RAB40AL
SPTB,VIRMA
SPTB,PRC1
SPTB,SNAPIN
SPTB,TXNDC5
SPTB,APP
SPTB,RHOD
IMPDH2,STAT3
IMPDH2,JUN
TMEM185A,FOS
DNTTIP1,FOXJ2
MTMR4,FOXK1
MTMR4,ZNF548
MTMR1,FOS
CHUK,RELA
TSC22D3,REL
UBA52,UBQLN1
UBA52,ACVR1
UBA52,FAM168A
UBA52,USP1
UBA52,USP2
UBA52,USP7
UBA52,CIAO1
UBA52,LAPTM5
UBA52,BMPR1B
UBA52,ARAF
UBA52,IKBKG
UBA52,FANCD2
UBA52,GRB10
UBA52,DCTN1
UBA52,USP21
UBA52,DDX58
UBA52,UBC
UBA52,LRRK2
UBA52,WDR48
UBA52,CALCOCO2
UBA52,WWP1
UBA52,JUN
UBA52,HNRNPU
UBA52,HDAC6
UBA52,MCM5
UBA52,PLEKHB2
UBA52,MAPK6
UBA52,FAAP20
UBA52,NFKB1
UBA52,TGFBR1
UBA52,RABGEF1
UBA52,TRAF6
UBA52,PRKCB
UBA52,DAZAP2
UBA52,SMARCAL1
UBA52,DESI1
UBA52,KLK3
UBA52,TP53BP1
UBA52,MCM2
UBA52,EPN2
UBA52,UBQLN2
UBA52,SQSTM1
UBA52,TP53
UBA52,NCK1
UBA52,VAV3
UBA52,LITAF
UBA52,NUP37
UBA52,RAD23A
UBA52,NEDD4L
UBA52,HOXA5
UBA52,BRAF
UBA52,UBB
UBA52,SNCA
UBA52,MAVS
UBA52,UBE2L3
CNFN,EVX2
CD2BP2,POLK
EXOSC9,JUN
EXOSC9,PARP8
BCKDK,STAT3
EXOSC2,JUN
EXOSC3,JUN
EXOSC1,REL
EXOSC1,ZNF143
EXOSC1,ZNF76
EXOSC6,JUN
EXOSC7,JUN
EXOSC7,PARP8
EXOSC5,IKZF3
EXOSC5,REL
ADAMTSL4,FOS
TULP3,GTF2I
CYB561,ANKRD46
DISC1,ZNF76
DISC1,NDE1
DISC1,EXOC7
INCENP,JUN
SPACA1,STAT1
FARP2,PRKCZ
DEPDC7,GTF2B
DEPDC5,JUN
EEF1E1,JUN
ELOB,JUN
ELOB,HIF1A
STXBP4,LDLRAD4
NOC2L,JUN
NOC2L,PRKCZ
FANCG,IKZF3
FANCG,FANCE
FANCG,SAMD3
FANCG,FAAP20
FANCE,FANCD2
FANCE,FANCC
FANCE,FANCA
FANCE,UBC
FANCE,FAAP20
FANCE,FANCM
FANCC,STAT1
FANCC,FAAP20
FANCB,FAAP20
FANCA,FAAP20
HNRNPAB,JUN
FANCM,FAAP20
FANCL,IKZF3
FANCL,FAAP20
FANCI,FAAP20
HNRNPA3,JUN
HNRNPA0,JUN
HNRNPA1,JUN
HNRNPA1,NR3C1
RACK1,HIF1A
RACK1,JUN
RACK1,STAT1
LRRFIP2,STAT3
IRS4,JUN
IRS4,RELA
EXOC5,ICA1
EXOC5,EXOC2
EXOC5,EXOC7
TFIP11,MAB21L2
TFIP11,JUN
TFIP11,NDE1
HOXA7,JUNB
CDK1,HIF1A
CDK1,JUN
CDK1,HMGA1
CDK5,C2CD5
CDK6,HIF1A
IGLL5,CA8
IGLL5,JUN
TIMM50,RELA
TIMM50,JUN
TIMM50,PRKCZ
TIMM50,PAFAH1B2
RGL3,RRAS2
HSPD1,JUN
HSPD1,SAMD3
PRKCI,PRKCZ
PRKCA,PRKCZ
PRKCA,POLI
PRKCB,STAT1
PRKCD,STAT1
PRKCZ,DYNLL1
PRKCZ,HSPA6
PRKCZ,HUWE1
PRKCZ,EPB41L4B
PRKCZ,GLG1
PRKCZ,HSPA7
PRKCZ,ZNF71
PRKCZ,SLC35G1
PRKCZ,WWC1
PRKCZ,ITSN2
PRKCZ,PARD6B
PRKCZ,MRPL53
PRKCZ,RELA
PRKCZ,HSPA8
PRKCZ,SLC25A3
PRKCZ,TRIM26
PRKCZ,SLC25A5
PRKCZ,SLC25A4
PRKCZ,NMT2
PRKCZ,CSNK2A3
PRKCZ,CSNK2A1
PRKCZ,TUBB4B
PRKCZ,PPFIBP1
PRKCZ,UBC
PRKCZ,GTF3C5
PRKCZ,MRPL12
PRKCZ,RCN2
PRKCZ,TUBB6
PRKCZ,DENND5A
PRKCZ,CAMSAP3
PRKCZ,PCID2
PRKCZ,TUBB
PRKCZ,PRKD1
PRKCZ,IPO5
PRKCZ,NCF1
